hit_id,query_id,biosample_id,closest_ref,distance
OYLJ01.203.1_1/11-266,OYLJ01,SAMN06165528,['Bilophila_wadsworthia__BilWads6'],0.129692964
OYLJ01.161.1_2/11-266,OYLJ01,SAMN06165528,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.043947788
OYLJ01.4162.1_1/6-194,OYLJ01,SAMN06165528,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.026885796
OVXV01.6718.1_4/63-436,OVXV01,SAMEA3708712,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057629418
OVXV01.6718.1_5/11-266,OVXV01,SAMEA3708712,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OPQT01.3704.1_1/64-122,OPQT01,SAMEA1966253,['Bilophila_sp._4_1_30__BilSpec3'],0.052938865
UMKW01.5621.1_1/64-131,UMKW01,SAMEA4836183,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
CAADZE01.1465.1_1/1-347,CAADZE01,SAMEA5280125,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.014025363
CAADZE01.1465.1_2/11-266,CAADZE01,SAMEA5280125,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.054722418
UYES01.6163.1_2/29-295,UYES01,SAMEA2143074,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.597411635
UANL01.6366.1_2/63-436,UANL01,SAMN06164456,['Desulfovibrio_piger__DslPige4'],0.127397418
UANL01.6366.1_1/11-266,UANL01,SAMN06164456,['uncultured_bacterium__EF645667'],0.256582604
ULRW01.27572.1_2/1-266,ULRW01,SAMEA4835687,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULRW01.53167.1_1/1-112,ULRW01,SAMEA4835687,['uncultured_bacterium__EF645667'],NA
ULRW01.27572.1_1/11-140,ULRW01,SAMEA4835687,['uncultured_bacterium__EF645667'],0.582573604
ULRW01.10696.1_1/62-157,ULRW01,SAMEA4835687,['uncultured_bacterium__EF645667'],NA
UPDW01.50550.1_1/9-127,UPDW01,SAMEA2737691,['Bilophila_sp._4_1_30__BilSpec3'],0.050457865
UPDW01.50550.1_2/11-91,UPDW01,SAMEA2737691,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYLM01.3128.1_1/11-127,OYLM01,SAMN06165608,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OWCH01.504.1_12/64-437,OWCH01,SAMEA3708648,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWCH01.504.1_13/11-266,OWCH01,SAMEA3708648,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVML01.2374.1_5/63-436,OVML01,SAMN06016343,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.056209418
OVML01.6696.1_2/11-266,OVML01,SAMN06016343,['Bilophila_wadsworthia__BilWads6'],0.380938964
OVML01.2374.1_6/11-266,OVML01,SAMN06016343,['Desulfovibrio_piger__DslPige3'],0.020310363
OVML01.61640.1_1/1-200,OVML01,SAMN06016343,['Bilophila_wadsworthia__BilWads6'],0.320979964
OZJN01.18803.1_1/32-285,OZJN01,SAMN06165254,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.965793635
OYVH01.875.1_5/52-399,OYVH01,SAMN06165370,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.147310984
OYVH01.875.1_4/7-240,OYVH01,SAMN06165370,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.954604796
UYEU01.50629.1_2/6-240,UYEU01,SAMEA2154015,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.941330796
UYEU01.87310.1_1/1-223,UYEU01,SAMEA2154015,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OYPB01.2502.1_1/1-165,OYPB01,SAMN06165384,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
ORNS01.11835.1_2/63-436,ORNS01,SAMEA2338684,['Desulfovibrio_piger__DslPige3'],0.032759363
ORNS01.11835.1_1/11-233,ORNS01,SAMEA2338684,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.093988418
ORNS01.42821.1_1/5-154,ORNS01,SAMEA2338684,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.287053984
ORNS01.1744.1_10/27-293,ORNS01,SAMEA2338684,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.616622635
ORNS01.42821.1_2/4-87,ORNS01,SAMEA2338684,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.489873796
PPYE01.457295.1_4/64-437,PPYE01,SAMN08240022,['Bilophila_wadsworthia__BilWads6'],1.44E-06
PPYE01.585225.1_12/64-437,PPYE01,SAMN08240022,['Bilophila_wadsworthia__BilWads6'],1.44E-06
PPYE01.682705.1_3/53-397,PPYE01,SAMN08240022,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.354723984
PPYE01.585225.1_13/11-266,PPYE01,SAMN08240022,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
PPYE01.457295.1_3/11-266,PPYE01,SAMN08240022,['Bilophila_wadsworthia__BilWads6'],1.44E-06
PPYE01.545938.1_1/2-257,PPYE01,SAMN08240022,['Bilophila_wadsworthia__BilWads6'],1.44E-06
PPYE01.682705.1_4/5-240,PPYE01,SAMN08240022,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.286999796
PPYE01.799754.1_1/64-212,PPYE01,SAMN08240022,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
PPYE01.354457.1_1/64-164,PPYE01,SAMN08240022,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
PPYE01.665986.1_2/40-291,PPYE01,SAMN08240022,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.310625635
PPYE01.287593.1_1/178-429,PPYE01,SAMN08240022,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.553883635
OYYK01.19579.1_2/1-300,OYYK01,SAMN06165010,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.001630077
OYYK01.33487.1_1/63-241,OYYK01,SAMN06165010,['Desulfovibrio_vulgaris__DQ826729'],0.409058894
OYYK01.6259.1_3/2-124,OYYK01,SAMN06165010,['uncultured_bacterium__EF645667'],0.189827604
OYYK01.19579.1_1/11-148,OYYK01,SAMN06165010,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],NA
OVXW01.40712.1_1/5-294,OVXW01,SAMEA3708510,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OVXW01.7201.1_5/11-266,OVXW01,SAMEA3708510,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.060882418
OVXW01.734.1_26/11-266,OVXW01,SAMEA3708510,['uncultured_bacterium__EF645667'],0.196894604
OVXW01.62161.1_1/1-199,OVXW01,SAMEA3708510,['Bilophila_wadsworthia__BilWads6'],0.111893964
OVXW01.7201.1_6/1-101,OVXW01,SAMEA3708510,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OVXW01.734.1_27/1-101,OVXW01,SAMEA3708510,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
UMHC01.58397.1_9/63-436,UMHC01,SAMEA4836083,['Desulfovibrio_vulgaris__DQ826729'],0.434440881
UMHC01.58397.1_10/11-266,UMHC01,SAMEA4836083,['Bilophila_wadsworthia__BilWads6'],0.309695964
UMHC01.13475.1_2/11-266,UMHC01,SAMEA4836083,['uncultured_bacterium__EF645667'],0.195460604
UMHC01.53411.1_1/63-307,UMHC01,SAMEA4836083,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
ULRJ01.65815.1_1/2-244,ULRJ01,SAMEA4835679,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UXSO01.12475.1_3/63-436,UXSO01,SAMEA2142970,['Desulfovibrio_piger__DslPige3'],0.065833418
UXSO01.12475.1_2/11-266,UXSO01,SAMEA2142970,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.084020418
OVGB01.42109.1_1/51-329,OVGB01,SAMN06016410,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OVGB01.11149.1_2/1-306,OVGB01,SAMN06016410,['Desulfovibrio_vulgaris__DQ826729'],0.380084894
OVGB01.10203.1_2/11-266,OVGB01,SAMN06016410,['Desulfovibrio_piger__DslPige3'],0.227393418
OVGB01.2327.1_11/11-266,OVGB01,SAMN06016410,['uncultured_bacterium__EF645667'],0.195460604
OVGB01.66857.1_1/1-208,OVGB01,SAMN06016410,['Bilophila_wadsworthia__BilWads6'],NA
OVGB01.11149.1_1/11-167,OVGB01,SAMN06016410,['Bilophila_wadsworthia__BilWads6'],NA
OVGB01.10203.1_3/1-112,OVGB01,SAMN06016410,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OVGB01.2327.1_12/1-112,OVGB01,SAMN06016410,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
UXRF01.20741.1_3/7-240,UXRF01,SAMEA2162844,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.941330796
UXRF01.56957.1_1/1-142,UXRF01,SAMEA2162844,['Archaeoglobus_sulfaticallidus__ArgSulfa'],1.225023633
UXRF01.68156.1_2/50-127,UXRF01,SAMEA2162844,['Rice_field_soil_clone_Bu-23__JN615148'],0.848443204
USYB01.29591.1_2/2-327,USYB01,SAMN06112048,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.042978363
USYB01.13008.1_1/11-238,USYB01,SAMN06112048,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.036448363
OWCE01.28596.1_2/1-337,OWCE01,SAMEA3708704,['Bilophila_wadsworthia__BilWads6'],0.105604964
OWCE01.6581.1_3/1-285,OWCE01,SAMEA3708704,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.186559984
OWCE01.6581.1_4/6-240,OWCE01,SAMEA3708704,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.054784796
UZLR01.2781.1_4/65-438,UZLR01,SAMN00715238,['Desulfovibrio_piger__DslPige3'],0.064918418
UZLR01.2781.1_3/11-266,UZLR01,SAMN00715238,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
UZLR01.31987.1_1/1-183,UZLR01,SAMN00715238,['Bilophila_sp._4_1_30__BilSpec3'],0.011788865
OQZU01.14.1_118/53-401,OQZU01,SAMN04161035,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.296156984
OQZU01.14.1_117/4-240,OQZU01,SAMN04161035,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.280515796
UZNU01.8840.1_1/63-419,UZNU01,SAMN00792014,['Desulfovibrio_piger__DslPige2'],0.01045319
UZNU01.24325.1_1/11-265,UZNU01,SAMN00792014,['uncultured_bacterium__EF645667'],0.194528604
OZCW01.3119.1_4/63-436,OZCW01,SAMN06165064,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.065478418
OZCW01.3119.1_3/11-266,OZCW01,SAMN06165064,['Desulfovibrio_piger__DslPige3'],0.029599363
OWET01.18931.1_2/64-437,OWET01,SAMEA3708652,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWET01.18931.1_1/11-137,OWET01,SAMEA3708652,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OWRI01.3929.1_8/1-345,OWRI01,SAMEA4378289,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OWRI01.3929.1_7/11-266,OWRI01,SAMEA4378289,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWRI01.3602.1_1/64-135,OWRI01,SAMEA4378289,"['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'uncultured_bacterium__EF645667', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'Bilophila_wadsworthia__BilWads6']",NA
ULVA01.7966.1_1/1-216,ULVA01,SAMEA4835768,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OQCX01.44397.1_2/11-112,OQCX01,SAMD00036337,['Bilophila_sp._4_1_30__BilSpec3'],0.022737865
OQIR01.50365.1_1/1-119,OQIR01,SAMD00036214,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UXZT01.43112.1_1/1-169,UXZT01,SAMEA2148733,['uncultured_bacterium__EF645667'],0.391260604
CAJJRF01.1.1_32/63-436,CAJJRF01,SAMEA7846355,['uncultured_bacterium__EF645667'],0.085633606
CAJJRF01.1.1_33/11-266,CAJJRF01,SAMEA7846355,['uncultured_bacterium__EF645667'],0.141009722
UPDN01.10.1_107/62-435,UPDN01,SAMEA2737731,['uncultured_bacterium__EF645667'],0.473102604
UPDN01.22777.1_1/11-266,UPDN01,SAMEA2737731,['Bilophila_wadsworthia__BilWads6'],0.415919964
UPDN01.10.1_106/11-266,UPDN01,SAMEA2737731,['uncultured_bacterium__EF645667'],0.607475604
UPDN01.43929.1_1/1-263,UPDN01,SAMEA2737731,['Desulfovibrio_vulgaris__DQ826729'],0.375513894
UEQU01.777.1_8/64-437,UEQU01,SAMN06115542,['Bilophila_wadsworthia__BilWads6'],0.107170964
UEQU01.777.1_7/11-266,UEQU01,SAMN06115542,['Bilophila_wadsworthia__BilWads6'],0.099325964
UYCY01.3242.1_2/62-435,UYCY01,SAMEA2152443,['uncultured_bacterium__EF645667'],0.469852604
UYCY01.3242.1_1/11-266,UYCY01,SAMEA2152443,['uncultured_bacterium__EF645667'],0.596044604
ORQM01.27069.1_1/1-96,ORQM01,SAMEA2338629,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
ORQM01.27069.1_2/1-69,ORQM01,SAMEA2338629,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OVMB01.19506.1_1/64-350,OVMB01,SAMN06016373,['Bilophila_sp._4_1_30__BilSpec3'],0.010562865
OVMB01.12419.1_2/1-253,OVMB01,SAMN06016373,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORSA01.6452.1_4/63-436,ORSA01,SAMEA2338659,['Desulfovibrio_piger__DslPige3'],0.072007418
ORSA01.6452.1_5/11-266,ORSA01,SAMEA2338659,['Desulfovibrio_piger__DslPige3'],0.020310363
CAJKKT01.8.1_2/11-266,CAJKKT01,SAMEA7846926,['Desulfovibrio_piger__DslPige3'],0.029634363
OWBT01.1177.1_15/64-437,OWBT01,SAMEA3708551,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWBT01.1177.1_14/11-266,OWBT01,SAMEA3708551,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYDA01.23431.1_1/78-163,OYDA01,SAMN06164427,['Desulfovibrio_piger__DslPige3'],0.172791418
OYYO01.35022.1_2/1-130,OYYO01,SAMN06165176,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UMHJ01.17882.1_1/64-437,UMHJ01,SAMEA4836096,['Bilophila_wadsworthia__BilWads6'],0.107170964
UMHJ01.13981.1_1/12-151,UMHJ01,SAMEA4836096,['Bilophila_sp._4_1_30__BilSpec3'],NA
UMHJ01.17882.1_2/11-79,UMHJ01,SAMEA4836096,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYMX01.703.1_2/82-455,OYMX01,SAMN06165571,['Bilophila_sp._4_1_30__BilSpec3'],0.007741865
OYMX01.703.1_1/11-99,OYMX01,SAMN06165571,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OZIB01.1218.1_3/27-294,OZIB01,SAMN06165286,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.845465635
OVZJ01.794.1_15/64-437,OVZJ01,SAMEA3708612,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVZJ01.794.1_14/1-253,OVZJ01,SAMEA3708612,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEYF01.20984.1_1/1-253,UEYF01,SAMN06115402,['Bilophila_sp._4_1_30__BilSpec3'],0.020519865
ULXJ01.43369.1_1/1-193,ULXJ01,SAMEA4835830,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OVZN01.7286.1_3/63-436,OVZN01,SAMEA3708531,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047972418
OVZN01.432.1_37/64-437,OVZN01,SAMEA3708531,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVZN01.432.1_36/11-266,OVZN01,SAMEA3708531,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVZN01.7286.1_4/11-143,OVZN01,SAMEA3708531,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
UXQV01.11559.1_5/63-436,UXQV01,SAMEA2156486,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057049418
UXQV01.11559.1_4/11-266,UXQV01,SAMEA2156486,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.038940363
UXQV01.48156.1_1/7-240,UXQV01,SAMEA2156486,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.955671796
UXQV01.77913.1_1/52-223,UXQV01,SAMEA2156486,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UXQV01.48156.1_2/1-162,UXQV01,SAMEA2156486,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
UZSZ01.12535.1_2/64-131,UZSZ01,SAMN00792046,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OWDF01.1883.1_2/64-437,OWDF01,SAMEA3708519,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWDF01.1883.1_3/11-266,OWDF01,SAMEA3708519,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWDF01.8180.1_1/40-290,OWDF01,SAMEA3708519,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.466946635
USXA01.1887.1_1/64-360,USXA01,SAMN06112067,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
USXA01.7452.1_1/2-248,USXA01,SAMN06112067,['Bilophila_wadsworthia__BilWads6'],NA
USVR01.17680.1_2/1-253,USVR01,SAMN06111948,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
UYDI01.60577.1_1/64-295,UYDI01,SAMEA2146477,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OWPQ01.25629.1_1/1-173,OWPQ01,SAMEA4378294,['Bilophila_wadsworthia__BilWads6'],0.099325964
OWPQ01.13397.1_2/1-206,OWPQ01,SAMEA4378294,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OWPQ01.9014.1_1/64-147,OWPQ01,SAMEA4378294,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OPBR01.13432.1_2/1-288,OPBR01,SAMEA2042661,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.055080418
OPBR01.13432.1_1/11-216,OPBR01,SAMEA2042661,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.097091418
OPBR01.30775.1_1/63-149,OPBR01,SAMEA2042661,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
OYQT01.1974.1_1/42-286,OYQT01,SAMN06165374,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OYQT01.1438.1_2/2-237,OYQT01,SAMN06165374,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYQT01.4272.1_1/64-144,OYQT01,SAMN06165374,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OYQT01.1438.1_1/11-91,OYQT01,SAMN06165374,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYLK01.3163.1_1/1-294,OYLK01,SAMN06165557,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYLK01.6608.1_1/1-176,OYLK01,SAMN06165557,['Bilophila_wadsworthia__BilWads6'],NA
USUK01.8448.1_2/26-399,USUK01,SAMN06111961,['Bilophila_wadsworthia__BilWads6'],1.44E-06
USUK01.8448.1_3/11-266,USUK01,SAMN06111961,['Bilophila_wadsworthia__BilWads6'],1.44E-06
CABUAJ01.67.1_7/26-290,CABUAJ01,SAMEA5853326,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.114481635
ORVR01.9924.1_2/11-266,ORVR01,SAMEA2338825,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORVR01.85136.1_1/6-147,ORVR01,SAMEA2338825,[],
ORVR01.9924.1_1/2-159,ORVR01,SAMEA2338825,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
CADFRA01.70.1_3/1-285,CADFRA01,SAMEA6784159,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.186559984
CADFRA01.70.1_4/6-240,CADFRA01,SAMEA6784159,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.054784796
UPLN01.23337.1_1/64-159,UPLN01,SAMEA2737842,['Desulfovibrio_piger__DslPige4'],0.100621363
OWAD01.10695.1_2/32-369,OWAD01,SAMEA3708605,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057853418
OWAD01.10650.1_2/11-266,OWAD01,SAMEA3708605,['Desulfovibrio_piger__DslPige4'],0.067285363
OURS01.17411.1_2/62-435,OURS01,SAMEA2338774,['uncultured_bacterium__EF645667'],0.469852604
OURS01.17411.1_1/11-266,OURS01,SAMEA2338774,['uncultured_bacterium__EF645667'],0.596044604
OURS01.98957.1_1/11-118,OURS01,SAMEA2338774,['Bilophila_wadsworthia__BilWads6'],NA
OVMI01.18555.1_2/64-437,OVMI01,SAMN06016384,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVMI01.18555.1_1/11-159,OVMI01,SAMN06016384,['Bilophila_sp._4_1_30__BilSpec3'],0.016800865
OVMI01.66600.1_1/1-103,OVMI01,SAMN06016384,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
UADG01.27434.1_1/1-198,UADG01,SAMN06165021,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UADG01.34546.1_1/11-127,UADG01,SAMN06165021,['uncultured_bacterium__EF645667'],0.596044604
OYMY01.470.1_2/64-437,OYMY01,SAMN06165484,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYMY01.470.1_1/11-266,OYMY01,SAMN06165484,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
UZQC01.8045.1_2/64-437,UZQC01,SAMN00792042,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UZQC01.8045.1_3/11-184,UZQC01,SAMN00792042,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
ORTG01.4165.1_4/64-437,ORTG01,SAMEA2338811,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORTG01.4165.1_5/11-266,ORTG01,SAMEA2338811,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OVZU01.5663.1_1/40-413,OVZU01,SAMEA3708619,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVZU01.5663.1_3/1-101,OVZU01,SAMEA3708619,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
OVZU01.5663.1_2/11-120,OVZU01,SAMEA3708619,['Bilophila_wadsworthia__BilWads6'],0.135933964
OVZT01.385.1_37/64-437,OVZT01,SAMEA3708518,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OVZT01.385.1_36/11-266,OVZT01,SAMEA3708518,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OPRS01.39586.1_1/11-150,OPRS01,SAMEA2042440,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OPRS01.26128.1_1/159-308,OPRS01,SAMEA2042440,['Gordonibacter_pamelaeae__GrdPame5'],0.097403261
UZPZ01.14759.1_2/1-321,UZPZ01,SAMN00791958,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.109850418
UZPZ01.14759.1_1/11-266,UZPZ01,SAMN00791958,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.011057363
UZPZ01.75212.1_1/63-127,UZPZ01,SAMN00791958,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA
ORPU01.17391.1_2/64-437,ORPU01,SAMEA2338718,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.059681418
ORPU01.17391.1_1/11-197,ORPU01,SAMEA2338718,['uncultured_bacterium__EF645667'],0.286782604
ORPU01.23446.1_1/2-177,ORPU01,SAMEA2338718,['Desulfovibrio_piger__DslPige4'],0.128566418
USWU01.30690.1_2/11-266,USWU01,SAMN06112007,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ULUE01.21781.1_1/1-182,ULUE01,SAMEA4835752,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
UPWR01.19975.1_1/52-387,UPWR01,SAMN06112029,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UPWR01.22451.1_1/24-142,UPWR01,SAMN06112029,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
OWAQ01.421.1_5/64-437,OWAQ01,SAMEA3708546,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OWAQ01.421.1_6/11-266,OWAQ01,SAMEA3708546,['Bilophila_wadsworthia__BilWads6'],1.44E-06
