# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A22_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam	RPKG
13202_3	k141_161043	4060	5046	+	987	30	0.0149383
13202_4	k141_161043	4964	5134	-	171	3	0.00862229
13202_5	k141_161043	5626	5748	+	123	4	0.0159828
13203_1	k141_63860	154	1425	-	1272	95	0.0367057
13203_2	k141_63860	1427	2272	-	846	47	0.0273039
13203_3	k141_63860	2948	4519	-	1572	75	0.023448
13203_4	k141_63860	6395	6754	+	360	45	0.0614338
13203_5	k141_63860	6812	7189	+	378	18	0.0234034
13203_6	k141_63860	7186	7773	+	588	33	0.0275825
13203_7	k141_63860	7916	8458	+	543	60	0.0543061
13203_8	k141_63860	8671	9606	-	936	68	0.0357051
13203_9	k141_63860	9656	10114	-	459	30	0.0321222
13203_10	k141_63860	10185	10586	+	402	48	0.058683
13203_11	k141_63860	11366	11848	+	483	60	0.0610522
13203_12	k141_63860	12066	13103	+	1038	76	0.0359843
13203_13	k141_63860	13385	13648	+	264	34	0.0632954
13203_14	k141_63860	13718	13870	-	153	5	0.0160611
13203_15	k141_63860	13867	14613	-	747	50	0.0328963
13203_16	k141_63860	15018	15488	+	471	46	0.0479992
13203_17	k141_63860	15582	15815	+	234	9	0.0189027
13203_18	k141_63860	15780	15992	-	213	11	0.0253811
13203_19	k141_63860	16133	16408	+	276	17	0.0302717
13203_20	k141_63860	16545	17705	-	1161	45	0.0190492
13203_21	k141_63860	17726	18655	-	930	61	0.0322362
13203_22	k141_63860	18667	19353	-	687	41	0.0293308
13203_23	k141_63860	19718	20179	-	462	19	0.020212
13203_24	k141_63860	20234	21724	-	1491	115	0.0379068
13203_25	k141_63860	21863	22489	-	627	41	0.0321376
13203_26	k141_63860	22486	23970	-	1485	81	0.0268075
13203_27	k141_63860	23997	24662	-	666	32	0.0236142
13203_28	k141_63860	24677	25372	-	696	57	0.0402497
13203_29	k141_63860	25476	27041	-	1566	102	0.0320115
13203_30	k141_63860	27292	28149	+	858	76	0.0435335
13203_31	k141_63860	28319	29566	+	1248	107	0.0421373
13203_32	k141_63860	29663	30778	+	1116	94	0.0413962
13203_33	k141_63860	30866	31690	-	825	54	0.032169
13203_34	k141_63860	31715	31807	-	93	0	0
13203_35	k141_63860	31804	32820	-	1017	58	0.0280288
13203_36	k141_63860	32967	33641	+	675	46	0.0334928
13203_37	k141_63860	33643	34710	+	1068	46	0.0211682
13203_38	k141_63860	35660	37066	+	1407	87	0.0303894
13203_39	k141_63860	37269	37838	+	570	33	0.0284535
13203_40	k141_63860	37835	40207	+	2373	161	0.0333446
13203_41	k141_63860	40198	41583	+	1386	64	0.0226942
13203_42	k141_63860	41576	43165	+	1590	142	0.0438923
13203_43	k141_63860	43328	44722	+	1395	114	0.0401632
13203_44	k141_63860	45066	45629	+	564	44	0.0383417
13203_45	k141_63860	45633	46283	+	651	18	0.013589
13203_46	k141_63860	46270	47046	+	777	39	0.0246684
13203_47	k141_63860	47092	47871	+	780	65	0.0409559
13203_48	k141_63860	47930	48841	-	912	72	0.0388003
13203_49	k141_63860	49596	50834	+	1239	93	0.03689
13203_50	k141_63860	50894	51793	+	900	92	0.0502392
13203_51	k141_63860	51809	52804	+	996	36	0.017764
13203_52	k141_63860	52812	53603	+	792	45	0.0279245
13203_53	k141_63860	53596	54294	+	699	42	0.0295304
13203_54	k141_63860	54307	54957	+	651	51	0.0385023
13203_55	k141_63860	54982	55839	+	858	53	0.0303589
13203_56	k141_63860	55856	56917	+	1062	59	0.0273039
13203_57	k141_63860	56960	57655	+	696	67	0.0473111
13203_58	k141_63860	57652	58641	+	990	80	0.0397148
13203_59	k141_63860	58657	59448	+	792	55	0.0341299
13203_60	k141_63860	59462	60217	+	756	75	0.048757
13203_61	k141_63860	60446	61927	-	1482	120	0.0397952
13203_62	k141_63860	61977	62981	-	1005	96	0.0469464
13203_63	k141_63860	63015	63863	-	849	55	0.0318385
13203_64	k141_63860	63863	64714	-	852	42	0.0242274
13203_65	k141_63860	64844	66211	-	1368	72	0.0258669
13203_66	k141_63860	66946	68412	+	1467	119	0.0398671
13203_67	k141_63860	68428	69285	+	858	47	0.026922
13203_68	k141_63860	69285	70142	+	858	66	0.0378054
13203_69	k141_63860	70361	71620	+	1260	80	0.0312045
13203_70	k141_63860	71620	72828	+	1209	86	0.0349598
13203_71	k141_63860	73032	74294	-	1263	115	0.0447499
13203_72	k141_63860	74568	75368	+	801	53	0.0325193
13203_73	k141_63860	75365	78274	+	2910	249	0.0420536
13203_74	k141_63860	78404	79321	-	918	67	0.0358698
13203_75	k141_63860	79344	79877	-	534	41	0.0377346
13203_76	k141_63860	79879	80745	-	867	70	0.0396804
13203_77	k141_63860	80738	82036	-	1299	98	0.0370778
13204_1	k141_55537	3	317	+	315	0	0
13204_2	k141_55537	397	1173	+	777	0	0
13205_1	k141_143355	1	762	+	762	13	0.00838466
13205_2	k141_143355	907	1140	+	234	0	0
13205_3	k141_143355	1127	1747	+	621	0	0
13205_4	k141_143355	1767	2003	+	237	0	0
13205_5	k141_143355	2000	2914	+	915	0	0
13205_6	k141_143355	2985	3599	+	615	0	0
13205_7	k141_143355	4024	4275	-	252	0	0
13205_8	k141_143355	4543	5244	+	702	1	0.0007001
13205_9	k141_143355	5246	5989	+	744	1	0.000660578
13205_10	k141_143355	5989	6732	+	744	0	0
13205_11	k141_143355	6725	7534	+	810	0	0
13205_12	k141_143355	7531	8256	+	726	0	0
13205_13	k141_143355	8247	9611	+	1365	0	0
13205_14	k141_143355	9972	10391	+	420	0	0
13205_15	k141_143355	10395	10643	+	249	0	0
13205_16	k141_143355	10544	11002	-	459	0	0
13205_17	k141_143355	11024	11227	+	204	5	0.0120458
13205_18	k141_143355	11306	11416	+	111	0	0
13206_1	k141_90622	3	290	+	288	0	0
13206_2	k141_90622	538	1527	-	990	2	0.000992869
13206_3	k141_90622	1599	3794	-	2196	3	0.000671408
13206_4	k141_90622	3784	4503	-	720	1	0.000682598
13206_5	k141_90622	4667	5248	+	582	0	0
13207_1	k141_125489	20	1276	-	1257	5	0.00195493
13207_2	k141_125489	1322	1756	-	435	0	0
13207_3	k141_125489	1869	3359	-	1491	5	0.00164812
13207_4	k141_125489	3551	4315	-	765	0	0
13208_1	k141_161045	220	1128	+	909	1	0.000540671
13209_1	k141_143357	1	627	-	627	9	0.0070546
13209_2	k141_143357	778	972	-	195	0	0
13210_1	k141_125494	2	1630	+	1629	0	0
13211_1	k141_117049	3	866	-	864	41	0.0233221
13211_2	k141_117049	881	2809	-	1929	82	0.0208919
13212_1	k141_90626	3	260	-	258	0	0
13212_2	k141_90626	232	324	-	93	0	0
13212_3	k141_90626	383	571	-	189	0	0
13212_4	k141_90626	564	917	-	354	0	0
13212_5	k141_90626	874	2241	-	1368	15	0.00538893
13212_6	k141_90626	2477	2884	+	408	3	0.00361375
13213_1	k141_20199	1	150	+	150	14	0.0458706
13213_2	k141_20199	261	686	+	426	19	0.02192
13213_3	k141_20199	765	1715	-	951	100	0.0516793
13213_4	k141_20199	1717	2457	-	741	82	0.0543867
13213_5	k141_20199	2447	3154	-	708	52	0.0360967
13213_6	k141_20199	3232	4020	-	789	70	0.0436032
13213_7	k141_20199	4356	5207	+	852	57	0.0328801
13213_8	k141_20199	5335	5652	-	318	10	0.015455
13213_9	k141_20199	5642	6367	-	726	39	0.0264013
13213_10	k141_20199	6500	7504	-	1005	33	0.0161378
13213_11	k141_20199	7652	8074	-	423	28	0.0325323
13213_12	k141_20199	8020	8184	-	165	1	0.00297861
13213_13	k141_20199	8129	8983	-	855	44	0.025292
13213_14	k141_20199	9211	10524	-	1314	77	0.0288
13213_15	k141_20199	10794	11876	-	1083	70	0.0317663
13213_16	k141_20199	12059	12988	-	930	35	0.0184962
13213_17	k141_20199	13080	13514	-	435	12	0.0135578
13213_18	k141_20199	13680	14108	-	429	27	0.0309317
13213_19	k141_20199	14143	16521	-	2379	170	0.0351198
13213_20	k141_20199	16737	17972	-	1236	64	0.0254483
13213_21	k141_20199	17997	19046	-	1050	73	0.0341689
13213_22	k141_20199	19067	20413	-	1347	99	0.0361214
13213_23	k141_20199	20545	21462	-	918	74	0.0396174
13213_24	k141_20199	21543	22619	-	1077	61	0.0278363
13213_25	k141_20199	22612	23577	-	966	49	0.0249297
13213_26	k141_20199	23574	24542	-	969	61	0.0309388
13213_27	k141_20199	24616	24819	-	204	14	0.0337284
13213_28	k141_20199	25008	26405	-	1398	87	0.0305851
13213_29	k141_20199	26844	27242	-	399	0	0
13214_1	k141_117050	3	302	-	300	0	0
13214_2	k141_117050	321	962	-	642	0	0
13214_3	k141_117050	959	1444	-	486	0	0
13215_1	k141_55544	3	323	-	321	0	0
13215_2	k141_55544	323	706	-	384	3	0.00383961
13215_3	k141_55544	854	1765	-	912	4	0.00215557
13215_4	k141_55544	1924	2493	-	570	2	0.00172446
13216_1	k141_63862	1	723	-	723	6	0.00407859
13216_2	k141_63862	734	1930	-	1197	1	0.000410585
13216_3	k141_63862	1937	2455	-	519	3	0.00284087
13216_4	k141_63862	2559	2930	-	372	3	0.00396347
13216_5	k141_63862	3132	3707	+	576	5	0.00426624
13216_6	k141_63862	3783	4262	+	480	2	0.00204779
13216_7	k141_63862	4388	5269	-	882	6	0.00334334
13216_8	k141_63862	5585	6052	-	468	1	0.00105015
13217_1	k141_125496	1	477	-	477	23	0.0236977
13217_2	k141_125496	617	2737	-	2121	155	0.035916
13218_1	k141_134825	3	116	-	114	0	0
13218_2	k141_134825	518	2224	-	1707	5	0.00143957
13218_3	k141_134825	2217	3653	-	1437	1	0.000342011
13218_4	k141_134825	3777	4049	-	273	0	0
13218_5	k141_134825	4067	5173	-	1107	0	0
13218_6	k141_134825	5187	6596	-	1410	0	0
13218_7	k141_134825	6683	6865	-	183	0	0
13218_8	k141_134825	6935	7042	-	108	0	0
13219_1	k141_161049	3	1238	+	1236	1	0.00039763
13219_2	k141_161049	1222	1935	+	714	0	0
13219_3	k141_161049	1928	3115	+	1188	1	0.000413696
13219_4	k141_161049	3150	4505	+	1356	0	0
13219_5	k141_161049	4521	5153	+	633	1	0.000776414
13220_1	k141_63865	84	1214	+	1131	10	0.00434545
13221_1	k141_90631	1	492	+	492	5	0.00499462
13221_2	k141_90631	680	1057	+	378	6	0.00780112
13221_3	k141_90631	1050	1412	+	363	0	0
13222_1	k141_20204	3	860	+	858	2	0.00114562
13222_2	k141_20204	857	1009	+	153	0	0
13223_1	k141_170090	3	284	+	282	0	0
13223_2	k141_170090	583	2148	-	1566	6	0.00188303
13223_3	k141_170090	2399	2698	+	300	0	0
13223_4	k141_170090	3067	6222	+	3156	24	0.00373742
13223_5	k141_170090	6242	8713	+	2472	22	0.00437393
13223_6	k141_170090	8798	9712	+	915	3	0.00161138
13223_7	k141_170090	9725	10558	+	834	1	0.000589293
13223_8	k141_170090	10650	11297	-	648	0	0
13224_1	k141_63867	53	646	+	594	4	0.00330956
13224_2	k141_63867	725	1081	-	357	2	0.00275334
13225_1	k141_134827	2	91	-	90	0	0
13225_2	k141_134827	287	643	+	357	17	0.0234034
13225_3	k141_134827	544	861	-	318	17	0.0262736
13225_4	k141_134827	996	1523	+	528	19	0.0176855
13225_5	k141_134827	1772	2014	-	243	2	0.00404502
13226_1	k141_55548	3	236	+	234	0	0
13226_2	k141_55548	501	3530	+	3030	4	0.000648806
13227_1	k141_63868	3	1022	+	1020	6	0.002891
13227_2	k141_63868	1041	1280	+	240	1	0.00204779
13228_1	k141_125501	2	511	+	510	42	0.040474
13228_2	k141_125501	962	2008	+	1047	67	0.0314503
13229_1	k141_20210	151	1032	+	882	0	0
13230_1	k141_63870	35	1018	-	984	0	0
13230_2	k141_63870	1005	1127	-	123	0	0
13231_1	k141_170094	805	1077	-	273	5	0.00900129
13231_2	k141_170094	1071	1247	-	177	5	0.0138833
13232_1	k141_55549	3	233	-	231	6	0.0127655
13232_2	k141_55549	320	517	-	198	0	0
13232_3	k141_55549	486	1607	-	1122	3	0.00131409
13232_4	k141_55549	1647	1793	-	147	0	0
13233_1	k141_161051	2	949	+	948	35	0.018145
13233_2	k141_161051	1556	1990	+	435	16	0.0180771
13233_3	k141_161051	2087	2896	+	810	78	0.0473268
13233_4	k141_161051	2907	3569	+	663	54	0.0400293
13234_1	k141_90635	1	630	-	630	15	0.0117017
13234_2	k141_90635	666	1418	-	753	2	0.00130537
13234_3	k141_90635	1541	2167	-	627	10	0.00783844
13234_4	k141_90635	2202	3452	-	1251	7	0.00275003
13235_1	k141_90636	1	1134	-	1134	0	0
13236_1	k141_161052	2	967	+	966	2	0.00101754
13237_1	k141_134829	2	808	+	807	13	0.00791712
13237_2	k141_134829	798	2300	+	1503	4	0.00130797
13237_3	k141_134829	2302	2529	+	228	0	0
13237_4	k141_134829	2757	3290	+	534	1	0.000920356
13238_1	k141_170097	1	678	-	678	51	0.036969
13239_1	k141_72630	1	150	-	150	0	0
13239_2	k141_72630	169	1392	-	1224	26	0.0104397
13239_3	k141_72630	1398	2894	-	1497	23	0.00755098
13239_4	k141_72630	3074	4756	-	1683	30	0.00876061
13239_5	k141_72630	4753	4860	-	108	0	0
13239_6	k141_72630	4903	6564	-	1662	30	0.00887131
13239_7	k141_72630	6697	11940	-	5244	141	0.0132146
13239_8	k141_72630	12362	12811	-	450	16	0.0174745
13239_9	k141_72630	12832	14460	-	1629	41	0.0123697
13239_10	k141_72630	14468	15661	-	1194	34	0.013995
13239_11	k141_72630	15682	16179	+	498	6	0.00592133
13239_12	k141_72630	16182	17366	-	1185	13	0.00539166
13239_13	k141_72630	17363	17836	-	474	8	0.00829486
13239_14	k141_72630	17847	20525	-	2679	65	0.0119244
13239_15	k141_72630	20615	20851	-	237	0	0
13239_16	k141_72630	20851	21273	-	423	7	0.00813308
13239_17	k141_72630	21330	22013	-	684	29	0.0208372
13239_18	k141_72630	22109	22423	+	315	6	0.00936134
13239_19	k141_72630	22551	23177	-	627	16	0.0125415
13239_20	k141_72630	23456	24292	-	837	27	0.0158539
13239_21	k141_72630	24292	25506	-	1215	17	0.00687654
13239_22	k141_72630	25513	25911	-	399	12	0.0147811
13239_23	k141_72630	26031	28748	-	2718	66	0.0119342
13239_24	k141_72630	28879	29460	+	582	13	0.0109779
13239_25	k141_72630	29518	30909	+	1392	27	0.00953283
13239_26	k141_72630	31020	32846	-	1827	58	0.0156022
13239_27	k141_72630	33134	34363	-	1230	35	0.0139849
13239_28	k141_72630	34452	36122	-	1671	15	0.00441176
13239_29	k141_72630	36323	38800	-	2478	41	0.00813167
13239_30	k141_72630	39257	40819	+	1563	50	0.015722
13239_31	k141_72630	41364	41540	+	177	1	0.00277667
13240_1	k141_55552	1	174	-	174	0	0
13240_2	k141_55552	251	1396	-	1146	2	0.000857714
13241_1	k141_125504	3	1253	+	1251	5	0.00196431
13241_2	k141_125504	1289	3262	+	1974	4	0.000995887
13242_1	k141_63876	2	586	-	585	4	0.00336048
13242_2	k141_63876	662	1279	-	618	6	0.00477156
13243_1	k141_170099	3	1061	+	1059	7	0.00324862
13244_1	k141_161062	163	942	+	780	0	0
13244_2	k141_161062	976	1212	-	237	0	0
13245_1	k141_134830	3	1619	+	1617	9	0.00273546
13245_2	k141_134830	1746	2018	+	273	1	0.00180026
13245_3	k141_134830	2059	3372	-	1314	19	0.0071065
13246_1	k141_46623	1264	2925	+	1662	16	0.00473136
13246_2	k141_46623	2951	4720	+	1770	19	0.00527567
13246_3	k141_46623	4740	6530	+	1791	41	0.0112509
13246_4	k141_46623	6792	8018	+	1227	21	0.00841147
13246_5	k141_46623	8182	11268	+	3087	121	0.019264
13246_6	k141_46623	11651	12532	+	882	28	0.0156022
13246_7	k141_46623	12549	13121	+	573	9	0.00771943
13246_8	k141_46623	13139	14566	+	1428	45	0.0154875
13246_9	k141_46623	14582	15805	+	1224	59	0.0236902
13246_10	k141_46623	15831	16172	+	342	11	0.0158075
13246_11	k141_46623	16203	16472	+	270	9	0.0163823
13246_12	k141_46623	16488	16946	+	459	16	0.0171319
13246_13	k141_46623	17037	17312	+	276	11	0.0195876
13246_14	k141_46623	17456	18094	+	639	25	0.0192281
13246_15	k141_46623	18134	18394	+	261	3	0.00564908
13246_16	k141_46623	18448	19782	+	1335	54	0.0198797
13246_17	k141_46623	19796	20341	+	546	14	0.0126018
13246_18	k141_46623	20616	20837	+	222	6	0.013283
13246_19	k141_46623	20992	21093	+	102	1	0.00481834
13246_20	k141_46623	21247	22104	-	858	13	0.00744652
13246_21	k141_46623	22218	23636	-	1419	57	0.0197419
13246_22	k141_46623	23816	25090	-	1275	27	0.0104076
13246_23	k141_46623	25596	27932	+	2337	58	0.0121974
13246_24	k141_46623	28027	28203	+	177	4	0.0111067
13246_25	k141_46623	28283	29224	+	942	29	0.0151302
13246_26	k141_46623	29267	30034	-	768	10	0.00639935
13246_27	k141_46623	30155	30382	+	228	4	0.00862229
13246_28	k141_46623	30728	31498	+	771	13	0.00828679
13246_29	k141_46623	31897	32379	+	483	10	0.0101754
13246_30	k141_46623	32376	33551	+	1176	44	0.0183883
13246_31	k141_46623	33561	35189	+	1629	68	0.0205156
13246_32	k141_46623	35288	36973	+	1686	49	0.0142835
13246_33	k141_46623	37043	38869	+	1827	60	0.0161402
13246_34	k141_46623	38908	41049	+	2142	45	0.010325
13246_35	k141_46623	41058	41900	+	843	15	0.00874502
13246_36	k141_46623	41982	42971	+	990	30	0.014893
13246_37	k141_46623	42984	44096	+	1113	18	0.00794831
13246_38	k141_46623	44169	44624	+	456	4	0.00431114
13246_39	k141_46623	44694	45071	+	378	8	0.0104015
13246_40	k141_46623	45068	45535	+	468	14	0.0147021
13246_41	k141_46623	45621	47474	+	1854	73	0.0193513
13246_42	k141_46623	47511	48149	-	639	18	0.0138442
13246_43	k141_46623	48361	48546	+	186	1	0.00264231
13246_44	k141_46623	48568	51210	+	2643	77	0.0143183
13246_45	k141_46623	51353	52576	-	1224	56	0.0224856
13246_46	k141_46623	52813	53505	+	693	23	0.0163114
13246_47	k141_46623	53530	54540	+	1011	28	0.0136114
13246_48	k141_46623	54639	55262	-	624	16	0.0126018
13246_49	k141_46623	55404	56225	-	822	7	0.00418527
13246_50	k141_46623	56424	56921	+	498	13	0.0128295
13246_51	k141_46623	56963	58021	+	1059	54	0.0250608
13246_52	k141_46623	58132	58728	+	597	5	0.00411617
13246_53	k141_46623	58728	59216	+	489	12	0.0120606
13246_54	k141_46623	59231	59944	+	714	12	0.00826001
13246_55	k141_46623	59982	61154	+	1173	49	0.0205303
13246_56	k141_46623	61418	62560	+	1143	35	0.0150494
13246_57	k141_46623	62582	63841	+	1260	31	0.0120917
13246_58	k141_46623	63917	64432	+	516	5	0.00476231
13246_59	k141_46623	64860	65351	+	492	2	0.00199785
13246_60	k141_46623	65348	67411	+	2064	59	0.0140488
13246_61	k141_46623	67428	68018	+	591	18	0.0149686
13246_62	k141_46623	68035	69036	+	1002	26	0.0127527
13246_63	k141_46623	69068	69892	+	825	21	0.0125102
13246_64	k141_46623	69906	70406	+	501	6	0.00588587
13246_65	k141_46623	70422	72527	+	2106	69	0.0161023
13246_66	k141_46623	72555	73310	+	756	20	0.0130019
13246_67	k141_46623	73400	74191	+	792	11	0.00682598
13246_68	k141_46623	74213	74617	+	405	12	0.0145621
13246_69	k141_46623	74970	76121	+	1152	53	0.022611
13246_70	k141_46623	76135	76626	+	492	10	0.00998923
13246_71	k141_46623	76805	77671	+	867	25	0.0141716
13246_72	k141_46623	77710	78924	+	1215	53	0.0214386
13246_73	k141_46623	78961	80148	+	1188	34	0.0140656
13246_74	k141_46623	80141	82069	+	1929	81	0.0206372
13246_75	k141_46623	82311	83351	-	1041	37	0.0174682
13246_76	k141_46623	83392	83892	-	501	14	0.0137337
13246_77	k141_46623	83894	85564	-	1671	53	0.0155882
13246_78	k141_46623	85949	88087	-	2139	54	0.0124074
13246_79	k141_46623	88210	89220	+	1011	13	0.0063196
13246_80	k141_46623	89675	90112	-	438	8	0.00897663
13246_81	k141_46623	90115	90816	-	702	5	0.0035005
13246_82	k141_46623	90986	93394	-	2409	67	0.013669
13246_83	k141_46623	93489	96212	-	2724	73	0.0131708
13246_84	k141_46623	96637	96927	-	291	14	0.0236446
13246_85	k141_46623	96929	97771	-	843	19	0.011077
13246_86	k141_46623	97795	98664	-	870	10	0.00564908
13246_87	k141_46623	98841	99710	+	870	12	0.0067789
13246_88	k141_46623	99959	100114	-	156	0	0
13246_89	k141_46623	100161	100631	-	471	14	0.0146085
13246_90	k141_46623	100801	103101	+	2301	79	0.0168736
13246_91	k141_46623	103138	104487	-	1350	45	0.0163823
13246_92	k141_46623	104607	105731	+	1125	15	0.00655294
13246_93	k141_46623	105683	106609	-	927	13	0.00689225
13246_94	k141_46623	106748	107653	+	906	29	0.0157314
13246_95	k141_46623	107653	109518	+	1866	69	0.0181733
13246_96	k141_46623	109562	110455	-	894	9	0.00494769
13246_97	k141_46623	110489	111031	-	543	11	0.00995612
13246_98	k141_46623	111303	112268	-	966	22	0.0111929
13246_99	k141_46623	112446	113555	+	1110	26	0.0115119
13246_100	k141_46623	113945	115333	+	1389	21	0.00743044
13246_101	k141_46623	115349	116533	+	1185	34	0.0141013
13246_102	k141_46623	116642	118783	+	2142	57	0.0130783
13246_103	k141_46623	118847	120196	+	1350	47	0.0171104
13246_104	k141_46623	120212	122086	+	1875	55	0.0144165
13246_105	k141_46623	122254	123192	+	939	26	0.0136083
13246_106	k141_46623	123192	124067	+	876	22	0.0123429
13246_107	k141_46623	124105	125694	+	1590	34	0.0105094
13246_108	k141_46623	125807	126961	+	1155	13	0.0055317
13246_109	k141_46623	126961	127494	+	534	8	0.00736285
13246_110	k141_46623	127553	128239	+	687	15	0.0107308
13246_111	k141_46623	128359	128697	+	339	13	0.0188469
13246_112	k141_46623	128690	129466	+	777	9	0.00569271
13246_113	k141_46623	129482	131455	+	1974	32	0.0079671
13246_114	k141_46623	131547	133697	+	2151	56	0.0127951
13247_1	k141_161064	2	412	+	411	0	0
13247_2	k141_161064	419	1042	+	624	3	0.00236284
13248_1	k141_63884	3	659	-	657	2	0.0014961
13248_2	k141_63884	649	807	-	159	0	0
13248_3	k141_63884	800	1048	-	249	1	0.00197378
13249_1	k141_170104	43	333	+	291	5	0.00844451
13249_2	k141_170104	337	2547	+	2211	4	0.000889137
13250_1	k141_143358	2	9433	-	9432	18	0.000937921
13250_2	k141_143358	9397	9834	-	438	0	0
13250_3	k141_143358	10407	10766	-	360	2	0.00273039
13250_4	k141_143358	10824	12098	-	1275	2	0.000770934
13250_5	k141_143358	12398	13618	-	1221	1	0.000402515
13250_6	k141_143358	13896	15026	+	1131	0	0
13250_7	k141_143358	15262	16347	-	1086	0	0
13250_8	k141_143358	16371	18251	-	1881	4	0.00104513
13251_1	k141_170105	2	724	+	723	0	0
13251_2	k141_170105	728	1345	+	618	0	0
13251_3	k141_170105	1326	1391	+	66	0	0
13252_1	k141_63885	39	785	-	747	1	0.000657926
13252_2	k141_63885	908	1564	-	657	0	0
13253_1	k141_90639	2	268	+	267	20	0.0368143
13253_2	k141_90639	274	678	+	405	46	0.0558213
13253_3	k141_90639	852	1280	+	429	59	0.0675915
13253_4	k141_90639	1328	2125	+	798	68	0.0418797
13253_5	k141_90639	2163	4622	+	2460	280	0.0559397
13253_6	k141_90639	4637	5548	+	912	83	0.0447281
13254_1	k141_46625	3	722	+	720	0	0
13254_2	k141_46625	730	1341	+	612	0	0
13255_1	k141_55553	1	171	+	171	0	0
13255_2	k141_55553	388	852	+	465	3	0.00317078
13255_3	k141_55553	852	1025	+	174	0	0
13255_4	k141_55553	1051	1833	+	783	3	0.00188303
13255_5	k141_55553	1826	2704	+	879	5	0.00279562
13255_6	k141_55553	2721	3809	+	1089	3	0.00135391
13255_7	k141_55553	3766	4116	+	351	1	0.0014002
13255_8	k141_55553	4134	4880	+	747	0	0
13255_9	k141_55553	4916	5335	+	420	0	0
13255_10	k141_55553	5376	5645	+	270	0	0
13255_11	k141_55553	5727	6200	+	474	4	0.00414743
13255_12	k141_55553	6230	6418	+	189	0	0
13256_1	k141_72641	1	318	+	318	9	0.0139095
13256_2	k141_72641	344	826	+	483	10	0.0101754
13256_3	k141_72641	942	1688	+	747	15	0.00986888
13256_4	k141_72641	1945	2952	+	1008	5	0.00243785
13257_1	k141_161071	1	120	-	120	0	0
13257_2	k141_161071	135	1181	-	1047	2	0.000938816
13258_1	k141_170106	3	212	-	210	0	0
13258_2	k141_170106	1047	1778	+	732	0	0
13259_1	k141_63887	61	552	-	492	95	0.0948977
13259_2	k141_63887	636	1163	-	528	33	0.0307169
13259_3	k141_63887	1243	1497	-	255	24	0.046256
13260_1	k141_161072	3	1085	+	1083	26	0.0117989
13261_1	k141_63888	3	1055	+	1053	45	0.021003
13262_1	k141_90642	2	1099	-	1098	19	0.0085045
13262_2	k141_90642	1279	2067	+	789	10	0.00622903
13263_1	k141_29046	304	3069	-	2766	87	0.0154584
13263_2	k141_29046	3066	4469	-	1404	34	0.0119017
13263_3	k141_29046	4466	5068	-	603	11	0.00896546
13263_4	k141_29046	5019	6554	-	1536	28	0.0089591
13263_5	k141_29046	6603	7841	-	1239	35	0.0138833
13263_6	k141_29046	7971	10874	-	2904	77	0.0130314
13263_7	k141_29046	11090	13447	+	2358	35	0.00729494
13263_8	k141_29046	13479	15629	+	2151	45	0.0102818
13263_9	k141_29046	15668	16033	+	366	4	0.00537126
13263_10	k141_29046	16078	17463	+	1386	21	0.00744652
13263_11	k141_29046	17872	18237	+	366	6	0.00805689
13263_12	k141_29046	18339	20420	-	2082	46	0.0108586
13263_13	k141_29046	20445	23576	-	3132	62	0.00972898
13263_14	k141_29046	24080	25258	-	1179	4	0.00166741
