# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam	RPKM
4821_3	k141_38319	1950	2744	-	795	0	0
4821_4	k141_38319	2810	2905	-	96	0	0
4822_1	k141_15240	1	954	+	954	0	0
4822_2	k141_15240	926	1753	+	828	0	0
4822_3	k141_15240	1781	2353	+	573	0	0
4823_1	k141_8023	3	308	+	306	0	0
4824_1	k141_21717	2	403	+	402	0	0
4824_2	k141_21717	463	771	+	309	0	0
4824_3	k141_21717	784	1047	+	264	0	0
4824_4	k141_21717	1160	1804	+	645	0	0
4824_5	k141_21717	1833	2705	+	873	0	0
4824_6	k141_21717	2717	2914	+	198	0	0
4825_1	k141_40725	56	403	+	348	0	0
4825_2	k141_40725	400	819	+	420	0	0
4825_3	k141_40725	822	1049	+	228	0	0
4826_1	k141_26587	238	552	+	315	12	2.44855
4826_2	k141_26587	682	2046	-	1365	83	3.90827
4826_3	k141_26587	2365	3087	+	723	37	3.28929
4827_1	k141_1389	161	2611	+	2451	0	0
4827_2	k141_1389	2589	3374	+	786	0	0
4827_3	k141_1389	3955	5079	+	1125	0	0
4827_4	k141_1389	5198	5827	+	630	0	0
4827_5	k141_1389	6172	7215	-	1044	0	0
4827_6	k141_1389	7205	7495	-	291	0	0
4827_7	k141_1389	7981	11058	-	3078	0	0
4827_8	k141_1389	11285	12589	-	1305	0	0
4827_9	k141_1389	12586	13203	-	618	0	0
4827_10	k141_1389	13500	14087	+	588	0	0
4828_1	k141_3560	85	417	+	333	0	0
4828_2	k141_3560	404	949	+	546	0	0
4828_3	k141_3560	985	1302	-	318	0	0
4829_1	k141_10273	1	279	+	279	0	0
4829_2	k141_10273	505	1548	+	1044	0	0
4829_3	k141_10273	1541	2194	+	654	0	0
4829_4	k141_10273	2329	3048	+	720	0	0
4829_5	k141_10273	3128	4057	-	930	0	0
4829_6	k141_10273	4152	4856	+	705	0	0
4829_7	k141_10273	4947	6611	-	1665	0	0
4829_8	k141_10273	6733	7530	-	798	0	0
4829_9	k141_10273	7694	8098	-	405	0	0
4829_10	k141_10273	8185	8619	-	435	0	0
4829_11	k141_10273	9022	9924	+	903	0	0
4829_12	k141_10273	10178	10927	+	750	0	0
4829_13	k141_10273	10994	11470	-	477	0	0
4829_14	k141_10273	11604	13124	+	1521	0	0
4829_15	k141_10273	13313	14395	+	1083	0	0
4829_16	k141_10273	14500	15588	-	1089	0	0
4829_17	k141_10273	15809	16798	+	990	0	0
4829_18	k141_10273	17005	19062	+	2058	0	0
4829_19	k141_10273	19251	20936	+	1686	0	0
4829_20	k141_10273	21092	22069	-	978	0	0
4829_21	k141_10273	22252	23868	-	1617	0	0
4829_22	k141_10273	23936	24307	+	372	0	0
4829_23	k141_10273	24179	24925	-	747	0	0
4829_24	k141_10273	25019	25549	-	531	0	0
4829_25	k141_10273	25596	26900	-	1305	0	0
4829_26	k141_10273	27036	28589	-	1554	0	0
4829_27	k141_10273	28593	28970	-	378	0	0
4829_28	k141_10273	29024	29995	-	972	0	0
4829_29	k141_10273	29992	30714	-	723	0	0
4829_30	k141_10273	30727	31737	-	1011	0	0
4829_31	k141_10273	31976	34294	+	2319	0	0
4829_32	k141_10273	34287	35669	+	1383	0	0
4829_33	k141_10273	35756	36718	+	963	0	0
4829_34	k141_10273	36699	37496	+	798	0	0
4829_35	k141_10273	37548	38279	-	732	0	0
4829_36	k141_10273	38295	39032	-	738	0	0
4829_37	k141_10273	39189	41279	-	2091	0	0
4829_38	k141_10273	41305	42216	-	912	0	0
4829_39	k141_10273	42366	43970	-	1605	0	0
4829_40	k141_10273	43988	44869	-	882	0	0
4829_41	k141_10273	44896	45354	-	459	0	0
4829_42	k141_10273	45347	46432	-	1086	0	0
4829_43	k141_10273	46467	47795	-	1329	0	0
4829_44	k141_10273	48116	48940	-	825	0	0
4829_45	k141_10273	48901	50214	-	1314	0	0
4829_46	k141_10273	50220	51188	-	969	0	0
4829_47	k141_10273	51185	52630	-	1446	0	0
4829_48	k141_10273	52639	54024	-	1386	0	0
4829_49	k141_10273	54371	55294	+	924	0	0
4829_50	k141_10273	55385	56386	+	1002	0	0
4829_51	k141_10273	56386	56952	+	567	0	0
4829_52	k141_10273	56973	57467	+	495	0	0
4829_53	k141_10273	57563	58435	+	873	0	0
4829_54	k141_10273	58536	59375	-	840	0	0
4829_55	k141_10273	59541	60407	+	867	0	0
4829_56	k141_10273	60499	61347	-	849	0	0
4829_57	k141_10273	61389	61814	-	426	0	0
4829_58	k141_10273	62030	62584	+	555	0	0
4829_59	k141_10273	62632	63087	+	456	0	0
4829_60	k141_10273	63099	63572	+	474	0	0
4829_61	k141_10273	63629	65899	-	2271	0	0
4829_62	k141_10273	66036	67055	+	1020	0	0
4829_63	k141_10273	67275	70067	-	2793	0	0
4829_64	k141_10273	70182	71396	+	1215	0	0
4829_65	k141_10273	71433	71939	+	507	0	0
4829_66	k141_10273	72039	73247	-	1209	0	0
4829_67	k141_10273	73244	73966	-	723	0	0
4829_68	k141_10273	73977	75278	-	1302	0	0
4829_69	k141_10273	75293	76717	-	1425	0	0
4829_70	k141_10273	76955	77656	+	702	0	0
4829_71	k141_10273	77982	80030	+	2049	0	0
4829_72	k141_10273	80229	80453	+	225	0	0
4829_73	k141_10273	80555	81208	+	654	0	0
4829_74	k141_10273	81539	83344	+	1806	0	0
4829_75	k141_10273	83451	84335	+	885	0	0
4829_76	k141_10273	84325	85356	-	1032	0	0
4829_77	k141_10273	85360	85860	-	501	0	0
4829_78	k141_10273	85878	86135	-	258	0	0
4829_79	k141_10273	86132	86818	-	687	0	0
4829_80	k141_10273	86805	87899	-	1095	0	0
4829_81	k141_10273	88136	90865	+	2730	0	0
4829_82	k141_10273	90825	91667	+	843	0	0
4829_83	k141_10273	91892	92794	+	903	0	0
4829_84	k141_10273	92965	93699	+	735	0	0
4829_85	k141_10273	93710	94393	+	684	0	0
4829_86	k141_10273	94446	95180	+	735	0	0
4829_87	k141_10273	95377	96369	+	993	0	0
4829_88	k141_10273	96369	96902	+	534	0	0
4829_89	k141_10273	96905	97597	+	693	0	0
4829_90	k141_10273	97605	98201	+	597	0	0
4829_91	k141_10273	98237	99013	+	777	0	0
4829_92	k141_10273	99040	100485	+	1446	0	0
4829_93	k141_10273	100520	100993	+	474	0	0
4829_94	k141_10273	101021	101911	+	891	0	0
4829_95	k141_10273	101899	103035	-	1137	0	0
4829_96	k141_10273	103109	104524	+	1416	0	0
4829_97	k141_10273	104642	106408	+	1767	0	0
4829_98	k141_10273	106405	106947	+	543	0	0
4829_99	k141_10273	106944	107888	+	945	0	0
4829_100	k141_10273	108066	109028	+	963	0	0
4829_101	k141_10273	109111	109755	+	645	0	0
4829_102	k141_10273	109792	110034	+	243	0	0
4829_103	k141_10273	110081	111886	+	1806	0	0
4829_104	k141_10273	111906	112559	+	654	0	0
4829_105	k141_10273	112564	113085	+	522	0	0
4829_106	k141_10273	113259	114353	+	1095	0	0
4829_107	k141_10273	114480	114848	+	369	0	0
4829_108	k141_10273	115000	115563	+	564	0	0
4829_109	k141_10273	115752	117308	+	1557	0	0
4829_110	k141_10273	117439	119625	+	2187	0	0
4829_111	k141_10273	119681	120172	-	492	0	0
4829_112	k141_10273	120250	120909	-	660	0	0
4829_113	k141_10273	121002	121934	+	933	0	0
4829_114	k141_10273	121985	123454	+	1470	0	0
4829_115	k141_10273	123467	124162	+	696	0	0
4829_116	k141_10273	124159	125067	+	909	0	0
4829_117	k141_10273	125193	126305	+	1113	0	0
4829_118	k141_10273	126379	126849	+	471	0	0
4829_119	k141_10273	126924	127586	-	663	0	0
4829_120	k141_10273	127821	128363	-	543	0	0
4829_121	k141_10273	128484	128888	-	405	0	0
4829_122	k141_10273	129020	130270	+	1251	0	0
4829_123	k141_10273	130340	131875	+	1536	0	0
4829_124	k141_10273	131957	132730	+	774	0	0
4829_125	k141_10273	132878	134686	-	1809	0	0
4829_126	k141_10273	134702	135427	-	726	0	0
4829_127	k141_10273	135509	135925	-	417	0	0
4829_128	k141_10273	136691	139372	+	2682	0	0
4829_129	k141_10273	139388	139981	+	594	0	0
4829_130	k141_10273	139999	140829	+	831	0	0
4829_131	k141_10273	140880	141566	+	687	0	0
4829_132	k141_10273	141590	142234	+	645	0	0
4829_133	k141_10273	142231	144552	+	2322	0	0
4829_134	k141_10273	144549	145538	-	990	0	0
4829_135	k141_10273	145674	146675	-	1002	0	0
4829_136	k141_10273	146693	147898	-	1206	0	0
4829_137	k141_10273	147921	148772	-	852	0	0
4829_138	k141_10273	148810	149697	-	888	0	0
4829_139	k141_10273	149694	150578	-	885	0	0
4829_140	k141_10273	150870	152051	+	1182	0	0
4829_141	k141_10273	152201	153514	+	1314	0	0
4829_142	k141_10273	153691	155088	+	1398	0	0
4829_143	k141_10273	155170	155733	-	564	0	0
4829_144	k141_10273	155809	158220	+	2412	0	0
4829_145	k141_10273	158242	159387	+	1146	0	0
4829_146	k141_10273	159390	159584	-	195	0	0
4829_147	k141_10273	159659	160066	+	408	0	0
4829_148	k141_10273	160078	161013	+	936	0	0
4829_149	k141_10273	161094	161555	+	462	0	0
4829_150	k141_10273	161746	162930	-	1185	0	0
4829_151	k141_10273	163008	163892	-	885	0	0
4829_152	k141_10273	163930	165468	+	1539	0	0
4829_153	k141_10273	165569	167422	+	1854	0	0
4830_1	k141_42764	3	257	-	255	0	0
4830_2	k141_42764	286	1008	-	723	0	0
4830_3	k141_42764	1107	2288	-	1182	0	0
4830_4	k141_42764	2644	3330	+	687	0	0
4830_5	k141_42764	3323	4588	+	1266	0	0
4830_6	k141_42764	4613	5881	+	1269	0	0
4830_7	k141_42764	5968	7089	+	1122	0	0
4830_8	k141_42764	7107	8456	+	1350	0	0
4830_9	k141_42764	8624	10624	+	2001	0	0
4830_10	k141_42764	10563	11534	+	972	0	0
4830_11	k141_42764	11483	11755	+	273	0	0
4830_12	k141_42764	11816	12130	-	315	0	0
4830_13	k141_42764	12440	13477	+	1038	0	0
4830_14	k141_42764	13493	14653	-	1161	0	0
4831_1	k141_1390	143	877	+	735	0	0
4831_2	k141_1390	944	1750	+	807	0	0
4832_1	k141_40727	2	673	-	672	0	0
4832_2	k141_40727	794	967	-	174	0	0
4832_3	k141_40727	1236	1541	-	306	0	0
4833_1	k141_15245	2	886	+	885	1	0.0726266
4833_2	k141_15245	883	1404	+	522	0	0
4833_3	k141_15245	1406	1972	+	567	1	0.113359
4834_1	k141_8025	347	970	+	624	0	0
4834_2	k141_8025	1037	2101	+	1065	0	0
4834_3	k141_8025	2172	2432	+	261	0	0
4835_1	k141_12303	3	155	+	153	0	0
4835_2	k141_12303	184	492	+	309	0	0
4835_3	k141_12303	492	2357	+	1866	0	0
4835_4	k141_12303	2724	3134	+	411	0	0
4835_5	k141_12303	3290	3643	+	354	0	0
4836_1	k141_30964	1	318	+	318	0	0
4836_2	k141_30964	730	3444	+	2715	0	0
4836_3	k141_30964	3479	4375	+	897	0	0
4836_4	k141_30964	4469	5071	+	603	0	0
4836_5	k141_30964	5090	6151	+	1062	1	0.0605221
4836_6	k141_30964	6268	6606	-	339	0	0
4836_7	k141_30964	6685	9978	-	3294	0	0
4836_8	k141_30964	10023	10517	-	495	3	0.389542
4836_9	k141_30964	11329	12267	-	939	22	1.5059
4836_10	k141_30964	12475	13494	+	1020	12	0.756171
4836_11	k141_30964	13497	14294	+	798	13	1.04708
4836_12	k141_30964	14318	14860	-	543	16	1.89391
4836_13	k141_30964	15657	16889	+	1233	15	0.781928
4836_14	k141_30964	16934	17350	+	417	3	0.462407
4836_15	k141_30964	17577	18110	+	534	8	0.962914
4836_16	k141_30964	18136	19836	+	1701	31	1.17138
4836_17	k141_30964	19983	21854	+	1872	29	0.995705
4836_18	k141_30964	21914	22438	+	525	11	1.3467
4836_19	k141_30964	22668	24488	+	1821	38	1.34126
4836_20	k141_30964	24646	25098	+	453	5	0.709432
4836_21	k141_30964	25071	25418	+	348	0	0
4836_22	k141_30964	25425	26372	+	948	15	1.017
4836_23	k141_30964	26563	27537	-	975	8	0.527381
4836_24	k141_30964	27629	30544	+	2916	40	0.88168
4836_25	k141_30964	30615	30827	+	213	1	0.301758
4836_26	k141_30964	30854	31240	+	387	6	0.996504
4836_27	k141_30964	31442	32545	+	1104	9	0.523977
4836_28	k141_30964	32665	33576	+	912	17	1.1981
4836_29	k141_30964	33573	34394	+	822	11	0.860121
4836_30	k141_30964	34395	35051	+	657	12	1.17396
4836_31	k141_30964	35287	35985	-	699	11	1.01147
4836_32	k141_30964	36293	36538	-	246	7	1.82895
4836_33	k141_30964	36655	37215	-	561	4	0.458285
4837_1	k141_28990	463	963	+	501	2	0.256585
4837_2	k141_28990	960	1568	+	609	4	0.422164
4837_3	k141_28990	1572	2576	+	1005	2	0.127909
4837_4	k141_28990	2588	2803	+	216	0	0
4837_5	k141_28990	2815	4155	+	1341	12	0.575163
4837_6	k141_28990	4177	5196	+	1020	10	0.630142
4837_7	k141_28990	5212	6318	+	1107	17	0.987052
4837_8	k141_28990	6364	6777	+	414	1	0.155252
4837_9	k141_28990	6767	7333	+	567	8	0.906871
4837_10	k141_28990	7385	8620	+	1236	13	0.676026
4837_11	k141_28990	8617	9546	+	930	4	0.276449
4838_1	k141_5897	1	441	+	441	0	0
4838_2	k141_5897	443	3412	-	2970	0	0
4838_3	k141_5897	3538	4989	+	1452	0	0
4839_1	k141_26592	2	220	+	219	0	0
4839_2	k141_26592	217	1308	+	1092	0	0
4840_1	k141_45239	192	1058	+	867	36	2.66884
4840_2	k141_45239	1233	2270	+	1038	38	2.35302
4840_3	k141_45239	2485	2979	+	495	14	1.81786
4840_4	k141_45239	2976	3545	+	570	20	2.25525
4840_5	k141_45239	3542	4069	+	528	12	1.46078
4840_6	k141_45239	4241	5032	+	792	22	1.7854
4840_7	k141_45239	5096	5554	+	459	18	2.52057
4840_8	k141_45239	5671	6972	+	1302	37	1.82654
4840_9	k141_45239	6959	7882	+	924	31	2.1564
4840_10	k141_45239	8034	8984	-	951	15	1.01379
4840_11	k141_45239	9287	9559	+	273	12	2.82525
4840_12	k141_45239	9779	10786	+	1008	37	2.35928
4840_13	k141_45239	10789	11976	+	1188	32	1.7313
4840_14	k141_45239	12015	12734	+	720	18	1.60686
4840_15	k141_45239	12852	14147	+	1296	48	2.38054
4840_16	k141_45239	14517	15896	+	1380	69	3.21373
4840_17	k141_45239	16217	17179	+	963	31	2.06907
4840_18	k141_45239	17179	17751	+	573	17	1.90692
4840_19	k141_45239	18018	18698	+	681	24	2.26518
4840_20	k141_45239	18877	19728	+	852	23	1.73511
4840_21	k141_45239	19896	20660	+	765	43	3.61282
4840_22	k141_45239	20780	21055	+	276	11	2.56167
4841_1	k141_35914	146	2566	-	2421	0	0
4841_2	k141_35914	2781	3446	-	666	0	0
4841_3	k141_35914	3673	5700	+	2028	0	0
4841_4	k141_35914	5646	6662	+	1017	0	0
4841_5	k141_35914	6743	7771	-	1029	0	0
4841_6	k141_35914	8075	8815	+	741	0	0
4841_7	k141_35914	8823	9509	+	687	0	0
4841_8	k141_35914	9526	10980	+	1455	0	0
4841_9	k141_35914	10980	11474	+	495	0	0
4841_10	k141_35914	12069	12539	+	471	0	0
4841_11	k141_35914	12543	13058	+	516	0	0
4841_12	k141_35914	13137	14558	-	1422	0	0
4841_13	k141_35914	14589	15149	-	561	0	0
4841_14	k141_35914	15260	16309	+	1050	0	0
4841_15	k141_35914	16333	17466	+	1134	0	0
4841_16	k141_35914	17594	17941	+	348	0	0
4841_17	k141_35914	18118	20013	+	1896	0	0
4841_18	k141_35914	20032	20964	+	933	0	0
4841_19	k141_35914	21726	23246	+	1521	0	0
4841_20	k141_35914	23262	24728	-	1467	0	0
4841_21	k141_35914	24782	26170	-	1389	0	0
4841_22	k141_35914	26167	27846	-	1680	0	0
4841_23	k141_35914	27857	28507	-	651	0	0
4841_24	k141_35914	28504	29307	-	804	0	0
4841_25	k141_35914	29484	30275	+	792	0	0
4841_26	k141_35914	30366	31181	-	816	0	0
4841_27	k141_35914	31216	31731	-	516	0	0
4841_28	k141_35914	32092	32481	-	390	0	0
4841_29	k141_35914	32506	32721	-	216	0	0
4841_30	k141_35914	32725	33228	-	504	0	0
4841_31	k141_35914	33328	33798	+	471	0	0
4841_32	k141_35914	34090	34527	-	438	0	0
4841_33	k141_35914	34656	34757	+	102	0	0
4841_34	k141_35914	34916	35194	-	279	0	0
4841_35	k141_35914	35315	37618	-	2304	0	0
4841_36	k141_35914	37785	38135	-	351	0	0
4841_37	k141_35914	38126	38533	-	408	0	0
4841_38	k141_35914	38837	39355	-	519	0	0
4841_39	k141_35914	39462	39740	-	279	0	0
4842_1	k141_15248	72	1112	+	1041	5	0.308715
4843_1	k141_21726	2	850	+	849	0	0
4843_2	k141_21726	969	1343	+	375	0	0
4844_1	k141_40730	1	1179	-	1179	3	0.163548
4845_1	k141_28991	2	847	-	846	0	0
4845_2	k141_28991	868	1869	-	1002	0	0
4845_3	k141_28991	1961	2275	-	315	0	0
4846_1	k141_15249	1	1164	+	1164	0	0
4847_1	k141_3564	3	3041	-	3039	0	0
4847_2	k141_3564	3082	3186	+	105	0	0
4848_1	k141_45243	2	1219	+	1218	0	0
4849_1	k141_17378	2	400	+	399	0	0
4849_2	k141_17378	668	1669	-	1002	0	0
4849_3	k141_17378	1817	2014	+	198	0	0
4849_4	k141_17378	1962	2804	+	843	0	0
4849_5	k141_17378	2928	3755	+	828	0	0
4849_6	k141_17378	3945	5273	-	1329	0	0
4849_7	k141_17378	5303	6409	-	1107	0	0
4849_8	k141_17378	6470	7711	-	1242	0	0
4849_9	k141_17378	7718	8974	-	1257	0	0
4849_10	k141_17378	9036	9752	-	717	0	0
4849_11	k141_17378	9930	10910	+	981	0	0
4849_12	k141_17378	11265	11525	-	261	0	0
4850_1	k141_10282	1	567	-	567	0	0
4850_2	k141_10282	800	1057	-	258	0	0
4850_3	k141_10282	1059	1754	+	696	1	0.0923484
4851_1	k141_15251	45	872	-	828	0	0
4851_2	k141_15251	885	1427	-	543	0	0
4852_1	k141_26593	1	123	+	123	0	0
4852_2	k141_26593	153	2192	+	2040	0	0
4852_3	k141_26593	2331	2573	+	243	0	0
4852_4	k141_26593	3468	3599	+	132	0	0
4853_1	k141_30965	399	1127	+	729	0	0
4853_2	k141_30965	1465	1914	-	450	0	0
4853_3	k141_30965	1984	3297	-	1314	0	0
4853_4	k141_30965	3331	4395	-	1065	0	0
4854_1	k141_8027	229	903	-	675	0	0
4854_2	k141_8027	1036	2985	-	1950	0	0
4854_3	k141_8027	3519	4322	-	804	0	0
4855_1	k141_3565	3	1001	+	999	0	0
4856_1	k141_5901	2	640	+	639	0	0
4856_2	k141_5901	701	1162	+	462	0	0
4856_3	k141_5901	1155	2666	+	1512	0	0
4857_1	k141_35922	1	1413	+	1413	0	0
4858_1	k141_15255	2	967	+	966	0	0
4859_1	k141_26595	2	400	-	399	0	0
4859_2	k141_26595	391	1473	-	1083	0	0
4860_1	k141_33429	1	426	+	426	0	0
4860_2	k141_33429	507	1448	-	942	0	0
4860_3	k141_33429	1960	2088	-	129	0	0
4860_4	k141_33429	2150	2797	+	648	0	0
4860_5	k141_33429	2850	3497	+	648	0	0
4860_6	k141_33429	3512	4531	+	1020	0	0
4860_7	k141_33429	4693	6405	-	1713	0	0
4860_8	k141_33429	6456	7292	-	837	0	0
4860_9	k141_33429	7324	7461	+	138	0	0
4860_10	k141_33429	7458	9662	+	2205	0	0
4860_11	k141_33429	9808	10179	+	372	0	0
4861_1	k141_12316	2	421	-	420	0	0
4861_2	k141_12316	423	1298	-	876	0	0
4862_1	k141_1408	9	1178	-	1170	0	0
4863_1	k141_40736	1	510	-	510	0	0
4863_2	k141_40736	543	1262	-	720	0	0
4863_3	k141_40736	1296	2315	-	1020	0	0
4863_4	k141_40736	2329	3102	-	774	0	0
4864_1	k141_5903	1	1119	+	1119	0	0
4865_1	k141_3568	3	98	+	96	1	0.669526
4865_2	k141_3568	100	1818	+	1719	9	0.336516
4866_1	k141_45251	1	414	+	414	2	0.310505
4866_2	k141_45251	527	1207	-	681	38	3.58654
4867_1	k141_26596	2	403	+	402	2	0.319774
4868_1	k141_15259	2	247	-	246	0	0
4868_2	k141_15259	525	1016	+	492	0	0
4869_1	k141_45252	97	1383	-	1287	0	0
4870_1	k141_35927	2	1408	-	1407	3	0.137046
4871_1	k141_33432	2	238	-	237	0	0
4871_2	k141_33432	506	1561	+	1056	0	0
4872_1	k141_26600	221	1009	+	789	0	0
4873_1	k141_12317	3	1016	+	1014	0	0
4873_2	k141_12317	1087	1446	-	360	0	0
4873_3	k141_12317	1487	2743	+	1257	0	0
4874_1	k141_17382	75	1157	-	1083	0	0
4874_2	k141_17382	1303	2784	-	1482	0	0
4874_3	k141_17382	2784	4106	-	1323	0	0
4874_4	k141_17382	4106	4555	-	450	0	0
4875_1	k141_40741	3	338	-	336	0	0
4875_2	k141_40741	437	1045	+	609	0	0
4875_3	k141_40741	1038	1382	+	345	0	0
4876_1	k141_45256	2	571	+	570	1	0.112762
4876_2	k141_45256	653	1003	+	351	6	1.09871
4877_1	k141_15261	3	1223	-	1221	0	0
4877_2	k141_15261	1262	3064	-	1803	0	0
4878_1	k141_17386	1	123	-	123	0	0
4878_2	k141_17386	355	1125	+	771	0	0
4879_1	k141_28993	43	492	+	450	0	0
4879_2	k141_28993	507	1706	+	1200	0	0
4879_3	k141_28993	1887	2819	+	933	0	0
4879_4	k141_28993	2844	4058	+	1215	0	0
4879_5	k141_28993	4055	5473	+	1419	0	0
4879_6	k141_28993	5363	5881	-	519	0	0
4879_7	k141_28993	5928	7451	+	1524	0	0
4879_8	k141_28993	7537	7938	+	402	0	0
4879_9	k141_28993	7960	8736	+	777	0	0
4880_1	k141_26603	1	123	+	123	0	0
4880_2	k141_26603	524	766	+	243	0	0
4881_1	k141_35929	2	3016	+	3015	0	0
4882_1	k141_1412	32	4489	+	4458	0	0
4882_2	k141_1412	4770	4889	+	120	0	0
4883_1	k141_30980	2	76	+	75	0	0
4883_2	k141_30980	99	1406	+	1308	0	0
4883_3	k141_30980	1466	1777	-	312	0	0
4883_4	k141_30980	1774	2067	-	294	0	0
4883_5	k141_30980	2073	2402	-	330	0	0
4884_1	k141_15264	1	528	-	528	0	0
4884_2	k141_15264	625	1371	-	747	0	0
4885_1	k141_40746	2	1273	-	1272	0	0
4886_1	k141_5914	2	367	+	366	0	0
4886_2	k141_5914	521	1630	+	1110	0	0
4887_1	k141_17388	2	1522	-	1521	8	0.338064
4887_2	k141_17388	1637	2038	-	402	0	0
4888_1	k141_28994	1	447	-	447	0	0
4888_2	k141_28994	451	981	-	531	0	0
4888_3	k141_28994	1043	2479	-	1437	0	0
4889_1	k141_12319	1	561	+	561	0	0
4889_2	k141_12319	1098	2861	-	1764	0	0
4889_3	k141_12319	2878	4635	-	1758	0	0
4890_1	k141_26605	3	650	+	648	0	0
4890_2	k141_26605	662	1735	+	1074	0	0
4890_3	k141_26605	2057	2545	+	489	0	0
4891_1	k141_40748	1	213	+	213	2	0.603516
4891_2	k141_40748	276	449	-	174	0	0
4891_3	k141_40748	451	1422	-	972	7	0.462882
4892_1	k141_5921	1	81	+	81	0	0
4892_2	k141_5921	87	1475	+	1389	0	0
4893_1	k141_28999	2	1231	-	1230	0	0
4894_1	k141_12320	2	1627	+	1626	0	0
4894_2	k141_12320	1795	2166	-	372	0	0
4895_1	k141_1422	257	1555	+	1299	9	0.44532
4896_1	k141_35941	3	335	-	333	0	0
4896_2	k141_35941	339	893	+	555	0	0
4897_1	k141_30981	95	1846	-	1752	0	0
4897_2	k141_30981	2233	3207	+	975	0	0
4897_3	k141_30981	3426	4250	-	825	0	0
4898_1	k141_29000	186	986	+	801	4	0.320971
4898_2	k141_29000	986	1159	+	174	0	0
4899_1	k141_15274	1	261	+	261	0	0
4899_2	k141_15274	358	1041	-	684	1	0.0939686
4900_1	k141_40749	1	60	-	60	0	0
4900_2	k141_40749	161	403	+	243	0	0
4900_3	k141_40749	394	708	+	315	0	0
4900_4	k141_40749	832	1854	+	1023	0	0
4900_5	k141_40749	1876	2556	+	681	0	0
4901_1	k141_26606	2	370	-	369	0	0
4901_2	k141_26606	512	904	-	393	0	0
4901_3	k141_26606	979	1362	-	384	0	0
4901_4	k141_26606	1405	1617	+	213	0	0
4901_5	k141_26606	1819	2220	-	402	0	0
4901_6	k141_26606	2321	3214	-	894	0	0
4901_7	k141_26606	3225	3881	-	657	0	0
4901_8	k141_26606	3910	4797	-	888	0	0
4902_1	k141_1425	1	426	+	426	3	0.452637
4902_2	k141_1425	662	2269	+	1608	5	0.199859
4903_1	k141_45260	1	714	+	714	0	0
4903_2	k141_45260	797	1897	+	1101	0	0
4903_3	k141_45260	1902	4307	+	2406	0	0
4903_4	k141_45260	4388	5368	-	981	0	0
4903_5	k141_45260	5465	6337	-	873	0	0
4903_6	k141_45260	6340	7110	-	771	0	0
4903_7	k141_45260	7255	8292	-	1038	0	0
4903_8	k141_45260	8470	9132	+	663	0	0
4904_1	k141_21727	717	1283	-	567	2	0.226718
4904_2	k141_21727	1377	1985	-	609	3	0.316623
4904_3	k141_21727	2019	2699	-	681	1	0.0943825
4904_4	k141_21727	3103	3402	-	300	0	0
4904_5	k141_21727	4402	5472	-	1071	3	0.180041
4904_6	k141_21727	5477	5851	-	375	0	0
4904_7	k141_21727	5924	6703	-	780	4	0.329613
4904_8	k141_21727	6872	7987	-	1116	10	0.575936
4904_9	k141_21727	8107	8391	-	285	3	0.676574
4904_10	k141_21727	8551	8982	-	432	5	0.743918
4904_11	k141_21727	9255	10757	-	1503	14	0.598698
4904_12	k141_21727	10762	11247	-	486	4	0.529008
4904_13	k141_21727	11457	12335	-	879	13	0.95059
4904_14	k141_21727	12529	13527	-	999	16	1.02942
4904_15	k141_21727	13673	14143	-	471	7	0.955247
4904_16	k141_21727	14157	15599	-	1443	18	0.801761
4904_17	k141_21727	15710	16465	+	756	20	1.70038
4904_18	k141_21727	16810	16986	+	177	2	0.726266
4904_19	k141_21727	17159	17380	-	222	2	0.57905
4905_1	k141_29004	101	415	-	315	0	0
4905_2	k141_29004	428	1315	-	888	0	0
4905_3	k141_29004	1318	1890	-	573	0	0
4905_4	k141_29004	1902	2075	-	174	0	0
4906_1	k141_5928	3	392	-	390	1	0.164806
4906_2	k141_5928	509	1894	+	1386	12	0.556489
4907_1	k141_40753	207	419	+	213	0	0
4907_2	k141_40753	725	1624	+	900	0	0
4908_1	k141_29005	1	702	-	702	0	0
4908_2	k141_29005	707	1144	-	438	0	0
4909_1	k141_12323	68	1075	-	1008	0	0
4909_2	k141_12323	1068	1871	-	804	0	0
4909_3	k141_12323	2038	3057	-	1020	0	0
4909_4	k141_12323	3312	4649	+	1338	0	0
4910_1	k141_40754	3	467	+	465	3	0.414674
4910_2	k141_40754	809	1033	+	225	0	0
4911_1	k141_29007	1	1008	+	1008	4	0.255058
4912_1	k141_1427	238	915	-	678	0	0
4912_2	k141_1427	936	1796	-	861	0	0
4912_3	k141_1427	1911	2816	+	906	0	0
4912_4	k141_1427	3097	3249	+	153	0	0
4913_1	k141_26612	2	343	+	342	0	0
4913_2	k141_26612	441	941	-	501	0	0
4913_3	k141_26612	1106	1318	+	213	0	0
4914_1	k141_42769	1	177	+	177	0	0
