# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M9_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M9_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M9_1.bam	RPKM
5168_67	k141_38327	70462	70734	+	273	0	0
5168_68	k141_38327	70765	71346	+	582	0	0
5168_69	k141_38327	71671	72681	+	1011	0	0
5168_70	k141_38327	72751	74142	+	1392	0	0
5168_71	k141_38327	74237	75601	+	1365	0	0
5168_72	k141_38327	75656	75970	-	315	0	0
5168_73	k141_38327	75967	77115	-	1149	0	0
5168_74	k141_38327	77230	78234	-	1005	0	0
5168_75	k141_38327	78231	79235	-	1005	0	0
5168_76	k141_38327	79235	80746	-	1512	0	0
5168_77	k141_38327	80891	81877	-	987	0	0
5168_78	k141_38327	81963	82793	-	831	17	1.54697
5168_79	k141_38327	82930	84189	-	1260	19	1.14029
5168_80	k141_38327	84186	85652	-	1467	23	1.18558
5168_81	k141_38327	85964	86800	+	837	0	0
5168_82	k141_38327	86874	87722	+	849	0	0
5168_83	k141_38327	87728	88762	-	1035	11	0.803686
5168_84	k141_38327	89054	89674	+	621	7	0.852394
5168_85	k141_38327	89746	90420	+	675	0	0
5168_86	k141_38327	90512	91885	-	1374	0	0
5168_87	k141_38327	91882	92580	-	699	0	0
5168_88	k141_38327	92730	93233	+	504	37	5.55144
5168_89	k141_38327	93383	94279	+	897	29	2.44478
5168_90	k141_38327	94482	95444	+	963	23	1.80607
5168_91	k141_38327	95504	95989	-	486	3	0.466787
5168_92	k141_38327	96082	97008	-	927	19	1.54992
5168_93	k141_38327	97198	98532	-	1335	9	0.509795
5168_94	k141_38327	98542	99072	-	531	23	3.27542
5168_95	k141_38327	99163	100017	-	855	2	0.176888
5168_96	k141_38327	100223	101251	-	1029	3	0.220465
5168_97	k141_38327	101402	103597	-	2196	28	0.964184
5168_98	k141_38327	103839	104054	+	216	9	3.15081
5168_99	k141_38327	104152	104469	-	318	37	8.7985
5168_100	k141_38327	104736	105896	+	1161	31	2.01913
5168_101	k141_38327	105899	108331	+	2433	11	0.341889
5168_102	k141_38327	108371	108742	-	372	0	0
5168_103	k141_38327	108833	109738	+	906	0	0
5168_104	k141_38327	109905	110792	+	888	19	1.61799
5168_105	k141_38327	110915	111664	-	750	0	0
5168_106	k141_38327	111793	112896	-	1104	27	1.84939
5168_107	k141_38327	112953	113615	-	663	18	2.05302
5168_108	k141_38327	113821	114684	-	864	0	0
5168_109	k141_38327	114988	115395	-	408	0	0
5168_110	k141_38327	116004	116651	+	648	0	0
5168_111	k141_38327	116748	119423	-	2676	59	1.66725
5168_112	k141_38327	119654	120805	-	1152	56	3.67595
5168_113	k141_38327	120990	121994	+	1005	1	0.0752433
5168_114	k141_38327	122004	122777	+	774	0	0
5168_115	k141_38327	122855	124228	+	1374	16	0.880577
5168_116	k141_38327	124496	125413	+	918	57	4.69533
5168_117	k141_38327	125396	126796	-	1401	3	0.161926
5168_118	k141_38327	126993	127628	+	636	7	0.832291
5168_119	k141_38327	127644	128003	+	360	5	1.05027
5168_120	k141_38327	128050	129150	-	1101	2	0.137365
5168_121	k141_38327	129364	129522	+	159	0	0
5168_122	k141_38327	129515	131383	+	1869	4	0.16184
5168_123	k141_38327	131328	132182	+	855	19	1.68043
5169_1	k141_1495	154	3486	+	3333	19	0.431075
5169_2	k141_1495	3431	4891	+	1461	13	0.672864
5170_1	k141_36016	2	364	+	363	1	0.208318
5170_2	k141_36016	422	1381	-	960	13	1.02401
5170_3	k141_36016	1538	2560	+	1023	8	0.591355
5171_1	k141_8066	2	214	+	213	0	0
5171_2	k141_8066	254	1033	-	780	0	0
5172_1	k141_40820	52	1203	+	1152	17	1.11591
5172_2	k141_40820	1344	2690	+	1347	9	0.505253
5172_3	k141_40820	2823	3500	-	678	3	0.3346
5172_4	k141_40820	3509	4273	-	765	10	0.988491
5172_5	k141_40820	4261	4926	-	666	7	0.7948
5172_6	k141_40820	4989	6059	-	1071	4	0.282426
5173_1	k141_3599	85	1308	+	1224	9	0.556026
5173_2	k141_3599	1308	1853	+	546	1	0.138497
5174_1	k141_29181	2	1321	+	1320	12	0.687451
5174_2	k141_29181	1438	1677	+	240	1	0.315081
5175_1	k141_1496	363	581	-	219	0	0
5175_2	k141_1496	854	1120	-	267	0	0
5176_1	k141_21812	3	545	-	543	80	11.141
5176_2	k141_21812	720	884	+	165	0	0
5176_3	k141_21812	1179	4058	+	2880	23	0.603906
5176_4	k141_21812	4211	7537	+	3327	29	0.659143
5176_5	k141_21812	7560	9257	+	1698	17	0.757086
5176_6	k141_21812	9355	11934	+	2580	23	0.674128
5176_7	k141_21812	11950	14790	+	2841	35	0.931603
5176_8	k141_21812	15044	17344	+	2301	457	15.0187
5176_9	k141_21812	17402	18802	+	1401	250	13.4939
5176_10	k141_21812	18819	20015	+	1197	240	15.1618
5176_11	k141_21812	20109	21032	-	924	237	19.3959
5176_12	k141_21812	21539	22105	+	567	130	17.3378
5176_13	k141_21812	22118	23668	+	1551	291	14.1878
5176_14	k141_21812	23808	24830	+	1023	227	16.7797
5176_15	k141_21812	24911	26425	-	1515	311	15.5232
5177_1	k141_36018	2	244	-	243	0	0
5177_2	k141_36018	222	536	-	315	0	0
5177_3	k141_36018	697	1404	-	708	0	0
5177_4	k141_36018	1410	1604	-	195	0	0
5178_1	k141_15345	3	1241	+	1239	0	0
5179_1	k141_29184	3	500	+	498	0	0
5179_2	k141_29184	650	1027	+	378	0	0
5180_1	k141_21813	1	495	+	495	7	1.06937
5180_2	k141_21813	467	1231	+	765	5	0.494245
5180_3	k141_21813	1254	1610	-	357	1	0.211819
5181_1	k141_31028	125	808	+	684	0	0
5181_2	k141_31028	1585	1995	-	411	0	0
5181_3	k141_31028	2439	4154	+	1716	0	0
5181_4	k141_31028	4788	5135	-	348	0	0
5181_5	k141_31028	5259	5741	-	483	0	0
5181_6	k141_31028	5734	6186	-	453	0	0
5181_7	k141_31028	6409	7116	-	708	0	0
5181_8	k141_31028	7322	8713	-	1392	0	0
5181_9	k141_31028	9031	9423	+	393	0	0
5181_10	k141_31028	9471	10553	+	1083	0	0
5181_11	k141_31028	10596	11261	-	666	0	0
5181_12	k141_31028	11379	12134	+	756	0	0
5181_13	k141_31028	12290	12865	-	576	0	0
5181_14	k141_31028	12853	13476	-	624	0	0
5181_15	k141_31028	13624	14508	+	885	0	0
5182_1	k141_8071	2	1408	+	1407	15	0.806179
5182_2	k141_8071	1480	1854	-	375	0	0
5182_3	k141_8071	1854	2828	-	975	6	0.465351
5182_4	k141_8071	2859	3167	-	309	1	0.244723
5183_1	k141_1504	3	1331	-	1329	8	0.455197
5184_1	k141_29189	3	101	+	99	0	0
5184_2	k141_29189	616	786	+	171	0	0
5184_3	k141_29189	1172	1498	+	327	0	0
5185_1	k141_40832	2	1498	+	1497	4	0.202056
5186_1	k141_8073	107	574	+	468	0	0
5186_2	k141_8073	594	1025	+	432	0	0
5187_1	k141_42816	1	1977	+	1977	406	15.5294
5187_2	k141_42816	2071	2649	-	579	81	10.5789
5187_3	k141_42816	2830	3099	+	270	29	8.1221
5187_4	k141_42816	3198	4880	+	1683	357	16.0405
5187_5	k141_42816	5711	5860	+	150	17	8.57022
5187_6	k141_42816	5791	6567	-	777	156	15.1823
5187_7	k141_42816	6973	7572	+	600	6	0.756196
5187_8	k141_42816	7641	8654	+	1014	2	0.149151
5187_9	k141_42816	8851	9054	-	204	2	0.741368
5187_10	k141_42816	9105	12494	+	3390	27	0.60228
5187_11	k141_42816	12514	14295	+	1782	22	0.933575
5187_12	k141_42816	14416	16659	+	2244	29	0.977258
5187_13	k141_42816	16715	19666	+	2952	25	0.64041
5187_14	k141_42816	19867	20916	+	1050	12	0.864224
5187_15	k141_42816	20953	21450	+	498	8	1.21477
5187_16	k141_42816	21702	23972	+	2271	14	0.466171
5187_17	k141_42816	24069	26321	+	2253	22	0.738407
5187_18	k141_42816	26372	28594	+	2223	17	0.578287
5187_19	k141_42816	28616	30352	+	1737	13	0.565949
5187_20	k141_42816	30369	32585	+	2217	18	0.613961
5187_21	k141_42816	32654	34726	-	2073	449	16.3788
5187_22	k141_42816	34889	35395	+	507	103	15.3626
5187_23	k141_42816	35426	35962	-	537	120	16.8982
5187_24	k141_42816	36269	36616	+	348	46	9.99569
5188_1	k141_21814	3	1358	+	1356	14	0.780733
5188_2	k141_21814	1545	2210	+	666	13	1.47606
5188_3	k141_21814	2308	2892	+	585	2	0.258528
5189_1	k141_26681	2	142	+	141	0	0
5189_2	k141_26681	223	2835	+	2613	15	0.434096
5190_1	k141_36024	136	603	-	468	0	0
5190_2	k141_36024	749	1231	-	483	0	0
5190_3	k141_36024	1331	1612	-	282	0	0
5190_4	k141_36024	1810	3069	+	1260	0	0
5191_1	k141_1505	1	1068	+	1068	0	0
5191_2	k141_1505	1144	1923	+	780	0	0
5192_1	k141_31031	3	101	-	99	0	0
5192_2	k141_31031	105	1211	-	1107	12	0.819724
5192_3	k141_31031	1208	2170	-	963	13	1.02082
5193_1	k141_15356	12	320	+	309	0	0
5193_2	k141_15356	317	937	+	621	0	0
5193_3	k141_15356	1078	1341	-	264	0	0
5194_1	k141_26683	3	635	+	633	0	0
5194_2	k141_26683	696	1085	-	390	0	0
5195_1	k141_8076	3	338	-	336	0	0
5195_2	k141_8076	471	1187	-	717	0	0
5196_1	k141_42819	1	1893	-	1893	0	0
5197_1	k141_40841	1	1374	+	1374	21	1.15576
5198_1	k141_42820	619	1059	+	441	0	0
5199_1	k141_36027	1	720	-	720	3	0.315081
5199_2	k141_36027	951	2627	-	1677	17	0.766567
5200_1	k141_38329	3	944	-	942	133	10.6766
5200_2	k141_38329	1402	1944	+	543	74	10.3054
5200_3	k141_38329	1973	2479	-	507	78	11.6338
5200_4	k141_38329	2653	4713	+	2061	298	10.9338
5200_5	k141_38329	4721	5533	+	813	97	9.02226
5200_6	k141_38329	5633	7150	+	1518	218	10.8597
5200_7	k141_38329	7364	8062	-	699	87	9.41188
5200_8	k141_38329	8055	9413	-	1359	146	8.12396
5200_9	k141_38329	9488	9622	+	135	5	2.80072
5201_1	k141_31041	1	873	-	873	2	0.173241
5202_1	k141_29192	1	1497	-	1497	20	1.01028
5202_2	k141_29192	1583	2263	+	681	10	1.11042
5202_3	k141_29192	2217	2501	+	285	6	1.59199
5202_4	k141_29192	2582	2965	+	384	5	0.98463
5202_5	k141_29192	3012	3407	+	396	8	1.52767
5202_6	k141_29192	3631	3831	+	201	5	1.88108
5202_7	k141_29192	3959	5338	+	1380	2	0.109594
5203_1	k141_1518	1	1116	-	1116	0	0
5204_1	k141_40843	179	1417	+	1239	0	0
5205_1	k141_8080	1	588	-	588	3	0.385814
5205_2	k141_8080	592	1464	-	873	2	0.173241
5205_3	k141_8080	1483	3291	-	1809	24	1.00324
5205_4	k141_8080	3420	3827	-	408	3	0.556026
5206_1	k141_26691	3	1199	+	1197	0	0
5206_2	k141_26691	1334	1894	+	561	0	0
5206_3	k141_26691	2136	2717	-	582	6	0.779583
5207_1	k141_1519	2	1309	+	1308	1	0.0578131
5207_2	k141_1519	1312	1470	+	159	0	0
5208_1	k141_29194	1	1257	-	1257	9	0.541429
5209_1	k141_42824	201	1613	+	1413	14	0.749238
5209_2	k141_42824	1797	2699	-	903	2	0.167485
5210_1	k141_1520	2	373	+	372	0	0
5210_2	k141_1520	400	1416	+	1017	0	0
5210_3	k141_1520	1438	1749	-	312	0	0
5211_1	k141_36034	1	90	+	90	12	10.0826
5211_2	k141_36034	114	857	+	744	58	5.89507
5211_3	k141_36034	936	1337	+	402	23	4.32649
5211_4	k141_36034	1385	1849	+	465	24	3.90294
5211_5	k141_36034	1928	2536	+	609	41	5.09097
5211_6	k141_36034	2587	3132	+	546	37	5.1244
5212_1	k141_26696	517	1542	+	1026	0	0
5212_2	k141_26696	1615	1947	+	333	0	0
5213_1	k141_40848	1	2169	-	2169	62	2.16155
5213_2	k141_40848	2371	2826	-	456	7	1.16083
5213_3	k141_40848	2859	3092	+	234	5	1.6158
5214_1	k141_42827	1	345	+	345	21	4.60293
5214_2	k141_42827	540	782	+	243	23	7.15741
5214_3	k141_42827	917	1573	+	657	113	13.0061
5215_1	k141_15361	3	245	+	243	1	0.311192
5215_2	k141_15361	268	993	+	726	1	0.104159
5215_3	k141_15361	1364	1591	-	228	0	0
5215_4	k141_15361	1669	3246	+	1578	0	0
5215_5	k141_15361	3757	4176	-	420	1	0.180047
5215_6	k141_15361	4524	5297	+	774	0	0
5215_7	k141_15361	5674	6450	+	777	0	0
5215_8	k141_15361	6585	7178	-	594	2	0.254611
5216_1	k141_31042	3	788	+	786	18	1.73175
5216_2	k141_31042	917	1882	+	966	11	0.861092
5216_3	k141_31042	2056	2739	+	684	12	1.32666
5216_4	k141_31042	2842	4458	+	1617	23	1.0756
5216_5	k141_31042	4558	5451	-	894	10	0.845856
5217_1	k141_24486	2	310	+	309	1	0.244723
5217_2	k141_24486	354	2204	+	1851	28	1.14389
5217_3	k141_24486	2318	5605	+	3288	155	3.56479
5217_4	k141_24486	5746	6879	+	1134	237	15.8041
5217_5	k141_24486	6998	9112	-	2115	438	15.6602
5217_6	k141_24486	9091	11445	-	2355	444	14.2569
5217_7	k141_24486	11657	14524	+	2868	517	13.6316
5217_8	k141_24486	14543	15817	+	1275	195	11.5653
5217_9	k141_24486	15835	17319	+	1485	265	13.4944
5217_10	k141_24486	17297	17995	+	699	108	11.6837
5217_11	k141_24486	17992	18795	+	804	164	15.4249
5217_12	k141_24486	18811	18996	+	186	8	3.25245
5218_1	k141_1523	1	231	+	231	0	0
5218_2	k141_1523	240	1169	+	930	0	0
5218_3	k141_1523	1192	1446	+	255	0	0
5219_1	k141_8089	161	1408	-	1248	158	9.57363
5220_1	k141_29199	1	792	+	792	0	0
5220_2	k141_29199	799	1713	-	915	0	0
5220_3	k141_29199	1726	2256	-	531	0	0
5221_1	k141_40851	3	284	-	282	0	0
5221_2	k141_40851	332	1171	-	840	0	0
5222_1	k141_31044	1	555	+	555	0	0
5222_2	k141_31044	753	1085	+	333	0	0
5223_1	k141_1527	470	946	+	477	2	0.317063
5223_2	k141_1527	1016	1168	-	153	0	0
5224_1	k141_26698	3	515	+	513	0	0
5224_2	k141_26698	591	1136	-	546	0	0
5224_3	k141_26698	1138	2118	-	981	1	0.0770842
5224_4	k141_26698	2105	2878	-	774	0	0
5225_1	k141_24493	12	1082	-	1071	13	0.917884
5226_1	k141_40855	2	1009	-	1008	0	0
5227_1	k141_36042	191	1747	-	1557	10	0.485675
5228_1	k141_26699	1	933	+	933	0	0
5228_2	k141_26699	1004	1675	+	672	0	0
5228_3	k141_26699	1792	2673	+	882	0	0
5228_4	k141_26699	2800	3045	-	246	0	0
5229_1	k141_29210	25	1587	-	1563	0	0
5230_1	k141_40857	1	522	+	522	0	0
5230_2	k141_40857	983	1408	-	426	0	0
5231_1	k141_8092	1	1071	+	1071	0	0
5231_2	k141_8092	1068	1358	+	291	0	0
5231_3	k141_8092	1351	2136	-	786	0	0
5231_4	k141_8092	2133	2627	-	495	0	0
5231_5	k141_8092	2581	4320	-	1740	0	0
5231_6	k141_8092	4378	4788	-	411	0	0
5232_1	k141_36044	2	922	-	921	0	0
5232_2	k141_36044	929	1387	-	459	0	0
5233_1	k141_24494	64	1008	-	945	232	18.5648
5233_2	k141_24494	1283	3211	+	1929	522	20.4631
5234_1	k141_42836	3	956	+	954	9	0.713392
5234_2	k141_42836	970	2460	+	1491	13	0.659325
5234_3	k141_42836	2632	3471	-	840	19	1.71044
5234_4	k141_42836	3545	3934	+	390	8	1.55117
5235_1	k141_21822	197	1354	+	1158	133	8.68515
5235_2	k141_21822	1351	2217	+	867	126	10.9897
5235_3	k141_21822	2280	3302	+	1023	171	12.6402
5235_4	k141_21822	3314	3676	+	363	35	7.29114
5235_5	k141_21822	3683	3943	+	261	34	9.85082
5235_6	k141_21822	4030	5652	+	1623	303	14.1175
5235_7	k141_21822	5621	6565	+	945	142	11.3629
5235_8	k141_21822	6851	7138	+	288	53	13.9161
5235_9	k141_21822	7125	7937	+	813	84	7.81309
5235_10	k141_21822	7950	8771	+	822	83	7.63555
5235_11	k141_21822	8752	9981	+	1230	139	8.54562
5235_12	k141_21822	10040	10900	+	861	156	13.7011
5235_13	k141_21822	11286	11717	+	432	84	14.7038
5235_14	k141_21822	11759	12136	-	378	44	8.80228
5235_15	k141_21822	12144	13043	-	900	110	9.24239
5236_1	k141_26700	1	210	-	210	3	1.08028
5236_2	k141_26700	337	1227	+	891	8	0.678963
5237_1	k141_15370	2	700	-	699	5	0.540912
5237_2	k141_15370	732	1955	-	1224	0	0
5237_3	k141_15370	2152	3156	-	1005	2	0.150487
5238_1	k141_40858	3	101	+	99	0	0
5238_2	k141_40858	120	941	+	822	0	0
5238_3	k141_40858	1039	1266	+	228	0	0
5239_1	k141_33537	1052	1927	+	876	0	0
5239_2	k141_33537	2070	3269	+	1200	0	0
5239_3	k141_33537	3338	3802	+	465	0	0
5239_4	k141_33537	3995	4834	+	840	0	0
5239_5	k141_33537	4925	5545	+	621	0	0
5239_6	k141_33537	5891	6904	+	1014	0	0
5239_7	k141_33537	6951	7817	+	867	0	0
5239_8	k141_33537	7804	8874	+	1071	0	0
5239_9	k141_33537	8871	10148	+	1278	0	0
5239_10	k141_33537	10145	11236	+	1092	0	0
5239_11	k141_33537	11236	12084	+	849	0	0
5239_12	k141_33537	12106	12939	+	834	0	0
5239_13	k141_33537	12932	13429	+	498	0	0
5239_14	k141_33537	13563	14510	+	948	0	0
5239_15	k141_33537	14965	15771	+	807	0	0
5239_16	k141_33537	15791	16651	+	861	0	0
5239_17	k141_33537	16682	17236	+	555	0	0
5239_18	k141_33537	17236	18534	+	1299	0	0
5239_19	k141_33537	18599	19675	+	1077	0	0
5239_20	k141_33537	19712	20599	+	888	0	0
5239_21	k141_33537	20650	21582	+	933	0	0
5239_22	k141_33537	21587	23422	+	1836	0	0
5239_23	k141_33537	23599	24480	+	882	0	0
5239_24	k141_33537	24557	24649	+	93	0	0
5240_1	k141_42838	2	856	-	855	6	0.530664
5240_2	k141_42838	853	996	-	144	0	0
5240_3	k141_42838	1010	1108	-	99	0	0
5241_1	k141_31057	1	1287	-	1287	0	0
5241_2	k141_31057	1944	2180	-	237	0	0
5242_1	k141_24498	3	1052	-	1050	0	0
5243_1	k141_26701	1	1047	+	1047	7	0.505575
5243_2	k141_26701	1146	1703	-	558	2	0.271038
5243_3	k141_26701	1700	2014	-	315	5	1.20031
5243_4	k141_26701	2093	2182	+	90	1	0.840217
5244_1	k141_40859	2	874	+	873	5	0.433102
5244_2	k141_40859	917	2020	+	1104	7	0.479472
5245_1	k141_21824	703	1479	+	777	0	0
5245_2	k141_21824	1607	2344	+	738	0	0
5246_1	k141_15376	2	1180	-	1179	3	0.192416
5247_1	k141_29215	67	1143	+	1077	0	0
5247_2	k141_29215	1481	1918	+	438	0	0
5248_1	k141_8098	3	152	+	150	0	0
5248_2	k141_8098	243	1253	-	1011	0	0
5249_1	k141_24501	3	1148	+	1146	0	0
5250_1	k141_15377	1	66	-	66	0	0
5250_2	k141_15377	233	898	+	666	0	0
5251_1	k141_24502	3	512	+	510	0	0
5251_2	k141_24502	532	1119	+	588	0	0
5252_1	k141_8099	3	326	-	324	0	0
5252_2	k141_8099	398	1252	-	855	0	0
5252_3	k141_8099	1597	1683	+	87	0	0
5253_1	k141_15378	1	222	+	222	1	0.340629
5253_2	k141_15378	229	1596	+	1368	9	0.497497
5253_3	k141_15378	1567	2013	-	447	3	0.507514
5254_1	k141_10357	3	95	+	93	0	0
5254_2	k141_10357	62	1627	-	1566	0	0
5254_3	k141_10357	1778	2827	-	1050	0	0
5254_4	k141_10357	2836	3264	-	429	0	0
5254_5	k141_10357	3270	3725	-	456	0	0
5254_6	k141_10357	3882	4115	+	234	0	0
5254_7	k141_10357	4118	4210	+	93	0	0
5254_8	k141_10357	4212	4493	+	282	0	0
5254_9	k141_10357	4601	4783	+	183	0	0
5254_10	k141_10357	4780	6750	+	1971	0	0
5254_11	k141_10357	6743	7660	+	918	0	0
5254_12	k141_10357	7663	8379	+	717	0	0
5254_13	k141_10357	8389	8856	+	468	0	0
5254_14	k141_10357	8934	9674	+	741	0	0
5254_15	k141_10357	9687	10508	+	822	0	0
5254_16	k141_10357	10498	10722	+	225	0	0
5254_17	k141_10357	10736	10906	+	171	0	0
5254_18	k141_10357	10893	11309	+	417	0	0
5254_19	k141_10357	11423	11677	+	255	0	0
5254_20	k141_10357	11674	11904	+	231	0	0
5254_21	k141_10357	11909	12331	+	423	0	0
5254_22	k141_10357	12384	12914	+	531	0	0
5254_23	k141_10357	13138	13542	+	405	0	0
5254_24	k141_10357	13612	13989	+	378	0	0
5254_25	k141_10357	13996	15756	+	1761	0	0
5254_26	k141_10357	15773	17035	+	1263	0	0
5254_27	k141_10357	17013	17600	+	588	0	0
5254_28	k141_10357	17613	18740	+	1128	0	0
5254_29	k141_10357	18755	19012	+	258	0	0
5254_30	k141_10357	19019	19336	+	318	0	0
5254_31	k141_10357	19314	19664	+	351	0	0
5254_32	k141_10357	19664	20113	+	450	0	0
5254_33	k141_10357	20110	20661	+	552	0	0
5254_34	k141_10357	20667	21809	+	1143	0	0
5254_35	k141_10357	21822	22262	+	441	0	0
5254_36	k141_10357	22313	22693	+	381	0	0
5254_37	k141_10357	22693	22866	+	174	0	0
5254_38	k141_10357	22869	24779	+	1911	0	0
5254_39	k141_10357	24791	25330	+	540	0	0
5254_40	k141_10357	25327	26352	+	1026	0	0
5254_41	k141_10357	26345	26749	+	405	0	0
5254_42	k141_10357	26761	27231	+	471	0	0
5254_43	k141_10357	27218	28294	+	1077	0	0
5254_44	k141_10357	28284	28910	+	627	0	0
5254_45	k141_10357	28926	29180	+	255	0	0
5254_46	k141_10357	29192	29518	+	327	0	0
5254_47	k141_10357	29518	29685	+	168	0	0
5254_48	k141_10357	29675	29956	+	282	0	0
5254_49	k141_10357	29973	30380	+	408	0	0
5255_1	k141_15383	2	1168	+	1167	15	0.971974
5256_1	k141_8106	1	714	+	714	17	1.80047
5256_2	k141_8106	939	1163	+	225	2	0.672174
5256_3	k141_8106	1260	1421	+	162	1	0.466787
5257_1	k141_42842	1	1485	-	1485	259	13.1889
5257_2	k141_42842	1836	1997	+	162	47	21.939
5257_3	k141_42842	2168	3493	+	1326	156	8.89642
5257_4	k141_42842	3511	5841	+	2331	396	12.8466
5258_1	k141_15385	1	933	-	933	2	0.1621
5258_2	k141_15385	1089	1154	+	66	0	0
5259_1	k141_10359	2	805	-	804	0	0
5259_2	k141_10359	912	2021	-	1110	0	0
5260_1	k141_36051	113	829	-	717	220	23.2027
5260_2	k141_36051	997	1086	+	90	66	55.4543
5260_3	k141_36051	1565	1654	+	90	101	84.8619
5260_4	k141_36051	1923	2993	+	1071	367	25.9126
5260_5	k141_36051	3539	4519	+	981	371	28.5982
5260_6	k141_36051	4682	4891	+	210	39	14.0436
5260_7	k141_36051	4950	7340	+	2391	852	26.946
5260_8	k141_36051	7587	7901	-	315	155	37.2096
5261_1	k141_24504	3	629	+	627	25	3.01513
5261_2	k141_24504	639	1505	+	867	19	1.65718
5261_3	k141_24504	1606	2094	-	489	3	0.463924
5261_4	k141_24504	2235	3161	+	927	13	1.06047
5261_5	k141_24504	3355	3921	+	567	15	2.00052
5261_6	k141_24504	4040	5599	+	1560	22	1.06643
5262_1	k141_33544	1	1077	+	1077	2	0.140426
5262_2	k141_33544	1176	3641	-	2466	12	0.367978
5262_3	k141_33544	4019	5344	+	1326	2	0.114057
5262_4	k141_33544	5426	6325	-	900	0	0
5262_5	k141_33544	6404	7405	-	1002	1	0.0754686
5263_1	k141_12379	1	1014	-	1014	101	7.53213
5263_2	k141_12379	1067	1555	-	489	59	9.12383
5263_3	k141_12379	2434	3015	-	582	99	12.8631
5263_4	k141_12379	3162	4187	+	1026	170	12.5296
5263_5	k141_12379	4440	7841	+	3402	466	10.3582
5263_6	k141_12379	7866	9359	+	1494	239	12.0971
5263_7	k141_12379	9463	10602	+	1140	155	10.2816
5263_8	k141_12379	10643	12241	+	1599	245	11.5865
5263_9	k141_12379	12255	14639	+	2385	392	12.4289
5263_10	k141_12379	14653	17805	+	3153	458	10.9844
5263_11	k141_12379	17839	19992	+	2154	340	11.9362
5263_12	k141_12379	20516	22795	+	2280	322	10.6796
5263_13	k141_12379	22997	23557	-	561	111	14.9622
5263_14	k141_12379	23710	23946	+	237	34	10.8484
5263_15	k141_12379	23965	25230	+	1266	169	10.0946
5263_16	k141_12379	25233	26147	+	915	135	11.157
5263_17	k141_12379	26248	27801	-	1554	208	10.1215
5263_18	k141_12379	27820	29895	-	2076	642	23.3852
5263_19	k141_12379	29902	31233	-	1332	402	22.8221
5264_1	k141_45290	3	149	+	147	15	7.71628
5264_2	k141_45290	155	832	+	678	63	7.0266
5264_3	k141_45290	835	1200	+	366	30	6.19832
5264_4	k141_45290	1207	2178	+	972	43	3.34531
5264_5	k141_45290	2754	3401	+	648	53	6.18493
5264_6	k141_45290	3930	4160	+	231	24	7.85658
5264_7	k141_45290	4144	4599	+	456	23	3.81414
5264_8	k141_45290	4596	5027	-	432	29	5.07631
5264_9	k141_45290	5030	5503	-	474	21	3.35023
5264_10	k141_45290	5730	8264	-	2535	133	3.96742
5264_11	k141_45290	8267	8698	-	432	14	2.45063
5264_12	k141_45290	8700	10220	-	1521	121	6.01576
5264_13	k141_45290	10208	10660	-	453	16	2.67089
5264_14	k141_45290	10825	11826	+	1002	49	3.69796
5264_15	k141_45290	11851	12756	+	906	35	2.92129
5264_16	k141_45290	12760	13260	+	501	25	3.77343
5264_17	k141_45290	13287	13841	+	555	36	4.90505
5264_18	k141_45290	14214	14960	+	747	29	2.9357
5264_19	k141_45290	14964	15449	+	486	27	4.20109
5264_20	k141_45290	15679	19140	+	3462	196	4.28118
5264_21	k141_45290	19143	19622	+	480	26	4.09606
5264_22	k141_45290	19647	24800	+	5154	346	5.07652
5264_23	k141_45290	25139	25960	+	822	94	8.64749
5264_24	k141_45290	26590	27051	-	462	38	6.21979
5264_25	k141_45290	27240	27785	-	546	52	7.20186
5264_26	k141_45290	27824	28237	-	414	26	4.74905
5264_27	k141_45290	28359	29903	-	1545	102	4.99236
5264_28	k141_45290	30082	31422	+	1341	85	4.79319
5264_29	k141_45290	31447	32022	+	576	22	2.88825
5264_30	k141_45290	31962	32606	-	645	37	4.33787
5264_31	k141_45290	32603	33397	-	795	42	3.995
5264_32	k141_45290	33413	34660	-	1248	95	5.7563
5264_33	k141_45290	34703	34939	-	237	6	1.91442
5264_34	k141_45290	35105	35806	+	702	31	3.33933
5264_35	k141_45290	35859	36323	+	465	14	2.27672
5264_36	k141_45290	36305	36877	+	573	21	2.7714
5264_37	k141_45290	36874	37239	+	366	14	2.89255
5264_38	k141_45290	37307	38542	+	1236	91	5.56746
5264_39	k141_45290	38719	40002	-	1284	68	4.00477
5264_40	k141_45290	40350	40994	-	645	66	7.73782
5264_41	k141_45290	41511	41912	+	402	22	4.13838
5264_42	k141_45290	42002	43615	+	1614	101	4.73208
5264_43	k141_45290	43713	45566	-	1854	123	5.01683
5264_44	k141_45290	45884	46960	+	1077	45	3.15959
5264_45	k141_45290	47011	47616	+	606	39	4.86661
5264_46	k141_45290	47673	48044	-	372	24	4.87868
5264_47	k141_45290	48549	49829	+	1281	79	4.6635
