# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam	RPKG
32807_3	k141_45625	998	1387	-	390	0	0
32808_1	k141_58880	2	1342	+	1341	81	0.0526459
32809_1	k141_160549	204	596	-	393	15	0.0332665
32809_2	k141_160549	613	1041	-	429	32	0.0650131
32809_3	k141_160549	1312	2241	-	930	52	0.0487336
32809_4	k141_160549	2481	3044	+	564	30	0.0463608
32809_5	k141_160549	3164	5131	+	1968	104	0.0460592
32809_6	k141_160549	5405	6394	-	990	48	0.0422585
32809_7	k141_160549	6473	7498	-	1026	25	0.0212374
32809_8	k141_160549	7500	8999	-	1500	22	0.0127832
32809_9	k141_160549	9148	10206	-	1059	17	0.0139914
32809_10	k141_160549	10309	11223	-	915	26	0.0247663
32809_11	k141_160549	11220	12269	-	1050	30	0.0249023
32809_12	k141_160549	12616	13146	-	531	16	0.0262624
32809_13	k141_160549	13166	13597	-	432	27	0.0544739
32809_14	k141_160549	13608	13973	-	366	3	0.00714412
32809_15	k141_160549	14226	15296	-	1071	43	0.0349935
32809_16	k141_160549	15297	16808	-	1512	49	0.0282457
32809_17	k141_160549	17014	17367	-	354	15	0.0369314
32809_18	k141_160549	17640	18173	+	534	23	0.0375401
32809_19	k141_160549	18186	19160	+	975	53	0.0473783
32809_20	k141_160549	19173	19388	+	216	3	0.0121053
32809_21	k141_160549	19591	20574	-	984	65	0.057574
32809_22	k141_160549	20765	21793	-	1029	38	0.0321867
32809_23	k141_160549	21883	22890	-	1008	43	0.0371806
32809_24	k141_160549	22893	23888	-	996	29	0.0253774
32809_25	k141_160549	23888	25393	-	1506	85	0.0491929
32809_26	k141_160549	25640	28048	+	2409	102	0.0369039
32809_27	k141_160549	28061	28810	+	750	33	0.0383496
32809_28	k141_160549	28847	29995	+	1149	52	0.039445
32809_29	k141_160549	30033	31589	+	1557	63	0.0352663
32809_30	k141_160549	31586	33442	+	1857	75	0.0352012
32809_31	k141_160549	33510	34928	-	1419	92	0.0565085
32809_32	k141_160549	34947	36347	-	1401	60	0.0373269
32809_33	k141_160549	36585	37700	-	1116	52	0.0406114
32809_34	k141_160549	37873	38853	-	981	53	0.0470885
32809_35	k141_160549	38865	40376	-	1512	86	0.0495741
32809_36	k141_160549	40397	41374	-	978	53	0.047233
32809_37	k141_160549	41567	42556	-	990	50	0.0440193
32809_38	k141_160549	42553	44340	-	1788	85	0.0414343
32809_39	k141_160549	44337	45956	-	1620	56	0.0301288
32809_40	k141_160549	46142	47071	-	930	43	0.040299
32809_41	k141_160549	47163	47507	-	345	34	0.0858951
32809_42	k141_160549	47513	48484	-	972	42	0.037661
32809_43	k141_160549	48508	49476	-	969	28	0.025185
32809_44	k141_160549	49525	51027	-	1503	51	0.0295746
32809_45	k141_160549	51039	52442	-	1404	56	0.034764
32809_46	k141_160549	52669	53517	+	849	42	0.0431171
32809_47	k141_160549	53607	54608	-	1002	60	0.0521906
32809_48	k141_160549	54621	55562	-	942	29	0.0268321
32809_49	k141_160549	55564	56616	-	1053	52	0.0430411
32809_50	k141_160549	56665	58179	-	1515	62	0.0356687
32809_51	k141_160549	58253	59263	-	1011	50	0.043105
32809_52	k141_160549	59333	60184	-	852	40	0.0409194
32809_53	k141_160549	60484	60927	+	444	10	0.0196302
32809_54	k141_160549	61096	63735	+	2640	135	0.0445695
32809_55	k141_160549	63796	64275	-	480	24	0.0435791
32809_56	k141_160549	64518	65480	-	963	27	0.0244369
32809_57	k141_160549	65698	67494	-	1797	70	0.0339514
32809_58	k141_160549	67694	68542	+	849	41	0.0420905
32809_59	k141_160549	68624	69688	-	1065	32	0.0261884
32809_60	k141_160549	69754	70098	-	345	7	0.0176843
32809_61	k141_160549	70101	71924	-	1824	66	0.0315375
32809_62	k141_160549	71921	72316	-	396	11	0.0242106
32809_63	k141_160549	72313	73002	-	690	27	0.0341054
32809_64	k141_160549	73014	74678	-	1665	97	0.0507769
32809_65	k141_160549	74715	75866	-	1152	55	0.041612
32809_66	k141_160549	75883	76656	-	774	78	0.0878339
32809_67	k141_160549	76704	77252	-	549	24	0.038102
32809_68	k141_160549	77269	78597	-	1329	85	0.0557445
32809_69	k141_160549	78602	78868	-	267	15	0.0489653
32809_70	k141_160549	78948	79592	-	645	45	0.0608081
32809_71	k141_160549	79629	79907	-	279	53	0.165569
32809_72	k141_160549	79941	80258	-	318	23	0.063039
32809_73	k141_160549	80292	80567	-	276	8	0.0252633
32809_74	k141_160549	80630	80944	-	315	12	0.0332031
32809_75	k141_160549	80968	82209	-	1242	68	0.0477195
32809_76	k141_160549	82228	83616	-	1389	109	0.0683963
32809_77	k141_160549	83660	84529	-	870	44	0.04408
32809_78	k141_160549	84722	85513	-	792	16	0.0176077
32809_79	k141_160549	85524	88043	-	2520	79	0.0273234
32809_80	k141_160549	88386	89099	+	714	27	0.032959
32809_81	k141_160549	89207	89437	-	231	10	0.0377308
32809_82	k141_160549	89740	90039	-	300	13	0.0377686
32809_83	k141_160549	90827	91675	+	849	31	0.0318246
32809_84	k141_160549	91795	92673	-	879	29	0.0287553
32809_85	k141_160549	93046	93375	-	330	13	0.0343351
32809_86	k141_160549	93777	95078	-	1302	33	0.0220908
32809_87	k141_160549	95094	95330	-	237	14	0.0514859
32809_88	k141_160549	95345	96439	-	1095	16	0.0127354
32809_89	k141_160549	96446	97297	-	852	20	0.0204597
32809_90	k141_160549	97269	98168	-	900	17	0.0164632
32809_91	k141_160549	98168	99490	-	1323	35	0.0230577
32809_92	k141_160549	99757	100791	+	1035	24	0.0202106
32809_93	k141_160549	100900	101640	-	741	3	0.00352867
32809_94	k141_160549	101637	102431	-	795	18	0.0197339
32809_95	k141_160549	102444	103295	-	852	8	0.00818387
32809_96	k141_160549	103439	104863	-	1425	48	0.0293586
32809_97	k141_160549	105072	106712	-	1641	74	0.0393035
32809_98	k141_160549	106909	107895	-	987	20	0.0176612
32809_99	k141_160549	108115	108753	-	639	12	0.0163677
32809_100	k141_160549	108746	109591	-	846	27	0.0278165
32809_101	k141_160549	109615	110025	-	411	4	0.00848255
32809_102	k141_160549	110056	111258	-	1203	22	0.0159392
32809_103	k141_160549	111455	113182	-	1728	45	0.0226975
32809_104	k141_160549	113357	114391	-	1035	8	0.00673687
32809_105	k141_160549	114566	115750	-	1185	56	0.0411887
32809_106	k141_160549	115816	117339	-	1524	54	0.0308828
32809_107	k141_160549	117344	117964	-	621	12	0.0168422
32809_108	k141_160549	118090	119307	-	1218	36	0.0257611
32809_109	k141_160549	119434	119655	-	222	8	0.0314084
32809_110	k141_160549	119594	120157	-	564	28	0.04327
32809_111	k141_160549	120223	120915	-	693	18	0.0226385
32809_112	k141_160549	121029	121391	-	363	14	0.0336147
32809_113	k141_160549	121432	123318	-	1887	73	0.0337178
32809_114	k141_160549	123387	123605	-	219	11	0.0437781
32809_115	k141_160549	123791	125179	-	1389	65	0.0407868
32809_116	k141_160549	125350	125592	-	243	12	0.0430411
32809_117	k141_160549	125693	126574	-	882	45	0.0444685
32809_118	k141_160549	126571	127248	-	678	5	0.0064276
32809_119	k141_160549	127245	128291	-	1047	34	0.0283035
32809_120	k141_160549	128299	128991	-	693	40	0.0503078
32809_121	k141_160549	129096	131330	-	2235	80	0.0311976
32809_122	k141_160549	131540	132160	+	621	11	0.0154387
32809_123	k141_160549	132208	132951	-	744	39	0.0456878
32809_124	k141_160549	133105	134817	+	1713	79	0.0401956
32809_125	k141_160549	134896	135210	-	315	20	0.0553386
32809_126	k141_160549	135397	136719	+	1323	68	0.0447979
32809_127	k141_160549	136716	137228	-	513	15	0.0254849
32809_128	k141_160549	137270	138217	-	948	53	0.0487277
32809_129	k141_160549	138214	138882	-	669	31	0.0403872
32809_130	k141_160549	138999	139730	-	732	37	0.0440554
32809_131	k141_160549	139879	140505	-	627	37	0.0514331
32809_132	k141_160549	140519	141229	-	711	56	0.0686478
32809_133	k141_160549	141243	142001	-	759	24	0.0275599
32809_134	k141_160549	142004	143074	-	1071	57	0.0463867
32809_135	k141_160549	143087	143971	-	885	64	0.0630297
32809_136	k141_160549	144076	145236	-	1161	95	0.0713181
32809_137	k141_160549	145462	145818	-	357	39	0.0952149
32809_138	k141_160549	145866	146063	-	198	22	0.0968425
32809_139	k141_160549	146150	146773	-	624	35	0.0488868
32809_140	k141_160549	147070	147393	+	324	26	0.0699418
32809_141	k141_160549	147473	148639	-	1167	105	0.07842
32809_142	k141_160549	148773	150008	-	1236	68	0.0479511
32809_143	k141_160549	150047	151351	-	1305	79	0.0527624
32809_144	k141_160549	151387	152742	-	1356	52	0.0334235
32809_145	k141_160549	152808	153764	-	957	75	0.0683058
32809_146	k141_160549	153795	155546	-	1752	89	0.0442756
32809_147	k141_160549	155619	157859	-	2241	116	0.0451154
32809_148	k141_160549	157867	158430	-	564	34	0.0525422
32809_149	k141_160549	158464	159405	-	942	35	0.0323836
32809_150	k141_160549	159442	159873	-	432	24	0.0484212
32809_151	k141_160549	160212	161441	-	1230	40	0.0283441
32809_152	k141_160549	161518	162615	-	1098	35	0.0277827
32809_153	k141_160549	162779	163666	-	888	17	0.0166857
32809_154	k141_160549	163663	164592	-	930	34	0.0318643
32809_155	k141_160549	164614	165216	-	603	42	0.0607072
32809_156	k141_160549	165268	165546	-	279	30	0.0937185
32809_157	k141_160549	165611	166144	-	534	22	0.0359079
32809_158	k141_160549	166141	166758	-	618	3	0.00423098
32809_159	k141_160549	166745	167980	-	1236	41	0.0289117
32809_160	k141_160549	168008	168997	-	990	37	0.0325743
32809_161	k141_160549	169172	169831	-	660	36	0.0475408
32809_162	k141_160549	169840	170514	-	675	62	0.0800564
32809_163	k141_160549	170515	171393	-	879	45	0.0446202
32809_164	k141_160549	171397	173613	-	2217	92	0.0361685
32809_165	k141_160549	173607	174353	-	747	55	0.0641727
32809_166	k141_160549	174355	175395	-	1041	47	0.039351
32809_167	k141_160549	175398	176750	-	1353	62	0.0399395
32809_168	k141_160549	176743	177453	-	711	34	0.041679
32809_169	k141_160549	177459	178406	-	948	26	0.0239042
32809_170	k141_160549	178494	178964	-	471	24	0.0444118
32809_171	k141_160549	179052	181271	-	2220	97	0.0380826
32809_172	k141_160549	181268	182743	-	1476	41	0.0242106
32809_173	k141_160549	183123	183632	+	510	22	0.0375977
32809_174	k141_160549	183636	184457	+	822	21	0.0222667
32809_175	k141_160549	184479	185114	+	636	18	0.0246674
32809_176	k141_160549	185147	185932	+	786	23	0.0255043
32809_177	k141_160549	185967	187277	+	1311	30	0.0199447
32809_178	k141_160549	187284	188555	-	1272	44	0.0301491
32809_179	k141_160549	189022	189951	-	930	40	0.0374874
32809_180	k141_160549	190057	191193	-	1137	43	0.0329622
32809_181	k141_160549	191294	191680	-	387	14	0.0315301
32809_182	k141_160549	191693	192805	-	1113	29	0.0227097
32809_183	k141_160549	193081	194127	-	1047	34	0.0283035
32809_184	k141_160549	194412	195932	+	1521	45	0.0257865
32809_185	k141_160549	195929	196891	+	963	17	0.0153862
32809_186	k141_160549	196951	198075	+	1125	38	0.0294401
32809_187	k141_160549	198100	198882	+	783	32	0.0356202
32809_188	k141_160549	198997	199668	-	672	35	0.0453949
32809_189	k141_160549	199619	200596	-	978	36	0.0320828
32809_190	k141_160549	200600	202123	-	1524	50	0.0285952
32809_191	k141_160549	202123	203166	-	1044	76	0.0634485
32809_192	k141_160549	203228	204817	-	1590	99	0.0542683
32809_193	k141_160549	204886	205578	-	693	28	0.0352154
32809_194	k141_160549	205678	206646	-	969	33	0.0296824
32809_195	k141_160549	206737	207744	-	1008	32	0.0276693
32809_196	k141_160549	207747	209276	-	1530	47	0.0267741
32809_197	k141_160549	209508	210518	-	1011	8	0.00689679
32809_198	k141_160549	210653	211759	-	1107	139	0.10944
32809_199	k141_160549	212132	213364	-	1233	51	0.0360508
32809_200	k141_160549	213380	214261	-	882	21	0.020752
32809_201	k141_160549	214452	215384	+	933	29	0.027091
32809_202	k141_160549	215400	216239	+	840	32	0.0332031
32809_203	k141_160549	216301	218436	-	2136	56	0.0228505
32809_204	k141_160549	218641	219348	-	708	30	0.0369314
32809_205	k141_160549	219505	220512	+	1008	38	0.0328573
32809_206	k141_160549	220721	221167	+	447	20	0.038997
32809_207	k141_160549	221215	221307	+	93	9	0.0843467
32810_1	k141_72080	2	202	-	201	0	0
32810_2	k141_72080	199	1605	-	1407	0	0
32811_1	k141_122974	1	1056	-	1056	0	0
32811_2	k141_122974	1082	1177	-	96	0	0
32812_1	k141_109451	1	846	+	846	11	0.0113326
32812_2	k141_109451	860	1513	+	654	6	0.00799617
32812_3	k141_109451	1680	2111	-	432	19	0.0383335
32813_1	k141_33644	1	561	+	561	7	0.0108754
32813_2	k141_33644	566	1528	-	963	5	0.00452535
32814_1	k141_224054	3	275	+	273	3	0.00957783
32814_2	k141_224054	275	1243	+	969	24	0.0215872
32814_3	k141_224054	1256	1852	+	597	26	0.0379584
32814_4	k141_224054	2046	2489	-	444	19	0.0372974
32814_5	k141_224054	2555	3004	-	450	14	0.0271159
32814_6	k141_224054	3126	3533	-	408	10	0.0213623
32814_7	k141_224054	3640	3873	+	234	2	0.00744942
32815_1	k141_173268	3	1001	+	999	5	0.00436227
32816_1	k141_58881	3	101	-	99	12	0.105646
32816_2	k141_58881	249	2417	-	2169	119	0.0478185
32817_1	k141_8130	1	1284	-	1284	146	0.0991051
32817_2	k141_8130	1300	1584	-	285	32	0.0978619
32817_3	k141_8130	1771	2232	+	462	75	0.141491
32817_4	k141_8130	2236	3294	+	1059	107	0.0880635
32817_5	k141_8130	3492	3974	+	483	62	0.11188
32817_6	k141_8130	3979	4539	+	561	56	0.0870029
32817_7	k141_8130	4595	4969	+	375	32	0.074375
32817_8	k141_8130	5036	5743	+	708	70	0.0861734
32818_1	k141_84940	2	787	-	786	0	0
32818_2	k141_84940	806	1363	-	558	0	0
32819_1	k141_84941	3	1061	+	1059	51	0.0419742
32820_1	k141_58883	3	1124	+	1122	0	0
32821_1	k141_33646	1	1500	+	1500	4	0.00232422
32821_2	k141_33646	1764	2387	+	624	1	0.00139677
32822_1	k141_237561	3	1814	+	1812	26	0.0125061
32822_2	k141_237561	1873	2286	+	414	5	0.0105264
32822_3	k141_237561	2331	3191	+	861	18	0.0182212
32823_1	k141_72082	3	725	-	723	1	0.00120551
32823_2	k141_72082	782	1717	-	936	7	0.00651824
32823_3	k141_72082	1752	2654	-	903	0	0
32824_1	k141_135538	2	1000	-	999	46	0.0401329
32825_1	k141_173274	1	1440	-	1440	5	0.00302633
32826_1	k141_72084	42	1019	+	978	0	0
32826_2	k141_72084	1072	1257	+	186	0	0
32827_1	k141_58884	2	430	+	429	0	0
32827_2	k141_58884	522	1970	+	1449	0	0
32828_1	k141_109461	3	1424	-	1422	4	0.00245171
32829_1	k141_237565	2	1072	-	1071	16	0.0130208
32830_1	k141_8135	1	1116	+	1116	89	0.0695079
32830_2	k141_8135	1125	1637	+	513	40	0.0679596
32830_3	k141_8135	1939	2526	+	588	73	0.108207
32830_4	k141_8135	2558	3022	+	465	23	0.0431105
32831_1	k141_72085	1	447	-	447	1	0.00194985
32831_2	k141_72085	510	1385	-	876	3	0.00298487
32832_1	k141_173276	1	219	-	219	3	0.0119395
32832_2	k141_173276	454	1422	-	969	12	0.0107936
32833_1	k141_96797	1	75	+	75	1	0.0116211
32833_2	k141_96797	245	1234	+	990	104	0.0915602
32833_3	k141_96797	1210	3726	+	2517	251	0.0869158
32833_4	k141_96797	3838	4053	+	216	42	0.169474
32833_5	k141_96797	4190	5011	+	822	77	0.0816446
32833_6	k141_96797	5008	8442	+	3435	287	0.0728222
32833_7	k141_96797	8764	10353	-	1590	132	0.0723578
32833_8	k141_96797	10396	11352	-	957	86	0.078324
32833_9	k141_96797	11380	12771	-	1392	101	0.0632398
32833_10	k141_96797	12891	13028	+	138	22	0.138948
32833_11	k141_96797	13076	13180	+	105	9	0.074707
32833_12	k141_96797	13239	13805	+	567	34	0.0522642
32833_13	k141_96797	13910	15085	+	1176	52	0.0385393
32833_14	k141_96797	15104	16606	+	1503	100	0.0579895
32834_1	k141_109464	127	1248	-	1122	2	0.00155362
32835_1	k141_58887	3	299	+	297	4	0.0117385
32835_2	k141_58887	308	1021	+	714	6	0.00732422
32835_3	k141_58887	925	1155	-	231	0	0
32835_4	k141_58887	1162	2016	+	855	7	0.00713576
32835_5	k141_58887	2123	2428	-	306	0	0
32836_1	k141_96798	2	1243	+	1242	17	0.0119299
32837_1	k141_135540	2	802	+	801	2	0.00217624
32837_2	k141_135540	775	1518	+	744	1	0.00117148
32837_3	k141_135540	1496	2395	+	900	2	0.00193685
32837_4	k141_135540	2590	3801	+	1212	0	0
32837_5	k141_135540	3804	4814	+	1011	1	0.000862099
32837_6	k141_135540	4860	5048	-	189	0	0
32838_1	k141_109466	3	326	+	324	8	0.0215205
32838_2	k141_109466	472	687	-	216	18	0.0726318
32838_3	k141_109466	886	1836	-	951	10	0.0091649
32839_1	k141_72092	1	213	-	213	0	0
32839_2	k141_72092	380	1399	-	1020	2	0.00170898
32840_1	k141_173281	169	1599	+	1431	0	0
32841_1	k141_237575	1	96	+	96	4	0.0363159
32841_2	k141_237575	311	1009	+	699	15	0.0187035
32842_1	k141_122978	3	581	+	579	0	0
32842_2	k141_122978	578	670	+	93	0	0
32842_3	k141_122978	667	1089	+	423	0	0
32842_4	k141_122978	1910	2941	+	1032	0	0
32842_5	k141_122978	3176	4330	-	1155	5	0.00377308
32842_6	k141_122978	4427	4990	-	564	9	0.0139082
32842_7	k141_122978	5293	6675	+	1383	0	0
32842_8	k141_122978	6835	7812	-	978	0	0
32842_9	k141_122978	8025	8456	+	432	0	0
32843_1	k141_160556	3	980	-	978	0	0
32843_2	k141_160556	1107	1964	-	858	19	0.0193008
32843_3	k141_160556	2136	2606	-	471	18	0.0333089
32843_4	k141_160556	2858	3688	-	831	20	0.0209767
32843_5	k141_160556	3847	5418	-	1572	47	0.0260588
32843_6	k141_160556	5552	7396	-	1845	31	0.0146445
32844_1	k141_135541	3	1157	+	1155	6	0.0045277
32845_1	k141_45627	2	1729	+	1728	162	0.0817108
32845_2	k141_45627	1749	3134	+	1386	102	0.0641424
32845_3	k141_45627	3234	4001	+	768	70	0.0794411
32845_4	k141_45627	4564	5298	-	735	60	0.0711496
32845_5	k141_45627	5289	6371	-	1083	120	0.0965742
32845_6	k141_45627	6561	10019	+	3459	293	0.0738287
32846_1	k141_237576	3	683	+	681	1	0.00127986
32846_2	k141_237576	695	1141	-	447	2	0.0038997
32847_1	k141_160558	2	358	-	357	1	0.00244141
32847_2	k141_160558	355	531	-	177	2	0.00984839
32847_3	k141_160558	544	1032	-	489	2	0.00356475
32848_1	k141_96801	95	1825	-	1731	142	0.0714989
32848_2	k141_96801	2255	3736	-	1482	87	0.0511658
32848_3	k141_96801	3733	3915	-	183	7	0.0333392
32849_1	k141_160559	38	526	+	489	17	0.0303004
32849_2	k141_160559	542	1042	+	501	25	0.0434921
32850_1	k141_122980	3	1160	-	1158	14	0.0105373
32850_2	k141_122980	1431	1925	+	495	3	0.00528232
32851_1	k141_173286	2	424	+	423	8	0.0164838
32851_2	k141_173286	537	791	+	255	15	0.0512695
32851_3	k141_173286	866	1243	+	378	15	0.0345866
32851_4	k141_173286	1361	2002	-	642	38	0.051589
32852_1	k141_45630	1	390	+	390	6	0.013409
32852_2	k141_45630	815	1237	-	423	4	0.00824191
32852_3	k141_45630	1579	1848	+	270	0	0
32853_1	k141_72098	3	104	-	102	0	0
32853_2	k141_72098	386	1585	+	1200	6	0.00435791
32854_1	k141_58898	44	1078	+	1035	7	0.00589476
32855_1	k141_122982	1	990	-	990	7	0.0061627
32855_2	k141_122982	1045	1281	-	237	8	0.0294205
32856_1	k141_45631	1	147	-	147	0	0
32856_2	k141_45631	163	1014	-	852	0	0
32857_1	k141_173289	485	1165	+	681	2	0.00255971
32858_1	k141_250430	1	138	+	138	1	0.00631581
32858_2	k141_250430	99	1463	+	1365	53	0.0338417
32858_3	k141_250430	1658	1876	+	219	0	0
32858_4	k141_250430	1893	2534	+	642	7	0.00950323
32858_5	k141_250430	2551	3105	+	555	18	0.0282675
32858_6	k141_250430	3134	6664	+	3531	89	0.0219685
32858_7	k141_250430	6680	10366	+	3687	67	0.0158384
32858_8	k141_250430	10383	11501	+	1119	10	0.00778894
32858_9	k141_250430	11534	14122	+	2589	28	0.00942615
32858_10	k141_250430	14137	16206	+	2070	54	0.0227369
32858_11	k141_250430	16239	17114	+	876	10	0.00994957
32858_12	k141_250430	17122	17754	+	633	48	0.0660915
32858_13	k141_250430	17811	18020	+	210	1	0.00415039
32859_1	k141_135550	2	1210	-	1209	80	0.0576729
32859_2	k141_135550	1256	2236	-	981	78	0.0693001
32860_1	k141_237579	120	779	+	660	31	0.040938
32860_2	k141_237579	798	1184	+	387	9	0.0202694
32860_3	k141_237579	1241	1693	+	453	7	0.0134682
32860_4	k141_237579	1690	2796	+	1107	11	0.00866071
32860_5	k141_237579	2899	3333	+	435	12	0.0240436
32860_6	k141_237579	3302	3553	+	252	0	0
32860_7	k141_237579	3580	4974	+	1395	33	0.0206181
32860_8	k141_237579	4971	5153	+	183	0	0
32861_1	k141_45635	1	129	+	129	3	0.0202694
32861_2	k141_45635	223	1203	+	981	23	0.0204346
32862_1	k141_173290	3	437	+	435	1	0.00200364
32862_2	k141_173290	460	1002	+	543	4	0.0064205
32862_3	k141_173290	1138	1806	+	669	9	0.0117253
32863_1	k141_96804	2	1291	-	1290	6	0.00405387
32863_2	k141_96804	1447	2487	-	1041	24	0.0200941
32863_3	k141_96804	2520	4067	-	1548	13	0.00731949
32864_1	k141_84942	3	134	+	132	0	0
32864_2	k141_84942	134	1042	+	909	1	0.000958836
32864_3	k141_84942	1050	1811	+	762	12	0.0137257
32864_4	k141_84942	1860	2450	+	591	4	0.00589903
32864_5	k141_84942	2494	3888	+	1395	12	0.00749748
32864_6	k141_84942	4076	5140	+	1065	14	0.0114574
32864_7	k141_84942	5362	6648	+	1287	12	0.00812664
32864_8	k141_84942	6868	8316	+	1449	17	0.0102256
32864_9	k141_84942	8465	8671	+	207	14	0.0589476
32864_10	k141_84942	8871	9479	+	609	14	0.0200364
32864_11	k141_84942	9609	10982	+	1374	30	0.0190302
32864_12	k141_84942	11036	12448	+	1413	32	0.0197386
32864_13	k141_84942	12467	14593	+	2127	65	0.0266351
32865_1	k141_135551	31	1392	-	1362	36	0.0230374
32865_2	k141_135551	1403	1963	-	561	6	0.00932173
32866_1	k141_122989	2	1651	+	1650	1	0.000528232
32867_1	k141_224064	2	100	+	99	2	0.0176077
32867_2	k141_224064	624	959	+	336	16	0.0415039
32867_3	k141_224064	1349	1945	-	597	19	0.0277388
32867_4	k141_224064	1958	2302	-	345	8	0.0202106
32867_5	k141_224064	2378	4783	-	2406	31	0.0112299
32867_6	k141_224064	4998	5657	-	660	0	0
32867_7	k141_224064	5925	6563	-	639	17	0.0231876
32867_8	k141_224064	6867	8165	-	1299	35	0.0234837
32867_9	k141_224064	8325	10112	-	1788	9	0.00438716
32867_10	k141_224064	10342	11709	-	1368	4	0.00254849
32867_11	k141_224064	11937	14735	-	2799	23	0.00716198
32867_12	k141_224064	14975	15073	-	99	3	0.0264116
32868_1	k141_135552	2	961	+	960	4	0.00363159
32868_2	k141_135552	1133	1387	-	255	0	0
32869_1	k141_211779	1	2019	-	2019	175	0.0755458
32869_2	k141_211779	2239	3285	-	1047	61	0.0507799
32869_3	k141_211779	3287	4030	-	744	42	0.0492022
32869_4	k141_211779	4027	4803	-	777	38	0.0426256
32869_5	k141_211779	4805	5605	-	801	51	0.055494
32869_6	k141_211779	5622	6308	-	687	45	0.0570905
32869_7	k141_211779	6423	7067	-	645	49	0.0662132
32869_8	k141_211779	7067	7879	-	813	61	0.0653955
32869_9	k141_211779	7964	8311	-	348	30	0.0751364
32869_10	k141_211779	8800	10683	-	1884	134	0.0619915
32869_11	k141_211779	10921	12120	-	1200	97	0.0704529
32869_12	k141_211779	12123	13889	-	1767	108	0.0532716
32869_13	k141_211779	13890	15644	-	1755	131	0.0650583
32869_14	k141_211779	16105	18051	+	1947	196	0.0877402
32869_15	k141_211779	19120	19929	+	810	102	0.109755
32869_16	k141_211779	19994	21265	+	1272	94	0.0644094
32869_17	k141_211779	21471	22007	+	537	51	0.082776
32869_18	k141_211779	22031	22873	+	843	71	0.0734073
32869_19	k141_211779	22915	23316	+	402	14	0.0303536
32869_20	k141_211779	23469	23882	+	414	51	0.107369
32869_21	k141_211779	23940	24752	+	813	70	0.075044
32869_22	k141_211779	25291	26607	-	1317	129	0.0853714
32869_23	k141_211779	26830	26925	-	96	12	0.108948
32870_1	k141_173293	67	1539	+	1473	75	0.0443779
32871_1	k141_45638	124	471	+	348	1	0.00250455
32871_2	k141_45638	559	792	-	234	0	0
32871_3	k141_45638	929	1768	-	840	0	0
32871_4	k141_45638	1840	1947	-	108	0	0
