# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_14_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_14/H3_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_14/H3_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_14/H3_2.bam	RPKG
25453_29	k141_165715	28754	31249	+	2496	21	0.0161319
25453_30	k141_165715	31359	33644	+	2286	39	0.0327114
25454_1	k141_68381	3	1283	-	1281	4	0.00598716
25454_2	k141_68381	1237	1539	-	303	0	0
25455_1	k141_240834	2	1180	-	1179	12	0.0195154
25455_2	k141_240834	1355	1879	+	525	5	0.0182608
25456_1	k141_31757	3	284	-	282	0	0
25456_2	k141_31757	793	1074	-	282	0	0
25457_1	k141_92051	2	214	+	213	4	0.0360073
25457_2	k141_92051	307	1191	+	885	10	0.0216654
25458_1	k141_178530	3	539	-	537	0	0
25458_2	k141_178530	551	1171	-	621	0	0
25459_1	k141_142609	2	682	+	681	0	0
25459_2	k141_142609	679	1449	+	771	0	0
25460_1	k141_116886	1	843	-	843	19	0.0432152
25460_2	k141_116886	853	1236	-	384	5	0.024966
25461_1	k141_31759	3	377	-	375	6	0.0306782
25461_2	k141_31759	378	947	-	570	36	0.121098
25462_1	k141_229699	1	132	-	132	3	0.043577
25462_2	k141_229699	292	738	-	447	0	0
25462_3	k141_229699	822	1346	-	525	0	0
25462_4	k141_229699	1548	1931	-	384	14	0.0699048
25462_5	k141_229699	2020	2472	-	453	0	0
25462_6	k141_229699	2630	2887	-	258	5	0.0371587
25462_7	k141_229699	2957	4057	-	1101	16	0.027864
25462_8	k141_229699	4373	4690	-	318	10	0.0602953
25463_1	k141_56128	3	176	-	174	1	0.0110195
25463_2	k141_56128	681	866	-	186	5	0.0515427
25463_3	k141_56128	960	3446	-	2487	47	0.0362353
25464_1	k141_142610	28	1209	+	1182	22	0.0356874
25464_2	k141_142610	1305	2177	+	873	5	0.0109816
25464_3	k141_142610	2213	2359	+	147	0	0
25465_1	k141_6547	2	1024	-	1023	0	0
25465_2	k141_6547	1163	2443	-	1281	0	0
25465_3	k141_6547	2440	3423	-	984	0	0
25466_1	k141_191267	1	345	-	345	5	0.0277882
25466_2	k141_191267	389	586	-	198	4	0.0387351
25466_3	k141_191267	663	1121	-	459	6	0.0250639
25466_4	k141_191267	1393	2040	-	648	5	0.0147947
25466_5	k141_191267	2243	2557	-	315	2	0.0121739
25466_6	k141_191267	2617	3186	-	570	7	0.0235469
25466_7	k141_191267	3167	3541	-	375	3	0.0153391
25466_8	k141_191267	3525	4106	-	582	3	0.00988345
25466_9	k141_191267	4123	4755	-	633	6	0.0181743
25466_10	k141_191267	4745	6427	-	1683	34	0.0387351
25466_11	k141_191267	6448	7047	-	600	8	0.0255652
25466_12	k141_191267	7061	8494	-	1434	35	0.0467982
25466_13	k141_191267	8515	9720	-	1206	15	0.0238481
25467_1	k141_178533	1	393	+	393	0	0
25467_2	k141_178533	489	2018	+	1530	0	0
25467_3	k141_178533	2031	2156	+	126	0	0
25468_1	k141_18611	1	501	-	501	28	0.107159
25468_2	k141_18611	541	1473	-	933	40	0.0822032
25468_3	k141_18611	1913	3190	+	1278	67	0.10052
25468_4	k141_18611	3679	4305	+	627	40	0.122321
25468_5	k141_18611	4307	5164	+	858	20	0.0446944
25468_6	k141_18611	5242	6150	+	909	32	0.0674988
25468_7	k141_18611	6413	7357	+	945	36	0.0730434
25468_8	k141_18611	7354	8235	+	882	28	0.0608695
25468_9	k141_18611	8232	9767	+	1536	97	0.121085
25468_10	k141_18611	9848	10663	+	816	45	0.105738
25468_11	k141_18611	10720	11478	+	759	40	0.101048
25468_12	k141_18611	11724	12662	+	939	56	0.114349
25468_13	k141_18611	12867	13853	+	987	55	0.106845
25468_14	k141_18611	14155	15543	+	1389	57	0.0786834
25468_15	k141_18611	15570	15800	+	231	2	0.0166008
25468_16	k141_18611	15904	17448	+	1545	93	0.115416
25468_17	k141_18611	17458	18036	-	579	42	0.139085
25468_18	k141_18611	18517	19005	+	489	38	0.149
25468_19	k141_18611	19039	19515	+	477	37	0.148728
25468_20	k141_18611	19676	20260	-	585	54	0.17699
25468_21	k141_18611	20550	21377	+	828	57	0.131994
25468_22	k141_18611	21583	24123	+	2541	227	0.17129
25468_23	k141_18611	24123	25250	+	1128	34	0.0577936
25468_24	k141_18611	25276	26091	+	816	47	0.110438
25468_25	k141_18611	26184	26633	-	450	30	0.127826
25469_1	k141_116891	3	521	-	519	3	0.0110832
25469_2	k141_116891	525	923	-	399	21	0.100915
25469_3	k141_116891	916	1452	-	537	89	0.31778
25470_1	k141_6548	1	1143	-	1143	11	0.0184526
25471_1	k141_165722	2	310	+	309	0	0
25471_2	k141_165722	630	1817	+	1188	0	0
25472_1	k141_229706	3	1076	+	1074	0	0
25473_1	k141_178535	2	454	+	453	0	0
25473_2	k141_178535	516	1004	+	489	0	0
25474_1	k141_154577	1	369	-	369	12	0.0623541
25474_2	k141_154577	411	1292	-	882	30	0.0652173
25474_3	k141_154577	1319	2824	-	1506	43	0.0547462
25474_4	k141_154577	2851	3405	-	555	3	0.0103643
25474_5	k141_154577	3393	3911	-	519	11	0.0406383
25474_6	k141_154577	3948	4202	-	255	2	0.0150383
25474_7	k141_154577	4249	4974	-	726	15	0.0396155
25474_8	k141_154577	4979	5434	-	456	0	0
25474_9	k141_154577	5436	5777	-	342	4	0.0224256
25474_10	k141_154577	5942	6418	+	477	12	0.0482362
25474_11	k141_154577	6500	7663	-	1164	32	0.0527117
25474_12	k141_154577	7691	8320	-	630	17	0.0517391
25474_13	k141_154577	8369	8821	-	453	6	0.0253959
25474_14	k141_154577	8844	9893	-	1050	4	0.00730434
25474_15	k141_154577	9935	10870	-	936	10	0.0204849
25474_16	k141_154577	10901	12598	-	1698	22	0.0248425
25474_17	k141_154577	12825	13043	-	219	9	0.0787968
25474_18	k141_154577	13688	14488	+	801	5	0.0119687
25474_19	k141_154577	14625	14816	-	192	3	0.0299592
25474_20	k141_154577	15072	16094	+	1023	71	0.133074
25475_1	k141_42797	346	1458	+	1113	0	0
25475_2	k141_42797	1495	1884	+	390	0	0
25475_3	k141_42797	1881	3023	+	1143	0	0
25475_4	k141_42797	3075	3836	+	762	0	0
25475_5	k141_42797	3879	4136	-	258	0	0
25475_6	k141_42797	4165	4536	+	372	0	0
25475_7	k141_42797	4506	4694	+	189	0	0
25475_8	k141_42797	4742	6301	+	1560	0	0
25475_9	k141_42797	6413	7564	+	1152	0	0
25475_10	k141_42797	7561	8622	+	1062	0	0
25475_11	k141_42797	8631	9533	+	903	0	0
25475_12	k141_42797	9530	10705	+	1176	0	0
25475_13	k141_42797	10715	11134	+	420	0	0
25475_14	k141_42797	11144	11974	+	831	0	0
25475_15	k141_42797	12023	12838	+	816	0	0
25475_16	k141_42797	12854	13921	+	1068	0	0
25475_17	k141_42797	13929	14837	+	909	0	0
25475_18	k141_42797	14849	15418	+	570	0	0
25475_19	k141_42797	15422	16219	+	798	0	0
25475_20	k141_42797	16442	17254	+	813	0	0
25475_21	k141_42797	17523	17696	+	174	0	0
25475_22	k141_42797	17817	19574	+	1758	0	0
25475_23	k141_42797	19686	20783	+	1098	0	0
25475_24	k141_42797	20785	21549	+	765	0	0
25475_25	k141_42797	21623	22939	+	1317	0	0
25475_26	k141_42797	23141	25123	+	1983	0	0
25475_27	k141_42797	25220	26620	-	1401	0	0
25475_28	k141_42797	26637	28505	+	1869	0	0
25475_29	k141_42797	28508	29332	-	825	0	0
25475_30	k141_42797	29342	31510	-	2169	0	0
25475_31	k141_42797	31528	32070	-	543	0	0
25475_32	k141_42797	32089	32853	-	765	0	0
25475_33	k141_42797	32866	33036	-	171	0	0
25475_34	k141_42797	33042	34121	-	1080	0	0
25475_35	k141_42797	34136	34363	-	228	0	0
25475_36	k141_42797	34659	35576	-	918	0	0
25475_37	k141_42797	35594	37051	-	1458	0	0
25475_38	k141_42797	37062	38837	-	1776	0	0
25475_39	k141_42797	38854	40107	-	1254	0	0
25475_40	k141_42797	40456	41775	-	1320	0	0
25475_41	k141_42797	41765	43114	-	1350	0	0
25475_42	k141_42797	43201	44598	+	1398	0	0
25475_43	k141_42797	44604	45950	-	1347	0	0
25475_44	k141_42797	46276	46833	+	558	0	0
25475_45	k141_42797	46919	48298	+	1380	0	0
25475_46	k141_42797	48321	49094	-	774	0	0
25475_47	k141_42797	49103	50173	-	1071	0	0
25475_48	k141_42797	50208	51386	-	1179	0	0
25475_49	k141_42797	51361	52206	-	846	0	0
25475_50	k141_42797	52482	53318	-	837	0	0
25475_51	k141_42797	53414	53995	-	582	0	0
25475_52	k141_42797	54155	54559	+	405	0	0
25475_53	k141_42797	54684	55166	-	483	0	0
25475_54	k141_42797	55170	57296	-	2127	0	0
25475_55	k141_42797	57449	58408	+	960	0	0
25475_56	k141_42797	58435	58956	+	522	0	0
25475_57	k141_42797	58979	60337	-	1359	0	0
25475_58	k141_42797	60334	61242	-	909	0	0
25475_59	k141_42797	61413	62966	-	1554	0	0
25475_60	k141_42797	62963	63106	-	144	0	0
25475_61	k141_42797	63120	63545	-	426	0	0
25475_62	k141_42797	63569	64870	-	1302	0	0
25475_63	k141_42797	65069	66340	+	1272	0	0
25475_64	k141_42797	66352	66924	+	573	0	0
25475_65	k141_42797	67013	67522	-	510	0	0
25475_66	k141_42797	67631	68953	-	1323	0	0
25475_67	k141_42797	68958	70448	-	1491	0	0
25475_68	k141_42797	70515	71450	+	936	0	0
25476_1	k141_116892	1	366	+	366	4	0.0209551
25476_2	k141_116892	486	878	+	393	6	0.0292731
25476_3	k141_116892	889	1131	+	243	0	0
25477_1	k141_165723	2	1258	+	1257	4	0.00610148
25478_1	k141_31760	3	518	+	516	0	0
25478_2	k141_31760	588	950	-	363	0	0
25478_3	k141_31760	1139	1810	+	672	0	0
25478_4	k141_31760	1933	2394	+	462	0	0
25478_5	k141_31760	2391	2915	-	525	0	0
25478_6	k141_31760	3054	3899	+	846	0	0
25479_1	k141_229707	1	465	-	465	12	0.049481
25479_2	k141_229707	598	1260	-	663	23	0.0665158
25480_1	k141_6550	1	366	-	366	0	0
25480_2	k141_6550	439	1110	+	672	0	0
25481_1	k141_56135	2	2176	+	2175	4	0.00352623
25481_2	k141_56135	2194	2253	+	60	0	0
25482_1	k141_129541	2	394	-	393	0	0
25482_2	k141_129541	549	923	+	375	0	0
25482_3	k141_129541	946	5052	+	4107	0	0
25482_4	k141_129541	5242	6852	-	1611	0	0
25482_5	k141_129541	6943	8316	-	1374	0	0
25482_6	k141_129541	8545	8649	-	105	0	0
25482_7	k141_129541	8663	10435	-	1773	0	0
25482_8	k141_129541	10455	12914	-	2460	0	0
25482_9	k141_129541	12928	13314	-	387	0	0
25482_10	k141_129541	13410	14402	-	993	0	0
25482_11	k141_129541	14488	15510	-	1023	0	0
25482_12	k141_129541	15523	16566	-	1044	0	0
25482_13	k141_129541	16668	17762	-	1095	0	0
25482_14	k141_129541	17767	19212	-	1446	0	0
25482_15	k141_129541	19246	20016	-	771	0	0
25482_16	k141_129541	20074	21090	-	1017	0	0
25482_17	k141_129541	21115	23640	-	2526	0	0
25482_18	k141_129541	23647	24855	-	1209	0	0
25482_19	k141_129541	24872	27418	-	2547	0	0
25482_20	k141_129541	27462	27749	+	288	0	0
25482_21	k141_129541	28258	28866	+	609	0	0
25482_22	k141_129541	28951	29217	+	267	0	0
25482_23	k141_129541	29225	29479	+	255	0	0
25482_24	k141_129541	29518	29970	+	453	0	0
25482_25	k141_129541	30228	30545	+	318	0	0
25482_26	k141_129541	30565	31005	+	441	0	0
25482_27	k141_129541	31318	31446	-	129	0	0
25482_28	k141_129541	32237	32821	+	585	0	0
25482_29	k141_129541	32970	34433	+	1464	0	0
25482_30	k141_129541	34510	34863	+	354	0	0
25482_31	k141_129541	34888	35724	+	837	0	0
25482_32	k141_129541	35736	38474	+	2739	0	0
25482_33	k141_129541	38547	38852	-	306	0	0
25482_34	k141_129541	38855	39406	-	552	0	0
25482_35	k141_129541	39914	40240	+	327	0	0
25482_36	k141_129541	40253	40489	+	237	0	0
25482_37	k141_129541	40610	41062	+	453	0	0
25482_38	k141_129541	41251	41829	-	579	0	0
25482_39	k141_129541	41777	41878	-	102	0	0
25482_40	k141_129541	42849	43418	+	570	0	0
25482_41	k141_129541	43419	44039	+	621	0	0
25482_42	k141_129541	44155	44574	+	420	0	0
25482_43	k141_129541	44617	45630	-	1014	0	0
25482_44	k141_129541	45725	46153	-	429	0	0
25482_45	k141_129541	46172	48115	-	1944	0	0
25482_46	k141_129541	48126	48449	-	324	0	0
25482_47	k141_129541	48468	49679	-	1212	0	0
25482_48	k141_129541	49676	49867	-	192	0	0
25482_49	k141_129541	49878	51344	-	1467	0	0
25482_50	k141_129541	51346	52407	-	1062	0	0
25482_51	k141_129541	52446	52625	-	180	0	0
25482_52	k141_129541	52622	53899	-	1278	0	0
25482_53	k141_129541	53889	54551	-	663	0	0
25482_54	k141_129541	54557	55606	-	1050	0	0
25482_55	k141_129541	55611	56168	-	558	0	0
25482_56	k141_129541	56212	56427	-	216	0	0
25482_57	k141_129541	56420	59026	-	2607	0	0
25482_58	k141_129541	59340	59681	-	342	0	0
25482_59	k141_129541	59701	60066	-	366	0	0
25482_60	k141_129541	60063	60278	-	216	0	0
25482_61	k141_129541	60284	60871	-	588	0	0
25482_62	k141_129541	61163	61720	-	558	0	0
25482_63	k141_129541	61994	63136	-	1143	0	0
25482_64	k141_129541	63321	63518	-	198	0	0
25482_65	k141_129541	63969	64400	-	432	0	0
25482_66	k141_129541	64429	65121	-	693	0	0
25482_67	k141_129541	65622	65930	+	309	0	0
25482_68	k141_129541	65932	67329	+	1398	0	0
25482_69	k141_129541	67341	68294	+	954	0	0
25482_70	k141_129541	68351	68638	+	288	0	0
25482_71	k141_129541	68766	69050	+	285	0	0
25482_72	k141_129541	69047	69496	+	450	0	0
25482_73	k141_129541	69493	70140	+	648	0	0
25482_74	k141_129541	70327	70764	+	438	0	0
25482_75	k141_129541	70990	71538	+	549	0	0
25482_76	k141_129541	72191	72406	+	216	0	0
25482_77	k141_129541	72573	72767	+	195	0	0
25482_78	k141_129541	73482	75038	-	1557	0	0
25482_79	k141_129541	75539	76771	-	1233	0	0
25482_80	k141_129541	76908	77705	-	798	0	0
25482_81	k141_129541	77702	79642	-	1941	0	0
25482_82	k141_129541	80052	81080	-	1029	0	0
25482_83	k141_129541	81150	82709	-	1560	0	0
25482_84	k141_129541	82721	84499	-	1779	0	0
25482_85	k141_129541	84526	87582	-	3057	0	0
25482_86	k141_129541	88155	88340	-	186	0	0
25482_87	k141_129541	88384	89808	+	1425	0	0
25482_88	k141_129541	89995	90411	+	417	0	0
25482_89	k141_129541	90529	90984	-	456	0	0
25482_90	k141_129541	90988	91134	-	147	0	0
25483_1	k141_191273	3	335	-	333	0	0
25483_2	k141_191273	356	751	-	396	0	0
25483_3	k141_191273	894	1202	+	309	0	0
25484_1	k141_6552	1	99	-	99	9	0.174308
25484_2	k141_6552	452	832	-	381	3	0.0150976
25484_3	k141_6552	851	1210	-	360	0	0
25485_1	k141_116894	3	749	-	747	28	0.07187
25485_2	k141_116894	757	1194	-	438	1	0.0043776
25486_1	k141_92052	1	204	+	204	0	0
25486_2	k141_92052	552	890	-	339	11	0.0622162
25486_3	k141_92052	1072	1467	+	396	8	0.0387351
25486_4	k141_92052	1732	2049	+	318	1	0.00602953
25486_5	k141_92052	2042	2878	+	837	24	0.0549789
25486_6	k141_92052	3367	3804	+	438	8	0.0350208
25486_7	k141_92052	4035	4757	+	723	10	0.0265199
25486_8	k141_92052	5020	6375	+	1356	16	0.0226241
25486_9	k141_92052	6372	6989	+	618	9	0.0279231
25487_1	k141_18615	2	418	+	417	0	0
25487_2	k141_18615	412	750	+	339	0	0
25487_3	k141_18615	895	2532	+	1638	7	0.00819397
25488_1	k141_165728	1	744	+	744	9	0.0231942
25488_2	k141_165728	741	1268	+	528	0	0
25489_1	k141_178542	144	1520	-	1377	0	0
25489_2	k141_178542	1538	1957	-	420	0	0
25490_1	k141_129543	191	517	+	327	0	0
25490_2	k141_129543	723	1511	-	789	0	0
25490_3	k141_129543	1732	2052	+	321	8	0.0477854
25491_1	k141_142618	79	1128	-	1050	0	0
25491_2	k141_142618	1230	3785	-	2556	3	0.00225046
25492_1	k141_18618	3	1199	-	1197	0	0
25493_1	k141_229716	2	589	+	588	48	0.156522
25493_2	k141_229716	582	1301	+	720	61	0.162445
25494_1	k141_165729	3	470	+	468	0	0
25494_2	k141_165729	514	1209	+	696	0	0
25495_1	k141_101738	2	1120	+	1119	0	0
25495_2	k141_101738	1225	1719	+	495	0	0
25495_3	k141_101738	1749	2861	+	1113	0	0
25495_4	k141_101738	2890	4038	+	1149	0	0
25495_5	k141_101738	4010	4585	+	576	0	0
25495_6	k141_101738	4724	6574	+	1851	0	0
25495_7	k141_101738	6571	7164	+	594	0	0
25495_8	k141_101738	7195	8430	+	1236	0	0
25495_9	k141_101738	8423	9328	+	906	0	0
25495_10	k141_101738	9554	10741	+	1188	0	0
25495_11	k141_101738	11006	12046	+	1041	0	0
25495_12	k141_101738	12060	12329	+	270	0	0
25496_1	k141_154584	2	880	+	879	10	0.0218133
25496_2	k141_154584	929	1096	+	168	0	0
25496_3	k141_154584	1293	1685	+	393	1	0.00487885
25496_4	k141_154584	1940	2479	+	540	0	0
25497_1	k141_129544	318	743	-	426	0	0
25497_2	k141_129544	769	930	-	162	0	0
25498_1	k141_178545	2	295	-	294	16	0.104348
25498_2	k141_178545	484	999	-	516	35	0.130055
25499_1	k141_31763	1	1236	-	1236	32	0.0496411
25499_2	k141_31763	1257	1460	-	204	7	0.0657928
25499_3	k141_31763	1670	3013	+	1344	22	0.0313858
25499_4	k141_31763	3164	3436	+	273	4	0.0280936
25499_5	k141_31763	3537	4424	+	888	13	0.0280699
25500_1	k141_191283	1	714	-	714	0	0
25500_2	k141_191283	726	1274	-	549	0	0
25501_1	k141_68385	2	376	-	375	8	0.0409043
25501_2	k141_68385	551	1714	+	1164	0	0
25501_3	k141_68385	1711	2370	+	660	3	0.00871541
25501_4	k141_68385	2354	3112	+	759	1	0.0025262
25501_5	k141_68385	3116	3796	+	681	6	0.0168933
25501_6	k141_68385	3800	5074	+	1275	1	0.00150383
25501_7	k141_68385	5101	6411	+	1311	0	0
25501_8	k141_68385	6603	7718	+	1116	0	0
25501_9	k141_68385	7728	8453	+	726	0	0
25501_10	k141_68385	8477	9187	+	711	0	0
25501_11	k141_68385	9197	10909	+	1713	0	0
25502_1	k141_165732	3	1709	-	1707	11	0.0123558
25503_1	k141_142620	2	778	+	777	3	0.00740305
25503_2	k141_142620	775	2127	+	1353	6	0.00850283
25504_1	k141_101742	3	173	+	171	0	0
25504_2	k141_101742	255	1499	+	1245	3	0.00462021
25505_1	k141_178547	94	1215	-	1122	13	0.0222157
25505_2	k141_178547	1222	1485	-	264	4	0.0290514
25506_1	k141_18624	1	1320	+	1320	0	0
25507_1	k141_68386	3	461	-	459	3	0.012532
25507_2	k141_68386	723	935	-	213	2	0.0180037
25507_3	k141_68386	932	1402	-	471	3	0.0122127
25507_4	k141_68386	1399	1620	-	222	7	0.0604582
25508_1	k141_116902	3	2879	+	2877	1	0.000666454
25509_1	k141_215558	387	1454	-	1068	0	0
25509_2	k141_215558	1625	3232	+	1608	0	0
25509_3	k141_215558	3273	5033	+	1761	0	0
25509_4	k141_215558	5058	6659	+	1602	1	0.00119687
25509_5	k141_215558	6760	7608	+	849	0	0
25509_6	k141_215558	7720	8214	+	495	0	0
25509_7	k141_215558	8227	9180	+	954	0	0
25509_8	k141_215558	9340	10395	+	1056	0	0
25509_9	k141_215558	10557	11375	+	819	2	0.00468227
25509_10	k141_215558	11451	12650	+	1200	9	0.0143804
25509_11	k141_215558	12715	13788	+	1074	0	0
25509_12	k141_215558	13785	14804	+	1020	0	0
25509_13	k141_215558	14825	15319	+	495	0	0
25509_14	k141_215558	15339	16109	+	771	0	0
25509_15	k141_215558	16118	16789	+	672	0	0
25509_16	k141_215558	16789	17832	+	1044	0	0
25509_17	k141_215558	17845	18897	+	1053	0	0
25509_18	k141_215558	18961	19905	+	945	0	0
25509_19	k141_215558	20013	21905	+	1893	0	0
25509_20	k141_215558	21905	24622	+	2718	3	0.00211632
25509_21	k141_215558	24712	25788	+	1077	0	0
25509_22	k141_215558	25991	28081	+	2091	5	0.00458486
25510_1	k141_129550	2	88	-	87	0	0
25510_2	k141_129550	347	1633	-	1287	20	0.0297963
25511_1	k141_142622	3	515	-	513	0	0
25511_2	k141_142622	530	724	-	195	0	0
25511_3	k141_142622	936	1484	+	549	5	0.0174626
25511_4	k141_142622	1602	1913	-	312	0	0
25512_1	k141_68388	2	793	-	792	4	0.00968378
25512_2	k141_68388	868	1152	-	285	6	0.0403661
25513_1	k141_18627	127	1425	+	1299	0	0
25514_1	k141_6566	3	1793	-	1791	17	0.0181997
25514_2	k141_6566	1804	2247	-	444	2	0.00863689
25514_3	k141_6566	2299	2583	-	285	4	0.0269107
25515_1	k141_215563	1	96	-	96	0	0
25515_2	k141_215563	93	1265	-	1173	9	0.0147114
25515_3	k141_215563	1488	1661	-	174	0	0
25516_1	k141_68389	1	531	-	531	0	0
25516_2	k141_68389	587	1171	-	585	0	0
25516_3	k141_68389	1327	1563	-	237	0	0
25517_1	k141_154586	1	906	+	906	76	0.160841
25517_2	k141_154586	911	2179	+	1269	143	0.216065
25517_3	k141_154586	2659	3273	+	615	6	0.0187062
25517_4	k141_154586	3300	4049	-	750	0	0
25517_5	k141_154586	4070	4513	-	444	0	0
25517_6	k141_154586	5110	5679	+	570	0	0
25517_7	k141_154586	5763	5885	+	123	0	0
25518_1	k141_6567	1	873	+	873	0	0
25518_2	k141_6567	921	1286	+	366	0	0
25519_1	k141_116905	237	1154	+	918	0	0
25519_2	k141_116905	1144	1614	+	471	0	0
25519_3	k141_116905	1752	2324	+	573	1	0.00334623
25519_4	k141_116905	2413	2556	+	144	0	0
25520_1	k141_31776	3	77	+	75	0	0
25520_2	k141_31776	101	298	+	198	0	0
25520_3	k141_31776	309	1040	+	732	0	0
25521_1	k141_191294	2	1603	-	1602	0	0
25522_1	k141_165745	1	1470	-	1470	0	0
25522_2	k141_165745	1486	1788	-	303	0	0
25523_1	k141_215566	1	705	-	705	11	0.0299167
25523_2	k141_215566	1007	1204	+	198	0	0
25524_1	k141_6568	1	1239	+	1239	0	0
25525_1	k141_116907	2	964	-	963	0	0
25526_1	k141_142623	38	790	-	753	13	0.0331023
25526_2	k141_142623	810	2006	-	1197	58	0.0929061
25526_3	k141_142623	2293	3897	+	1605	83	0.0991547
25527_1	k141_31779	3	563	+	561	17	0.0581027
25527_2	k141_31779	669	1130	+	462	0	0
25528_1	k141_18635	1	270	-	270	5	0.0355072
25528_2	k141_18635	648	1301	+	654	23	0.0674311
25528_3	k141_18635	1422	1607	+	186	0	0
25529_1	k141_142625	3	1028	+	1026	4	0.0074752
25530_1	k141_165749	2	1507	+	1506	6	0.007639
25531_1	k141_178561	1	333	+	333	0	0
25531_2	k141_178561	645	1898	-	1254	3	0.00458706
25532_1	k141_191295	283	537	+	255	0	0
25532_2	k141_191295	479	988	+	510	0	0
25532_3	k141_191295	963	1454	+	492	0	0
25532_4	k141_191295	1524	1898	+	375	0	0
25532_5	k141_191295	2193	2459	+	267	0	0
25533_1	k141_215571	2	1018	+	1017	9	0.016968
25534_1	k141_18636	3	224	+	222	0	0
25534_2	k141_18636	254	715	+	462	2	0.00830039
25534_3	k141_18636	727	1326	+	600	21	0.0671086
25535_1	k141_6569	97	804	-	708	16	0.0433308
25535_2	k141_6569	1489	1683	-	195	5	0.0491638
25535_3	k141_6569	1939	2400	-	462	19	0.0788537
25536_1	k141_56154	2	928	+	927	28	0.0579147
25536_2	k141_56154	1027	2070	+	1044	32	0.0587705
25536_3	k141_56154	2076	2504	+	429	3	0.0134083
25536_4	k141_56154	2520	3218	+	699	34	0.0932636
25536_5	k141_56154	3225	4310	+	1086	37	0.0653254
25536_6	k141_56154	4437	5522	+	1086	57	0.100636
25536_7	k141_56154	5637	5876	-	240	20	0.159782
25536_8	k141_56154	5887	6525	-	639	41	0.123025
25536_9	k141_56154	7227	7670	+	444	39	0.168419
25536_10	k141_56154	7670	7774	+	105	0	0
25537_1	k141_116910	3	866	+	864	34	0.0754528
25537_2	k141_116910	880	1281	+	402	13	0.0620051
25537_3	k141_116910	1288	2055	+	768	21	0.0524286
25537_4	k141_116910	2095	2895	+	801	10	0.0239374
25538_1	k141_165752	1	873	-	873	0	0
25538_2	k141_165752	888	1295	-	408	0	0
25539_1	k141_142631	2	187	-	186	44	0.453576
25539_2	k141_142631	211	1143	-	933	4	0.00822032
25540_1	k141_31785	2	298	+	297	0	0
25540_2	k141_31785	298	594	+	297	0	0
25540_3	k141_31785	607	909	+	303	0	0
25540_4	k141_31785	924	1238	+	315	0	0
25540_5	k141_31785	1249	1779	+	531	0	0
25541_1	k141_240839	20	1198	-	1179	49	0.0796879
25541_2	k141_240839	1209	1922	-	714	31	0.083248
25541_3	k141_240839	2142	3230	+	1089	27	0.0475386
25541_4	k141_240839	3323	5377	-	2055	51	0.0475848
25541_5	k141_240839	5811	7733	-	1923	46	0.0458658
25541_6	k141_240839	7718	9229	-	1512	46	0.0583333
25541_7	k141_240839	9455	10417	-	963	48	0.0955708
25541_8	k141_240839	10439	10867	-	429	5	0.0223472
25541_9	k141_240839	10902	11915	-	1014	46	0.0869822
25541_10	k141_240839	11969	13300	-	1332	33	0.0475029
25541_11	k141_240839	13366	14331	-	966	13	0.0258034
25541_12	k141_240839	14321	15001	-	681	3	0.00844665
25541_13	k141_240839	15217	16083	-	867	20	0.0442304
25541_14	k141_240839	16118	16450	-	333	8	0.0460634
25541_15	k141_240839	16452	17162	-	711	14	0.0377545
25541_16	k141_240839	17503	18048	-	546	19	0.0667223
25541_17	k141_240839	18112	19317	-	1206	32	0.050876
25541_18	k141_240839	19839	20537	-	699	23	0.0630901
25541_19	k141_240839	20539	20706	-	168	1	0.011413
25541_20	k141_240839	20980	21381	+	402	13	0.0620051
25542_1	k141_68397	216	914	-	699	0	0
25542_2	k141_68397	911	1327	-	417	0	0
25542_3	k141_68397	1431	2189	-	759	0	0
25542_4	k141_68397	2304	2555	-	252	0	0
25542_5	k141_68397	2536	2976	-	441	0	0
25542_6	k141_68397	2973	3137	-	165	0	0
25542_7	k141_68397	3284	3535	-	252	0	0
25542_8	k141_68397	3551	4240	-	690	0	0
25542_9	k141_68397	4594	4848	-	255	0	0
25543_1	k141_6570	447	1268	+	822	19	0.0443192
25543_2	k141_6570	1347	3146	-	1800	72	0.0766956
25543_3	k141_6570	3165	3452	-	288	11	0.0732336
25544_1	k141_178570	1	945	-	945	0	0
25544_2	k141_178570	966	1091	-	126	0	0
25545_1	k141_215574	117	650	-	534	16	0.0574499
