# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J21_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam	RPKG
29508_3	k141_6706	2126	2899	+	774	7	0.00914484
29509_1	k141_57311	1	462	-	462	0	0
29509_2	k141_57311	459	1040	-	582	0	0
29510_1	k141_278244	2	634	-	633	25	0.0399351
29510_2	k141_278244	835	1047	+	213	6	0.0284833
29510_3	k141_278244	1144	3699	+	2556	114	0.0450986
29510_4	k141_278244	3696	4934	+	1239	41	0.0334604
29510_5	k141_278244	4924	5850	+	927	40	0.0436314
29511_1	k141_24103	2	1030	-	1029	0	0
29512_1	k141_329487	2	346	-	345	0	0
29512_2	k141_329487	448	1410	+	963	0	0
29512_3	k141_329487	1391	2329	+	939	0	0
29512_4	k141_329487	2346	2963	+	618	0	0
29512_5	k141_329487	2960	4231	+	1272	0	0
29512_6	k141_329487	4243	5217	+	975	0	0
29512_7	k141_329487	5218	6528	+	1311	0	0
29512_8	k141_329487	6583	6810	-	228	0	0
29512_9	k141_329487	6807	7220	-	414	0	0
29512_10	k141_329487	7233	7796	-	564	0	0
29512_11	k141_329487	7842	8045	-	204	0	0
29512_12	k141_329487	8045	8512	-	468	0	0
29512_13	k141_329487	8610	9704	+	1095	0	0
29512_14	k141_329487	9754	10752	+	999	0	0
29512_15	k141_329487	10816	11565	-	750	0	0
29512_16	k141_329487	11750	12466	-	717	0	0
29512_17	k141_329487	12541	12789	-	249	0	0
29512_18	k141_329487	13119	14351	-	1233	0	0
29512_19	k141_329487	14393	14983	-	591	0	0
29512_20	k141_329487	14970	15464	-	495	0	0
29512_21	k141_329487	15479	15568	+	90	0	0
29512_22	k141_329487	15655	16203	+	549	0	0
29512_23	k141_329487	16200	17252	+	1053	0	0
29512_24	k141_329487	17370	18011	-	642	0	0
29512_25	k141_329487	18123	18896	+	774	0	0
29512_26	k141_329487	18914	19606	-	693	0	0
29512_27	k141_329487	19688	21871	-	2184	0	0
29512_28	k141_329487	21881	23836	-	1956	0	0
29512_29	k141_329487	23856	25859	-	2004	0	0
29512_30	k141_329487	25888	26925	-	1038	0	0
29512_31	k141_329487	26975	28675	-	1701	1	0.000594449
29512_32	k141_329487	28702	30201	-	1500	0	0
29512_33	k141_329487	30213	33644	-	3432	0	0
29512_34	k141_329487	33782	34762	-	981	0	0
29512_35	k141_329487	34840	35430	-	591	0	0
29512_36	k141_329487	35522	36586	+	1065	0	0
29512_37	k141_329487	36652	37008	-	357	0	0
29513_1	k141_160152	1	825	+	825	0	0
29513_2	k141_160152	912	1439	+	528	0	0
29513_3	k141_160152	1565	2587	+	1023	0	0
29514_1	k141_227506	3	740	+	738	0	0
29514_2	k141_227506	945	1247	-	303	0	0
29515_1	k141_6707	201	1358	-	1158	0	0
29515_2	k141_6707	1355	1879	-	525	0	0
29516_1	k141_176666	51	407	+	357	0	0
29516_2	k141_176666	610	2931	+	2322	0	0
29516_3	k141_176666	2947	3531	+	585	0	0
29516_4	k141_176666	3524	5275	+	1752	0	0
29517_1	k141_24104	330	659	+	330	10	0.0306411
29517_2	k141_24104	663	1298	+	636	26	0.0413366
29518_1	k141_278246	1	279	-	279	0	0
29518_2	k141_278246	319	1026	-	708	0	0
29519_1	k141_329490	1	657	-	657	0	0
29519_2	k141_329490	742	921	-	180	0	0
29520_1	k141_160155	3	173	+	171	0	0
29520_2	k141_160155	182	1336	+	1155	6	0.00525277
29520_3	k141_160155	1358	2122	+	765	0	0
29521_1	k141_193333	2	1006	-	1005	0	0
29522_1	k141_57312	2	190	-	189	3	0.0160501
29522_2	k141_57312	239	1081	-	843	67	0.0803648
29522_3	k141_57312	1087	1956	-	870	58	0.0674105
29522_4	k141_57312	2111	2548	+	438	37	0.0854174
29522_5	k141_57312	2535	2639	-	105	10	0.0963007
29522_6	k141_57312	2873	3205	-	333	50	0.151825
29522_7	k141_57312	3346	3522	+	177	7	0.0399893
29523_1	k141_143041	123	1523	+	1401	0	0
29523_2	k141_143041	1510	2442	+	933	1	0.00108377
29523_3	k141_143041	2639	3601	+	963	2	0.00210002
29523_4	k141_143041	3612	4379	+	768	0	0
29523_5	k141_143041	4376	5203	+	828	3	0.00366361
29523_6	k141_143041	5200	6051	+	852	0	0
29523_7	k141_143041	6096	7796	-	1701	11	0.00653894
29523_8	k141_143041	7929	8903	-	975	7	0.00725959
29523_9	k141_143041	9352	12126	+	2775	10	0.00364381
29523_10	k141_143041	12218	12841	+	624	0	0
29523_11	k141_143041	12838	14004	-	1167	1	0.000866459
29523_12	k141_143041	14209	14742	+	534	0	0
29523_13	k141_143041	14854	16074	+	1221	3	0.00248442
29523_14	k141_143041	16089	17186	+	1098	0	0
29523_15	k141_143041	17183	17485	-	303	0	0
29523_16	k141_143041	17734	17970	+	237	0	0
29523_17	k141_143041	17967	19067	-	1101	1	0.000918399
29523_18	k141_143041	19171	19854	+	684	1	0.0014783
29523_19	k141_143041	19880	21238	+	1359	2	0.00148809
29523_20	k141_143041	21448	21708	+	261	0	0
29523_21	k141_143041	21808	23223	+	1416	7	0.00499866
29523_22	k141_143041	23313	23633	+	321	0	0
29523_23	k141_143041	23735	24838	+	1104	0	0
29523_24	k141_143041	24855	25664	-	810	0	0
29523_25	k141_143041	25762	26220	+	459	0	0
29523_26	k141_143041	26365	26889	+	525	1	0.00192601
29523_27	k141_143041	26934	27125	+	192	0	0
29523_28	k141_143041	27363	28040	+	678	7	0.0104397
29523_29	k141_143041	28112	28399	+	288	1	0.00351096
29523_30	k141_143041	28445	29359	-	915	5	0.00552545
29523_31	k141_143041	29483	30388	+	906	1	0.00111607
29523_32	k141_143041	30449	33580	-	3132	9	0.00290563
29523_33	k141_143041	33577	34782	-	1206	7	0.00586907
29523_34	k141_143041	34970	35659	+	690	3	0.00439634
29523_35	k141_143041	35681	36976	+	1296	1	0.000780214
29523_36	k141_143041	37386	38705	+	1320	7	0.0053622
29523_37	k141_143041	38787	40160	+	1374	3	0.00220777
29523_38	k141_143041	40314	42131	+	1818	10	0.00556192
29523_39	k141_143041	42332	42973	+	642	0	0
29523_40	k141_143041	43022	43567	+	546	0	0
29523_41	k141_143041	43589	45457	+	1869	7	0.00378711
29523_42	k141_143041	45528	46130	-	603	0	0
29523_43	k141_143041	46258	46839	-	582	4	0.00694954
29523_44	k141_143041	46932	48002	+	1071	4	0.0037765
29523_45	k141_143041	48056	49183	+	1128	6	0.0053785
29523_46	k141_143041	49206	49538	+	333	1	0.00303651
29523_47	k141_143041	49599	51098	+	1500	10	0.00674105
29524_1	k141_75636	3	446	+	444	0	0
29524_2	k141_75636	452	1519	+	1068	0	0
29524_3	k141_75636	1713	2072	+	360	0	0
29524_4	k141_75636	2056	2532	+	477	0	0
29524_5	k141_75636	2661	3908	+	1248	0	0
29524_6	k141_75636	4335	6338	+	2004	2	0.00100914
29524_7	k141_75636	6411	6566	+	156	2	0.0129636
29524_8	k141_75636	6625	8166	+	1542	4	0.00262298
29525_1	k141_227515	1	285	-	285	0	0
29525_2	k141_227515	287	712	-	426	0	0
29525_3	k141_227515	737	1219	-	483	0	0
29526_1	k141_176669	1	855	-	855	0	0
29526_2	k141_176669	1194	2699	-	1506	0	0
29527_1	k141_244448	1	111	+	111	0	0
29527_2	k141_244448	308	616	+	309	0	0
29527_3	k141_244448	647	2659	+	2013	1	0.000502314
29527_4	k141_244448	2663	2758	+	96	0	0
29528_1	k141_24106	7	495	-	489	0	0
29528_2	k141_24106	611	1651	-	1041	4	0.00388533
29528_3	k141_24106	1933	3411	-	1479	1	0.000683677
29529_1	k141_160158	66	1925	-	1860	0	0
29530_1	k141_6714	1	165	+	165	0	0
29530_2	k141_6714	563	1126	-	564	0	0
29530_3	k141_6714	1354	2559	+	1206	0	0
29531_1	k141_278252	1	1524	+	1524	0	0
29531_2	k141_278252	1521	2156	+	636	0	0
29532_1	k141_329495	2	232	-	231	0	0
29532_2	k141_329495	650	2206	-	1557	0	0
29533_1	k141_176670	2	454	+	453	0	0
29533_2	k141_176670	610	1140	-	531	0	0
29533_3	k141_176670	1218	1865	-	648	0	0
29534_1	k141_143045	3	1187	+	1185	0	0
29535_1	k141_75638	1	369	+	369	0	0
29535_2	k141_75638	482	754	+	273	0	0
29535_3	k141_75638	938	1279	-	342	4	0.0118264
29535_4	k141_75638	1310	1834	-	525	0	0
29536_1	k141_24107	1	330	-	330	0	0
29536_2	k141_24107	438	1517	-	1080	0	0
29536_3	k141_24107	1584	2231	-	648	0	0
29537_1	k141_40609	1	108	+	108	1	0.00936257
29537_2	k141_40609	125	256	+	132	0	0
29537_3	k141_40609	385	1413	+	1029	10	0.00982661
29537_4	k141_40609	1646	2848	+	1203	10	0.0084053
29537_5	k141_40609	2901	3617	+	717	5	0.00705131
29537_6	k141_40609	4155	4433	+	279	1	0.00362422
29537_7	k141_40609	4581	4793	+	213	2	0.00949444
29537_8	k141_40609	5174	5461	+	288	0	0
29537_9	k141_40609	5415	5753	+	339	0	0
29537_10	k141_40609	5803	5943	+	141	0	0
29537_11	k141_40609	5888	6751	+	864	1	0.00117032
29538_1	k141_126179	612	1196	+	585	16	0.0276556
29538_2	k141_126179	1231	1500	-	270	6	0.0224702
29538_3	k141_126179	1901	2821	+	921	14	0.0153705
29538_4	k141_126179	2877	3005	+	129	10	0.0783843
29538_5	k141_126179	3357	4007	-	651	18	0.0279583
29538_6	k141_126179	4317	4628	+	312	3	0.00972267
29538_7	k141_126179	4632	5678	+	1047	18	0.0173838
29538_8	k141_126179	5675	7609	+	1935	32	0.016722
29538_9	k141_126179	7668	8108	+	441	7	0.0160501
29538_10	k141_126179	8139	8447	+	309	1	0.00327236
29538_11	k141_126179	8484	9071	+	588	19	0.0326735
29538_12	k141_126179	9064	10728	+	1665	43	0.026114
29539_1	k141_278255	2	655	+	654	4	0.00618445
29539_2	k141_278255	867	1370	-	504	2	0.00401253
29539_3	k141_278255	1570	1710	-	141	0	0
29540_1	k141_75644	3	509	+	507	0	0
29540_2	k141_75644	487	1455	-	969	0	0
29540_3	k141_75644	1711	2172	-	462	0	0
29541_1	k141_126186	1	1320	-	1320	2	0.00153206
29542_1	k141_6729	2	238	+	237	7	0.0298654
29542_2	k141_6729	235	1173	+	939	14	0.0150758
29543_1	k141_143053	666	845	-	180	1	0.00561754
29543_2	k141_143053	1034	1822	-	789	0	0
29544_1	k141_193341	1	393	+	393	1	0.00257292
29544_2	k141_193341	1007	2353	+	1347	0	0
29544_3	k141_193341	2459	2779	+	321	4	0.0126001
29544_4	k141_193341	2853	2951	+	99	0	0
29544_5	k141_193341	2960	3292	+	333	0	0
29544_6	k141_193341	3522	3908	+	387	0	0
29544_7	k141_193341	3997	4392	+	396	0	0
29544_8	k141_193341	4474	4863	+	390	0	0
29544_9	k141_193341	4929	5111	+	183	0	0
29544_10	k141_193341	5139	5375	+	237	0	0
29544_11	k141_193341	5372	5842	+	471	0	0
29544_12	k141_193341	5839	6219	+	381	1	0.00265396
29545_1	k141_160163	2	367	+	366	0	0
29545_2	k141_160163	364	1392	+	1029	15	0.0147399
29545_3	k141_160163	1841	3019	+	1179	22	0.0188681
29545_4	k141_160163	3176	4540	+	1365	21	0.0155563
29545_5	k141_160163	4608	4811	-	204	12	0.0594799
29546_1	k141_126189	3	983	-	981	0	0
29546_2	k141_126189	1124	1192	-	69	0	0
29547_1	k141_143054	3	680	-	678	0	0
29547_2	k141_143054	917	1045	+	129	0	0
29548_1	k141_176671	2	859	-	858	37	0.0436047
29548_2	k141_176671	1161	2060	-	900	5	0.00561754
29548_3	k141_176671	2070	2807	-	738	12	0.0164416
29548_4	k141_176671	2823	3518	-	696	1	0.00145281
29548_5	k141_176671	3496	4434	-	939	5	0.00538423
29548_6	k141_176671	4536	5222	-	687	6	0.00883107
29548_7	k141_176671	5392	5766	-	375	2	0.00539284
29549_1	k141_278264	1	378	+	378	0	0
29549_2	k141_278264	501	1325	+	825	0	0
29549_3	k141_278264	1427	1591	+	165	0	0
29550_1	k141_126190	3	1406	+	1404	3	0.00216059
29551_1	k141_57323	2	310	+	309	7	0.0229065
29551_2	k141_57323	368	1513	+	1146	32	0.0282348
29551_3	k141_57323	1789	2544	+	756	35	0.0468129
29551_4	k141_57323	2552	3565	+	1014	31	0.0309131
29551_5	k141_57323	3587	4204	+	618	11	0.017998
29551_6	k141_57323	4277	5152	+	876	36	0.0415544
29551_7	k141_57323	5253	6500	+	1248	64	0.0518542
29552_1	k141_193344	1	123	-	123	0	0
29552_2	k141_193344	125	970	-	846	0	0
29552_3	k141_193344	960	1655	-	696	0	0
29553_1	k141_75649	471	593	-	123	0	0
29553_2	k141_75649	746	1453	-	708	0	0
29553_3	k141_75649	1522	1701	-	180	0	0
29553_4	k141_75649	1755	2099	-	345	0	0
29553_5	k141_75649	2140	2553	-	414	0	0
29554_1	k141_329500	3	68	-	66	0	0
29554_2	k141_329500	31	2136	-	2106	94	0.0451324
29554_3	k141_329500	2336	3859	-	1524	83	0.0550696
29554_4	k141_329500	4197	4565	+	369	22	0.0602858
29554_5	k141_329500	4680	5654	+	975	26	0.0269642
29554_6	k141_329500	5775	5945	+	171	4	0.0236528
29555_1	k141_278267	3	524	+	522	0	0
29555_2	k141_278267	604	831	+	228	0	0
29555_3	k141_278267	920	1429	+	510	0	0
29556_1	k141_160171	2	586	-	585	0	0
29556_2	k141_160171	590	1132	-	543	2	0.00372434
29557_1	k141_295843	88	1221	-	1134	0	0
29557_2	k141_295843	1275	1973	-	699	18	0.0260384
29557_3	k141_295843	2059	2226	-	168	7	0.0421316
29557_4	k141_295843	2457	2810	-	354	4	0.0114255
29557_5	k141_295843	2928	3761	-	834	17	0.0206111
29557_6	k141_295843	4719	5237	-	519	25	0.048707
29557_7	k141_295843	5996	6388	-	393	10	0.0257292
29557_8	k141_295843	6594	6821	-	228	7	0.0310443
29557_9	k141_295843	6836	7867	-	1032	22	0.0215557
29557_10	k141_295843	8005	8628	-	624	1	0.00162045
29557_11	k141_295843	8638	8952	-	315	1	0.00321002
29557_12	k141_295843	8949	9233	-	285	9	0.0319313
29557_13	k141_295843	9333	10400	+	1068	12	0.0113613
29557_14	k141_295843	10416	11186	+	771	25	0.0327872
29557_15	k141_295843	11216	11878	-	663	40	0.061005
29557_16	k141_295843	11975	12418	-	444	12	0.0273286
29557_17	k141_295843	12492	12917	-	426	11	0.0261097
29557_18	k141_295843	12874	13149	-	276	6	0.0219817
29557_19	k141_295843	13161	13358	-	198	2	0.0102137
29557_20	k141_295843	13607	14800	-	1194	29	0.0245591
29557_21	k141_295843	14856	15812	-	957	21	0.0221884
29557_22	k141_295843	15857	16174	-	318	5	0.0158987
29557_23	k141_295843	16152	16589	-	438	4	0.00923432
29557_24	k141_295843	16573	16806	-	234	11	0.0475331
29557_25	k141_295843	16838	17275	-	438	7	0.0161601
29557_26	k141_295843	17226	17552	-	327	8	0.0247378
29557_27	k141_295843	17549	18439	-	891	12	0.0136183
29557_28	k141_295843	18531	19472	-	942	16	0.0171747
29557_29	k141_295843	19553	19915	-	363	5	0.0139278
29557_30	k141_295843	20074	20487	-	414	14	0.0341937
29558_1	k141_40610	3	281	-	279	1	0.00362422
29558_2	k141_40610	293	730	-	438	5	0.0115429
29558_3	k141_40610	869	1057	-	189	0	0
29558_4	k141_40610	1060	1818	-	759	1	0.00133222
29558_5	k141_40610	1820	2419	-	600	6	0.0101116
29558_6	k141_40610	2412	2738	-	327	0	0
29558_7	k141_40610	2833	3564	-	732	7	0.00966954
29558_8	k141_40610	3566	3805	-	240	3	0.0126395
29558_9	k141_40610	3996	4229	+	234	0	0
29558_10	k141_40610	4244	5137	-	894	5	0.00565524
29558_11	k141_40610	5141	6625	-	1485	14	0.0095328
29558_12	k141_40610	6915	8069	+	1155	7	0.00612823
29558_13	k141_40610	8083	9120	+	1038	5	0.0048707
29559_1	k141_57330	1	666	-	666	0	0
29559_2	k141_57330	1054	1176	+	123	0	0
29560_1	k141_278268	3	293	-	291	4	0.0138991
29560_2	k141_278268	290	1048	-	759	14	0.0186511
29560_3	k141_278268	1161	1547	-	387	11	0.0287409
29560_4	k141_278268	1537	2136	-	600	45	0.0758368
29561_1	k141_6735	2	331	-	330	0	0
29561_2	k141_6735	328	1098	-	771	0	0
29561_3	k141_6735	1202	2905	-	1704	15	0.00890104
29561_4	k141_6735	2999	3739	-	741	5	0.00682293
29561_5	k141_6735	3744	4481	-	738	4	0.00548053
29562_1	k141_160173	1	675	-	675	1	0.00149801
29562_2	k141_160173	769	1935	+	1167	7	0.00606521
29563_1	k141_75654	2	955	+	954	5	0.00529957
29563_2	k141_75654	958	1872	+	915	0	0
29564_1	k141_24117	1	69	+	69	0	0
29564_2	k141_24117	80	439	+	360	13	0.036514
29564_3	k141_24117	552	1082	+	531	13	0.0247553
29564_4	k141_24117	1083	1400	-	318	3	0.00953922
29564_5	k141_24117	1541	1687	-	147	2	0.0137572
29564_6	k141_24117	1861	1992	-	132	4	0.0306411
29564_7	k141_24117	2096	2662	-	567	21	0.0374503
29564_8	k141_24117	2703	3734	+	1032	13	0.0127375
29564_9	k141_24117	3843	4196	-	354	4	0.0114255
29564_10	k141_24117	4454	4654	-	201	0	0
29564_11	k141_24117	4692	6377	-	1686	0	0
29564_12	k141_24117	7491	8306	-	816	28	0.0346966
29565_1	k141_40613	311	628	+	318	0	0
29565_2	k141_40613	625	1158	+	534	1	0.00189355
29565_3	k141_40613	1172	1723	+	552	17	0.0311407
29566_1	k141_227524	2	103	-	102	0	0
29566_2	k141_227524	311	1390	+	1080	0	0
29566_3	k141_227524	1424	2113	-	690	1	0.00146545
29566_4	k141_227524	2431	2814	+	384	0	0
29566_5	k141_227524	2927	4255	-	1329	7	0.00532589
29566_6	k141_227524	4386	5123	+	738	0	0
29566_7	k141_227524	5108	6730	-	1623	0	0
29566_8	k141_227524	7155	7730	+	576	4	0.00702193
29566_9	k141_227524	7696	8412	+	717	1	0.00141026
29566_10	k141_227524	8412	9368	+	957	0	0
29566_11	k141_227524	9365	9829	+	465	0	0
29566_12	k141_227524	10045	11844	+	1800	4	0.00224702
29566_13	k141_227524	11860	12444	+	585	1	0.00172847
29567_1	k141_295846	3	845	-	843	0	0
29567_2	k141_295846	1074	2576	+	1503	0	0
29567_3	k141_295846	2627	2962	-	336	0	0
29567_4	k141_295846	3353	3559	+	207	0	0
29568_1	k141_244456	3	155	-	153	3	0.0198266
29568_2	k141_244456	187	915	-	729	4	0.00554819
29568_3	k141_244456	957	2003	-	1047	1	0.000965767
29568_4	k141_244456	2040	4034	-	1995	15	0.00760269
29568_5	k141_244456	4105	6255	-	2151	20	0.00940175
29568_6	k141_244456	6329	7246	-	918	14	0.0154207
29568_7	k141_244456	7239	7991	-	753	8	0.0107427
29568_8	k141_244456	8001	9263	-	1263	14	0.0112084
29568_9	k141_244456	9384	9563	-	180	2	0.0112351
29568_10	k141_244456	9690	9962	-	273	3	0.0111116
29568_11	k141_244456	10027	10698	-	672	10	0.015047
29569_1	k141_329504	2	388	+	387	0	0
29569_2	k141_329504	452	1333	-	882	0	0
29569_3	k141_329504	1698	3212	+	1515	0	0
29569_4	k141_329504	3314	3433	-	120	0	0
29569_5	k141_329504	3471	4115	+	645	0	0
29570_1	k141_6737	2	82	+	81	0	0
29570_2	k141_6737	902	1768	+	867	0	0
29571_1	k141_126196	2	271	-	270	0	0
29571_2	k141_126196	308	1162	-	855	18	0.0212875
29571_3	k141_126196	1184	1525	-	342	9	0.0266094
29571_4	k141_126196	1518	2180	-	663	21	0.0320276
29571_5	k141_126196	2183	3049	-	867	31	0.0361544
29571_6	k141_126196	3067	3618	-	552	23	0.0421316
29571_7	k141_126196	3729	4076	-	348	9	0.0261506
29571_8	k141_126196	4263	5540	-	1278	57	0.0450986
29572_1	k141_193359	1	645	-	645	0	0
29572_2	k141_193359	638	1597	-	960	0	0
29573_1	k141_40614	1	1749	-	1749	9	0.00520321
29574_1	k141_143067	1	627	-	627	0	0
29574_2	k141_143067	668	1450	-	783	5	0.00645695
29574_3	k141_143067	1447	2193	-	747	0	0
29574_4	k141_143067	2211	2948	-	738	0	0
29574_5	k141_143067	3326	4276	-	951	1	0.00106326
29574_6	k141_143067	4505	5164	-	660	0	0
29575_1	k141_329505	1	138	+	138	0	0
29575_2	k141_329505	261	1721	+	1461	3	0.0020763
29576_1	k141_295851	3	314	+	312	0	0
29576_2	k141_295851	323	772	+	450	0	0
29576_3	k141_295851	811	1227	+	417	2	0.00484968
29577_1	k141_24125	3	368	+	366	0	0
29577_2	k141_24125	442	1059	+	618	0	0
29578_1	k141_278283	3	572	-	570	0	0
29578_2	k141_278283	683	1297	+	615	0	0
29579_1	k141_227526	1	420	-	420	3	0.00722256
29579_2	k141_227526	571	1725	-	1155	7	0.00612823
29579_3	k141_227526	1688	2335	-	648	3	0.00468129
29580_1	k141_24126	520	1059	-	540	7	0.0131076
29581_1	k141_107862	16	1242	-	1227	0	0
29581_2	k141_107862	1232	1393	-	162	0	0
29581_3	k141_107862	1390	3120	-	1731	0	0
29581_4	k141_107862	3117	3611	-	495	0	0
29581_5	k141_107862	3740	4090	-	351	0	0
29581_6	k141_107862	4151	4393	-	243	0	0
29581_7	k141_107862	4526	4801	-	276	0	0
29581_8	k141_107862	4791	5438	-	648	0	0
29581_9	k141_107862	5438	5719	-	282	0	0
29581_10	k141_107862	5706	6092	-	387	2	0.00522562
29581_11	k141_107862	6240	7292	-	1053	0	0
29581_12	k141_107862	7443	7664	-	222	0	0
29581_13	k141_107862	7814	8218	-	405	1	0.00249669
29581_14	k141_107862	8208	8852	-	645	0	0
29581_15	k141_107862	8849	9493	-	645	0	0
29581_16	k141_107862	9463	10434	-	972	0	0
29581_17	k141_107862	10431	11960	-	1530	0	0
29581_18	k141_107862	11953	12228	-	276	0	0
29581_19	k141_107862	12389	12667	-	279	0	0
29581_20	k141_107862	12703	13173	-	471	0	0
29581_21	k141_107862	13199	13396	-	198	0	0
29581_22	k141_107862	13500	14147	+	648	0	0
29581_23	k141_107862	14564	14992	+	429	0	0
29581_24	k141_107862	14985	15185	-	201	0	0
29581_25	k141_107862	15604	15963	+	360	0	0
29581_26	k141_107862	16007	16819	+	813	0	0
29581_27	k141_107862	16901	17746	+	846	0	0
29581_28	k141_107862	17736	17954	+	219	0	0
29581_29	k141_107862	17961	18095	+	135	0	0
29581_30	k141_107862	18092	18400	+	309	0	0
29581_31	k141_107862	18393	18752	+	360	0	0
29581_32	k141_107862	18753	18989	+	237	0	0
29581_33	k141_107862	18986	19213	+	228	0	0
29581_34	k141_107862	19210	19464	+	255	0	0
29581_35	k141_107862	19465	20091	+	627	0	0
29581_36	k141_107862	20084	20323	+	240	0	0
29581_37	k141_107862	20375	20932	+	558	0	0
29581_38	k141_107862	20954	21139	+	186	0	0
29581_39	k141_107862	21123	22292	-	1170	0	0
29581_40	k141_107862	22811	23293	+	483	0	0
29581_41	k141_107862	23661	24542	+	882	0	0
29581_42	k141_107862	24552	25460	-	909	3	0.00333715
29581_43	k141_107862	25593	26051	+	459	0	0
29581_44	k141_107862	26048	27244	+	1197	0	0
29581_45	k141_107862	27725	28939	-	1215	22	0.018309
29582_1	k141_75669	1	321	-	321	0	0
29582_2	k141_75669	745	1812	-	1068	0	0
29583_1	k141_24127	91	1497	-	1407	0	0
29584_1	k141_143071	1	708	+	708	3	0.00428457
29584_2	k141_143071	870	1730	+	861	6	0.0070464
29584_3	k141_143071	1785	3035	+	1251	3	0.00242484
29585_1	k141_329511	1	291	+	291	0	0
29585_2	k141_329511	288	728	+	441	0	0
29585_3	k141_329511	706	1749	+	1044	0	0
29586_1	k141_75670	3	905	-	903	0	0
29587_1	k141_227528	1	342	-	342	0	0
29587_2	k141_227528	1036	1254	-	219	1	0.00461716
29587_3	k141_227528	1257	1544	-	288	5	0.0175548
29587_4	k141_227528	1623	2405	-	783	2	0.00258278
29587_5	k141_227528	2415	2693	-	279	6	0.0217453
29588_1	k141_107864	3	968	-	966	0	0
29588_2	k141_107864	965	1138	-	174	0	0
29588_3	k141_107864	1192	1629	-	438	0	0
29588_4	k141_107864	1954	2235	-	282	0	0
29589_1	k141_278291	1	96	-	96	0	0
29589_2	k141_278291	122	1135	-	1014	0	0
29590_1	k141_24129	3	401	+	399	2	0.00506846
29590_2	k141_24129	711	1952	+	1242	2	0.00162827
29591_1	k141_329512	2	112	+	111	0	0
29591_2	k141_329512	152	1267	+	1116	0	0
29591_3	k141_329512	1275	1694	+	420	0	0
29592_1	k141_193378	3	737	-	735	0	0
29592_2	k141_193378	743	1270	-	528	0	0
29593_1	k141_75671	2	955	+	954	0	0
29593_2	k141_75671	958	1872	+	915	2	0.00221018
29594_1	k141_126203	2	349	+	348	0	0
29594_2	k141_126203	350	1852	-	1503	15	0.0100914
29594_3	k141_126203	1951	2772	-	822	17	0.020912
29594_4	k141_126203	3125	4174	+	1050	28	0.0269642
29595_1	k141_6758	1	150	+	150	0	0
29595_2	k141_6758	268	1113	+	846	0	0
29596_1	k141_244476	118	2415	-	2298	0	0
29597_1	k141_6760	3	857	+	855	20	0.0236528
29598_1	k141_227535	3	590	-	588	0	0
29598_2	k141_227535	610	1191	-	582	0	0
29599_1	k141_24134	2	220	-	219	2	0.00923432
29599_2	k141_24134	344	1153	-	810	10	0.0124834
29600_1	k141_126205	298	1323	+	1026	2	0.00197107
29601_1	k141_295869	2	838	+	837	0	0
29601_2	k141_295869	857	1288	+	432	0	0
29602_1	k141_75673	2	82	-	81	0	0
29602_2	k141_75673	164	1417	-	1254	1	0.000806346
29603_1	k141_329518	1	1059	-	1059	0	0
29603_2	k141_329518	1154	1390	-	237	0	0
29604_1	k141_193385	3	746	-	744	2	0.00271817
29604_2	k141_193385	739	1197	-	459	0	0
29605_1	k141_227536	2	340	+	339	7	0.0208794
29605_2	k141_227536	551	1339	+	789	2	0.00256314
29606_1	k141_57356	3	1256	+	1254	15	0.0120952
29606_2	k141_57356	1330	2178	+	849	8	0.00952799
29606_3	k141_57356	2734	3930	+	1197	17	0.0143606
29607_1	k141_295870	2	349	+	348	0	0
