# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam	RPKG
35532_12	k141_331412	8502	9710	-	1209	0	0
35532_13	k141_331412	9926	10099	+	174	0	0
35532_14	k141_331412	10302	10820	-	519	0	0
35532_15	k141_331412	11021	11863	+	843	0	0
35532_16	k141_331412	11870	12145	+	276	0	0
35532_17	k141_331412	12107	13246	-	1140	0	0
35532_18	k141_331412	13307	13906	+	600	0	0
35532_19	k141_331412	13916	14992	-	1077	0	0
35532_20	k141_331412	15008	17476	-	2469	0	0
35532_21	k141_331412	17492	18919	-	1428	0	0
35532_22	k141_331412	19139	19723	+	585	0	0
35532_23	k141_331412	19754	20908	+	1155	0	0
35532_24	k141_331412	21049	21621	+	573	0	0
35532_25	k141_331412	21618	22463	-	846	0	0
35532_26	k141_331412	22542	23732	-	1191	0	0
35532_27	k141_331412	23912	24865	+	954	0	0
35532_28	k141_331412	24953	25684	-	732	0	0
35532_29	k141_331412	25882	28344	+	2463	0	0
35532_30	k141_331412	28384	29115	+	732	0	0
35532_31	k141_331412	29262	30026	+	765	0	0
35532_32	k141_331412	30159	31217	+	1059	0	0
35532_33	k141_331412	31254	32660	+	1407	0	0
35532_34	k141_331412	32758	36000	-	3243	0	0
35532_35	k141_331412	36086	37156	-	1071	0	0
35532_36	k141_331412	37254	38018	-	765	0	0
35532_37	k141_331412	38176	38802	+	627	0	0
35532_38	k141_331412	39143	41731	+	2589	0	0
35532_39	k141_331412	41854	42945	-	1092	0	0
35532_40	k141_331412	43020	43193	-	174	0	0
35532_41	k141_331412	43367	43690	+	324	0	0
35532_42	k141_331412	43734	44417	+	684	0	0
35532_43	k141_331412	44525	45586	+	1062	0	0
35532_44	k141_331412	45695	46345	+	651	0	0
35532_45	k141_331412	46376	46996	+	621	0	0
35532_46	k141_331412	47075	47701	-	627	0	0
35532_47	k141_331412	47682	48488	-	807	0	0
35532_48	k141_331412	48579	49301	-	723	0	0
35532_49	k141_331412	49322	50227	-	906	0	0
35532_50	k141_331412	50249	51112	-	864	0	0
35532_51	k141_331412	51129	51827	-	699	0	0
35532_52	k141_331412	52177	52422	+	246	0	0
35532_53	k141_331412	52546	53784	+	1239	0	0
35532_54	k141_331412	53884	56490	-	2607	0	0
35532_55	k141_331412	56696	57529	+	834	0	0
35532_56	k141_331412	57656	58411	+	756	0	0
35532_57	k141_331412	58880	59527	-	648	0	0
35532_58	k141_331412	59724	60263	+	540	0	0
35532_59	k141_331412	60371	60847	+	477	0	0
35532_60	k141_331412	60876	61721	+	846	0	0
35532_61	k141_331412	61726	63135	+	1410	0	0
35532_62	k141_331412	63148	64788	+	1641	0	0
35532_63	k141_331412	64847	65314	+	468	0	0
35532_64	k141_331412	65575	66213	-	639	0	0
35532_65	k141_331412	66326	67135	+	810	0	0
35532_66	k141_331412	67242	68543	+	1302	0	0
35532_67	k141_331412	68564	68989	+	426	0	0
35532_68	k141_331412	69056	69865	+	810	0	0
35532_69	k141_331412	69890	70222	+	333	0	0
35532_70	k141_331412	70299	70760	+	462	0	0
35532_71	k141_331412	70942	72477	+	1536	0	0
35532_72	k141_331412	72497	73489	+	993	0	0
35532_73	k141_331412	73560	76439	+	2880	0	0
35532_74	k141_331412	76591	77067	-	477	0	0
35532_75	k141_331412	77130	78479	+	1350	0	0
35532_76	k141_331412	78469	79497	+	1029	0	0
35532_77	k141_331412	79517	80392	+	876	0	0
35532_78	k141_331412	80392	81399	+	1008	0	0
35532_79	k141_331412	81383	81997	+	615	0	0
35532_80	k141_331412	82055	83896	-	1842	0	0
35532_81	k141_331412	83915	86050	-	2136	0	0
35532_82	k141_331412	86055	87548	-	1494	0	0
35532_83	k141_331412	87562	90078	-	2517	0	0
35532_84	k141_331412	90100	90954	-	855	0	0
35532_85	k141_331412	90963	91352	-	390	0	0
35532_86	k141_331412	91533	93137	-	1605	0	0
35532_87	k141_331412	93142	95631	-	2490	0	0
35532_88	k141_331412	95646	97163	-	1518	1	0.000314078
35532_89	k141_331412	97170	98348	-	1179	0	0
35532_90	k141_331412	98443	100278	-	1836	0	0
35532_91	k141_331412	100387	101652	+	1266	0	0
35532_92	k141_331412	101946	102539	+	594	0	0
35532_93	k141_331412	102573	103643	+	1071	0	0
35532_94	k141_331412	103721	107023	+	3303	0	0
35532_95	k141_331412	107038	108729	+	1692	0	0
35532_96	k141_331412	108754	110262	+	1509	0	0
35532_97	k141_331412	110363	111763	+	1401	0	0
35532_98	k141_331412	111909	113165	+	1257	0	0
35532_99	k141_331412	113178	116645	+	3468	0	0
35532_100	k141_331412	116784	118682	+	1899	0	0
35532_101	k141_331412	118625	119278	-	654	0	0
35532_102	k141_331412	119432	119716	-	285	0	0
35532_103	k141_331412	119899	120735	-	837	0	0
35532_104	k141_331412	120836	121849	+	1014	0	0
35532_105	k141_331412	121849	122604	+	756	0	0
35532_106	k141_331412	122722	125100	+	2379	0	0
35532_107	k141_331412	125107	126213	+	1107	0	0
35532_108	k141_331412	126210	127091	-	882	0	0
35532_109	k141_331412	127088	127753	-	666	0	0
35532_110	k141_331412	127895	130408	-	2514	0	0
35532_111	k141_331412	130511	132109	-	1599	0	0
35532_112	k141_331412	132123	134084	-	1962	0	0
35532_113	k141_331412	134087	135085	-	999	0	0
35532_114	k141_331412	135089	136147	-	1059	0	0
35532_115	k141_331412	136171	136995	-	825	0	0
35532_116	k141_331412	136999	138687	-	1689	0	0
35532_117	k141_331412	138702	139799	-	1098	0	0
35532_118	k141_331412	139796	141028	-	1233	0	0
35532_119	k141_331412	141289	141696	-	408	0	0
35532_120	k141_331412	141757	142095	-	339	0	0
35532_121	k141_331412	142085	144007	-	1923	0	0
35532_122	k141_331412	144193	144564	+	372	0	0
35532_123	k141_331412	144609	145901	+	1293	0	0
35532_124	k141_331412	145911	146813	+	903	0	0
35532_125	k141_331412	146835	148166	+	1332	0	0
35532_126	k141_331412	148131	149099	-	969	0	0
35532_127	k141_331412	149144	150412	-	1269	0	0
35532_128	k141_331412	150497	151891	+	1395	0	0
35532_129	k141_331412	151915	153117	+	1203	0	0
35532_130	k141_331412	153131	153943	+	813	0	0
35532_131	k141_331412	153951	154580	+	630	0	0
35532_132	k141_331412	154606	155223	+	618	0	0
35532_133	k141_331412	155252	156538	+	1287	0	0
35532_134	k141_331412	156708	156812	+	105	0	0
35533_1	k141_246144	106	759	-	654	0	0
35534_1	k141_25750	1	198	-	198	0	0
35534_2	k141_25750	195	1775	-	1581	3	0.000904688
35535_1	k141_314593	2	3022	-	3021	0	0
35535_2	k141_314593	3104	3439	-	336	0	0
35536_1	k141_92295	14	442	-	429	0	0
35536_2	k141_92295	552	1085	+	534	0	0
35537_1	k141_262393	258	824	-	567	1364	1.14694
35537_2	k141_262393	1013	2044	+	1032	1861	0.859758
35537_3	k141_262393	2037	2690	+	654	1216	0.886473
35537_4	k141_262393	2731	3546	+	816	1552	0.906799
35537_5	k141_262393	3653	4057	+	405	804	0.946478
35537_6	k141_262393	4054	4758	+	705	1373	0.928519
35537_7	k141_262393	4871	6589	+	1719	3249	0.901121
35537_8	k141_262393	6643	7341	-	699	1270	0.866236
35537_9	k141_262393	7375	7797	-	423	687	0.77433
35537_10	k141_262393	7794	8339	-	546	1185	1.03475
35537_11	k141_262393	8536	8736	+	201	401	0.951169
35537_12	k141_262393	8723	8983	+	261	456	0.832979
35537_13	k141_262393	9012	10298	-	1287	2714	1.0054
35537_14	k141_262393	10356	10745	-	390	820	1.00244
35537_15	k141_262393	10811	11767	-	957	1539	0.766719
35538_1	k141_58772	3	1661	-	1659	2	0.000574769
35539_1	k141_246146	2	550	+	549	1	0.000868435
35539_2	k141_246146	681	1487	+	807	0	0
35540_1	k141_127802	1	438	+	438	0	0
35540_2	k141_127802	455	1420	+	966	0	0
35540_3	k141_127802	1441	2145	+	705	0	0
35540_4	k141_127802	2191	2781	+	591	0	0
35540_5	k141_127802	2867	3343	+	477	0	0
35540_6	k141_127802	3401	4825	+	1425	0	0
35540_7	k141_127802	4924	5268	+	345	0	0
35541_1	k141_331417	2	178	+	177	0	0
35541_2	k141_331417	241	720	+	480	10	0.00993272
35541_3	k141_331417	717	1304	+	588	14	0.0113517
35542_1	k141_42586	135	341	+	207	0	0
35542_2	k141_42586	343	1161	+	819	0	0
35542_3	k141_42586	1118	2098	+	981	0	0
35542_4	k141_42586	2118	2525	+	408	0	0
35542_5	k141_42586	2536	2868	+	333	0	0
35542_6	k141_42586	2880	3416	+	537	0	0
35543_1	k141_7982	1	288	+	288	1	0.00165545
35543_2	k141_7982	431	1135	+	705	0	0
35544_1	k141_58775	3	632	+	630	1	0.000756779
35544_2	k141_58775	613	798	-	186	0	0
35544_3	k141_58775	921	1199	+	279	0	0
35545_1	k141_279985	1	99	+	99	81	0.390085
35545_2	k141_279985	323	730	-	408	95	0.111013
35545_3	k141_279985	833	6664	-	5832	1029	0.0841216
35545_4	k141_279985	6684	8771	-	2088	273	0.0623364
35545_5	k141_279985	8783	11344	-	2562	571	0.106259
35545_6	k141_279985	11341	12576	-	1236	216	0.0833191
35545_7	k141_279985	12868	13869	+	1002	260	0.123713
35545_8	k141_279985	14175	14642	+	468	129	0.131418
35545_9	k141_279985	14639	14845	+	207	43	0.0990393
35545_10	k141_279985	14882	15139	+	258	64	0.118269
35545_11	k141_279985	15140	15472	+	333	87	0.124562
35545_12	k141_279985	15803	16015	-	213	3	0.00671508
35546_1	k141_108827	2	379	+	378	0	0
35546_2	k141_108827	425	928	+	504	0	0
35546_3	k141_108827	1045	2253	-	1209	0	0
35546_4	k141_108827	2271	3323	-	1053	0	0
35546_5	k141_108827	3426	5930	-	2505	0	0
35547_1	k141_7985	2	775	-	774	6	0.0036959
35547_2	k141_7985	904	1164	+	261	0	0
35548_1	k141_92296	110	1642	+	1533	3855	1.19892
35548_2	k141_92296	1703	2422	-	720	1650	1.0926
35548_3	k141_92296	2662	3069	+	408	842	0.983924
35549_1	k141_144737	126	3518	+	3393	4	0.000562064
35549_2	k141_144737	3589	4875	+	1287	0	0
35549_3	k141_144737	4938	6452	-	1515	0	0
35549_4	k141_144737	6640	7230	+	591	0	0
35549_5	k141_144737	7302	8315	+	1014	0	0
35549_6	k141_144737	8401	8535	-	135	0	0
35549_7	k141_144737	8586	11948	+	3363	0	0
35549_8	k141_144737	11959	13614	+	1656	2	0.00057581
35549_9	k141_144737	13647	14645	+	999	0	0
35549_10	k141_144737	14672	16723	+	2052	0	0
35549_11	k141_144737	16857	18968	+	2112	0	0
35549_12	k141_144737	19028	20125	+	1098	0	0
35549_13	k141_144737	20239	22233	+	1995	0	0
35549_14	k141_144737	22470	23678	-	1209	0	0
35549_15	k141_144737	23708	23887	-	180	0	0
35550_1	k141_246154	178	774	+	597	1	0.000798611
35550_2	k141_246154	1019	1153	+	135	0	0
35551_1	k141_25763	37	1065	+	1029	0	0
35552_1	k141_42590	2	229	+	228	2	0.0041822
35552_2	k141_42590	226	1098	-	873	4	0.00218452
35552_3	k141_42590	1162	2550	-	1389	5	0.00171624
35553_1	k141_262403	2	598	-	597	5	0.00399305
35553_2	k141_262403	739	1080	-	342	0	0
35554_1	k141_314602	47	1531	-	1485	10	0.00321058
35554_2	k141_314602	1726	1839	-	114	0	0
35555_1	k141_58778	2	232	+	231	4	0.00825577
35555_2	k141_58778	474	1637	+	1164	9	0.00368637
35556_1	k141_194794	3	125	+	123	2	0.00775237
35556_2	k141_194794	210	1226	-	1017	9	0.00421921
35556_3	k141_194794	1247	1888	-	642	6	0.0044558
35556_4	k141_194794	2004	2972	+	969	15	0.00738035
35556_5	k141_194794	3056	4438	+	1383	26	0.00896315
35556_6	k141_194794	4504	5733	+	1230	3	0.00116286
35556_7	k141_194794	5833	6093	-	261	0	0
35557_1	k141_314603	2	574	+	573	25	0.0208015
35557_2	k141_314603	986	1432	+	447	1	0.0010666
35558_1	k141_108834	28	837	+	810	0	0
35558_2	k141_108834	869	1024	-	156	0	0
35558_3	k141_108834	1126	1404	+	279	0	0
35559_1	k141_246155	1	294	+	294	213	0.345415
35559_2	k141_246155	334	1374	-	1041	2141	0.980563
35559_3	k141_246155	1519	1944	+	426	735	0.822597
35560_1	k141_194795	2	619	-	618	5	0.00385737
35560_2	k141_194795	635	1090	-	456	3	0.00313665
35561_1	k141_42593	3	185	+	183	1	0.0026053
35561_2	k141_42593	273	1067	+	795	15	0.00899567
35561_3	k141_42593	1080	1232	+	153	0	0
35562_1	k141_58780	2	658	-	657	1	0.000725678
35562_2	k141_58780	662	1339	-	678	0	0
35563_1	k141_331427	1240	1689	+	450	0	0
35563_2	k141_331427	1689	2039	+	351	0	0
35564_1	k141_108840	1	891	-	891	8	0.00428077
35564_2	k141_108840	920	1108	-	189	0	0
35565_1	k141_25767	82	927	-	846	0	0
35565_2	k141_25767	954	2624	-	1671	3	0.000855962
35565_3	k141_25767	2689	3177	-	489	4	0.00389996
35566_1	k141_331428	1	1506	+	1506	0	0
35566_2	k141_331428	1522	2541	+	1020	0	0
35567_1	k141_58787	3	167	+	165	0	0
35567_2	k141_58787	232	1437	+	1206	3	0.001186
35568_1	k141_42597	1	276	+	276	7	0.012092
35568_2	k141_42597	483	2234	-	1752	58	0.0157835
35569_1	k141_178021	670	840	+	171	0	0
35569_2	k141_178021	841	1521	-	681	0	0
35569_3	k141_178021	1765	1992	+	228	0	0
35569_4	k141_178021	1976	2539	-	564	0	0
35569_5	k141_178021	2706	3605	+	900	0	0
35569_6	k141_178021	3629	4525	+	897	0	0
35569_7	k141_178021	4680	5255	+	576	0	0
35569_8	k141_178021	5336	6214	+	879	0	0
35569_9	k141_178021	6472	7572	-	1101	0	0
35569_10	k141_178021	7578	8978	-	1401	0	0
35569_11	k141_178021	9026	11407	-	2382	0	0
35569_12	k141_178021	11560	12015	-	456	0	0
35569_13	k141_178021	12068	12721	-	654	0	0
35569_14	k141_178021	12753	13433	-	681	0	0
35569_15	k141_178021	13630	14892	+	1263	0	0
35569_16	k141_178021	15030	16364	-	1335	0	0
35569_17	k141_178021	16342	16434	-	93	0	0
35569_18	k141_178021	16894	17895	+	1002	0	0
35569_19	k141_178021	17987	18691	+	705	0	0
35569_20	k141_178021	18772	19503	+	732	0	0
35569_21	k141_178021	19515	20633	+	1119	0	0
35569_22	k141_178021	20665	21042	+	378	0	0
35569_23	k141_178021	21102	21290	+	189	0	0
35569_24	k141_178021	21532	22863	+	1332	0	0
35569_25	k141_178021	22860	24152	+	1293	0	0
35569_26	k141_178021	24155	25585	+	1431	0	0
35569_27	k141_178021	25644	27014	+	1371	0	0
35569_28	k141_178021	27269	28645	+	1377	0	0
35569_29	k141_178021	28683	29702	+	1020	0	0
35569_30	k141_178021	29747	30322	+	576	0	0
35569_31	k141_178021	30335	32641	+	2307	0	0
35569_32	k141_178021	32665	34536	+	1872	0	0
35569_33	k141_178021	34548	35081	-	534	0	0
35569_34	k141_178021	35313	36746	-	1434	0	0
35569_35	k141_178021	37084	38394	+	1311	0	0
35569_36	k141_178021	38440	39501	+	1062	0	0
35569_37	k141_178021	39514	40701	+	1188	0	0
35569_38	k141_178021	40927	41139	-	213	0	0
35569_39	k141_178021	41136	43607	-	2472	0	0
35569_40	k141_178021	43804	45099	+	1296	0	0
35569_41	k141_178021	45486	46319	-	834	0	0
35569_42	k141_178021	46560	48539	+	1980	0	0
35569_43	k141_178021	48838	50160	+	1323	0	0
35569_44	k141_178021	50301	51182	+	882	0	0
35569_45	k141_178021	51188	52333	+	1146	0	0
35569_46	k141_178021	52678	52749	+	72	0	0
35570_1	k141_25770	297	521	-	225	0	0
35570_2	k141_25770	651	872	+	222	0	0
35570_3	k141_25770	1010	1159	+	150	0	0
35571_1	k141_297673	2	520	+	519	1	0.000918633
35571_2	k141_297673	399	1058	-	660	1	0.00072238
35571_3	k141_297673	1055	1807	-	753	1	0.000633162
35571_4	k141_297673	1807	3027	-	1221	9	0.00351428
35571_5	k141_297673	3111	5312	-	2202	6	0.0012991
35571_6	k141_297673	5525	5932	+	408	1	0.00116856
35571_7	k141_297673	5991	6341	-	351	0	0
35571_8	k141_297673	6458	7105	+	648	2	0.00147151
35571_9	k141_297673	7673	9313	+	1641	2	0.000581073
35571_10	k141_297673	9660	9923	-	264	0	0
35571_11	k141_297673	10227	13328	-	3102	4	0.000614791
35571_12	k141_297673	13687	14331	-	645	0	0
35571_13	k141_297673	14588	15040	+	453	0	0
35571_14	k141_297673	14901	15437	-	537	1	0.000887841
35571_15	k141_297673	15792	17438	+	1647	9	0.0026053
35571_16	k141_297673	17559	18932	+	1374	0	0
35571_17	k141_297673	19045	20427	+	1383	2	0.000689473
35572_1	k141_194803	2	535	-	534	0	0
35572_2	k141_194803	532	1242	-	711	0	0
35572_3	k141_194803	1239	1421	-	183	0	0
35573_1	k141_314609	1	636	-	636	0	0
35573_2	k141_314609	1006	2862	-	1857	0	0
35573_3	k141_314609	3039	3116	-	78	0	0
35574_1	k141_178023	2	274	-	273	0	0
35574_2	k141_178023	289	1071	-	783	2	0.0012178
35575_1	k141_246164	1	147	-	147	0	0
35575_2	k141_246164	354	506	+	153	0	0
35575_3	k141_246164	586	1491	-	906	0	0
35575_4	k141_246164	1727	2782	+	1056	0	0
35575_5	k141_246164	2734	3303	+	570	0	0
35575_6	k141_246164	3337	3483	+	147	0	0
35576_1	k141_262416	1	1131	+	1131	4	0.00168619
35576_2	k141_262416	1157	2347	+	1191	7	0.00280218
35576_3	k141_262416	2395	2835	-	441	0	0
35576_4	k141_262416	2935	3138	-	204	0	0
35577_1	k141_77466	3	368	+	366	4	0.00521061
35577_2	k141_77466	192	1028	-	837	18	0.0102531
35577_3	k141_77466	1015	2205	-	1191	26	0.0104081
35577_4	k141_77466	2323	2922	-	600	3	0.00238385
35577_5	k141_77466	2944	3843	-	900	20	0.0105949
35577_6	k141_77466	3888	5285	-	1398	33	0.0112542
35577_7	k141_77466	5297	6370	-	1074	26	0.0115419
35577_8	k141_77466	6522	7550	-	1029	28	0.0129734
35577_9	k141_77466	7584	8006	-	423	6	0.0067627
35577_10	k141_77466	8218	9360	-	1143	29	0.0120965
35577_11	k141_77466	9601	10461	+	861	23	0.012736
35577_12	k141_77466	10485	12032	+	1548	29	0.00893175
35577_13	k141_77466	12064	13377	+	1314	18	0.0065311
35577_14	k141_77466	13581	14591	-	1011	29	0.0136759
35577_15	k141_77466	14605	15363	-	759	15	0.00942234
35577_16	k141_77466	15580	16575	-	996	8	0.00382948
35577_17	k141_77466	16595	17305	-	711	23	0.015423
35578_1	k141_25772	75	344	+	270	0	0
35578_2	k141_25772	344	952	+	609	0	0
35578_3	k141_25772	1031	1138	+	108	0	0
35579_1	k141_194804	3	476	-	474	5	0.00502923
35579_2	k141_194804	772	1017	+	246	2	0.00387618
35579_3	k141_194804	1281	1382	-	102	1	0.00467422
35580_1	k141_297674	677	1054	-	378	1	0.0012613
35580_2	k141_297674	1228	1599	-	372	1	0.00128164
35580_3	k141_297674	1599	1832	-	234	0	0
35580_4	k141_297674	1801	2040	-	240	2	0.00397309
35581_1	k141_58792	1	471	-	471	0	0
35581_2	k141_58792	471	866	-	396	0	0
35581_3	k141_58792	936	1274	-	339	0	0
35582_1	k141_246166	1	294	-	294	0	0
35582_2	k141_246166	324	1223	-	900	0	0
35583_1	k141_194806	3	386	+	384	1	0.00124159
35583_2	k141_194806	389	679	+	291	0	0
35583_3	k141_194806	673	870	+	198	0	0
35583_4	k141_194806	901	1002	+	102	0	0
35584_1	k141_42600	2	376	-	375	54	0.068655
35584_2	k141_42600	460	885	-	426	19	0.0212644
35584_3	k141_42600	989	1546	+	558	32	0.0273417
35584_4	k141_42600	1543	2106	-	564	21	0.0177521
35584_5	k141_42600	2119	2865	-	747	78	0.0497833
35585_1	k141_58793	3	830	-	828	0	0
35585_2	k141_58793	1003	1434	+	432	2	0.00220727
35586_1	k141_77468	2	214	+	213	0	0
35586_2	k141_77468	443	649	+	207	0	0
35586_3	k141_77468	749	2167	-	1419	0	0
35587_1	k141_262421	3	353	-	351	0	0
35587_2	k141_262421	350	766	-	417	0	0
35587_3	k141_262421	782	1102	-	321	1	0.00148527
35588_1	k141_178027	60	1931	+	1872	1	0.000254685
35589_1	k141_42601	2	760	-	759	0	0
35589_2	k141_42601	744	1292	-	549	0	0
35590_1	k141_279999	21	878	+	858	1	0.000555677
35590_2	k141_279999	902	1693	+	792	0	0
35590_3	k141_279999	1696	2436	+	741	0	0
35590_4	k141_279999	2666	3511	+	846	0	0
35590_5	k141_279999	3615	7100	+	3486	0	0
35590_6	k141_279999	7155	7871	+	717	2	0.0013299
35591_1	k141_280000	1	609	-	609	0	0
35591_2	k141_280000	622	1194	-	573	0	0
35592_1	k141_25774	2	733	-	732	0	0
35592_2	k141_25774	751	1962	-	1212	0	0
35592_3	k141_25774	2070	3875	-	1806	0	0
35593_1	k141_262424	1	798	-	798	2	0.00119491
35593_2	k141_262424	818	1090	-	273	0	0
35593_3	k141_262424	1153	1302	-	150	0	0
35594_1	k141_246176	2	1330	-	1329	0	0
35595_1	k141_314626	3	98	+	96	0	0
35595_2	k141_314626	153	1244	-	1092	18	0.00785886
35595_3	k141_314626	1454	1546	+	93	0	0
35596_1	k141_194808	2	811	-	810	1	0.000588606
35596_2	k141_194808	817	2355	-	1539	0	0
35596_3	k141_194808	2358	3551	-	1194	0	0
35596_4	k141_194808	3564	3704	-	141	0	0
35597_1	k141_42603	1	1257	+	1257	14	0.00531009
35597_2	k141_42603	1281	2570	+	1290	14	0.00517425
35598_1	k141_246180	2	490	-	489	0	0
35598_2	k141_246180	766	1101	-	336	0	0
35599_1	k141_314629	74	1009	+	936	1	0.00050937
35600_1	k141_331433	672	1376	-	705	0	0
35600_2	k141_331433	1376	2401	-	1026	0	0
35600_3	k141_331433	2391	2975	-	585	0	0
35600_4	k141_331433	2996	3877	-	882	0	0
35600_5	k141_331433	3932	4162	-	231	0	0
35600_6	k141_331433	4291	4728	-	438	0	0
35600_7	k141_331433	4725	5447	-	723	0	0
35600_8	k141_331433	5444	5893	-	450	5	0.00529745
35600_9	k141_331433	5913	6410	-	498	0	0
35600_10	k141_331433	6496	7122	-	627	0	0
35600_11	k141_331433	7531	8286	-	756	0	0
35601_1	k141_58800	1	1170	-	1170	15	0.00611244
35601_2	k141_58800	1341	2348	-	1008	17	0.00804077
35602_1	k141_297679	1	1593	+	1593	254	0.0760199
35602_2	k141_297679	1565	1921	-	357	34	0.0454067
35602_3	k141_297679	2072	3070	-	999	190	0.0906771
35602_4	k141_297679	3268	3942	+	675	118	0.0833466
35603_1	k141_194809	1	141	+	141	64	0.216407
35603_2	k141_194809	237	971	+	735	1495	0.969758
35603_3	k141_194809	1048	1992	-	945	1641	0.827916
35604_1	k141_77478	1	654	+	654	3	0.00218702
35604_2	k141_77478	670	1032	+	363	0	0
35604_3	k141_77478	1007	1537	+	531	0	0
35605_1	k141_314632	3	260	+	258	0	0
35605_2	k141_314632	403	879	+	477	0	0
35605_3	k141_314632	1224	1319	+	96	0	0
35606_1	k141_58803	1162	1260	+	99	0	0
35607_1	k141_194812	1	1737	-	1737	5	0.0013724
35608_1	k141_262436	3	1943	+	1941	0	0
35608_2	k141_262436	1974	2909	-	936	0	0
35609_1	k141_178033	38	2338	+	2301	3	0.000621604
35609_2	k141_178033	2430	4439	+	2010	3	0.000711598
35609_3	k141_178033	4472	5821	-	1350	9	0.00317847
35609_4	k141_178033	5947	6477	+	531	0	0
35610_1	k141_58812	1	807	-	807	0	0
35610_2	k141_58812	822	1112	-	291	0	0
35611_1	k141_331447	1	1230	-	1230	0	0
35611_2	k141_331447	1490	2056	+	567	0	0
35612_1	k141_194816	2	652	-	651	1	0.000732367
35612_2	k141_194816	649	1809	-	1161	1	0.000410655
35612_3	k141_194816	2174	2470	-	297	6	0.00963173
35613_1	k141_314636	2	124	+	123	37	0.143419
35613_2	k141_314636	180	1082	-	903	763	0.402853
35613_3	k141_314636	1095	1421	-	327	214	0.312015
35613_4	k141_314636	1442	1966	-	525	477	0.43318
35613_5	k141_314636	2130	3020	+	891	882	0.471955
35614_1	k141_262443	2	352	+	351	0	0
35614_2	k141_262443	373	777	+	405	0	0
35614_3	k141_262443	779	1159	+	381	0	0
35615_1	k141_297685	2	313	-	312	0	0
35615_2	k141_297685	328	1329	-	1002	0	0
35615_3	k141_297685	1465	2673	-	1209	0	0
35615_4	k141_297685	2920	4320	-	1401	1	0.000340307
35615_5	k141_297685	4386	5294	-	909	0	0
35616_1	k141_178036	2	1060	+	1059	932	0.419594
35616_2	k141_178036	1201	2130	-	930	901	0.461904
35617_1	k141_331449	2	421	+	420	1	0.00113517
35617_2	k141_331449	509	1315	+	807	1	0.000590794
35617_3	k141_331449	1319	1504	+	186	0	0
35618_1	k141_108846	4	1338	-	1335	0	0
35618_2	k141_108846	1622	2131	-	510	0	0
35618_3	k141_108846	2155	3087	-	933	0	0
35618_4	k141_108846	3087	3857	-	771	0	0
35618_5	k141_108846	4419	5372	+	954	0	0
35618_6	k141_108846	5532	6263	-	732	0	0
35618_7	k141_108846	6327	8201	-	1875	0	0
35618_8	k141_108846	8209	9585	-	1377	0	0
35618_9	k141_108846	9695	10516	-	822	0	0
35618_10	k141_108846	10530	11831	-	1302	0	0
35618_11	k141_108846	12096	12536	-	441	0	0
35618_12	k141_108846	12682	12816	-	135	0	0
35619_1	k141_314638	3	770	+	768	0	0
35619_2	k141_314638	962	1888	+	927	0	0
35620_1	k141_331450	1	504	+	504	0	0
35620_2	k141_331450	507	1046	+	540	1	0.000882909
35621_1	k141_314641	2	1030	+	1029	3	0.00139
35622_1	k141_331453	1	1038	-	1038	0	0
35623_1	k141_262451	224	1105	+	882	0	0
35624_1	k141_194821	2	655	+	654	0	0
35624_2	k141_194821	658	1497	+	840	0	0
35624_3	k141_194821	1509	2567	+	1059	0	0
35624_4	k141_194821	2680	3117	+	438	0	0
35625_1	k141_58817	2	778	+	777	7	0.00429523
35625_2	k141_58817	886	1131	+	246	0	0
35625_3	k141_58817	1452	2717	-	1266	3	0.00112979
