# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C23_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C23_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C23_1.bam	RPKM
4907_1	k141_18853	1	876	+	876	12	3.58361
4907_2	k141_18853	1255	1449	+	195	11	14.7571
4908_1	k141_54235	130	252	-	123	38	80.8206
4908_2	k141_54235	734	3604	-	2871	160	14.5791
4908_3	k141_54235	3665	4639	-	975	65	17.4402
4908_4	k141_54235	4627	6093	-	1467	103	18.3675
4908_5	k141_54235	6093	7139	-	1047	62	15.4913
4908_6	k141_54235	7145	7321	-	177	18	26.6037
4908_7	k141_54235	7507	7731	+	225	24	27.9044
4908_8	k141_54235	8364	8945	-	582	73	32.8128
4908_9	k141_54235	8983	11631	-	2649	182	17.9735
4908_10	k141_54235	11725	13968	-	2244	192	22.3832
4908_11	k141_54235	14066	14635	-	570	61	27.9962
4908_12	k141_54235	14635	14865	-	231	14	15.8548
4908_13	k141_54235	14888	15478	-	591	67	29.6572
4908_14	k141_54235	15518	16471	-	954	116	31.8092
4908_15	k141_54235	16524	17018	-	495	32	16.9117
4908_16	k141_54235	17121	18377	-	1257	137	28.5121
4908_17	k141_54235	18408	19511	-	1104	113	26.7764
4908_18	k141_54235	19601	20533	-	933	53	14.8606
4908_19	k141_54235	20719	22632	-	1914	143	19.5451
4908_20	k141_54235	22629	23183	-	555	86	40.5368
4909_1	k141_61512	3	239	+	237	10	11.0381
4909_2	k141_61512	229	564	+	336	22	17.1288
4909_3	k141_61512	554	1708	+	1155	91	20.6112
4909_4	k141_61512	2043	3203	+	1161	116	26.1378
4909_5	k141_61512	3230	3607	+	378	19	13.1494
4909_6	k141_61512	4061	5605	+	1545	110	18.6255
4909_7	k141_61512	5690	6187	+	498	63	33.0944
4910_1	k141_43953	2	268	+	267	5	4.89894
4910_2	k141_43953	332	1459	+	1128	29	6.72562
4911_1	k141_8162	1	267	+	267	4	3.91915
4911_2	k141_8162	264	1409	+	1146	23	5.25033
4911_3	k141_8162	1406	1636	+	231	3	3.39745
4911_4	k141_8162	1688	2761	-	1074	12	2.92294
4912_1	k141_18856	2	364	-	363	7	5.0447
4912_2	k141_18856	383	1078	-	696	10	3.75867
4913_1	k141_39775	3	149	-	147	0	0
4913_2	k141_39775	641	1594	+	954	19	5.21013
4914_1	k141_54241	1	1320	+	1320	29	5.74735
4915_1	k141_50855	3	1121	+	1119	53	12.3905
4915_2	k141_50855	1369	2175	-	807	24	7.78003
4916_1	k141_33088	296	2446	+	2151	53	6.44583
4916_2	k141_33088	2499	3146	+	648	19	7.67047
4916_3	k141_33088	3175	3285	+	111	1	2.35679
4917_1	k141_43956	323	472	+	150	3	5.23207
4917_2	k141_43956	491	721	+	231	13	14.7223
4917_3	k141_43956	739	1275	+	537	35	17.0505
4917_4	k141_43956	1380	1805	+	426	11	6.75502
4917_5	k141_43956	1904	2521	+	618	15	6.3496
4918_1	k141_65142	2	1165	-	1164	21	4.71965
4918_2	k141_65142	1256	1369	-	114	0	0
4919_1	k141_50856	3	464	-	462	8	4.52993
4919_2	k141_50856	477	1247	-	771	10	3.39304
4920_1	k141_1502	1	1005	-	1005	22	5.72664
4921_1	k141_15224	166	465	+	300	25	21.8003
4921_2	k141_15224	627	1178	+	552	20	9.47839
4922_1	k141_39781	3	200	+	198	0	0
4922_2	k141_39781	202	987	-	786	28	9.31921
4923_1	k141_43958	3	998	-	996	31	8.14228
4923_2	k141_43958	1311	1424	-	114	1	2.29477
4924_1	k141_18865	2	109	-	108	17	41.1783
4924_2	k141_18865	685	1242	-	558	63	29.5359
4925_1	k141_54247	1	414	+	414	14	8.84649
4925_2	k141_54247	418	1197	+	780	7	2.34772
4926_1	k141_65147	4	570	-	567	12	5.53658
4926_2	k141_65147	575	907	-	333	19	14.9263
4926_3	k141_65147	1018	1125	-	108	1	2.42225
4927_1	k141_8174	2	142	-	141	2	3.71069
4927_2	k141_8174	196	564	-	369	29	20.5596
4927_3	k141_8174	755	952	+	198	6	7.92738
4927_4	k141_8174	974	1183	+	210	11	13.703
4927_5	k141_8174	1190	1780	-	591	24	10.6235
4928_1	k141_22739	246	782	-	537	192	93.5342
4928_2	k141_22739	935	2668	-	1734	526	79.3561
4928_3	k141_22739	3052	3687	-	636	177	72.8047
4928_4	k141_22739	3764	4582	-	819	238	76.0215
4928_5	k141_22739	4579	4704	-	126	8	16.6097
4928_6	k141_22739	4686	5720	-	1035	318	80.3767
4928_7	k141_22739	6232	7158	+	927	308	86.919
4928_8	k141_22739	7205	7462	+	258	44	44.6145
4929_1	k141_43960	2	955	-	954	22	6.03278
4929_2	k141_43960	983	1612	-	630	4	1.66097
4930_1	k141_50857	125	298	-	174	0	0
4930_2	k141_50857	588	719	-	132	7	13.8729
4930_3	k141_50857	870	1634	-	765	18	6.15538
4930_4	k141_50857	1732	2295	-	564	5	2.31918
4930_5	k141_50857	2608	2826	+	219	17	20.3071
4930_6	k141_50857	2901	3029	-	129	9	18.2514
4931_1	k141_47117	1	183	-	183	13	18.5839
4931_2	k141_47117	197	595	-	399	42	27.5372
4931_3	k141_47117	722	1033	-	312	15	12.5771
4931_4	k141_47117	1023	1190	-	168	8	12.4573
4931_5	k141_47117	1195	1329	-	135	7	13.5646
4931_6	k141_47117	1326	2231	-	906	74	21.3672
4931_7	k141_47117	2221	2823	-	603	318	137.96
4932_1	k141_65149	1	627	+	627	13	5.424
4932_2	k141_65149	821	1690	+	870	75	22.552
4932_3	k141_65149	1732	2136	+	405	10	6.45935
4932_4	k141_65149	2084	2410	+	327	8	6.40009
4933_1	k141_18871	1	516	+	516	4	2.02793
4933_2	k141_18871	573	1010	+	438	4	2.38907
4934_1	k141_33096	2	247	+	246	43	45.7274
4934_2	k141_33096	335	2737	+	2403	272	29.6114
4935_1	k141_1510	1	2394	+	2394	64	6.99358
4936_1	k141_36691	90	428	-	339	45	34.7261
4936_2	k141_36691	430	1725	-	1296	169	34.1134
4936_3	k141_36691	2093	3364	-	1272	154	31.6721
4936_4	k141_36691	3478	4299	+	822	124	39.4633
4936_5	k141_36691	4323	5357	+	1035	112	28.3088
4936_6	k141_36691	5431	7065	-	1635	207	33.1204
4936_7	k141_36691	7389	8927	+	1539	138	23.4576
4936_8	k141_36691	8924	9949	+	1026	111	28.3021
4936_9	k141_36691	10201	11043	+	843	129	40.0319
4936_10	k141_36691	11191	12645	-	1455	274	49.2642
4936_11	k141_36691	12824	14110	-	1287	284	57.7276
4936_12	k141_36691	14465	17095	+	2631	447	44.4457
4936_13	k141_36691	17092	19254	+	2163	312	37.7348
4936_14	k141_36691	19369	19968	+	600	78	34.0085
4936_15	k141_36691	19974	20537	-	564	47	21.8003
4936_16	k141_36691	20654	21451	-	798	101	33.1102
4936_17	k141_36691	21467	22690	-	1224	156	33.3416
4936_18	k141_36691	22724	24028	-	1305	138	27.6638
4936_19	k141_36691	24050	25327	-	1278	137	28.0436
4936_20	k141_36691	25478	26161	-	684	128	48.955
4936_21	k141_36691	26335	28146	-	1812	297	42.8787
4937_1	k141_43963	3	260	+	258	1	1.01397
4937_2	k141_43963	408	1724	-	1317	32	6.35635
4938_1	k141_61516	299	1285	+	987	40	10.602
4938_2	k141_61516	1702	2706	+	1005	30	7.80906
4938_3	k141_61516	2708	3367	+	660	11	4.36006
4938_4	k141_61516	3379	4731	+	1353	34	6.57392
4938_5	k141_61516	4746	6872	+	2127	52	6.39557
4938_6	k141_61516	6895	7593	+	699	10	3.74254
4938_7	k141_61516	7597	8055	+	459	29	16.5283
4938_8	k141_61516	8339	8473	-	135	2	3.87561
4939_1	k141_39786	3	95	-	93	0	0
4939_2	k141_39786	114	1328	-	1215	26	5.5981
4939_3	k141_39786	1418	1909	-	492	20	10.6343
4939_4	k141_39786	2340	3245	+	906	24	6.92989
4940_1	k141_47123	203	406	+	204	8	10.259
4940_2	k141_47123	403	693	+	291	0	0
4940_3	k141_47123	721	1317	+	597	29	12.7077
4940_4	k141_47123	1332	1589	+	258	9	9.1257
4940_5	k141_47123	1619	2134	+	516	13	6.59079
4941_1	k141_65150	1	105	+	105	0	0
4941_2	k141_65150	98	1804	+	1707	136	20.8425
4942_1	k141_33100	2	1108	+	1107	52	12.2885
4942_2	k141_33100	1203	1463	+	261	8	8.0185
4943_1	k141_11950	2	796	-	795	44	14.4787
4943_2	k141_11950	1416	3473	-	2058	306	38.8973
4943_3	k141_11950	3486	3974	-	489	66	35.3084
4943_4	k141_11950	4328	5314	-	987	110	29.1554
4943_5	k141_11950	5319	6101	-	783	74	24.7237
4943_6	k141_11950	6105	6440	-	336	12	9.34298
4943_7	k141_11950	6433	7413	-	981	93	24.8003
4943_8	k141_11950	7467	8456	-	990	118	31.181
4943_9	k141_11950	8692	9915	-	1224	125	26.716
4943_10	k141_11950	10035	10301	-	267	43	42.1309
4943_11	k141_11950	10555	11631	+	1077	148	35.9492
4943_12	k141_11950	11749	12165	-	417	56	35.1314
4943_13	k141_11950	12221	13210	-	990	116	30.6525
4943_14	k141_11950	13234	13812	-	579	39	17.621
4943_15	k141_11950	13925	15118	-	1194	146	31.9884
4943_16	k141_11950	15108	15344	-	237	15	16.5572
4943_17	k141_11950	15341	15748	-	408	29	18.5944
4944_1	k141_18874	2	370	+	369	8	5.67162
4944_2	k141_18874	405	1352	+	948	27	7.45073
4944_3	k141_18874	1378	1491	+	114	0	0
4945_1	k141_36692	1	330	-	330	3	2.37821
4945_2	k141_36692	315	740	-	426	57	35.0033
4945_3	k141_36692	1148	2146	-	999	68	17.8068
4946_1	k141_22752	247	1080	-	834	22	6.90081
4947_1	k141_1515	1	978	+	978	26	6.95469
4947_2	k141_1515	980	1312	+	333	11	8.64156
4948_1	k141_61519	3	230	+	228	5	5.73692
4948_2	k141_61519	223	477	+	255	2	2.05179
4948_3	k141_61519	562	2223	-	1662	63	9.91638
4948_4	k141_61519	2443	2628	+	186	7	9.84529
4949_1	k141_18876	3	185	-	183	5	7.14764
4949_2	k141_18876	426	1574	+	1149	19	4.32591
4950_1	k141_36694	3	1346	+	1344	24	4.67149
4951_1	k141_39790	3	74	-	72	0	0
4951_2	k141_39790	90	1262	-	1173	24	5.3525
4951_3	k141_39790	1259	1984	-	726	5	1.80168
4951_4	k141_39790	2078	2188	-	111	0	0
4952_1	k141_43972	1	96	+	96	3	8.17511
4952_2	k141_43972	176	1144	+	969	27	7.28926
4953_1	k141_47127	2	352	-	351	2	1.49062
4953_2	k141_47127	533	718	+	186	11	15.4712
4953_3	k141_47127	808	1992	+	1185	46	10.1551
4954_1	k141_4792	1	990	-	990	32	8.45587
4954_2	k141_4792	1045	1524	-	480	16	8.72012
4954_3	k141_4792	1581	3083	-	1503	112	19.4941
4954_4	k141_4792	3174	3509	-	336	5	3.89291
4954_5	k141_4792	3493	4968	-	1476	97	17.1921
4954_6	k141_4792	5026	5271	-	246	6	6.38057
4954_7	k141_4792	5345	5605	-	261	4	4.00925
4954_8	k141_4792	5665	6450	-	786	52	17.3071
4954_9	k141_4792	6515	8071	-	1557	102	17.1378
4954_10	k141_4792	8258	9289	-	1032	123	31.1795
4954_11	k141_4792	9338	9796	-	459	19	10.8289
4954_12	k141_4792	9796	10389	-	594	25	11.0102
4954_13	k141_4792	10389	11393	-	1005	24	6.24725
4954_14	k141_4792	11554	12909	-	1356	69	13.3117
4954_15	k141_4792	13051	14196	-	1146	138	31.502
4954_16	k141_4792	14344	15933	+	1590	52	8.55559
4954_17	k141_4792	16386	16538	+	153	1	1.70983
4955_1	k141_54249	1	570	-	570	10	4.58953
4955_2	k141_54249	873	1373	+	501	21	10.9654
4955_3	k141_54249	1366	2010	+	645	41	16.6291
4955_4	k141_54249	2187	2666	+	480	28	15.2602
4955_5	k141_54249	2885	3514	+	630	53	22.0079
4955_6	k141_54249	4304	5062	+	759	31	10.6847
4955_7	k141_54249	5157	5642	+	486	22	11.8421
4955_8	k141_54249	6071	6829	+	759	12	4.13602
4955_9	k141_54249	6826	7566	+	741	16	5.64866
4956_1	k141_61521	2	145	+	144	1	1.81669
4956_2	k141_61521	376	1323	+	948	25	6.89883
4956_3	k141_61521	1345	1410	+	66	0	0
4957_1	k141_8197	1	969	-	969	10	2.69973
4957_2	k141_8197	1050	1187	-	138	0	0
4958_1	k141_36698	2	1213	-	1212	34	7.33871
4959_1	k141_4795	1	189	+	189	4	5.53658
4959_2	k141_4795	186	1031	+	846	14	4.32914
4959_3	k141_4795	1183	1278	+	96	11	29.9754
4960_1	k141_8199	2	832	+	831	28	8.81456
4960_2	k141_8199	914	1372	+	459	16	9.11908
4961_1	k141_43975	3	764	+	762	23	7.89617
4961_2	k141_43975	852	1760	+	909	110	31.6572
4961_3	k141_43975	1841	2251	+	411	42	26.7332
4962_1	k141_65159	3	131	-	129	0	0
4962_2	k141_65159	139	372	-	234	8	8.94371
4962_3	k141_65159	429	1223	-	795	19	6.25216
4962_4	k141_65159	1307	1609	+	303	1	0.863378
4962_5	k141_65159	1636	1707	-	72	0	0
4963_1	k141_61525	2	616	-	615	9	3.82834
4963_2	k141_61525	702	1106	+	405	23	14.8565
4963_3	k141_61525	1264	1377	-	114	0	0
4964_1	k141_4797	39	1325	-	1287	34	6.91105
4965_1	k141_36703	2	292	-	291	0	0
4965_2	k141_36703	411	929	+	519	12	6.04864
4965_3	k141_36703	945	1259	-	315	4	3.32195
4966_1	k141_22753	3	134	+	132	0	0
4966_2	k141_22753	165	1319	-	1155	60	13.5898
4966_3	k141_22753	1438	3117	+	1680	104	16.1945
4966_4	k141_22753	3206	3436	+	231	9	10.1923
4966_5	k141_22753	3483	5663	+	2181	152	18.2319
4966_6	k141_22753	5681	6127	+	447	39	22.8245
4966_7	k141_22753	6676	6825	+	150	16	27.9044
4967_1	k141_8202	1	2028	+	2028	121	15.6085
4968_1	k141_33101	33	1112	-	1080	20	4.84451
4968_2	k141_33101	1326	2258	-	933	40	11.2156
4968_3	k141_33101	2524	2955	+	432	21	12.7168
4968_4	k141_33101	3036	3506	-	471	25	13.8855
4968_5	k141_33101	3503	4432	-	930	27	7.59494
4968_6	k141_33101	4659	6026	-	1368	62	11.8563
4968_7	k141_33101	6309	7172	-	864	32	9.68902
4968_8	k141_33101	7497	8681	-	1185	18	3.97372
4969_1	k141_18880	1	1233	-	1233	40	8.48673
4970_1	k141_43979	3	119	+	117	2	4.47185
4970_2	k141_43979	190	732	+	543	25	12.0444
4970_3	k141_43979	901	1737	+	837	15	4.68823
4971_1	k141_4804	1	429	-	429	8	4.87839
4971_2	k141_4804	426	1193	-	768	10	3.4063
4972_1	k141_39800	2	955	-	954	25	6.85544
4972_2	k141_39800	1318	1935	-	618	19	8.04283
4972_3	k141_39800	2057	3526	-	1470	54	9.60992
4973_1	k141_68637	68	499	+	432	26	15.7447
4973_2	k141_68637	589	1008	+	420	30	18.686
4973_3	k141_68637	998	1324	-	327	15	12.0002
4973_4	k141_68637	1593	2672	+	1080	53	12.8379
4973_5	k141_68637	2760	3308	-	549	50	23.8255
4973_6	k141_68637	3298	3981	-	684	46	17.5932
4973_7	k141_68637	4034	4702	-	669	51	19.9429
4973_8	k141_68637	4699	5148	-	450	39	22.6723
4973_9	k141_68637	5487	7142	-	1656	229	36.1758
4973_10	k141_68637	7265	8788	-	1524	211	36.2194
4973_11	k141_68637	8841	10526	-	1686	179	27.774
4973_12	k141_68637	10543	11439	-	897	116	33.8306
4973_13	k141_68637	11451	12389	-	939	101	28.1384
4973_14	k141_68637	12688	13716	+	1029	82	20.8469
4973_15	k141_68637	13878	15713	+	1836	206	29.352
4973_16	k141_68637	15812	16969	-	1158	116	26.2055
4973_17	k141_68637	17208	18563	+	1356	184	35.4978
4973_18	k141_68637	18798	20006	+	1209	143	30.9423
4973_19	k141_68637	20171	20800	-	630	61	25.3299
4973_20	k141_68637	21066	22574	-	1509	215	37.2729
4973_21	k141_68637	22969	23988	+	1020	166	42.5747
4973_22	k141_68637	24107	24589	-	483	59	31.9557
4973_23	k141_68637	24586	24795	-	210	10	12.4573
4973_24	k141_68637	24827	25279	-	453	114	65.834
4973_25	k141_68637	25517	25924	-	408	49	31.4181
4973_26	k141_68637	25921	27315	-	1395	109	20.4407
4973_27	k141_68637	27390	28265	-	876	117	34.9402
4973_28	k141_68637	28470	29243	+	774	93	31.433
4973_29	k141_68637	29255	30001	-	747	66	23.1136
4973_30	k141_68637	30003	30755	-	753	83	28.8354
4973_31	k141_68637	30759	32372	-	1614	203	32.903
4973_32	k141_68637	32357	33295	-	939	108	30.0886
4973_33	k141_68637	33305	34096	-	792	85	28.0761
4973_34	k141_68637	34077	34940	-	864	73	22.1031
4973_35	k141_68637	34956	35885	-	930	106	29.8172
4974_1	k141_22757	1	1002	-	1002	13	3.39406
4974_2	k141_22757	1315	1572	+	258	0	0
4975_1	k141_33105	3	1583	+	1581	19	3.14387
4976_1	k141_15237	2	994	+	993	17	4.47861
4976_2	k141_15237	999	2156	+	1158	14	3.16274
4976_3	k141_15237	2224	3189	+	966	13	3.52054
4976_4	k141_15237	3217	4395	+	1179	14	3.1064
4976_5	k141_15237	4515	5645	+	1131	29	6.70778
4976_6	k141_15237	5836	6537	+	702	2	0.745309
4977_1	k141_11956	3	1472	+	1470	50	8.89808
4977_2	k141_11956	2010	2591	+	582	26	11.6868
4977_3	k141_11956	2621	3259	+	639	20	8.1879
4977_4	k141_11956	3361	3624	-	264	13	12.882
4977_5	k141_11956	3750	3956	-	207	12	15.1654
4977_6	k141_11956	4210	6900	+	2691	88	8.55485
4977_7	k141_11956	6918	9107	+	2190	54	6.4505
4978_1	k141_54250	287	694	-	408	38	24.365
4978_2	k141_54250	698	898	-	201	4	5.20604
4978_3	k141_54250	1095	3128	-	2034	120	15.4338
4978_4	k141_54250	3204	3365	-	162	3	4.84451
4978_5	k141_54250	3362	3955	-	594	42	18.4972
4978_6	k141_54250	4080	4298	-	219	24	28.6689
4978_7	k141_54250	4285	4413	-	129	20	40.5587
4978_8	k141_54250	4395	4502	-	108	0	0
4978_9	k141_54250	4634	5173	-	540	61	29.5515
4978_10	k141_54250	5470	6099	-	630	32	13.2878
4978_11	k141_54250	6293	7678	-	1386	110	20.7622
4978_12	k141_54250	7715	7882	-	168	7	10.9001
4979_1	k141_18886	122	550	+	429	26	15.8548
4979_2	k141_18886	567	1412	-	846	19	5.87526
4980_1	k141_47131	2	748	-	747	30	10.5062
4980_2	k141_47131	849	1781	-	933	49	13.7391
4981_1	k141_36704	31	1755	-	1725	45	6.82444
4981_2	k141_36704	1886	2359	-	474	15	8.27859
4981_3	k141_36704	2507	3433	+	927	25	7.05511
4981_4	k141_36704	3473	4318	-	846	18	5.56603
4982_1	k141_26111	1	741	-	741	17	6.0017
4982_2	k141_26111	876	1376	-	501	31	16.187
4982_3	k141_26111	1800	2702	-	903	57	16.5132
4982_4	k141_26111	2736	3209	+	474	48	26.4915
4982_5	k141_26111	3339	4346	-	1008	94	24.3956
4982_6	k141_26111	4687	5496	-	810	54	17.4402
4982_7	k141_26111	5504	6106	-	603	33	14.3166
4982_8	k141_26111	6128	6358	-	231	15	16.9872
4982_9	k141_26111	6819	8051	-	1233	105	22.2777
4982_10	k141_26111	8044	9831	-	1788	146	21.3614
4982_11	k141_26111	9834	10541	-	708	66	24.3868
4982_12	k141_26111	10812	12206	-	1395	97	18.1904
4982_13	k141_26111	12468	14180	+	1713	151	23.0602
4982_14	k141_26111	14566	15297	-	732	40	14.2953
4982_15	k141_26111	15386	15796	-	411	34	21.6412
4982_16	k141_26111	15874	16458	-	585	43	19.229
4982_17	k141_26111	16605	17648	-	1044	81	20.2968
4982_18	k141_26111	17806	18558	-	753	76	26.4035
4983_1	k141_65173	2	298	+	297	115	101.294
4983_2	k141_65173	298	1377	+	1080	219	53.0474
4984_1	k141_29830	1	486	-	486	62	33.3733
4984_2	k141_29830	804	1442	+	639	72	29.4764
4984_3	k141_29830	1715	2491	-	777	62	20.8744
4984_4	k141_29830	2563	2982	+	420	12	7.47439
4984_5	k141_29830	2983	3483	-	501	27	14.0984
4984_6	k141_29830	3615	5654	+	2040	202	25.9039
4984_7	k141_29830	5629	6690	-	1062	119	29.3134
4984_8	k141_29830	7280	7795	-	516	47	23.8282
4984_9	k141_29830	7818	8072	-	255	23	23.5956
4984_10	k141_29830	8232	10760	-	2529	249	25.7569
4984_11	k141_29830	10779	11120	-	342	27	20.6529
4984_12	k141_29830	11162	11995	-	834	88	27.6032
4984_13	k141_29830	12020	12565	-	546	59	28.2685
4984_14	k141_29830	12722	13366	+	645	63	25.552
4984_15	k141_29830	13395	15200	-	1806	184	26.6528
4984_16	k141_29830	15329	16024	-	696	66	24.8072
4984_17	k141_29830	16058	17656	-	1599	111	18.1601
4984_18	k141_29830	17945	19729	+	1785	176	25.794
4984_19	k141_29830	19785	21344	-	1560	126	21.1295
4984_20	k141_29830	21346	21798	-	453	25	14.4373
4984_21	k141_29830	21823	22095	-	273	17	16.2903
4985_1	k141_8210	1	489	-	489	33	17.6542
4985_2	k141_8210	708	2240	-	1533	122	20.8191
4986_1	k141_4812	364	1014	-	651	15	6.02773
4987_1	k141_18889	1	693	-	693	21	7.92738
4988_1	k141_61540	37	726	-	690	26	9.85752
4988_2	k141_61540	1523	2152	+	630	87	36.1262
4989_1	k141_39808	3	557	+	555	0	0
4989_2	k141_39808	619	1086	+	468	8	4.47185
4989_3	k141_39808	1143	1496	-	354	2	1.47799
4990_1	k141_22766	3	455	+	453	14	8.08488
4990_2	k141_22766	452	1078	+	627	6	2.50338
4991_1	k141_54255	1	1392	+	1392	39	7.32941
4991_2	k141_54255	1501	1827	+	327	4	3.20004
4992_1	k141_15248	314	1279	+	966	58	15.707
4992_2	k141_15248	1288	2010	+	723	37	13.3877
4993_1	k141_65181	2	118	+	117	3	6.70778
4993_2	k141_65181	289	1797	+	1509	36	6.24104
4994_1	k141_43995	2	217	-	216	0	0
4994_2	k141_43995	227	1522	-	1296	23	4.64265
4995_1	k141_29833	2	907	+	906	5	1.44373
4995_2	k141_29833	879	1406	+	528	4	1.98184
4995_3	k141_29833	1422	2570	+	1149	24	5.4643
4996_1	k141_33118	1	1026	+	1026	19	4.84451
4996_2	k141_33118	1032	1673	+	642	6	2.44489
4997_1	k141_8215	303	1454	+	1152	32	7.26676
4997_2	k141_8215	1476	2276	+	801	22	7.18511
4997_3	k141_8215	2296	2457	+	162	0	0
4998_1	k141_18893	3	209	-	207	1	1.26378
4998_2	k141_18893	940	1401	+	462	20	11.3248
4999_1	k141_43996	2	1060	-	1059	9	2.22326
5000_1	k141_1523	2	691	+	690	14	5.3079
5000_2	k141_1523	769	894	-	126	4	8.30487
5000_3	k141_1523	907	2046	-	1140	34	7.80221
5000_4	k141_1523	2402	4252	-	1851	91	12.8611
5000_5	k141_1523	4474	6903	-	2430	118	12.7034
5000_6	k141_1523	7129	7506	+	378	22	15.2256
5000_7	k141_1523	7503	9578	+	2076	36	4.53648
5000_8	k141_1523	9692	10135	+	444	29	17.0867
5000_9	k141_1523	10441	10995	+	555	26	12.2553
5000_10	k141_1523	11076	12095	+	1020	34	8.72012
5000_11	k141_1523	12204	12764	+	561	11	5.12948
5000_12	k141_1523	12898	13176	+	279	13	12.1894
5001_1	k141_15249	3	671	+	669	15	5.86555
5001_2	k141_15249	757	1782	-	1026	23	5.86441
5002_1	k141_68646	363	1037	+	675	19	7.36365
5002_2	k141_68646	1158	2306	+	1149	53	12.067
5002_3	k141_68646	2520	4682	+	2163	81	9.79652
5003_1	k141_39814	3	1775	-	1773	54	7.96762
5004_1	k141_29834	51	830	-	780	16	5.36623
5004_2	k141_29834	814	1506	-	693	28	10.5698
5004_3	k141_29834	1581	2027	-	447	9	5.26718
5005_1	k141_26115	120	362	+	243	7	7.5359
5005_2	k141_26115	382	1254	-	873	15	4.49491
5005_3	k141_26115	1330	1989	-	660	27	10.702
5005_4	k141_26115	2013	3563	-	1551	35	5.90337
5005_5	k141_26115	3581	5221	-	1641	61	9.72444
5006_1	k141_54256	1	516	+	516	20	10.1397
5006_2	k141_54256	598	2874	+	2277	51	5.85937
5007_1	k141_65182	2	1240	+	1239	82	17.3135
5007_2	k141_65182	1249	1446	+	198	1	1.32123
5007_3	k141_65182	1448	2659	+	1212	24	5.18027
5008_1	k141_18896	1	75	+	75	0	0
5008_2	k141_18896	163	1422	-	1260	20	4.15244
5009_1	k141_15250	1	1263	+	1263	49	10.1493
5009_2	k141_15250	1361	2014	+	654	13	5.20007
5009_3	k141_15250	2046	2507	+	462	15	8.49362
5010_1	k141_68650	1	132	+	132	0	0
5010_2	k141_68650	412	942	-	531	33	16.2578
5010_3	k141_68650	939	1109	-	171	2	3.05969
5011_1	k141_26118	2	562	+	561	91	42.4348
5011_2	k141_26118	579	950	+	372	58	40.7876
5011_3	k141_26118	964	1158	-	195	35	46.9545
5012_1	k141_47136	173	1741	+	1569	44	7.33624
5012_2	k141_47136	1996	2772	+	777	17	5.72363
5013_1	k141_33126	2	322	-	321	8	6.51971
5013_2	k141_33126	333	980	-	648	12	4.84451
5013_3	k141_33126	985	1605	-	621	1	0.421262
5014_1	k141_61548	2	502	-	501	10	5.22163
5014_2	k141_61548	504	1082	-	579	21	9.48821
5014_3	k141_61548	1228	1716	+	489	22	11.7695
5014_4	k141_61548	1695	1958	-	264	13	12.882
5014_5	k141_61548	1965	2645	-	681	15	5.76219
5014_6	k141_61548	2745	3524	-	780	25	8.38473
5014_7	k141_61548	3658	3795	-	138	3	5.68703
5014_8	k141_61548	3914	4069	-	156	5	8.38473
5014_9	k141_61548	4190	4774	-	585	10	4.47185
5015_1	k141_29842	32	1345	-	1314	22	4.37997
5016_1	k141_15253	2	82	-	81	1	3.22967
5016_2	k141_15253	120	1154	-	1035	27	6.82444
5017_1	k141_44003	45	626	+	582	12	5.39389
5017_2	k141_44003	728	1915	+	1188	29	6.38594
5017_3	k141_44003	2117	2245	-	129	2	4.05587
5018_1	k141_50865	107	595	-	489	95	50.8228
5018_2	k141_50865	957	3617	+	2661	327	32.1474
5018_3	k141_50865	3743	4291	+	549	57	27.161
5018_4	k141_50865	4343	6367	-	2025	257	33.201
5018_5	k141_50865	6478	6888	+	411	82	52.1934
5018_6	k141_50865	7330	8133	+	804	129	41.9737
5018_7	k141_50865	8274	9986	+	1713	255	38.9427
5018_8	k141_50865	10081	10764	-	684	83	31.7443
5018_9	k141_50865	10815	11342	-	528	46	22.7912
5018_10	k141_50865	11448	12890	+	1443	152	27.5563
5018_11	k141_50865	12895	13179	+	285	16	14.6865
5018_12	k141_50865	13173	13964	+	792	119	39.3066
5018_13	k141_50865	14092	14403	+	312	38	31.862
5018_14	k141_50865	14423	16696	+	2274	240	27.6099
5018_15	k141_50865	16810	17280	+	471	49	27.2156
5018_16	k141_50865	17261	17803	+	543	63	30.3518
5018_17	k141_50865	17794	19698	+	1905	215	29.5248
5018_18	k141_50865	19744	20016	-	273	35	33.5389
5018_19	k141_50865	20036	20542	-	507	48	24.7672
5018_20	k141_50865	20733	20867	+	135	32	62.0097
5018_21	k141_50865	21148	22695	+	1548	130	21.9693
5018_22	k141_50865	22853	23188	+	336	158	123.016
5019_1	k141_8226	1	117	-	117	0	0
5019_2	k141_8226	206	1159	-	954	34	9.32339
5020_1	k141_39818	2	679	-	678	19	7.33107
5020_2	k141_39818	788	1126	-	339	5	3.85846
5020_3	k141_39818	1123	2013	-	891	13	3.81689
5020_4	k141_39818	2027	2683	-	657	9	3.58361
