# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A10_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam	RPKG
19387_5	k141_48628	2548	3129	-	582	0	0
19387_6	k141_48628	3224	3424	-	201	0	0
19387_7	k141_48628	3451	3771	-	321	0	0
19387_8	k141_48628	3776	4030	-	255	0	0
19387_9	k141_48628	4260	4403	-	144	0	0
19388_1	k141_169700	3	1172	-	1170	6	0.0232477
19388_2	k141_169700	1405	1569	-	165	0	0
19389_1	k141_48631	1	1296	+	1296	0	0
19389_2	k141_48631	1314	1400	+	87	0	0
19390_1	k141_158898	127	1434	+	1308	3	0.0103975
19391_1	k141_37777	3	80	+	78	0	0
19391_2	k141_37777	106	2121	-	2016	0	0
19392_1	k141_15207	3	149	-	147	0	0
19392_2	k141_15207	149	2443	-	2295	30	0.0592588
19392_3	k141_15207	2545	4632	-	2088	33	0.0716469
19393_1	k141_158900	1	459	+	459	0	0
19393_2	k141_158900	964	1452	-	489	0	0
19393_3	k141_158900	1457	1552	-	96	0	0
19394_1	k141_169709	2	1561	+	1560	4	0.0116238
19395_1	k141_48636	1	105	+	105	0	0
19395_2	k141_48636	438	1643	+	1206	0	0
19395_3	k141_48636	1834	2220	+	387	0	0
19396_1	k141_137076	289	2790	-	2502	8	0.014495
19396_2	k141_137076	2949	4499	+	1551	3	0.00876847
19396_3	k141_137076	4639	5058	+	420	1	0.0107936
19396_4	k141_137076	5060	5275	+	216	0	0
19396_5	k141_137076	5354	7534	-	2181	3	0.00623562
19396_6	k141_137076	7618	8493	-	876	2	0.01035
19396_7	k141_137076	8563	8670	+	108	2	0.08395
19396_8	k141_137076	8717	10156	+	1440	2	0.00629625
19396_9	k141_137076	10156	11460	+	1305	4	0.0138952
19396_10	k141_137076	11789	13477	-	1689	3	0.00805204
19396_11	k141_137076	13560	15227	+	1668	13	0.0353315
19396_12	k141_137076	15499	17661	-	2163	2	0.00419168
19396_13	k141_137076	17802	19328	+	1527	7	0.0207813
19396_14	k141_137076	19341	19961	+	621	2	0.0146
19396_15	k141_137076	19978	20358	+	381	1	0.0118984
19396_16	k141_137076	20355	20861	+	507	4	0.0357657
19396_17	k141_137076	20980	22821	+	1842	5	0.0123054
19396_18	k141_137076	22923	24731	-	1809	5	0.0125298
19396_19	k141_137076	24835	26313	+	1479	2	0.00613022
19396_20	k141_137076	26405	26812	+	408	0	0
19396_21	k141_137076	26956	29379	-	2424	12	0.0224421
19396_22	k141_137076	29408	30070	-	663	2	0.0136751
19396_23	k141_137076	30087	32492	-	2406	7	0.0131891
19396_24	k141_137076	32492	33754	-	1263	1	0.00358931
19396_25	k141_137076	33766	35127	-	1362	4	0.0133136
19396_26	k141_137076	35547	36053	-	507	3	0.0268242
19396_27	k141_137076	36199	37599	+	1401	3	0.00970727
19396_28	k141_137076	37607	38929	-	1323	4	0.0137061
19396_29	k141_137076	38958	39575	+	618	5	0.0366772
19396_30	k141_137076	39581	40510	+	930	2	0.00974903
19396_31	k141_137076	40589	41653	+	1065	4	0.0170265
19396_32	k141_137076	41779	43545	+	1767	2	0.00513107
19396_33	k141_137076	43590	43928	-	339	0	0
19396_34	k141_137076	44182	44469	+	288	1	0.0157406
19396_35	k141_137076	44500	46074	-	1575	2	0.00575657
19396_36	k141_137076	46202	47812	+	1611	3	0.00844189
19396_37	k141_137076	47897	49066	+	1170	1	0.00387461
19396_38	k141_137076	49242	52241	-	3000	11	0.0166221
19396_39	k141_137076	52272	53825	-	1554	2	0.00583436
19396_40	k141_137076	53838	54629	-	792	0	0
19396_41	k141_137076	54635	55804	-	1170	2	0.00774923
19396_42	k141_137076	55834	56526	-	693	2	0.0130831
19396_43	k141_137076	56676	57539	-	864	2	0.0104937
19396_44	k141_137076	57673	61086	-	3414	1	0.00132786
19396_45	k141_137076	62245	63876	+	1632	3	0.00833327
19396_46	k141_137076	63889	66030	+	2142	10	0.0211639
19396_47	k141_137076	66179	68521	-	2343	9	0.0174134
19396_48	k141_137076	68527	70812	-	2286	3	0.00594921
19396_49	k141_137076	70862	71245	-	384	0	0
19396_50	k141_137076	71383	72957	-	1575	7	0.020148
19396_51	k141_137076	73197	73433	-	237	0	0
19396_52	k141_137076	73503	73619	+	117	0	0
19396_53	k141_137076	73985	74209	+	225	0	0
19396_54	k141_137076	74752	76893	-	2142	10	0.0211639
19396_55	k141_137076	76904	78262	-	1359	5	0.0166788
19396_56	k141_137076	78517	80586	+	2070	4	0.00876
19396_57	k141_137076	80639	82135	-	1497	5	0.0151413
19396_58	k141_137076	82182	83207	-	1026	3	0.0132553
19396_59	k141_137076	83264	83872	-	609	0	0
19396_60	k141_137076	83961	85148	-	1188	0	0
19396_61	k141_137076	85358	85543	+	186	0	0
19396_62	k141_137076	85461	85643	-	183	0	0
19396_63	k141_137076	85615	87291	-	1677	6	0.0162193
19397_1	k141_158901	1	438	-	438	0	0
19397_2	k141_158901	441	1154	-	714	0	0
19398_1	k141_37785	2	439	+	438	0	0
19398_2	k141_37785	670	1545	+	876	0	0
19398_3	k141_37785	1556	1693	+	138	0	0
19398_4	k141_37785	1650	1994	+	345	0	0
19399_1	k141_15210	1	1485	-	1485	0	0
19399_2	k141_15210	1659	1925	-	267	0	0
19399_3	k141_15210	2010	3203	-	1194	0	0
19400_1	k141_114069	1	363	+	363	0	0
19400_2	k141_114069	383	814	+	432	0	0
19400_3	k141_114069	811	1512	+	702	0	0
19400_4	k141_114069	1502	1951	+	450	0	0
19400_5	k141_114069	2007	2921	+	915	0	0
19400_6	k141_114069	2925	3506	+	582	0	0
19400_7	k141_114069	3523	4554	+	1032	3	0.0131782
19400_8	k141_114069	4554	4826	+	273	0	0
19401_1	k141_214097	1	165	-	165	0	0
19401_2	k141_214097	166	366	-	201	0	0
19401_3	k141_214097	394	2361	+	1968	4	0.00921402
19401_4	k141_214097	2752	3030	+	279	2	0.0324968
19401_5	k141_214097	3127	4473	+	1347	1	0.00336548
19401_6	k141_214097	4490	5719	+	1230	3	0.0110568
19401_7	k141_214097	5772	6203	-	432	0	0
19401_8	k141_214097	6187	6819	-	633	0	0
19401_9	k141_214097	6975	7754	+	780	1	0.00581192
19401_10	k141_214097	7800	8012	+	213	4	0.0851323
19401_11	k141_214097	8116	9471	-	1356	5	0.0167157
19401_12	k141_214097	9742	10674	+	933	1	0.00485884
19401_13	k141_214097	10674	10964	+	291	1	0.0155783
19401_14	k141_214097	11982	12815	+	834	3	0.0163068
19401_15	k141_214097	12983	13909	+	927	0	0
19402_1	k141_137078	3	209	+	207	0	0
19402_2	k141_137078	262	1431	+	1170	0	0
19403_1	k141_70821	2	1447	+	1446	2	0.00627012
19403_2	k141_70821	1615	1974	+	360	0	0
19403_3	k141_70821	2014	3285	+	1272	1	0.00356391
19403_4	k141_70821	3567	4052	+	486	0	0
19403_5	k141_70821	4052	4249	+	198	0	0
19403_6	k141_70821	4280	4636	+	357	0	0
19403_7	k141_70821	4712	5119	-	408	1	0.011111
19403_8	k141_70821	5419	6936	-	1518	0	0
19403_9	k141_70821	6985	8436	-	1452	2	0.00624421
19403_10	k141_70821	8622	9623	+	1002	0	0
19403_11	k141_70821	9843	10247	+	405	0	0
19403_12	k141_70821	10145	10432	-	288	0	0
19403_13	k141_70821	10758	11705	+	948	0	0
19403_14	k141_70821	11942	13387	+	1446	0	0
19403_15	k141_70821	13487	14020	+	534	0	0
19403_16	k141_70821	14124	15509	+	1386	0	0
19403_17	k141_70821	15600	16004	+	405	0	0
19404_1	k141_92252	1	1182	+	1182	0	0
19404_2	k141_92252	1214	2299	+	1086	0	0
19404_3	k141_92252	2459	4732	+	2274	0	0
19404_4	k141_92252	4784	5209	+	426	0	0
19404_5	k141_92252	5387	5803	-	417	0	0
19404_6	k141_92252	5805	6374	-	570	0	0
19404_7	k141_92252	6512	7102	-	591	0	0
19405_1	k141_48639	1	63	-	63	0	0
19405_2	k141_48639	670	1392	-	723	2	0.0125402
19405_3	k141_48639	1476	2120	-	645	2	0.0140567
19405_4	k141_48639	2137	2790	-	654	1	0.00693165
19406_1	k141_169716	2	79	+	78	0	0
19406_2	k141_169716	281	1504	+	1224	0	0
19406_3	k141_169716	1501	1890	+	390	0	0
19407_1	k141_137079	2	595	-	594	0	0
19407_2	k141_137079	646	2133	-	1488	0	0
19408_1	k141_15211	2	1024	-	1023	0	0
19408_2	k141_15211	1067	1819	-	753	0	0
19408_3	k141_15211	2319	2909	-	591	0	0
19409_1	k141_92253	67	1089	-	1023	0	0
19409_2	k141_92253	1316	2044	-	729	0	0
19410_1	k141_137081	3	1346	+	1344	0	0
19411_1	k141_15213	1	669	-	669	0	0
19411_2	k141_15213	669	1310	-	642	0	0
19411_3	k141_15213	1515	2033	+	519	0	0
19412_1	k141_114071	26	889	-	864	0	0
19412_2	k141_114071	918	1967	-	1050	0	0
19412_3	k141_114071	2042	2536	-	495	4	0.0366327
19412_4	k141_114071	2533	3558	-	1026	0	0
19413_1	k141_103237	225	425	-	201	0	0
19413_2	k141_103237	470	1129	-	660	0	0
19413_3	k141_103237	1160	1363	+	204	1	0.022222
19413_4	k141_103237	1457	1660	+	204	0	0
19413_5	k141_103237	1821	3140	+	1320	0	0
19413_6	k141_103237	3133	3729	+	597	0	0
19413_7	k141_103237	3890	4015	+	126	1	0.0359786
19413_8	k141_103237	4110	5012	+	903	0	0
19413_9	k141_103237	5144	5779	-	636	1	0.00712783
19413_10	k141_103237	5881	7059	-	1179	0	0
19413_11	k141_103237	7593	8078	+	486	0	0
19413_12	k141_103237	8453	9220	+	768	0	0
19413_13	k141_103237	9377	9958	+	582	1	0.00778917
19413_14	k141_103237	10107	10610	+	504	8	0.0719571
19413_15	k141_103237	10961	11431	+	471	3	0.0288745
19413_16	k141_103237	11603	11716	+	114	1	0.0397658
19413_17	k141_103237	12014	12223	+	210	0	0
19413_18	k141_103237	12268	12510	+	243	1	0.0186555
19413_19	k141_103237	12527	15694	+	3168	9	0.0128787
19413_20	k141_103237	15712	17841	+	2130	4	0.00851323
19413_21	k141_103237	17834	18010	+	177	1	0.0256118
19413_22	k141_103237	18000	19046	+	1047	6	0.0259788
19413_23	k141_103237	19065	20015	+	951	4	0.0190675
19413_24	k141_103237	20022	20474	+	453	2	0.0200146
19413_25	k141_103237	20575	21633	+	1059	0	0
19413_26	k141_103237	21647	23257	+	1611	7	0.0196978
19413_27	k141_103237	23257	25209	+	1953	5	0.011606
19413_28	k141_103237	25206	25586	+	381	0	0
19413_29	k141_103237	25589	26737	+	1149	0	0
19413_30	k141_103237	26749	27777	+	1029	3	0.0132166
19413_31	k141_103237	27793	28920	+	1128	1	0.00401888
19413_32	k141_103237	28895	30970	+	2076	1	0.00218367
19413_33	k141_103237	31094	31414	+	321	0	0
19413_34	k141_103237	31411	32160	+	750	1	0.0060444
19413_35	k141_103237	32564	32887	+	324	0	0
19413_36	k141_103237	32948	33121	+	174	0	0
19413_37	k141_103237	33136	33231	+	96	0	0
19413_38	k141_103237	33309	33707	+	399	0	0
19414_1	k141_147714	137	862	+	726	5	0.0312211
19414_2	k141_147714	1015	1764	+	750	1	0.0060444
19414_3	k141_147714	1872	2759	+	888	7	0.0357355
19414_4	k141_147714	2971	3606	+	636	10	0.0712783
19414_5	k141_147714	3628	4476	+	849	5	0.0266979
19414_6	k141_147714	4478	4666	+	189	1	0.0239857
19414_7	k141_147714	4878	5081	+	204	1	0.022222
19414_8	k141_147714	5103	5543	+	441	1	0.0102796
19414_9	k141_147714	5565	5831	+	267	0	0
19414_10	k141_147714	6065	8110	+	2046	2	0.00443138
19414_11	k141_147714	8112	8561	+	450	2	0.020148
19414_12	k141_147714	8575	9930	+	1356	3	0.0100294
19414_13	k141_147714	10086	10823	-	738	0	0
19414_14	k141_147714	11144	11314	-	171	1	0.0265105
19414_15	k141_147714	11483	13006	-	1524	2	0.00594921
19414_16	k141_147714	13326	14675	+	1350	0	0
19414_17	k141_147714	14794	16206	-	1413	7	0.0224579
19414_18	k141_147714	16239	16940	-	702	3	0.0193731
19414_19	k141_147714	16972	19347	-	2376	7	0.0133557
19414_20	k141_147714	19498	20772	+	1275	1	0.00355553
19414_21	k141_147714	20907	21851	+	945	0	0
19414_22	k141_147714	22127	23797	+	1671	0	0
19415_1	k141_169717	1	594	-	594	0	0
19415_2	k141_169717	632	1582	-	951	1	0.00476687
19415_3	k141_169717	1968	2720	-	753	1	0.00602032
19415_4	k141_169717	2720	3175	-	456	1	0.00994144
19415_5	k141_169717	3179	3388	-	210	0	0
19415_6	k141_169717	3836	4138	+	303	1	0.0149614
19416_1	k141_48644	2	805	+	804	28	0.157876
19416_2	k141_48644	1021	1695	-	675	26	0.174616
19416_3	k141_48644	2182	2601	-	420	21	0.226665
19417_1	k141_214099	53	1306	+	1254	0	0
19417_2	k141_214099	1563	2726	+	1164	0	0
19417_3	k141_214099	2766	3920	+	1155	1	0.00392493
19417_4	k141_214099	4001	4837	+	837	1	0.00541613
19417_5	k141_214099	4950	6449	+	1500	0	0
19418_1	k141_169718	1	1347	+	1347	0	0
19419_1	k141_137088	2	1411	+	1410	0	0
19420_1	k141_37787	2	142	-	141	3	0.0964531
19420_2	k141_37787	352	1644	-	1293	40	0.140241
19420_3	k141_37787	1893	3152	-	1260	24	0.0863485
19420_4	k141_37787	3500	4666	+	1167	34	0.132076
19420_5	k141_37787	4951	5703	-	753	26	0.156528
19420_6	k141_37787	6144	7415	+	1272	45	0.160376
19420_7	k141_37787	7678	8760	-	1083	22	0.0920891
19421_1	k141_169719	2	1057	+	1056	0	0
19422_1	k141_147718	3	776	+	774	0	0
19422_2	k141_147718	773	1258	+	486	0	0
19423_1	k141_59562	80	1093	-	1014	0	0
19423_2	k141_59562	1093	2154	-	1062	0	0
19423_3	k141_59562	2157	3671	-	1515	29	0.086776
19423_4	k141_59562	3850	4854	-	1005	43	0.193962
19423_5	k141_59562	5042	6508	-	1467	33	0.101976
19423_6	k141_59562	6508	8127	-	1620	41	0.114732
19423_7	k141_59562	8270	9283	-	1014	13	0.0581192
19423_8	k141_59562	9340	10032	-	693	9	0.058874
19423_9	k141_59562	10047	11624	-	1578	46	0.132149
19423_10	k141_59562	11657	13153	-	1497	42	0.127187
19423_11	k141_59562	13176	14288	-	1113	37	0.150703
19423_12	k141_59562	14527	14841	+	315	12	0.172697
19423_13	k141_59562	14987	16480	+	1494	50	0.151717
19423_14	k141_59562	16511	17260	+	750	18	0.108799
19423_15	k141_59562	17270	17683	-	414	11	0.12045
19423_16	k141_59562	17991	18197	-	207	10	0.219
19423_17	k141_59562	18600	19097	-	498	0	0
19424_1	k141_15226	3	212	+	210	0	0
19424_2	k141_15226	281	1222	-	942	0	0
19425_1	k141_48648	3	401	+	399	0	0
19425_2	k141_48648	439	1269	+	831	0	0
19425_3	k141_48648	1462	2154	-	693	0	0
19426_1	k141_48649	1	591	+	591	0	0
19426_2	k141_48649	560	1228	+	669	0	0
19427_1	k141_137094	3	518	+	516	0	0
19427_2	k141_137094	695	1480	+	786	0	0
19428_1	k141_147721	1	234	+	234	1	0.0193731
19428_2	k141_147721	274	753	-	480	0	0
19428_3	k141_147721	750	980	-	231	0	0
19428_4	k141_147721	1244	1420	-	177	0	0
19428_5	k141_147721	1407	1574	-	168	0	0
19429_1	k141_92258	3	155	-	153	0	0
19429_2	k141_92258	233	460	-	228	0	0
19429_3	k141_92258	653	892	-	240	1	0.0188887
19429_4	k141_92258	960	1982	-	1023	6	0.0265883
19429_5	k141_92258	2108	2428	-	321	0	0
19429_6	k141_92258	2418	3530	-	1113	3	0.0122191
19429_7	k141_92258	3533	3727	-	195	0	0
19429_8	k141_92258	3912	4442	+	531	2	0.0170746
19429_9	k141_92258	4526	5515	+	990	13	0.0595281
19429_10	k141_92258	5585	6046	+	462	7	0.0686863
19430_1	k141_37788	91	1083	-	993	0	0
19430_2	k141_37788	1289	2491	-	1203	0	0
19430_3	k141_37788	2772	3311	-	540	2	0.01679
19430_4	k141_37788	3332	3532	-	201	1	0.0225537
19430_5	k141_37788	3535	3972	-	438	1	0.01035
19431_1	k141_48651	2	97	+	96	0	0
19431_2	k141_48651	152	526	-	375	2	0.0241776
19431_3	k141_48651	586	858	+	273	2	0.033211
19431_4	k141_48651	855	1127	+	273	0	0
19431_5	k141_48651	1120	1278	+	159	4	0.114045
19431_6	k141_48651	1349	1750	+	402	2	0.0225537
19432_1	k141_214110	324	1148	+	825	0	0
19432_2	k141_214110	1170	1343	-	174	0	0
19432_3	k141_214110	1340	2272	-	933	0	0
19433_1	k141_81286	2	607	+	606	0	0
19433_2	k141_81286	604	1230	+	627	0	0
19433_3	k141_81286	1239	4409	+	3171	0	0
19433_4	k141_81286	4406	5023	+	618	0	0
19433_5	k141_81286	5028	6035	+	1008	0	0
19433_6	k141_81286	6067	8946	+	2880	0	0
19433_7	k141_81286	9043	10176	-	1134	0	0
19433_8	k141_81286	10196	11125	-	930	0	0
19433_9	k141_81286	11326	12285	+	960	0	0
19433_10	k141_81286	12522	13433	+	912	0	0
19433_11	k141_81286	13596	16814	-	3219	0	0
19433_12	k141_81286	16859	18439	-	1581	0	0
19433_13	k141_81286	18508	19620	-	1113	0	0
19433_14	k141_81286	19623	20621	-	999	0	0
19433_15	k141_81286	20898	21323	-	426	0	0
19433_16	k141_81286	21333	22607	-	1275	0	0
19433_17	k141_81286	22665	24176	-	1512	0	0
19433_18	k141_81286	24185	24757	-	573	0	0
19433_19	k141_81286	24779	25108	-	330	0	0
19434_1	k141_15228	2	652	+	651	0	0
19434_2	k141_15228	781	1416	-	636	0	0
19434_3	k141_15228	1416	1871	-	456	0	0
19434_4	k141_15228	1983	2780	+	798	0	0
19434_5	k141_15228	2768	3832	+	1065	0	0
19434_6	k141_15228	3844	4434	+	591	0	0
19435_1	k141_147725	2	103	-	102	0	0
19435_2	k141_147725	541	1371	+	831	0	0
19435_3	k141_147725	1621	1932	-	312	0	0
19436_1	k141_137103	1	1119	+	1119	0	0
19437_1	k141_125887	3	107	-	105	0	0
19437_2	k141_125887	187	1629	-	1443	12	0.0376989
19437_3	k141_125887	1632	2930	-	1299	14	0.0488577
19437_4	k141_125887	2917	3636	-	720	9	0.0566662
19437_5	k141_125887	3636	4364	-	729	11	0.0684037
19437_6	k141_125887	4368	4913	-	546	2	0.0166055
19437_7	k141_125887	4916	5695	-	780	7	0.0406834
19437_8	k141_125887	5738	6442	+	705	10	0.0643021
19437_9	k141_125887	6497	7009	+	513	7	0.0618579
19437_10	k141_125887	7014	8210	+	1197	17	0.0643827
19437_11	k141_125887	8207	8962	+	756	7	0.041975
19437_12	k141_125887	8959	10032	+	1074	6	0.0253257
19437_13	k141_125887	10035	11069	-	1035	18	0.07884
19437_14	k141_125887	11131	12681	-	1551	18	0.0526108
19437_15	k141_125887	12704	13483	-	780	6	0.0348715
19438_1	k141_4290	645	1436	-	792	9	0.0515147
19438_2	k141_4290	1453	3276	-	1824	29	0.0720755
19438_3	k141_4290	3245	4528	-	1284	27	0.0953263
19438_4	k141_4290	4542	6347	-	1806	34	0.0853445
19438_5	k141_4290	6726	8072	+	1347	23	0.077406
19438_6	k141_4290	8186	9103	+	918	16	0.0790117
19438_7	k141_4290	9122	9985	+	864	14	0.0734562
19438_8	k141_4290	10263	11426	+	1164	19	0.0739971
19438_9	k141_4290	11426	13138	+	1713	37	0.0979171
19438_10	k141_4290	13353	15101	+	1749	44	0.114045
19438_11	k141_4290	15162	16157	-	996	10	0.045515
19438_12	k141_4290	16150	16893	-	744	23	0.140142
19438_13	k141_4290	16907	17323	-	417	11	0.119583
19438_14	k141_4290	17406	17645	-	240	2	0.0377775
19438_15	k141_4290	17889	18200	-	312	11	0.159828
19438_16	k141_4290	18325	20937	+	2613	48	0.0832753
19438_17	k141_4290	21262	21690	+	429	12	0.126806
19438_18	k141_4290	21827	23056	+	1230	24	0.0884546
19438_19	k141_4290	23073	23963	+	891	31	0.157724
19438_20	k141_4290	23991	25196	+	1206	23	0.0864559
19438_21	k141_4290	25425	26705	-	1281	26	0.0920107
19438_22	k141_4290	26940	28241	+	1302	27	0.0940085
19438_23	k141_4290	28231	29529	+	1299	27	0.0942256
19438_24	k141_4290	29546	30583	+	1038	18	0.0786121
19438_25	k141_4290	30692	31537	+	846	50	0.267925
19439_1	k141_81287	2	751	-	750	0	0
19439_2	k141_81287	744	1340	-	597	0	0
19440_1	k141_92266	2	160	+	159	0	0
19440_2	k141_92266	138	449	+	312	0	0
19440_3	k141_92266	426	1472	-	1047	2	0.00865959
19441_1	k141_15233	1	183	+	183	0	0
19441_2	k141_15233	380	577	-	198	1	0.0228954
19441_3	k141_15233	744	1130	-	387	0	0
19442_1	k141_4291	1	723	+	723	0	0
19442_2	k141_4291	708	1034	-	327	0	0
19443_1	k141_81288	3	674	+	672	0	0
19443_2	k141_81288	708	1130	+	423	0	0
19444_1	k141_203561	3	446	-	444	2	0.0204203
19444_2	k141_203561	580	1089	-	510	1	0.00888882
19444_3	k141_203561	1150	2847	-	1698	6	0.0160187
19444_4	k141_203561	3342	4301	-	960	6	0.0283331
19444_5	k141_203561	4314	5552	-	1239	8	0.0292707
19444_6	k141_203561	5789	6607	-	819	4	0.0221406
19444_7	k141_203561	6594	7445	-	852	6	0.0319246
19444_8	k141_203561	7461	8588	-	1128	8	0.032151
19444_9	k141_203561	8581	9258	-	678	3	0.0200588
19444_10	k141_203561	9640	10995	+	1356	13	0.0434608
19444_11	k141_203561	11009	11875	-	867	6	0.0313723
19444_12	k141_203561	11894	12760	-	867	6	0.0313723
19444_13	k141_203561	12753	13772	-	1020	9	0.0399997
19444_14	k141_203561	13769	14923	-	1155	9	0.0353244
19444_15	k141_203561	14940	15773	-	834	4	0.0217424
19444_16	k141_203561	15785	16690	-	906	2	0.0100073
19444_17	k141_203561	16804	18138	-	1335	6	0.0203744
19444_18	k141_203561	18252	20108	-	1857	13	0.0317355
19444_19	k141_203561	20110	21198	-	1089	7	0.0291397
19444_20	k141_203561	21556	23316	-	1761	17	0.0437627
19444_21	k141_203561	23457	24293	-	837	10	0.0541613
19444_22	k141_203561	24396	25109	-	714	11	0.0698407
19444_23	k141_203561	25234	25965	+	732	5	0.0309651
19444_24	k141_203561	26077	26328	-	252	0	0
19444_25	k141_203561	26441	28879	-	2439	17	0.0315974
19444_26	k141_203561	28907	29557	-	651	2	0.0139272
19444_27	k141_203561	29720	30580	-	861	2	0.0105303
19444_28	k141_203561	30740	32938	-	2199	18	0.0371075
19445_1	k141_214115	2	742	-	741	0	0
19445_2	k141_214115	764	1000	-	237	0	0
19445_3	k141_214115	1017	1097	-	81	0	0
19446_1	k141_48657	1	276	-	276	3	0.049275
19446_2	k141_48657	231	479	-	249	5	0.0910301
19446_3	k141_48657	463	561	-	99	2	0.0915818
19446_4	k141_48657	558	776	-	219	6	0.1242
19446_5	k141_48657	1515	1934	-	420	8	0.0863485
19447_1	k141_125888	25	1461	-	1437	1	0.0031547
19448_1	k141_137104	77	580	+	504	0	0
19448_2	k141_137104	714	848	+	135	0	0
19448_3	k141_137104	845	1363	+	519	0	0
19448_4	k141_137104	1278	2027	-	750	0	0
19448_5	k141_137104	2033	2305	-	273	0	0
19449_1	k141_25574	2	805	+	804	4	0.0225537
19449_2	k141_25574	1010	1279	-	270	3	0.05037
19449_3	k141_25574	1526	2044	+	519	10	0.0873468
19449_4	k141_25574	2048	2494	+	447	2	0.0202832
19449_5	k141_25574	2656	5049	+	2394	13	0.0246169
19449_6	k141_25574	5129	5647	+	519	5	0.0436734
19449_7	k141_25574	5791	7014	+	1224	5	0.0185184
19449_8	k141_25574	7431	9116	+	1686	4	0.0107552
19449_9	k141_25574	9291	9386	+	96	0	0
19449_10	k141_25574	9481	9921	+	441	5	0.0513979
19449_11	k141_25574	9923	10396	+	474	7	0.0669474
19449_12	k141_25574	10513	10995	+	483	7	0.0657
19449_13	k141_25574	11032	12237	-	1206	4	0.0150358
19449_14	k141_25574	12954	13811	+	858	6	0.0317014
19449_15	k141_25574	14007	15497	+	1491	9	0.027364
19449_16	k141_25574	15813	16841	+	1029	7	0.0308388
19449_17	k141_25574	16859	17419	+	561	2	0.0161615
19449_18	k141_25574	17409	18461	+	1053	5	0.0215256
19449_19	k141_25574	18634	19326	+	693	2	0.0130831
19449_20	k141_25574	19346	20356	+	1011	4	0.0179359
19449_21	k141_25574	20589	20900	+	312	1	0.0145298
19449_22	k141_25574	21090	21659	+	570	2	0.0159063
19449_23	k141_25574	21656	22225	+	570	1	0.00795315
19449_24	k141_25574	22357	22950	+	594	2	0.0152636
19449_25	k141_25574	23088	24098	+	1011	6	0.0269038
19449_26	k141_25574	24128	25072	+	945	7	0.03358
19449_27	k141_25574	25104	25937	+	834	5	0.027178
19449_28	k141_25574	25957	26715	+	759	4	0.0238909
19449_29	k141_25574	26742	27395	+	654	3	0.0207949
19449_30	k141_25574	27506	28084	+	579	6	0.0469772
19449_31	k141_25574	28081	28572	+	492	2	0.018428
19449_32	k141_25574	28660	29259	+	600	2	0.015111
19449_33	k141_25574	29256	30185	-	930	11	0.0536196
19449_34	k141_25574	30274	31107	+	834	9	0.0489205
19449_35	k141_25574	31192	31995	+	804	0	0
19449_36	k141_25574	32083	33465	+	1383	12	0.0393345
19449_37	k141_25574	33447	34190	+	744	4	0.0243726
19449_38	k141_25574	34187	36178	+	1992	14	0.0318605
19449_39	k141_25574	36180	36956	+	777	5	0.0291718
19449_40	k141_25574	37020	37595	+	576	3	0.0236109
19449_41	k141_25574	37666	38664	+	999	4	0.0181513
19449_42	k141_25574	38637	39170	+	534	3	0.025468
19449_43	k141_25574	39354	40595	+	1242	6	0.0219
19449_44	k141_25574	40592	41239	+	648	4	0.0279833
19449_45	k141_25574	41244	42551	+	1308	13	0.0450557
19449_46	k141_25574	42502	43131	+	630	2	0.0143914
19449_47	k141_25574	43131	44417	+	1287	13	0.0457909
19449_48	k141_25574	44490	44798	+	309	2	0.0293417
19449_49	k141_25574	44913	46268	+	1356	14	0.046804
19449_50	k141_25574	46350	47012	+	663	7	0.0478629
19449_51	k141_25574	46999	48141	+	1143	12	0.0475937
19449_52	k141_25574	48119	48262	+	144	0	0
19449_53	k141_25574	48317	50884	+	2568	14	0.0247142
19449_54	k141_25574	51188	52660	+	1473	9	0.0276984
19450_1	k141_81290	2	769	-	768	0	0
19450_2	k141_81290	944	1033	+	90	0	0
19451_1	k141_4292	3	440	+	438	0	0
19451_2	k141_4292	529	1113	+	585	0	0
19451_3	k141_4292	1292	1684	+	393	0	0
19452_1	k141_48661	105	638	+	534	0	0
19452_2	k141_48661	696	1391	-	696	0	0
19453_1	k141_15238	1	429	-	429	2	0.0211343
19453_2	k141_15238	444	2834	-	2391	5	0.00947992
