# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam
7301_1	k141_69398	3	926	-	924	93
7301_2	k141_69398	940	1632	-	693	69
7301_3	k141_69398	1921	3204	+	1284	67
7301_4	k141_69398	3461	4189	-	729	65
7301_5	k141_69398	4173	5123	-	951	43
7301_6	k141_69398	5213	5566	-	354	17
7301_7	k141_69398	5641	6804	-	1164	47
7301_8	k141_69398	6788	8263	-	1476	103
7301_9	k141_69398	8260	8622	-	363	11
7301_10	k141_69398	8644	9300	-	657	31
7301_11	k141_69398	9372	11351	+	1980	117
7301_12	k141_69398	11409	12425	+	1017	64
7301_13	k141_69398	12535	13437	+	903	61
7301_14	k141_69398	13442	14593	-	1152	50
7301_15	k141_69398	14583	16394	-	1812	104
7301_16	k141_69398	16447	17550	-	1104	77
7301_17	k141_69398	17575	18420	-	846	58
7301_18	k141_69398	18617	18880	+	264	14
7301_19	k141_69398	19025	20098	-	1074	75
7301_20	k141_69398	20061	22250	-	2190	131
7301_21	k141_69398	22254	22766	-	513	33
7301_22	k141_69398	22776	24176	-	1401	70
7301_23	k141_69398	24205	24894	-	690	49
7301_24	k141_69398	24912	25478	-	567	18
7301_25	k141_69398	25568	26002	-	435	37
7301_26	k141_69398	26072	27265	-	1194	93
7301_27	k141_69398	27267	28205	-	939	64
7301_28	k141_69398	28249	29475	-	1227	80
7301_29	k141_69398	29502	30542	-	1041	48
7301_30	k141_69398	30849	32078	+	1230	80
7301_31	k141_69398	32101	32787	-	687	35
7301_32	k141_69398	32790	33302	-	513	18
7302_1	k141_54828	557	796	+	240	31
7302_2	k141_54828	864	1823	+	960	102
7302_3	k141_54828	2046	2573	+	528	65
7302_4	k141_54828	2809	3183	-	375	36
7302_5	k141_54828	3217	5619	-	2403	215
7302_6	k141_54828	5818	7878	+	2061	167
7302_7	k141_54828	8024	8965	+	942	87
7302_8	k141_54828	9010	10389	+	1380	132
7302_9	k141_54828	10554	11147	-	594	63
7303_1	k141_5341	3	1232	+	1230	29
7304_1	k141_37418	1	765	+	765	12
7304_2	k141_37418	818	1684	+	867	14
7305_1	k141_40503	3	380	-	378	12
7305_2	k141_40503	397	825	-	429	37
7305_3	k141_40503	1143	2762	-	1620	43
7305_4	k141_40503	2811	4103	-	1293	49
7305_5	k141_40503	4174	4908	-	735	30
7305_6	k141_40503	4944	5777	-	834	35
7305_7	k141_40503	5827	6672	-	846	31
7305_8	k141_40503	6685	7542	-	858	13
7305_9	k141_40503	7632	8135	-	504	24
7305_10	k141_40503	8157	9335	-	1179	41
7305_11	k141_40503	9335	9817	-	483	10
7305_12	k141_40503	9845	10846	-	1002	40
7305_13	k141_40503	10945	12516	-	1572	85
7305_14	k141_40503	12656	12760	-	105	2
7305_15	k141_40503	12826	13422	+	597	20
7305_16	k141_40503	13466	14248	-	783	22
7305_17	k141_40503	14261	16117	-	1857	66
7305_18	k141_40503	16205	16507	-	303	15
7305_19	k141_40503	16497	16694	-	198	4
7305_20	k141_40503	16753	17868	-	1116	48
7305_21	k141_40503	18093	18353	-	261	10
7306_1	k141_51576	105	1043	-	939	29
7306_2	k141_51576	1040	1588	-	549	13
7306_3	k141_51576	1610	3202	-	1593	53
7306_4	k141_51576	3311	3592	-	282	8
7306_5	k141_51576	3686	4165	-	480	17
7306_6	k141_51576	4196	5437	-	1242	59
7306_7	k141_51576	5618	6847	-	1230	91
7306_8	k141_51576	6877	8352	-	1476	64
7306_9	k141_51576	8434	9045	-	612	36
7306_10	k141_51576	9058	10026	-	969	32
7306_11	k141_51576	10034	11080	-	1047	21
7306_12	k141_51576	11127	11951	-	825	46
7306_13	k141_51576	11976	14351	-	2376	103
7306_14	k141_51576	14373	15647	-	1275	52
7306_15	k141_51576	15771	16217	-	447	16
7306_16	k141_51576	16732	17394	-	663	17
7306_17	k141_51576	17407	18192	-	786	29
7306_18	k141_51576	18529	20286	+	1758	62
7306_19	k141_51576	20333	22273	+	1941	36
7306_20	k141_51576	22309	24123	+	1815	79
7306_21	k141_51576	24313	25182	+	870	17
7306_22	k141_51576	25312	26064	+	753	18
7306_23	k141_51576	26133	26975	+	843	32
7306_24	k141_51576	27043	27408	+	366	23
7306_25	k141_51576	27518	28552	+	1035	53
7306_26	k141_51576	28839	30164	+	1326	44
7306_27	k141_51576	30311	31867	+	1557	78
7306_28	k141_51576	32208	33059	+	852	43
7306_29	k141_51576	33337	34437	+	1101	42
7306_30	k141_51576	34627	35904	+	1278	79
7306_31	k141_51576	35966	36757	-	792	37
7306_32	k141_51576	36763	37491	-	729	13
7306_33	k141_51576	37582	39294	-	1713	49
7306_34	k141_51576	39388	40584	-	1197	25
7306_35	k141_51576	40672	41850	-	1179	44
7306_36	k141_51576	41941	43506	-	1566	40
7306_37	k141_51576	44055	44480	-	426	18
7306_38	k141_51576	44569	45453	-	885	34
7306_39	k141_51576	45529	47106	+	1578	47
7306_40	k141_51576	47129	48628	-	1500	39
7306_41	k141_51576	48791	50284	+	1494	51
7306_42	k141_51576	50345	50569	+	225	5
7306_43	k141_51576	50698	51624	-	927	38
7306_44	k141_51576	51717	52382	+	666	6
7306_45	k141_51576	52499	53398	-	900	31
7306_46	k141_51576	53497	54273	+	777	27
7306_47	k141_51576	54356	54520	+	165	7
7306_48	k141_51576	54665	56314	+	1650	84
7306_49	k141_51576	56444	57382	-	939	27
7306_50	k141_51576	57557	58387	+	831	34
7306_51	k141_51576	58401	59417	+	1017	38
7306_52	k141_51576	59630	60844	+	1215	26
7306_53	k141_51576	60981	61649	+	669	32
7307_1	k141_65573	2	769	-	768	16
7307_2	k141_65573	978	1598	-	621	8
7307_3	k141_65573	1688	2134	-	447	3
7307_4	k141_65573	2222	2743	-	522	8
7308_1	k141_54829	1	1206	-	1206	40
7309_1	k141_9040	2	1696	+	1695	10
7309_2	k141_9040	1712	2254	+	543	2
7310_1	k141_26870	2	916	+	915	12
7311_1	k141_62121	1	414	+	414	3
7311_2	k141_62121	452	949	+	498	3
7311_3	k141_62121	1039	1455	+	417	0
7312_1	k141_19569	45	953	-	909	18
7312_2	k141_19569	973	1428	-	456	2
7312_3	k141_19569	1468	1587	-	120	0
7313_1	k141_58355	479	715	+	237	10
7313_2	k141_58355	708	2342	+	1635	50
7313_3	k141_58355	2402	3994	-	1593	41
7313_4	k141_58355	4100	4690	+	591	15
7314_1	k141_47606	2	1465	+	1464	134
7314_2	k141_47606	1467	3158	+	1692	150
7314_3	k141_47606	3155	3706	+	552	45
7315_1	k141_69400	96	1724	+	1629	18
7315_2	k141_69400	1776	2351	+	576	3
7315_3	k141_69400	2374	3483	+	1110	11
7316_1	k141_65576	1	735	+	735	7
7316_2	k141_65576	752	1090	+	339	4
7316_3	k141_65576	1080	1391	+	312	3
7317_1	k141_37428	2	1165	+	1164	31
7318_1	k141_19571	3	1388	+	1386	34
7319_1	k141_51577	2	664	+	663	13
7319_2	k141_51577	752	1912	+	1161	28
7319_3	k141_51577	1945	2751	+	807	19
7319_4	k141_51577	2977	3531	-	555	20
7320_1	k141_58356	57	662	-	606	16
7320_2	k141_58356	773	1000	+	228	6
7320_3	k141_58356	1000	1377	+	378	6
7320_4	k141_58356	1382	1816	+	435	5
7321_1	k141_9048	164	1096	-	933	26
7322_1	k141_65580	1	489	-	489	10
7322_2	k141_65580	579	1322	-	744	5
7323_1	k141_26871	206	1057	+	852	38
7323_2	k141_26871	1089	1673	+	585	12
7323_3	k141_26871	1957	2232	+	276	27
7323_4	k141_26871	2459	3073	-	615	73
7323_5	k141_26871	3442	4113	-	672	154
7324_1	k141_19572	147	992	-	846	44
7324_2	k141_19572	1188	1424	-	237	10
7325_1	k141_15933	1	567	-	567	13
7325_2	k141_15933	941	2503	-	1563	51
7325_3	k141_15933	2589	5588	-	3000	70
7325_4	k141_15933	5771	7462	-	1692	35
7326_1	k141_2067	580	2622	+	2043	40
7327_1	k141_9050	3	104	-	102	0
7327_2	k141_9050	219	1001	-	783	10
7328_1	k141_69405	2	694	-	693	1
7328_2	k141_69405	741	1514	-	774	0
7329_1	k141_65581	1	645	+	645	4
7329_2	k141_65581	642	1721	+	1080	7
7330_1	k141_51579	1	1227	-	1227	10
7330_2	k141_51579	1245	2183	-	939	10
7331_1	k141_37431	3	1337	-	1335	31
7331_2	k141_37431	1479	2057	-	579	19
7332_1	k141_54833	2	415	+	414	12
7332_2	k141_54833	476	5122	-	4647	120
7332_3	k141_54833	5112	6266	-	1155	21
7333_1	k141_2071	2	1108	+	1107	41
7334_1	k141_37432	1	156	+	156	0
7334_2	k141_37432	156	1001	+	846	7
7335_1	k141_15936	1	375	-	375	2
7335_2	k141_15936	441	893	-	453	10
7335_3	k141_15936	936	1388	-	453	11
7335_4	k141_15936	1391	1930	-	540	1
7336_1	k141_9051	1	1365	+	1365	25
7336_2	k141_9051	1416	2345	+	930	21
7336_3	k141_9051	2358	2738	+	381	1
7337_1	k141_19577	151	1554	+	1404	16
7338_1	k141_58364	2	1537	-	1536	24
7338_2	k141_58364	1824	1922	-	99	3
7339_1	k141_2072	3	662	-	660	90
7339_2	k141_2072	622	990	-	369	108
7339_3	k141_2072	990	1304	-	315	87
7340_1	k141_26875	2	445	+	444	7
7340_2	k141_26875	790	1449	+	660	3
7340_3	k141_26875	1446	2867	+	1422	25
7340_4	k141_26875	2848	3396	+	549	0
7341_1	k141_65585	1	1890	-	1890	41
7342_1	k141_30523	3	461	+	459	17
7342_2	k141_30523	454	1170	+	717	15
7342_3	k141_30523	1180	2226	+	1047	11
7342_4	k141_30523	2233	2721	+	489	18
7342_5	k141_30523	3255	4832	+	1578	295
7342_6	k141_30523	4796	5473	-	678	19
7342_7	k141_30523	5479	6159	-	681	18
7342_8	k141_30523	6181	6567	-	387	9
7342_9	k141_30523	6629	8131	-	1503	50
7342_10	k141_30523	8154	8846	-	693	8
7342_11	k141_30523	8843	9076	-	234	1
7342_12	k141_30523	9139	9939	-	801	15
7342_13	k141_30523	9958	10170	-	213	1
7342_14	k141_30523	10359	10694	-	336	7
7342_15	k141_30523	10697	11107	-	411	8
7343_1	k141_51585	1	114	+	114	2
7343_2	k141_51585	341	844	+	504	29
7343_3	k141_51585	880	1608	+	729	60
7344_1	k141_37435	2	1246	-	1245	21
7345_1	k141_19581	3	1406	+	1404	15
7346_1	k141_62126	2	1486	+	1485	32
7346_2	k141_62126	1497	1748	+	252	10
7346_3	k141_62126	1822	2796	+	975	38
7346_4	k141_62126	2808	3353	+	546	16
7346_5	k141_62126	3367	5547	+	2181	47
7346_6	k141_62126	5612	6094	+	483	20
7346_7	k141_62126	6106	6330	+	225	0
7346_8	k141_62126	6327	6647	+	321	5
7346_9	k141_62126	6647	7102	+	456	8
7347_1	k141_15938	62	1810	+	1749	55
7347_2	k141_15938	2042	2296	-	255	3
7348_1	k141_5346	26	949	+	924	33
7348_2	k141_5346	1014	1439	+	426	9
7348_3	k141_5346	1728	1817	+	90	0
7349_1	k141_19583	3	170	+	168	0
7349_2	k141_19583	158	1072	+	915	29
7349_3	k141_19583	1211	1390	+	180	8
7350_1	k141_33743	1	1410	-	1410	32
7350_2	k141_33743	1422	3290	-	1869	37
7350_3	k141_33743	3287	3769	-	483	17
7350_4	k141_33743	3998	5119	-	1122	33
7350_5	k141_33743	5605	6918	-	1314	36
7350_6	k141_33743	7033	7833	+	801	18
7350_7	k141_33743	7940	9154	-	1215	20
7350_8	k141_33743	9159	10007	-	849	23
7350_9	k141_33743	10071	10619	-	549	11
7350_10	k141_33743	10676	12007	-	1332	45
7350_11	k141_33743	12054	13253	-	1200	19
7350_12	k141_33743	13291	14766	-	1476	16
7350_13	k141_33743	15035	15694	+	660	9
7351_1	k141_15940	2	70	+	69	0
7351_2	k141_15940	67	1335	+	1269	23
7352_1	k141_5347	3	791	-	789	11
7352_2	k141_5347	924	1469	-	546	3
7353_1	k141_58373	1	114	+	114	9
7353_2	k141_58373	378	1262	+	885	71
7354_1	k141_47621	1	381	+	381	7
7354_2	k141_47621	381	1421	+	1041	15
7354_3	k141_47621	1418	1849	+	432	7
7354_4	k141_47621	1846	2376	+	531	4
7354_5	k141_47621	2390	3046	+	657	21
7354_6	k141_47621	3145	3504	+	360	9
7354_7	k141_47621	3711	4124	+	414	13
7354_8	k141_47621	4118	4456	+	339	1
7355_1	k141_30531	3	1145	+	1143	9
7356_1	k141_15942	3	194	+	192	3
7356_2	k141_15942	205	1062	+	858	6
7357_1	k141_37437	200	631	-	432	9
7357_2	k141_37437	1114	2775	+	1662	52
7358_1	k141_2081	1	612	-	612	1
7358_2	k141_2081	650	1273	-	624	13
7359_1	k141_9055	1	501	-	501	9
7359_2	k141_9055	576	833	-	258	3
7359_3	k141_9055	864	1058	-	195	0
7360_1	k141_2082	2	1108	+	1107	128
7361_1	k141_19586	1	417	+	417	5
7361_2	k141_19586	414	2048	+	1635	33
7361_3	k141_19586	2045	3322	+	1278	10
7362_1	k141_54850	1	834	-	834	20
7362_2	k141_54850	985	1329	-	345	18
7362_3	k141_54850	1323	1736	-	414	28
7362_4	k141_54850	1870	2061	-	192	0
7363_1	k141_2083	138	1115	-	978	18
7364_1	k141_51595	2	904	-	903	18
7364_2	k141_51595	972	1115	-	144	0
7364_3	k141_51595	1139	1519	-	381	11
7364_4	k141_51595	1538	1978	-	441	2
7364_5	k141_51595	1985	2908	-	924	32
7365_1	k141_37441	2	184	-	183	0
7365_2	k141_37441	156	1775	-	1620	8
7366_1	k141_58375	2	823	+	822	7
7366_2	k141_58375	833	2098	+	1266	46
7366_3	k141_58375	2104	3015	+	912	16
7366_4	k141_58375	3087	3539	-	453	14
7366_5	k141_58375	3530	4159	-	630	12
7367_1	k141_5357	160	1137	+	978	18
7367_2	k141_5357	1086	1277	+	192	8
7367_3	k141_5357	1270	1491	+	222	2
7367_4	k141_5357	1532	1960	+	429	19
7368_1	k141_19591	2	241	-	240	0
7368_2	k141_19591	277	876	-	600	8
7368_3	k141_19591	894	1070	-	177	1
7369_1	k141_54853	2	1159	+	1158	11
7370_1	k141_40518	35	709	+	675	18
7370_2	k141_40518	722	1318	+	597	17
7370_3	k141_40518	1311	1856	+	546	17
7370_4	k141_40518	1901	2524	+	624	16
7370_5	k141_40518	2539	3351	+	813	29
7370_6	k141_40518	3398	3871	-	474	8
7370_7	k141_40518	3890	4843	-	954	38
7370_8	k141_40518	4846	7401	-	2556	91
7370_9	k141_40518	7525	8262	-	738	33
7370_10	k141_40518	8255	8548	-	294	17
7370_11	k141_40518	8729	9415	+	687	21
7370_12	k141_40518	9412	9792	+	381	18
7370_13	k141_40518	9873	11513	-	1641	46
7370_14	k141_40518	11594	12736	-	1143	59
7370_15	k141_40518	13001	13486	+	486	15
7371_1	k141_23455	1	81	-	81	0
7371_2	k141_23455	103	867	-	765	4
7371_3	k141_23455	922	1116	-	195	0
7372_1	k141_30543	64	1554	+	1491	53
7372_2	k141_30543	1762	2325	-	564	17
7373_1	k141_2087	2	67	-	66	0
7373_2	k141_2087	106	1419	-	1314	20
7373_3	k141_2087	1665	2654	-	990	33
7374_1	k141_58383	2	961	-	960	7
7374_2	k141_58383	1062	1208	-	147	0
7375_1	k141_54856	2	1285	+	1284	49
7375_2	k141_54856	1354	1653	+	300	5
7376_1	k141_26882	2	913	-	912	8
7376_2	k141_26882	918	1682	-	765	6
7376_3	k141_26882	1684	2781	-	1098	28
7376_4	k141_26882	2866	4623	-	1758	153
7376_5	k141_26882	4918	7161	-	2244	329
7376_6	k141_26882	7206	8816	-	1611	20
7377_1	k141_5359	3	872	+	870	19
7377_2	k141_5359	1128	2651	+	1524	30
7377_3	k141_5359	2775	3281	-	507	6
7378_1	k141_47624	3	479	-	477	4
7378_2	k141_47624	483	2927	-	2445	60
7378_3	k141_47624	2890	3282	-	393	7
7378_4	k141_47624	3300	4166	-	867	21
7378_5	k141_47624	4629	6326	-	1698	65
7378_6	k141_47624	6353	6535	-	183	2
7378_7	k141_47624	6839	6955	-	117	12
7378_8	k141_47624	7220	8785	-	1566	62
7379_1	k141_69407	364	1146	+	783	36
7379_2	k141_69407	1246	1866	-	621	12
7379_3	k141_69407	2067	3206	+	1140	47
7379_4	k141_69407	3392	4144	+	753	38
7379_5	k141_69407	4272	4820	+	549	24
7379_6	k141_69407	4918	5982	-	1065	42
7379_7	k141_69407	6037	6288	-	252	27
7379_8	k141_69407	6638	7342	+	705	38
7379_9	k141_69407	7747	8418	+	672	26
7379_10	k141_69407	8628	9539	-	912	31
7379_11	k141_69407	9606	10178	-	573	15
7379_12	k141_69407	10542	10808	-	267	12
7379_13	k141_69407	11342	12424	+	1083	50
7379_14	k141_69407	12466	13029	-	564	8
7379_15	k141_69407	13548	14765	+	1218	33
7380_1	k141_30545	1	660	+	660	8
7380_2	k141_30545	674	886	+	213	0
7380_3	k141_30545	883	1440	+	558	6
7381_1	k141_33757	508	1497	+	990	48
7381_2	k141_33757	1517	2449	+	933	43
7381_3	k141_33757	2496	4073	+	1578	55
7381_4	k141_33757	4132	5517	+	1386	41
7382_1	k141_23462	2	376	-	375	6
7382_2	k141_23462	449	889	-	441	0
7382_3	k141_23462	908	1534	-	627	4
7383_1	k141_58386	3	689	-	687	2
7383_2	k141_58386	861	1148	-	288	7
7384_1	k141_30546	1	639	+	639	7
7384_2	k141_30546	636	1367	+	732	10
7385_1	k141_9065	1	612	+	612	7
7385_2	k141_9065	612	1826	+	1215	32
7385_3	k141_9065	1920	3515	+	1596	26
7385_4	k141_9065	3546	5282	+	1737	44
7386_1	k141_40523	3	80	+	78	0
7386_2	k141_40523	679	2625	+	1947	63
7386_3	k141_40523	2784	3344	+	561	9
7387_1	k141_69410	2	544	-	543	11
7387_2	k141_69410	541	792	-	252	2
7388_1	k141_37453	2	262	+	261	13
7388_2	k141_37453	262	1617	+	1356	167
7388_3	k141_37453	1807	2049	+	243	45
7388_4	k141_37453	2223	2630	+	408	46
7389_1	k141_33761	1	846	+	846	106
7389_2	k141_33761	846	1052	+	207	2
7389_3	k141_33761	1128	1250	+	123	5
7390_1	k141_15966	1	270	+	270	1
7390_2	k141_15966	264	887	+	624	2
7390_3	k141_15966	960	2036	+	1077	14
7391_1	k141_30549	63	1400	+	1338	14
7392_1	k141_9067	100	645	+	546	8
7392_2	k141_9067	684	1058	+	375	2
7393_1	k141_58388	2	634	+	633	13
7393_2	k141_58388	663	1118	+	456	6
7393_3	k141_58388	1181	2248	+	1068	20
7394_1	k141_19609	2	613	+	612	6
7394_2	k141_19609	627	1778	+	1152	15
7395_1	k141_23467	58	1644	-	1587	41
7396_1	k141_19610	2	1027	-	1026	1
7397_1	k141_33765	2	229	+	228	10
7397_2	k141_33765	604	1170	+	567	15
7397_3	k141_33765	1247	1447	-	201	9
7398_1	k141_51614	3	833	+	831	5
7398_2	k141_51614	955	2661	+	1707	16
7398_3	k141_51614	2827	3465	+	639	2
7399_1	k141_54863	220	1374	+	1155	16
7399_2	k141_54863	1550	2698	-	1149	26
7399_3	k141_54863	2896	3588	+	693	13
7399_4	k141_54863	3598	4203	+	606	3
7400_1	k141_47636	3	713	-	711	8
7400_2	k141_47636	710	1009	-	300	0
7401_1	k141_40529	2	283	+	282	2
7401_2	k141_40529	459	1208	+	750	4
7402_1	k141_23468	244	765	-	522	14
7402_2	k141_23468	1023	1994	-	972	38
7403_1	k141_65593	3	254	+	252	1
7403_2	k141_65593	304	750	+	447	6
7403_3	k141_65593	809	1072	+	264	11
7404_1	k141_15968	236	1006	-	771	14
7404_2	k141_15968	1212	2171	-	960	22
7404_3	k141_15968	2463	3101	-	639	7
7404_4	k141_15968	3197	3298	-	102	0
7405_1	k141_2094	2	481	+	480	16
7405_2	k141_2094	770	3982	+	3213	80
7405_3	k141_2094	4098	4619	-	522	12
7405_4	k141_2094	4753	5244	+	492	10
7406_1	k141_33767	1	975	+	975	10
7407_1	k141_47638	2	1099	-	1098	9
7408_1	k141_40530	20	541	+	522	3
7408_2	k141_40530	569	1102	+	534	10
7408_3	k141_40530	1146	1217	+	72	0
7409_1	k141_51616	2	1213	-	1212	19
7410_1	k141_54866	1	132	+	132	0
7410_2	k141_54866	238	1341	-	1104	21
7411_1	k141_15970	3	269	-	267	0
7411_2	k141_15970	282	647	-	366	0
7411_3	k141_15970	648	905	-	258	3
7411_4	k141_15970	886	1203	-	318	2
7412_1	k141_30552	3	278	-	276	0
7412_2	k141_30552	275	1441	-	1167	6
7412_3	k141_30552	1460	3163	-	1704	35
7412_4	k141_30552	3248	3442	-	195	0
7413_1	k141_65596	1	126	-	126	0
7413_2	k141_65596	107	946	-	840	17
7414_1	k141_2096	1	426	-	426	2
7414_2	k141_2096	426	1037	-	612	4
7415_1	k141_33768	491	1006	-	516	5
7415_2	k141_33768	1477	1659	-	183	7
7415_3	k141_33768	1671	1895	-	225	1
7416_1	k141_47639	2	1114	+	1113	18
7416_2	k141_47639	1346	2095	+	750	19
7416_3	k141_47639	2146	2688	+	543	10
7417_1	k141_23476	3	173	-	171	73
7418_1	k141_37460	2	1525	+	1524	44
7418_2	k141_37460	1535	3340	+	1806	33
7418_3	k141_37460	3340	4263	+	924	19
7418_4	k141_37460	4260	5528	-	1269	49
7418_5	k141_37460	5555	6055	+	501	30
7419_1	k141_5370	386	1027	+	642	13
7420_1	k141_58405	3	71	-	69	0
7420_2	k141_58405	246	539	+	294	12
7420_3	k141_58405	614	907	+	294	8
7420_4	k141_58405	949	1638	+	690	44
7421_1	k141_26916	1	972	+	972	13
7422_1	k141_58407	2	562	+	561	7
7422_2	k141_58407	590	1081	+	492	8
7423_1	k141_69431	2	163	+	162	1
7423_2	k141_69431	262	1731	+	1470	50
7423_3	k141_69431	1992	2096	+	105	2
7423_4	k141_69431	2169	2468	+	300	33
7423_5	k141_69431	2478	2750	+	273	15
7424_1	k141_47650	3	1094	-	1092	13
7425_1	k141_26921	1	1002	-	1002	3
7426_1	k141_65607	138	905	-	768	32
7426_2	k141_65607	956	2875	-	1920	65
7427_1	k141_19613	2	676	+	675	51
7427_2	k141_19613	691	903	+	213	8
7427_3	k141_19613	965	3211	+	2247	278
7427_4	k141_19613	3657	4214	+	558	90
7427_5	k141_19613	4334	4456	+	123	7
7427_6	k141_19613	4573	5166	+	594	53
7427_7	k141_19613	5252	5497	-	246	33
7427_8	k141_19613	5604	7556	-	1953	342
7427_9	k141_19613	7937	9043	+	1107	147
7428_1	k141_26923	3	938	-	936	11
7428_2	k141_26923	949	1149	-	201	0
7429_1	k141_5378	2	451	+	450	14
7429_2	k141_5378	451	1254	+	804	14
7430_1	k141_54881	270	1007	-	738	90
7430_2	k141_54881	1672	2565	+	894	40
7431_1	k141_62148	2	928	-	927	69
7431_2	k141_62148	1066	1278	-	213	15
7432_1	k141_69436	1	90	-	90	0
7432_2	k141_69436	957	1211	-	255	3
7433_1	k141_58413	2	475	-	474	4
7433_2	k141_58413	456	962	-	507	6
7433_3	k141_58413	982	1206	-	225	3
7433_4	k141_58413	1239	1484	-	246	2
7434_1	k141_26925	3	233	+	231	1
7434_2	k141_26925	258	698	+	441	4
7434_3	k141_26925	730	1038	+	309	0
7435_1	k141_2097	556	1233	-	678	32
7435_2	k141_2097	1440	2573	-	1134	42
7435_3	k141_2097	2720	4108	-	1389	36
7435_4	k141_2097	4237	4806	+	570	11
7435_5	k141_2097	4986	5459	-	474	6
7435_6	k141_2097	5551	7938	-	2388	56
7435_7	k141_2097	8028	8270	-	243	6
7436_1	k141_37470	1	141	+	141	4
7436_2	k141_37470	221	457	+	237	0
7436_3	k141_37470	668	1105	+	438	6
7436_4	k141_37470	1135	2070	+	936	19
7436_5	k141_37470	2157	2699	+	543	6
7436_6	k141_37470	2709	2924	+	216	5
7437_1	k141_54884	422	760	+	339	10
7437_2	k141_54884	753	1172	+	420	0
7438_1	k141_47652	225	3395	+	3171	335
7439_1	k141_33772	101	1468	-	1368	46
7439_2	k141_33772	1619	3040	-	1422	54
7439_3	k141_33772	3129	4376	-	1248	56
7439_4	k141_33772	4379	5449	-	1071	46
7439_5	k141_33772	5489	6214	-	726	27
7439_6	k141_33772	6214	6996	-	783	33
7439_7	k141_33772	7225	8640	-	1416	48
7440_1	k141_69443	1	495	+	495	8
7440_2	k141_69443	559	1425	+	867	18
7441_1	k141_58421	2	247	-	246	5
7441_2	k141_58421	266	1168	-	903	17
7441_3	k141_58421	1165	1266	-	102	0
7442_1	k141_40535	769	1200	-	432	28
7442_2	k141_40535	1197	1571	-	375	18
7442_3	k141_40535	1964	2152	+	189	9
7442_4	k141_40535	2447	2818	-	372	8
7442_5	k141_40535	2802	3863	-	1062	31
7442_6	k141_40535	3868	4179	-	312	8
7442_7	k141_40535	4244	4699	-	456	16
7442_8	k141_40535	4800	6254	-	1455	52
7442_9	k141_40535	6196	7575	-	1380	41
7442_10	k141_40535	7582	9750	-	2169	74
7442_11	k141_40535	9830	10237	-	408	15
7442_12	k141_40535	10415	11269	-	855	18
7443_1	k141_26928	2	298	-	297	14
7443_2	k141_26928	520	1140	+	621	30
7443_3	k141_26928	1115	2443	+	1329	36
7444_1	k141_9076	3	269	+	267	4
7444_2	k141_9076	369	890	+	522	5
7444_3	k141_9076	988	1185	+	198	0
7445_1	k141_69446	3	620	+	618	9
7445_2	k141_69446	620	1252	+	633	15
7446_1	k141_23483	3	410	+	408	6
7446_2	k141_23483	441	1133	+	693	10
7446_3	k141_23483	1366	1467	+	102	0
7446_4	k141_23483	1512	2381	+	870	15
7446_5	k141_23483	2644	4029	+	1386	41
7446_6	k141_23483	4122	5471	+	1350	33
7446_7	k141_23483	5624	6472	+	849	30
7446_8	k141_23483	6578	7795	-	1218	39
7446_9	k141_23483	8002	8943	+	942	18
7447_1	k141_2101	1	456	+	456	12
7447_2	k141_2101	468	842	+	375	4
7447_3	k141_2101	839	1003	+	165	0
7447_4	k141_2101	1208	1408	+	201	3
7447_5	k141_2101	1433	1621	+	189	4
7447_6	k141_2101	1769	2068	+	300	1
7448_1	k141_30564	2	793	+	792	16
7448_2	k141_30564	882	1115	+	234	15
7448_3	k141_30564	1311	1703	+	393	62
7448_4	k141_30564	1846	2760	-	915	44
7448_5	k141_30564	2993	3790	+	798	20
7448_6	k141_30564	3916	5847	+	1932	116
7448_7	k141_30564	6453	6587	+	135	3
7448_8	k141_30564	6547	6717	+	171	3
7448_9	k141_30564	6803	7747	+	945	17
7449_1	k141_40537	1	1002	+	1002	10
7449_2	k141_40537	948	1280	+	333	3
7450_1	k141_2102	2	796	+	795	14
7450_2	k141_2102	874	1020	-	147	3
7451_1	k141_37480	3	1169	-	1167	30
7451_2	k141_37480	1659	2705	+	1047	29
7451_3	k141_37480	2686	3366	+	681	14
7451_4	k141_37480	3379	3954	+	576	1
7452_1	k141_26931	2	553	+	552	7
7452_2	k141_26931	755	1735	+	981	26
7452_3	k141_26931	1754	2299	+	546	16
7452_4	k141_26931	2583	3041	+	459	7
7453_1	k141_2108	3	539	-	537	5
7453_2	k141_2108	676	1725	+	1050	16
7454_1	k141_33786	1	1395	-	1395	77
7454_2	k141_33786	1506	2198	-	693	6
7455_1	k141_23489	60	572	-	513	5
7455_2	k141_23489	586	996	-	411	0
7455_3	k141_23489	1009	1851	-	843	5
7455_4	k141_23489	1906	2283	-	378	4
7455_5	k141_23489	2807	3046	+	240	24
7455_6	k141_23489	3357	3512	-	156	1
7456_1	k141_30574	1	381	+	381	35
