# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam	RPKM
7789_1	k141_30671	448	2181	+	1734	89	24.2321
7789_2	k141_30671	2333	3055	+	723	28	18.2839
7789_3	k141_30671	3012	6152	-	3141	219	32.9174
7789_4	k141_30671	6417	8375	-	1959	99	23.8589
7789_5	k141_30671	8397	9821	-	1425	56	18.5534
7790_1	k141_58492	1	246	+	246	16	30.7068
7790_2	k141_58492	243	2171	+	1929	316	77.3401
7790_3	k141_58492	2268	2891	-	624	85	64.3108
7791_1	k141_51745	1	936	+	936	6	3.02639
7791_2	k141_51745	957	2177	+	1221	3	1.15999
7792_1	k141_54983	2	598	-	597	12	9.48979
7792_2	k141_54983	600	1151	-	552	5	4.27642
7793_1	k141_65720	46	780	-	735	17	10.9197
7793_2	k141_65720	956	1384	-	429	5	5.50253
7793_3	k141_65720	1475	2254	-	780	5	3.02639
7793_4	k141_65720	2360	2629	+	270	5	8.74291
7793_5	k141_65720	2626	2778	-	153	0	0
7794_1	k141_9153	78	539	-	462	49	50.073
7794_2	k141_9153	624	1289	-	666	113	80.104
7794_3	k141_9153	1583	1771	-	189	26	64.9473
7795_1	k141_19720	2	349	+	348	4	5.42663
7795_2	k141_19720	515	1000	+	486	10	9.71435
7796_1	k141_47793	1	4551	-	4551	98	10.1664
7796_2	k141_47793	4535	6280	-	1746	34	9.19358
7796_3	k141_47793	6297	6548	-	252	4	7.49392
7796_4	k141_47793	6535	6759	-	225	5	10.4915
7797_1	k141_30672	2	2131	+	2130	29	6.42789
7798_1	k141_58494	18	422	-	405	10	11.6572
7798_2	k141_58494	419	940	-	522	3	2.71332
7798_3	k141_58494	1022	1387	-	366	5	6.44969
7799_1	k141_44791	125	1405	-	1281	33	12.1623
7800_1	k141_27079	159	1499	+	1341	81	28.5171
7801_1	k141_47795	373	2220	+	1848	7	1.78832
7802_1	k141_51750	1	318	+	318	4	5.93858
7802_2	k141_51750	346	1029	+	684	12	8.28276
7802_3	k141_51750	1029	2939	+	1911	58	14.329
7802_4	k141_51750	3036	3128	+	93	0	0
7803_1	k141_2240	258	3206	-	2949	110	17.6103
7803_2	k141_2240	3400	3747	+	348	2	2.71332
7803_3	k141_2240	3760	5100	-	1341	41	14.4346
7803_4	k141_2240	5129	6508	-	1380	63	21.5532
7804_1	k141_19727	1	141	+	141	0	0
7804_2	k141_19727	164	550	-	387	5	6.09971
7804_3	k141_19727	553	1221	-	669	3	2.11712
7805_1	k141_9157	1	69	+	69	0	0
7805_2	k141_9157	141	1319	+	1179	17	6.80746
7805_3	k141_9157	1341	2249	+	909	7	3.63567
7805_4	k141_9157	2506	2718	+	213	3	6.64954
7805_5	k141_9157	2839	3330	+	492	8	7.6767
7806_1	k141_65724	3	323	-	321	11	16.1785
7806_2	k141_65724	425	1459	-	1035	18	8.21073
7806_3	k141_65724	1604	1948	-	345	10	13.6846
7806_4	k141_65724	1963	3564	-	1602	33	9.72526
7806_5	k141_65724	3576	4142	-	567	15	12.4899
7807_1	k141_30680	2	418	+	417	3	3.39653
7807_2	k141_30680	568	1629	+	1062	18	8.00199
7808_1	k141_27081	1	66	-	66	0	0
7808_2	k141_27081	361	1569	+	1209	57	22.2586
7808_3	k141_27081	1853	2656	+	804	17	9.98258
7808_4	k141_27081	2764	3033	-	270	12	20.983
7808_5	k141_27081	3056	3454	-	399	4	4.733
7809_1	k141_5448	3	1157	-	1155	71	29.0219
7809_2	k141_5448	1162	1446	-	285	18	29.8179
7809_3	k141_5448	1482	3383	-	1902	126	31.2759
7809_4	k141_5448	3380	3952	-	573	37	30.4858
7809_5	k141_5448	4161	4793	-	633	47	35.0545
7809_6	k141_5448	4793	5089	-	297	6	9.53772
7809_7	k141_5448	5091	6479	-	1389	139	47.2457
7809_8	k141_5448	6469	7152	-	684	58	40.0333
7809_9	k141_5448	7325	7585	+	261	18	32.5598
7809_10	k141_5448	7729	8058	-	330	35	50.073
7809_11	k141_5448	8012	9049	-	1038	94	42.7544
7809_12	k141_5448	9052	9837	-	786	73	43.848
7809_13	k141_5448	9834	10436	-	603	34	26.6202
7809_14	k141_5448	10433	12127	-	1695	97	27.0179
7809_15	k141_5448	12124	12600	-	477	16	15.8362
7809_16	k141_5448	12597	12887	-	291	25	40.5599
7809_17	k141_5448	12884	13039	-	156	6	18.1584
7809_18	k141_5448	13026	13703	-	678	44	30.6389
7809_19	k141_5448	13696	13947	-	252	24	44.9635
7809_20	k141_5448	13947	14306	-	360	26	34.0974
7809_21	k141_5448	14308	15069	-	762	60	37.1746
7809_22	k141_5448	15056	15352	-	297	11	17.4858
7809_23	k141_5448	15349	15768	-	420	12	13.4891
7809_24	k141_5448	15765	16253	-	489	55	53.1011
7809_25	k141_5448	16298	16918	-	621	43	32.6909
7809_26	k141_5448	16933	17919	-	987	63	30.1351
7809_27	k141_5448	17925	18797	-	873	38	20.5503
7809_28	k141_5448	18874	19302	-	429	37	40.7187
7809_29	k141_5448	19369	19677	-	309	13	19.8625
7809_30	k141_5448	19619	19804	-	186	20	50.7653
7809_31	k141_5448	20055	21023	-	969	85	41.4138
7809_32	k141_5448	21020	21259	-	240	5	9.83578
7809_33	k141_5448	21331	21837	+	507	45	41.9039
7809_34	k141_5448	21955	23016	+	1062	68	30.2297
7809_35	k141_5448	23069	23440	-	372	36	45.6888
7809_36	k141_5448	23470	23721	-	252	38	71.1923
7809_37	k141_5448	24155	24367	+	213	29	64.2789
7809_38	k141_5448	24760	25269	-	510	32	29.623
7809_39	k141_5448	25266	26897	-	1632	93	26.9037
7809_40	k141_5448	27202	27510	+	309	20	30.5577
7809_41	k141_5448	27521	28366	+	846	75	41.8544
7809_42	k141_5448	28384	29253	-	870	62	33.6451
7809_43	k141_5448	29301	30236	-	936	44	22.1935
7809_44	k141_5448	30253	31041	-	789	51	30.5171
7809_45	k141_5448	31062	31589	-	528	38	33.9781
7809_46	k141_5448	31630	32370	-	741	55	35.0424
7809_47	k141_5448	32383	33264	-	882	46	24.6229
7809_48	k141_5448	33338	34060	-	723	69	45.0568
7809_49	k141_5448	34206	34373	-	168	6	16.8613
7810_1	k141_51754	2	1483	-	1482	28	8.91989
7811_1	k141_47800	3	842	+	840	2	1.12409
7811_2	k141_47800	908	1420	-	513	1	0.920306
7812_1	k141_33950	1	186	+	186	2	5.07653
7812_2	k141_33950	183	365	+	183	4	10.3195
7812_3	k141_33950	950	1660	-	711	22	14.6084
7812_4	k141_33950	1653	3842	-	2190	67	14.4438
7812_5	k141_33950	3839	4699	-	861	24	13.1601
7812_6	k141_33950	4755	5384	-	630	24	17.9854
7812_7	k141_33950	5426	6703	-	1278	35	12.9297
7812_8	k141_33950	6719	8056	-	1338	47	16.5841
7812_9	k141_33950	8305	8487	-	183	18	46.4378
7812_10	k141_33950	8649	9902	-	1254	43	16.189
7812_11	k141_33950	9920	10120	-	201	8	18.7907
7812_12	k141_33950	10127	10528	-	402	13	15.2675
7812_13	k141_33950	10751	12133	-	1383	32	10.9239
7812_14	k141_33950	12114	12788	-	675	19	13.2892
7812_15	k141_33950	12901	13317	-	417	7	7.92523
7812_16	k141_33950	13421	14152	-	732	17	10.9645
7812_17	k141_33950	14165	14896	-	732	29	18.7041
7812_18	k141_33950	14889	15812	-	924	23	11.7518
7812_19	k141_33950	15830	16069	-	240	10	19.6716
7813_1	k141_23594	2	280	+	279	1	1.69218
7813_2	k141_23594	286	1041	+	756	10	6.24494
7814_1	k141_65725	3	104	-	102	1	4.6286
7814_2	k141_65725	257	616	-	360	6	7.86862
7814_3	k141_65725	672	878	-	207	2	4.56152
7814_4	k141_65725	978	2294	-	1317	20	7.16959
7815_1	k141_58496	63	1286	-	1224	18	6.9429
7815_2	k141_58496	1301	2554	-	1254	39	14.6831
7815_3	k141_58496	2572	3051	-	480	8	7.86862
7815_4	k141_58496	3244	3621	-	378	31	38.7186
7815_5	k141_58496	3885	4151	+	267	16	28.2917
7815_6	k141_58496	4191	4835	-	645	20	14.6393
7815_7	k141_58496	4904	5089	-	186	0	0
7816_1	k141_19729	68	754	+	687	49	33.6736
7816_2	k141_19729	751	1671	+	921	130	66.6398
7816_3	k141_19729	1892	2707	-	816	21	12.1501
7817_1	k141_2248	3	146	-	144	0	0
7817_2	k141_2248	242	1438	+	1197	5	1.97209
7818_1	k141_62271	1	306	-	306	3	4.6286
7818_2	k141_62271	323	511	-	189	0	0
7818_3	k141_62271	508	1242	-	735	17	10.9197
7818_4	k141_62271	1226	1483	-	258	10	18.2991
7818_5	k141_62271	1515	3590	-	2076	47	10.6886
7818_6	k141_62271	3601	4038	-	438	9	9.70104
7818_7	k141_62271	4082	6082	-	2001	64	15.1002
7818_8	k141_62271	6729	7814	-	1086	32	13.9114
7819_1	k141_33952	2	895	+	894	4	2.11238
7819_2	k141_33952	1098	1205	+	108	2	8.74291
7820_1	k141_69524	156	1946	+	1791	76	20.034
7820_2	k141_69524	1974	2987	+	1014	26	12.1056
7820_3	k141_69524	3098	3364	+	267	6	10.6094
7820_4	k141_69524	3449	5272	-	1824	96	24.8483
7820_5	k141_69524	5591	6148	+	558	32	27.0748
7820_6	k141_69524	6180	7370	-	1191	72	28.5411
7820_7	k141_69524	7627	8142	+	516	25	22.8739
7820_8	k141_69524	8222	8779	+	558	24	20.3061
7820_9	k141_69524	8754	9224	+	471	16	16.038
7820_10	k141_69524	9202	9807	+	606	17	13.2442
7820_11	k141_69524	9798	10238	+	441	17	18.1995
7820_12	k141_69524	10241	11263	+	1023	65	29.9977
7820_13	k141_69524	11265	11897	+	633	35	26.1044
7820_14	k141_69524	11908	13290	+	1383	84	28.6752
7820_15	k141_69524	13343	14809	+	1467	56	18.0222
7820_16	k141_69524	14793	15164	+	372	3	3.8074
7821_1	k141_27085	3	1331	-	1329	5	1.77621
7822_1	k141_47802	264	557	+	294	12	19.2701
7822_2	k141_47802	1298	1555	+	258	9	16.4692
7822_3	k141_47802	1628	1969	+	342	13	17.946
7822_4	k141_47802	2027	2209	+	183	6	15.4793
7823_1	k141_62273	2	1000	+	999	8	3.78072
7824_1	k141_19731	1	396	-	396	6	7.15329
7824_2	k141_19731	727	1374	+	648	36	26.2287
7824_3	k141_19731	1337	1738	+	402	14	16.4419
7825_1	k141_27087	289	1086	-	798	6	3.54975
7826_1	k141_12728	2	100	+	99	13	61.9952
7826_2	k141_12728	762	3029	-	2268	198	41.2166
7826_3	k141_12728	3367	3732	-	366	30	38.6981
7826_4	k141_12728	3760	5247	-	1488	137	43.4678
7826_5	k141_12728	5476	5661	-	186	17	43.1505
7826_6	k141_12728	5720	6424	-	705	59	39.5105
7826_7	k141_12728	6496	7230	-	735	44	28.2628
7826_8	k141_12728	7454	12763	-	5310	441	39.2097
7826_9	k141_12728	12970	14343	-	1374	111	38.1405
7826_10	k141_12728	14376	15779	-	1404	74	24.8837
7826_11	k141_12728	15803	16783	-	981	75	36.0946
7826_12	k141_12728	16811	17356	-	546	35	30.2639
7826_13	k141_12728	17412	18692	-	1281	94	34.644
7826_14	k141_12728	18634	19239	-	606	49	38.1745
7826_15	k141_12728	19590	19835	-	246	17	32.626
7826_16	k141_12728	19906	20433	-	528	38	33.9781
7826_17	k141_12728	20455	21111	-	657	42	30.181
7826_18	k141_12728	21062	21580	-	519	39	35.477
7826_19	k141_12728	21671	22636	-	966	87	42.5199
7826_20	k141_12728	22799	23089	-	291	22	35.6927
7826_21	k141_12728	23102	25057	-	1956	182	43.9291
7827_1	k141_30690	3	389	-	387	4	4.87976
7827_2	k141_30690	453	1343	-	891	31	16.4261
7827_3	k141_30690	1391	1546	-	156	1	3.02639
7828_1	k141_37625	3	80	-	78	0	0
7828_2	k141_37625	213	1103	-	891	18	9.53772
7828_3	k141_37625	1090	1212	-	123	2	7.6767
7828_4	k141_37625	1253	1732	-	480	13	12.7865
7828_5	k141_37625	1722	2471	-	750	20	12.5898
7828_6	k141_37625	2514	2717	-	204	7	16.2001
7828_7	k141_37625	2819	4084	-	1266	77	28.7149
7828_8	k141_37625	4204	5070	-	867	46	25.0489
7828_9	k141_37625	5150	6319	-	1170	32	12.9126
7828_10	k141_37625	6330	7067	-	738	16	10.2356
7828_11	k141_37625	7057	7323	-	267	10	17.6823
7828_12	k141_37625	7422	8231	+	810	19	11.0744
7828_13	k141_37625	8218	9108	+	891	28	14.8365
7828_14	k141_37625	9238	9615	-	378	25	31.2247
7828_15	k141_37625	9870	10544	-	675	6	4.1966
7828_16	k141_37625	10557	11732	-	1176	30	12.0438
7828_17	k141_37625	11733	12821	-	1089	46	19.9425
7828_18	k141_37625	12868	14181	-	1314	84	30.181
7828_19	k141_37625	14204	14536	-	333	9	12.7599
7828_20	k141_37625	14536	14856	-	321	8	11.7662
7828_21	k141_37625	14861	15907	-	1047	40	18.037
7828_22	k141_37625	15900	17807	-	1908	51	12.6195
7828_23	k141_37625	18024	18632	-	609	26	20.1561
7828_24	k141_37625	18789	19076	+	288	19	31.1466
7828_25	k141_37625	19091	20704	+	1614	73	21.3535
7828_26	k141_37625	20779	21510	-	732	17	10.9645
7828_27	k141_37625	21589	22767	+	1179	22	8.80965
7828_28	k141_37625	22775	23602	+	828	18	10.2634
7828_29	k141_37625	23615	23998	-	384	14	17.2126
7829_1	k141_65730	1	1422	+	1422	17	5.64416
7829_2	k141_65730	1798	2685	+	888	17	9.03828
7830_1	k141_47806	3	905	+	903	4	2.09133
7830_2	k141_47806	980	1219	-	240	1	1.96716
7831_1	k141_44811	2	553	-	552	4	3.42114
7831_2	k141_44811	596	1060	-	465	7	7.10714
7831_3	k141_44811	1045	1359	-	315	1	1.49878
7832_1	k141_69529	3	713	+	711	14	9.29626
7832_2	k141_69529	834	1766	+	933	14	7.08429
7833_1	k141_19732	1	1959	+	1959	52	12.532
7833_2	k141_19732	1868	2086	-	219	0	0
7834_1	k141_5450	90	659	-	570	14	11.5959
7834_2	k141_5450	709	999	-	291	15	24.3359
7834_3	k141_5450	1126	2298	-	1173	36	14.4895
7834_4	k141_5450	2391	2558	-	168	1	2.81022
7834_5	k141_5450	2581	3771	-	1191	60	23.7842
7834_6	k141_5450	3794	4732	-	939	33	16.592
7834_7	k141_5450	4764	4865	-	102	0	0
7834_8	k141_5450	5013	5201	+	189	2	4.99595
7835_1	k141_27091	3	626	-	624	15	11.349
7835_2	k141_27091	771	1058	-	288	2	3.27859
7836_1	k141_12730	2	181	+	180	0	0
7836_2	k141_12730	399	1730	+	1332	27	9.56994
7837_1	k141_30693	2	1222	+	1221	25	9.66661
7837_2	k141_30693	1353	1442	+	90	0	0
7838_1	k141_2259	3	575	+	573	6	4.94364
7838_2	k141_2259	568	1329	+	762	16	9.91322
7838_3	k141_2259	1319	1387	+	69	0	0
7839_1	k141_33960	2	2077	-	2076	17	3.86609
7840_1	k141_44812	1	1710	+	1710	13	3.5892
7841_1	k141_5452	3	779	-	777	11	6.68377
7841_2	k141_5452	1011	1184	+	174	0	0
7842_1	k141_19734	97	1299	-	1203	79	31.0035
7843_1	k141_55011	2	1273	+	1272	34	12.6195
7843_2	k141_55011	1292	1831	+	540	3	2.62287
7843_3	k141_55011	2232	2759	-	528	13	11.6241
7843_4	k141_55011	3040	3261	+	222	7	14.8866
7844_1	k141_30695	1	1476	+	1476	28	8.95615
7845_1	k141_12732	1	1818	+	1818	19	4.93412
7846_1	k141_62275	3	77	+	75	0	0
7846_2	k141_62275	92	1036	+	945	23	11.4907
7846_3	k141_62275	1229	2596	-	1368	67	23.1227
7846_4	k141_62275	2698	3108	+	411	6	6.89222
7846_5	k141_62275	3119	5257	+	2139	60	13.2431
7846_6	k141_62275	5266	5931	+	666	12	8.50662
7847_1	k141_16042	1	666	-	666	20	14.1777
7847_2	k141_16042	668	1453	-	786	14	8.40921
7847_3	k141_16042	1484	3313	-	1830	93	23.9928
7847_4	k141_16042	3851	5239	+	1389	24	8.15753
7847_5	k141_16042	5351	6010	+	660	365	261.095
7847_6	k141_16042	6172	6912	+	741	451	287.348
7847_7	k141_16042	7586	8227	+	642	21	15.4431
7847_8	k141_16042	8440	9357	-	918	42	21.6001
7847_9	k141_16042	10189	11490	-	1302	47	17.0426
7847_10	k141_16042	11524	12447	-	924	27	13.7956
7847_11	k141_16042	12905	13738	-	834	37	20.9452
7847_12	k141_16042	14068	14580	-	513	21	19.3264
7847_13	k141_16042	14606	15457	-	852	30	16.6238
7847_14	k141_16042	15493	16698	-	1206	41	16.0504
7847_15	k141_16042	16719	17627	-	909	15	7.79071
7847_16	k141_16042	17835	18527	-	693	20	13.6253
7847_17	k141_16042	18690	19358	+	669	6	4.23424
7847_18	k141_16042	19361	20728	+	1368	40	13.8046
7847_19	k141_16042	21108	22019	+	912	29	15.0125
7847_20	k141_16042	22682	24586	-	1905	81	20.0743
7847_21	k141_16042	24528	25118	-	591	9	7.1896
7847_22	k141_16042	25145	26686	-	1542	46	14.0839
7847_23	k141_16042	26659	28068	-	1410	47	15.7372
7847_24	k141_16042	28172	28483	+	312	7	10.5924
7847_25	k141_16042	28853	29332	-	480	31	30.4909
7847_26	k141_16042	29355	29804	-	450	2	2.0983
7847_27	k141_16042	29805	30086	-	282	7	11.7192
7847_28	k141_16042	30268	30543	+	276	12	20.5268
7847_29	k141_16042	30591	30830	+	240	10	19.6716
7847_30	k141_16042	31125	31667	-	543	21	18.2587
7847_31	k141_16042	31886	33004	-	1119	56	23.627
7847_32	k141_16042	33072	33842	-	771	34	20.8197
7847_33	k141_16042	33941	35227	-	1287	33	12.1056
7847_34	k141_16042	35505	36515	-	1011	26	12.1415
7848_1	k141_27096	65	964	-	900	4	2.0983
7848_2	k141_27096	1101	1880	+	780	6	3.63167
7848_3	k141_27096	1914	2378	+	465	7	7.10714
7848_4	k141_27096	2402	2692	+	291	3	4.86719
7849_1	k141_30700	3	1037	-	1035	17	7.75458
7850_1	k141_62276	2	577	-	576	4	3.27859
7850_2	k141_62276	574	897	-	324	3	4.37146
7850_3	k141_62276	1083	1313	-	231	0	0
7851_1	k141_12735	315	1754	+	1440	44	14.4258
7851_2	k141_12735	1786	2148	+	363	13	16.9078
7852_1	k141_51761	3	122	-	120	2	7.86862
7852_2	k141_51761	282	1760	+	1479	85	27.1332
7852_3	k141_51761	1893	2699	+	807	48	28.0813
7852_4	k141_51761	2709	4925	+	2217	101	21.5083
7852_5	k141_51761	4918	6561	+	1644	56	16.0819
7852_6	k141_51761	6684	7019	-	336	5	7.02555
7852_7	k141_51761	7040	7360	-	321	2	2.94154
7852_8	k141_51761	7323	7667	-	345	5	6.84228
7852_9	k141_51761	7887	9593	+	1707	48	13.2757
7853_1	k141_58498	2	1132	+	1131	38	15.8625
7853_2	k141_58498	1139	2326	+	1188	26	10.3325
7853_3	k141_58498	2323	2805	+	483	12	11.7296
7853_4	k141_58498	2810	4138	+	1329	39	13.8545
7853_5	k141_58498	4138	4689	+	552	24	20.5268
7853_6	k141_58498	4726	5364	+	639	21	15.5156
7853_7	k141_58498	5491	6012	+	522	23	20.8021
7853_8	k141_58498	6035	7570	+	1536	83	25.5115
7853_9	k141_58498	7605	9368	-	1764	69	18.4672
7853_10	k141_58498	9651	10607	+	957	44	21.7065
7854_1	k141_19740	104	1771	+	1668	62	17.5487
7854_2	k141_19740	1809	2186	-	378	11	13.7389
7854_3	k141_19740	2313	2684	+	372	15	19.037
7855_1	k141_27098	242	985	+	744	24	15.2296
7855_2	k141_27098	987	1904	+	918	14	7.20004
7856_1	k141_44826	2	142	-	141	0	0
7856_2	k141_44826	179	619	-	441	3	3.21168
7856_3	k141_44826	685	1071	-	387	2	2.43988
7857_1	k141_40653	1	531	+	531	9	8.00199
7857_2	k141_40653	647	1180	+	534	11	9.72526
7857_3	k141_40653	1416	2609	+	1194	31	12.2576
7857_4	k141_40653	2602	5154	+	2553	97	17.9379
7857_5	k141_40653	5379	6143	-	765	25	15.4287
7857_6	k141_40653	6323	8668	+	2346	82	16.502
7857_7	k141_40653	8977	10170	-	1194	51	20.1658
7857_8	k141_40653	10249	11250	-	1002	30	14.1352
7857_9	k141_40653	11254	12543	-	1290	41	15.0053
7857_10	k141_40653	13276	14658	-	1383	65	22.1892
7857_11	k141_40653	15083	16342	+	1260	48	17.9854
7857_12	k141_40653	16362	17486	+	1125	51	21.4026
7857_13	k141_40653	17517	17816	+	300	11	17.311
7857_14	k141_40653	18139	19614	+	1476	52	16.6329
7858_1	k141_55018	1	2925	+	2925	64	10.3301
7859_1	k141_16043	2	712	+	711	17	11.2883
7859_2	k141_16043	669	1316	+	648	20	14.5715
7859_3	k141_16043	1529	3307	+	1779	39	10.35
7860_1	k141_5469	1	1326	+	1326	19	6.76488
7861_1	k141_40655	2	169	+	168	0	0
7861_2	k141_40655	553	1083	+	531	39	34.6753
7861_3	k141_40655	1049	1486	+	438	14	15.0905
7862_1	k141_62280	123	401	+	279	0	0
7862_2	k141_62280	388	1209	+	822	10	5.74352
7862_3	k141_62280	1196	1936	+	741	12	7.64562
7862_4	k141_62280	1975	2574	+	600	1	0.786862
7863_1	k141_33969	855	2648	-	1794	52	13.6846
7863_2	k141_33969	2682	3278	-	597	11	8.69898
7863_3	k141_33969	3340	4809	-	1470	30	9.63505
7863_4	k141_33969	4817	4927	-	111	0	0
7864_1	k141_27101	2	868	+	867	6	3.26725
7864_2	k141_27101	897	1196	+	300	6	9.44234
7864_3	k141_27101	1379	1681	+	303	6	9.34886
7865_1	k141_44830	2	64	-	63	5	37.4696
7865_2	k141_44830	255	812	-	558	22	18.6139
7865_3	k141_44830	897	1433	-	537	3	2.63753
7866_1	k141_19743	126	365	+	240	7	13.7701
7866_2	k141_19743	738	2156	+	1419	31	10.314
7866_3	k141_19743	2271	2861	-	591	7	5.59191
7867_1	k141_47818	386	790	-	405	14	16.3201
7867_2	k141_47818	799	2193	-	1395	54	18.2755
7867_3	k141_47818	2216	3073	-	858	24	13.2061
7867_4	k141_47818	3089	4600	-	1512	42	13.1144
7867_5	k141_47818	4587	5159	-	573	3	2.47182
7867_6	k141_47818	5144	5686	-	543	14	12.1725
7867_7	k141_47818	5722	5988	-	267	8	14.1458
7867_8	k141_47818	6060	6752	-	693	15	10.219
7867_9	k141_47818	6757	7173	-	417	5	5.66088
7867_10	k141_47818	7257	7475	-	219	2	4.31157
7867_11	k141_47818	7472	7768	-	297	13	20.6651
7868_1	k141_44831	355	1092	-	738	18	11.5151
7869_1	k141_12747	3	425	+	423	2	2.23223
7869_2	k141_12747	547	825	-	279	0	0
7869_3	k141_12747	800	1141	-	342	6	8.28276
7870_1	k141_40658	2	808	-	807	4	2.34011
7870_2	k141_40658	984	1577	+	594	9	7.15329
7871_1	k141_58502	1	363	+	363	6	7.80359
7871_2	k141_58502	610	3246	+	2637	56	10.026
7871_3	k141_58502	3233	3712	+	480	11	10.8194
7872_1	k141_62283	3	518	-	516	118	107.965
7872_2	k141_62283	789	1232	-	444	60	63.7996
7872_3	k141_62283	1297	1512	-	216	20	43.7146
7873_1	k141_30720	3	182	+	180	1	2.62287
7873_2	k141_30720	185	592	+	408	10	11.5715
7873_3	k141_30720	701	1432	+	732	20	12.8994
7874_1	k141_44833	2	526	+	525	0	0
7874_2	k141_44833	548	2908	+	2361	34	6.79881
7875_1	k141_19751	1	819	-	819	12	6.91747
7875_2	k141_19751	813	1271	-	459	1	1.02858
7876_1	k141_62289	3	320	+	318	5	7.42323
7876_2	k141_62289	322	1269	+	948	9	4.48213
7877_1	k141_2263	1	414	-	414	35	39.9133
7877_2	k141_2263	652	1365	-	714	49	32.4002
7877_3	k141_2263	1547	1696	-	150	16	50.3592
7877_4	k141_2263	1738	2280	-	543	21	18.2587
7877_5	k141_2263	2285	2767	-	483	24	23.4592
7877_6	k141_2263	2771	3067	-	297	12	19.0754
7877_7	k141_2263	3324	3629	-	306	17	26.2287
7877_8	k141_2263	3858	5012	-	1155	89	36.3796
7877_9	k141_2263	5057	6490	-	1434	95	31.2769
7877_10	k141_2263	6740	7027	+	288	8	13.1144
7877_11	k141_2263	7083	7490	-	408	31	35.8717
7877_12	k141_2263	7633	7893	-	261	2	3.61776
7877_13	k141_2263	7937	8536	-	600	20	15.7372
7877_14	k141_2263	8667	10400	-	1734	119	32.4002
7877_15	k141_2263	10393	12111	-	1719	87	23.8942
7877_16	k141_2263	12224	12457	+	234	0	0
7878_1	k141_5481	281	448	+	168	0	0
7878_2	k141_5481	435	1013	+	579	9	7.33861
7878_3	k141_5481	1040	1177	+	138	0	0
7878_4	k141_5481	1226	1660	+	435	11	11.9386
7878_5	k141_5481	2099	2521	+	423	5	5.58058
7879_1	k141_44836	3	980	+	978	10	4.82737
7880_1	k141_27114	3	1619	-	1617	10	2.91971
7881_1	k141_33983	1	498	-	498	2	1.89605
7881_2	k141_33983	580	822	-	243	12	23.3144
7881_3	k141_33983	896	1855	-	960	28	13.7701
7881_4	k141_33983	1877	2653	-	777	15	9.11423
7882_1	k141_30724	3	959	-	957	34	16.7732
7882_2	k141_30724	952	1626	-	675	20	13.9887
7882_3	k141_30724	1619	2572	-	954	30	14.8465
7882_4	k141_30724	2569	3477	-	909	26	13.5039
7883_1	k141_5485	1	942	-	942	41	20.5486
7883_2	k141_5485	1080	1415	-	336	23	32.3175
7884_1	k141_47819	59	430	-	372	14	17.7679
7884_2	k141_47819	489	881	-	393	3	3.60395
7884_3	k141_47819	919	1104	-	186	3	7.61479
7884_4	k141_47819	1137	1895	-	759	19	11.8185
7884_5	k141_47819	1923	2519	-	597	9	7.11735
7884_6	k141_47819	2585	3340	-	756	15	9.36741
7884_7	k141_47819	3362	4162	-	801	19	11.1988
7884_8	k141_47819	4339	5709	-	1371	35	12.0526
7884_9	k141_47819	5706	6419	-	714	34	22.4818
7884_10	k141_47819	6603	8009	-	1407	32	10.7376
7885_1	k141_19762	3	137	-	135	0	0
7885_2	k141_19762	150	1004	-	855	14	7.73057
7886_1	k141_9164	3	1790	+	1788	11	2.90452
7886_2	k141_9164	2490	4406	+	1917	21	5.17186
7886_3	k141_9164	4685	5350	+	666	2	1.41777
7887_1	k141_12751	3	947	-	945	16	7.99352
7887_2	k141_12751	1076	2350	-	1275	21	7.77605
7887_3	k141_12751	2439	2921	+	483	14	13.6846
7887_4	k141_12751	3112	4389	-	1278	23	8.49663
7887_5	k141_12751	4706	5794	-	1089	24	10.4048
7888_1	k141_33986	2	1306	+	1305	15	5.42663
7888_2	k141_33986	1312	1431	+	120	0	0
7889_1	k141_69532	362	1003	-	642	28	20.5908
7889_2	k141_69532	1003	1980	-	978	51	24.6196
7889_3	k141_69532	2567	3154	-	588	24	19.2701
7889_4	k141_69532	3141	4169	-	1029	24	11.0115
7889_5	k141_69532	4590	5018	+	429	24	26.4122
7889_6	k141_69532	5015	5680	+	666	39	27.6465
7889_7	k141_69532	5697	6287	+	591	18	14.3792
7889_8	k141_69532	6371	7036	+	666	24	17.0132
7889_9	k141_69532	7591	7854	-	264	14	25.0365
7889_10	k141_69532	8120	8371	-	252	21	39.3431
7889_11	k141_69532	8380	8760	-	381	12	14.8698
7889_12	k141_69532	8926	9633	-	708	28	18.6713
7889_13	k141_69532	9630	10541	-	912	55	28.472
7889_14	k141_69532	10872	12080	-	1209	49	19.1346
7889_15	k141_69532	12297	13502	-	1206	47	18.3993
7889_16	k141_69532	13514	13957	-	444	19	20.2032
7889_17	k141_69532	14343	14894	-	552	16	13.6846
