# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A17_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A17_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A17_2.bam	RPKG
17490_36	k141_80082	21233	21772	+	540	1	0.000760317
17490_37	k141_80082	21769	22182	+	414	0	0
17490_38	k141_80082	22195	23940	+	1746	13	0.00305694
17490_39	k141_80082	23956	25242	+	1287	20	0.00638028
17490_40	k141_80082	25254	25454	+	201	1	0.00204264
17490_41	k141_80082	25531	26883	+	1353	15	0.00455178
17490_42	k141_80082	26883	27767	+	885	5	0.00231961
17490_43	k141_80082	27781	29628	+	1848	17	0.0037769
17490_44	k141_80082	29652	29984	+	333	1	0.00123295
17490_45	k141_80082	29959	30282	+	324	0	0
17490_46	k141_80082	30297	31001	+	705	0	0
17490_47	k141_80082	31085	31504	+	420	2	0.0019551
17490_48	k141_80082	31519	32061	+	543	0	0
17490_49	k141_80082	32070	33062	+	993	5	0.00206733
17490_50	k141_80082	33072	33449	+	378	5	0.00543083
17490_51	k141_80082	33446	39859	+	6414	36	0.00230442
17490_52	k141_80082	39856	40770	+	915	12	0.00538454
17490_53	k141_80082	40776	41246	+	471	0	0
17491_1	k141_99137	1	1002	+	1002	9	0.00368776
17491_2	k141_99137	999	1196	+	198	0	0
17492_1	k141_155911	1	309	+	309	0	0
17492_2	k141_155911	306	665	+	360	0	0
17492_3	k141_155911	652	1161	+	510	0	0
17493_1	k141_184800	2	298	+	297	0	0
17493_2	k141_184800	354	1034	+	681	4	0.00241158
17493_3	k141_184800	1031	2104	+	1074	7	0.00267597
17494_1	k141_118120	521	1219	+	699	2	0.00117474
17494_2	k141_118120	1216	1965	+	750	4	0.00218971
17494_3	k141_118120	1965	2720	+	756	4	0.00217233
17495_1	k141_69948	3	89	+	87	0	0
17495_2	k141_69948	86	460	+	375	0	0
17495_3	k141_69948	408	1163	-	756	0	0
17496_1	k141_99140	29	598	+	570	5	0.0036015
17496_2	k141_99140	614	1117	+	504	13	0.0105901
17497_1	k141_51131	3	779	-	777	32	0.016909
17497_2	k141_51131	1100	2149	-	1050	52	0.020333
17497_3	k141_51131	2247	3632	-	1386	52	0.0154038
17497_4	k141_51131	3876	5375	-	1500	30	0.00821142
17497_5	k141_51131	5499	6188	-	690	24	0.0142807
17497_6	k141_51131	6375	7556	-	1182	58	0.0201465
17497_7	k141_51131	8006	9136	+	1131	38	0.0137946
17497_8	k141_51131	9295	10587	-	1293	57	0.0180994
17497_9	k141_51131	10775	11281	-	507	9	0.00728824
17497_10	k141_51131	11265	12485	-	1221	35	0.011769
17497_11	k141_51131	12649	16182	-	3534	125	0.0145222
17497_12	k141_51131	16232	16792	-	561	18	0.0131734
17497_13	k141_51131	16821	17624	-	804	35	0.0178731
17497_14	k141_51131	17732	18142	-	411	14	0.0139854
17498_1	k141_69950	2	259	+	258	0	0
17498_2	k141_69950	266	1144	+	879	15	0.00700633
17499_1	k141_32325	3	317	+	315	16	0.0208544
17499_2	k141_32325	335	466	+	132	4	0.0124415
17499_3	k141_32325	498	1292	+	795	59	0.03047
17499_4	k141_32325	1289	1630	+	342	31	0.0372155
17499_5	k141_32325	1651	1914	+	264	49	0.0762045
17499_6	k141_32325	2354	2545	+	192	31	0.0662901
17499_7	k141_32325	2625	3818	+	1194	84	0.0288844
17499_8	k141_32325	3969	6380	+	2412	1138	0.193711
17499_9	k141_32325	6562	7218	+	657	335	0.209347
17499_10	k141_32325	7777	8967	-	1191	653	0.225107
17499_11	k141_32325	8986	10398	-	1413	633	0.183929
17499_12	k141_32325	10482	11243	-	762	327	0.17619
17499_13	k141_32325	11301	11687	-	387	168	0.178232
17499_14	k141_32325	11755	12063	-	309	131	0.174061
17499_15	k141_32325	12136	13281	-	1146	535	0.191671
17499_16	k141_32325	13394	14431	-	1038	486	0.192233
17499_17	k141_32325	14575	15657	+	1083	465	0.176284
17499_18	k141_32325	15705	16598	+	894	364	0.167168
17499_19	k141_32325	16674	17432	+	759	414	0.223948
17499_20	k141_32325	17488	18774	+	1287	737	0.235113
17499_21	k141_32325	18818	19285	+	468	224	0.196513
17499_22	k141_32325	19408	20628	-	1221	571	0.192003
17499_23	k141_32325	20992	22659	-	1668	849	0.208978
17499_24	k141_32325	22676	23164	-	489	184	0.154489
17499_25	k141_32325	23186	24037	-	852	399	0.192274
17499_26	k141_32325	24070	24873	-	804	350	0.178731
17500_1	k141_118121	1	1314	+	1314	1	0.000312459
17500_2	k141_118121	1559	1870	-	312	0	0
17501_1	k141_13368	2	949	+	948	12	0.0051971
17501_2	k141_13368	1028	1744	+	717	22	0.0125977
17501_3	k141_13368	1774	3537	-	1764	30	0.0069825
17502_1	k141_146955	2	217	-	216	3	0.00570237
17502_2	k141_146955	369	944	-	576	19	0.0135431
17502_3	k141_146955	1049	1957	-	909	29	0.0130985
17502_4	k141_146955	2093	2281	+	189	1	0.00217233
17502_5	k141_146955	2447	3535	+	1089	33	0.0124415
17502_6	k141_146955	3537	4556	+	1020	10	0.00402521
17502_7	k141_146955	4553	5158	+	606	12	0.00813012
17502_8	k141_146955	5151	5738	+	588	7	0.00488775
17502_9	k141_146955	5757	7148	+	1392	25	0.00737376
17503_1	k141_166151	1	84	+	84	0	0
17503_2	k141_166151	124	624	+	501	12	0.00983404
17503_3	k141_166151	691	1749	+	1059	27	0.0104678
17503_4	k141_166151	1846	1986	+	141	3	0.00873555
17504_1	k141_118122	2	178	-	177	0	0
17504_2	k141_118122	326	1120	+	795	6	0.00309865
17505_1	k141_3090	2	292	+	291	0	0
17505_2	k141_3090	377	754	+	378	6	0.006517
17505_3	k141_3090	917	1420	+	504	18	0.0146632
17505_4	k141_3090	1410	2087	+	678	2	0.00121112
17506_1	k141_146957	1	1143	+	1143	8	0.00287364
17507_1	k141_184810	1	1149	+	1149	2	0.000714658
17508_1	k141_166155	1	171	-	171	12	0.028812
17508_2	k141_166155	635	1009	+	375	62	0.0678811
17509_1	k141_32329	2	373	-	372	1	0.00110369
17509_2	k141_32329	386	1480	-	1095	17	0.00637416
17509_3	k141_32329	1492	2670	-	1179	10	0.00348237
17510_1	k141_80089	423	1847	-	1425	198	0.0570478
17510_2	k141_80089	1834	3294	-	1461	220	0.0618245
17510_3	k141_80089	3479	4261	-	783	97	0.0508626
17510_4	k141_80089	4390	5067	+	678	111	0.0672174
17510_5	k141_80089	5827	5898	+	72	20	0.114047
17511_1	k141_69952	3	437	-	435	10	0.00943841
17511_2	k141_69952	451	1833	-	1383	18	0.00534366
17511_3	k141_69952	1938	2957	-	1020	10	0.00402521
17511_4	k141_69952	3275	4150	+	876	18	0.00843639
17512_1	k141_146959	101	982	+	882	13	0.0060515
17512_2	k141_146959	1103	1759	+	657	9	0.00562426
17512_3	k141_146959	1814	2317	-	504	6	0.00488775
17513_1	k141_3095	1	939	+	939	98	0.0428498
17513_2	k141_3095	1194	1421	-	228	77	0.138658
17514_1	k141_184814	3	98	+	96	0	0
17514_2	k141_184814	275	424	+	150	0	0
17514_3	k141_184814	421	825	+	405	2	0.00202751
17514_4	k141_184814	901	1152	+	252	0	0
17515_1	k141_146960	2	520	+	519	0	0
17515_2	k141_146960	474	1418	+	945	9	0.0039102
17516_1	k141_166157	2	1162	+	1161	19	0.00671908
17516_2	k141_166157	1174	2484	+	1311	42	0.0131533
17517_1	k141_13370	1	255	-	255	7	0.0112706
17517_2	k141_13370	776	2281	+	1506	49	0.0133586
17517_3	k141_13370	2410	3105	-	696	21	0.0123879
17517_4	k141_13370	3191	4543	-	1353	63	0.0191175
17517_5	k141_13370	4711	5655	-	945	50	0.0217233
17518_1	k141_184816	17	568	-	552	4	0.00297515
17518_2	k141_184816	940	1098	+	159	3	0.00774662
17519_1	k141_175180	148	456	+	309	7	0.00930096
17519_2	k141_175180	478	1161	+	684	23	0.0138057
17519_3	k141_175180	1185	1808	+	624	15	0.00986949
17519_4	k141_175180	1808	2101	+	294	12	0.016758
17519_5	k141_175180	2164	2997	+	834	58	0.0285529
17519_6	k141_175180	3016	3288	+	273	10	0.0150392
17519_7	k141_175180	3308	3640	+	333	9	0.0110965
17519_8	k141_175180	3652	4305	+	654	26	0.0163224
17519_9	k141_175180	4308	4718	+	411	18	0.0179812
17519_10	k141_175180	4722	4916	+	195	6	0.012633
17519_11	k141_175180	4927	5187	+	261	22	0.0346075
17519_12	k141_175180	5213	5581	+	369	35	0.038943
17519_13	k141_175180	5596	5910	+	315	9	0.0117306
17519_14	k141_175180	5929	6468	+	540	13	0.00988412
17519_15	k141_175180	6485	6670	+	186	8	0.017659
17519_16	k141_175180	6704	7099	+	396	11	0.0114047
17519_17	k141_175180	7124	7669	+	546	18	0.0135353
17519_18	k141_175180	7697	8053	+	357	10	0.0115006
17519_19	k141_175180	8069	8644	+	576	26	0.0185327
17519_20	k141_175180	8658	8846	+	189	2	0.00434467
17519_21	k141_175180	8859	9299	+	441	32	0.029792
17519_22	k141_175180	9301	10599	+	1299	32	0.0101141
17519_23	k141_175180	10637	11275	+	639	17	0.0109229
17519_24	k141_175180	11275	12057	+	783	36	0.0188768
17519_25	k141_175180	12038	12262	+	225	8	0.0145981
17519_26	k141_175180	12428	12793	+	366	20	0.0224356
17519_27	k141_175180	12809	13198	+	390	18	0.0189494
17519_28	k141_175180	13252	14196	+	945	22	0.00955827
17519_29	k141_175180	14218	14580	+	363	18	0.0203589
17519_30	k141_175180	14764	15114	+	351	1	0.00116972
17519_31	k141_175180	15126	15263	+	138	0	0
17519_32	k141_175180	15637	16161	+	525	4	0.00312816
17519_33	k141_175180	16223	17101	+	879	7	0.00326962
17519_34	k141_175180	17142	17972	+	831	5	0.00247034
17519_35	k141_175180	17948	18799	+	852	18	0.00867403
17519_36	k141_175180	18792	19592	+	801	7	0.00358801
17519_37	k141_175180	19589	20326	+	738	5	0.00278165
17519_38	k141_175180	20310	21188	+	879	8	0.00373671
17520_1	k141_184819	1	987	-	987	3	0.00124794
17520_2	k141_184819	994	1647	-	654	1	0.000627784
17521_1	k141_175182	313	2208	-	1896	8	0.00173237
17522_1	k141_3105	273	1058	-	786	0	0
17522_2	k141_3105	1218	1364	+	147	0	0
17523_1	k141_80099	3	791	+	789	8	0.00416295
17523_2	k141_80099	814	1662	-	849	12	0.00580312
17524_1	k141_89403	2	1279	+	1278	41	0.0131717
17524_2	k141_89403	1413	3113	+	1701	58	0.0139995
17524_3	k141_89403	3106	3582	+	477	7	0.00602515
17524_4	k141_89403	3657	4679	+	1023	34	0.0136456
17524_5	k141_89403	4811	6067	-	1257	43	0.014045
17524_6	k141_89403	6169	8592	+	2424	34	0.00575883
17524_7	k141_89403	8951	12520	+	3570	101	0.0116156
17524_8	k141_89403	12680	15421	+	2742	30	0.00449202
17525_1	k141_127857	123	1820	-	1698	6	0.00145078
17525_2	k141_127857	1907	3640	-	1734	5	0.00118388
17525_3	k141_127857	3642	5435	-	1794	15	0.00343287
17525_4	k141_127857	5587	6225	-	639	3	0.00192756
17525_5	k141_127857	7053	7496	+	444	12	0.0110965
17525_6	k141_127857	7550	8218	-	669	0	0
17525_7	k141_127857	8181	8564	-	384	0	0
17525_8	k141_127857	8694	9098	-	405	2	0.00202751
17525_9	k141_127857	9102	9926	-	825	4	0.00199065
17525_10	k141_127857	10184	10729	-	546	0	0
17525_11	k141_127857	10764	12137	-	1374	6	0.00179289
17525_12	k141_127857	12116	13606	-	1491	20	0.00550732
17525_13	k141_127857	13722	16103	-	2382	16	0.00275782
17525_14	k141_127857	16054	16590	-	537	7	0.00535195
17525_15	k141_127857	16600	18099	-	1500	10	0.00273714
17525_16	k141_127857	18092	19657	-	1566	3	0.000786534
17525_17	k141_127857	19674	20882	-	1209	4	0.00135838
17525_18	k141_127857	20973	23102	-	2130	5	0.000963782
17525_19	k141_127857	23301	24821	-	1521	2	0.00053987
17525_20	k141_127857	24823	26115	-	1293	3	0.000952601
17525_21	k141_127857	26190	28361	-	2172	7	0.0013232
17525_22	k141_127857	28421	29701	-	1281	14	0.00448711
17525_23	k141_127857	29933	30532	+	600	0	0
17526_1	k141_69953	1	462	-	462	1	0.000888682
17526_2	k141_69953	552	1475	-	924	8	0.00355473
17526_3	k141_69953	1563	3551	-	1989	20	0.00412842
17526_4	k141_69953	3788	4891	-	1104	10	0.00371894
17526_5	k141_69953	5164	6471	+	1308	14	0.00439449
17527_1	k141_175185	2	505	+	504	10	0.00814625
17527_2	k141_175185	538	735	+	198	2	0.00414718
17527_3	k141_175185	776	916	+	141	2	0.0058237
17527_4	k141_175185	919	1332	+	414	6	0.0059503
17528_1	k141_89404	2	1075	-	1074	4	0.00152913
17529_1	k141_80100	2	607	+	606	0	0
17529_2	k141_80100	722	1588	+	867	3	0.00142066
17529_3	k141_80100	1417	1848	-	432	1	0.000950396
17530_1	k141_13381	1	99	+	99	0	0
17530_2	k141_13381	114	299	+	186	3	0.00662211
17530_3	k141_13381	323	727	+	405	2	0.00202751
17530_4	k141_13381	755	1300	+	546	1	0.000751962
17530_5	k141_13381	1322	1615	+	294	2	0.002793
17531_1	k141_118132	310	744	-	435	57	0.053799
17531_2	k141_118132	1274	2041	+	768	89	0.0475792
17531_3	k141_118132	2041	3015	+	975	133	0.0560061
17531_4	k141_118132	3029	3547	+	519	52	0.0411362
17531_5	k141_118132	3740	5032	+	1293	152	0.0482651
17531_6	k141_118132	5032	5940	+	909	132	0.0596209
17531_7	k141_118132	6322	7131	+	810	121	0.0613322
17532_1	k141_99143	3	227	-	225	1	0.00182476
17532_2	k141_99143	417	1781	-	1365	24	0.00721883
17532_3	k141_99143	2035	3033	-	999	11	0.0045208
17532_4	k141_99143	3058	4029	-	972	14	0.00591357
17532_5	k141_99143	4216	5472	+	1257	7	0.00228639
17532_6	k141_99143	5462	6751	+	1290	11	0.00350099
17532_7	k141_99143	6919	8856	-	1938	21	0.00444891
17532_8	k141_99143	8932	10200	-	1269	20	0.00647078
17532_9	k141_99143	10220	10873	-	654	10	0.00627784
17532_10	k141_99143	11087	12262	+	1176	30	0.0104737
17533_1	k141_146967	696	1889	+	1194	118	0.0405757
17534_1	k141_22904	1	321	-	321	7	0.00895326
17534_2	k141_22904	385	948	-	564	24	0.0174711
17534_3	k141_22904	1068	2024	-	957	24	0.0102965
17534_4	k141_22904	2027	3025	-	999	16	0.00657571
17534_5	k141_22904	3208	4206	+	999	16	0.00657571
17534_6	k141_22904	4292	4381	-	90	11	0.0501809
17534_7	k141_22904	5416	5664	+	249	12	0.0197866
17534_8	k141_22904	5702	5896	+	195	5	0.0105275
17534_9	k141_22904	5986	6492	+	507	20	0.0161961
17534_10	k141_22904	7014	7565	+	552	14	0.010413
17534_11	k141_22904	8810	9958	-	1149	33	0.0117919
17534_12	k141_22904	10029	10847	-	819	19	0.00952485
17534_13	k141_22904	10853	11761	-	909	10	0.00451673
17535_1	k141_32335	2	733	-	732	15	0.00841334
17535_2	k141_32335	741	1388	-	648	14	0.00887036
17535_3	k141_32335	1385	1768	-	384	5	0.00534598
17535_4	k141_32335	1768	2253	-	486	4	0.00337919
17535_5	k141_32335	2253	2654	-	402	12	0.0122559
17535_6	k141_32335	2658	3029	-	372	3	0.00331106
17535_7	k141_32335	3043	4101	-	1059	7	0.00271388
17535_8	k141_32335	4125	4760	-	636	7	0.00451886
17535_9	k141_32335	4760	6145	-	1386	14	0.00414718
17535_10	k141_32335	6142	6375	-	234	0	0
17535_11	k141_32335	6437	7282	-	846	12	0.0058237
17536_1	k141_51132	208	1899	-	1692	153	0.0371261
17536_2	k141_51132	2223	3431	-	1209	94	0.031922
17536_3	k141_51132	3660	4358	-	699	51	0.0299558
17536_4	k141_51132	4516	5079	+	564	25	0.0181991
17536_5	k141_51132	5076	5516	+	441	13	0.012103
17536_6	k141_51132	5485	7818	-	2334	150	0.0263863
17536_7	k141_51132	7971	8630	+	660	54	0.0335922
17536_8	k141_51132	8734	9708	+	975	59	0.0248448
17536_9	k141_51132	9758	10468	-	711	72	0.0415768
17536_10	k141_51132	10902	11192	+	291	31	0.0437378
17536_11	k141_51132	11473	11685	+	213	17	0.0327686
17536_12	k141_51132	11873	12085	-	213	16	0.030841
17537_1	k141_89405	2	1072	-	1071	16	0.00613365
17538_1	k141_108777	1	963	+	963	24	0.0102323
17538_2	k141_108777	929	1606	+	678	20	0.0121112
17538_3	k141_108777	1615	1986	+	372	7	0.0077258
17538_4	k141_108777	1986	2636	+	651	22	0.0138749
17538_5	k141_108777	2734	3246	+	513	16	0.0128053
17538_6	k141_108777	3350	3610	+	261	4	0.00629228
17538_7	k141_108777	3626	3910	+	285	2	0.0028812
17538_8	k141_108777	4063	5022	+	960	40	0.0171071
17538_9	k141_108777	5022	5693	+	672	19	0.0116084
17538_10	k141_108777	5766	6848	+	1083	31	0.0117523
17538_11	k141_108777	6911	7561	+	651	15	0.00946016
17538_12	k141_108777	7644	8288	+	645	34	0.0216425
17538_13	k141_108777	8469	9734	+	1266	31	0.0100535
17538_14	k141_108777	9807	10706	+	900	48	0.0218971
17538_15	k141_108777	10706	11332	+	627	38	0.0248831
17538_16	k141_108777	11592	12203	+	612	19	0.0127465
17538_17	k141_108777	12468	13235	+	768	22	0.0117611
17538_18	k141_108777	13228	15267	+	2040	75	0.0150945
17538_19	k141_108777	15349	15936	+	588	31	0.0216457
17538_20	k141_108777	15985	17238	+	1254	80	0.0261927
17538_21	k141_108777	17889	18800	+	912	37	0.0166569
17538_22	k141_108777	18915	20255	-	1341	58	0.0177577
17538_23	k141_108777	20400	21491	-	1092	40	0.0150392
17538_24	k141_108777	21655	21951	+	297	2	0.00276479
17538_25	k141_108777	21938	22447	+	510	4	0.00322016
17538_26	k141_108777	22461	23702	+	1242	33	0.0109089
17538_27	k141_108777	24179	24796	+	618	25	0.0166089
17538_28	k141_108777	25297	25449	+	153	2	0.00536694
17538_29	k141_108777	25553	25822	+	270	0	0
17538_30	k141_108777	25987	26169	+	183	0	0
17538_31	k141_108777	26173	26547	+	375	2	0.00218971
17538_32	k141_108777	27052	27267	+	216	5	0.00950396
17538_33	k141_108777	27424	28242	+	819	10	0.00501308
17538_34	k141_108777	28281	28781	+	501	17	0.0139316
17538_35	k141_108777	28797	29954	+	1158	33	0.0117002
17538_36	k141_108777	30155	30448	-	294	12	0.016758
17538_37	k141_108777	30618	31925	+	1308	18	0.00565006
17538_38	k141_108777	31936	32658	+	723	14	0.0079502
17538_39	k141_108777	32690	34204	+	1515	44	0.0119242
17538_40	k141_108777	34217	34444	+	228	5	0.00900375
17538_41	k141_108777	34450	36036	+	1587	33	0.00853739
17538_42	k141_108777	36047	37123	+	1077	15	0.00571826
17538_43	k141_108777	37135	37650	+	516	14	0.0111395
17538_44	k141_108777	37634	38659	+	1026	23	0.00920383
17538_45	k141_108777	38744	39166	-	423	16	0.0155299
17538_46	k141_108777	39222	39392	-	171	3	0.007203
17538_47	k141_108777	39547	40701	-	1155	41	0.0145744
17538_48	k141_108777	40779	41240	+	462	32	0.0284378
17538_49	k141_108777	41334	42260	+	927	34	0.0150587
17538_50	k141_108777	42339	42695	+	357	15	0.0172509
17538_51	k141_108777	42924	43478	+	555	16	0.0118363
17538_52	k141_108777	43475	45388	+	1914	59	0.0126561
17538_53	k141_108777	45574	46506	+	933	38	0.0167221
17538_54	k141_108777	46596	47699	+	1104	31	0.0115287
17538_55	k141_108777	47730	48986	+	1257	51	0.016658
17538_56	k141_108777	49140	49337	+	198	12	0.0248831
17538_57	k141_108777	49482	49772	-	291	14	0.0197526
17538_58	k141_108777	49956	50240	+	285	13	0.0187278
17538_59	k141_108777	50318	51094	+	777	29	0.0153238
17538_60	k141_108777	51565	52059	+	495	19	0.0157593
17538_61	k141_108777	52112	53065	+	954	33	0.0142021
17538_62	k141_108777	53105	53695	+	591	21	0.0145888
17538_63	k141_108777	53718	53948	+	231	1	0.00177736
17538_64	k141_108777	53948	54517	+	570	9	0.0064827
17538_65	k141_108777	54669	56858	+	2190	75	0.0140607
17538_66	k141_108777	56952	59654	+	2703	60	0.00911367
17538_67	k141_108777	59692	60273	+	582	9	0.00634904
17538_68	k141_108777	60410	61525	+	1116	32	0.0117726
17538_69	k141_108777	61584	61781	+	198	0	0
17538_70	k141_108777	61771	62073	+	303	4	0.00542008
17538_71	k141_108777	62161	64020	+	1860	40	0.00882948
17538_72	k141_108777	64026	64763	+	738	31	0.0172462
17538_73	k141_108777	64807	65403	-	597	13	0.00894041
17538_74	k141_108777	65469	65573	+	105	2	0.0078204
17538_75	k141_108777	65677	67320	+	1644	68	0.0169823
17538_76	k141_108777	67419	68420	+	1002	23	0.00942428
17538_77	k141_108777	68448	68930	+	483	8	0.00680035
17538_78	k141_108777	68930	70108	+	1179	22	0.00766121
17538_79	k141_108777	70130	70633	+	504	9	0.00733162
17538_80	k141_108777	70723	71580	+	858	15	0.00717781
17538_81	k141_108777	71593	72438	+	846	34	0.0165005
17538_82	k141_108777	72488	73321	+	834	38	0.0187071
17538_83	k141_108777	73357	74091	+	735	29	0.0161994
17538_84	k141_108777	74162	75454	+	1293	54	0.0171468
17538_85	k141_108777	75504	77123	+	1620	65	0.0164735
17538_86	k141_108777	77441	77869	+	429	11	0.0105275
17538_87	k141_108777	77886	78278	+	393	14	0.0146259
17538_88	k141_108777	78447	79502	-	1056	22	0.00855356
17538_89	k141_108777	79560	79991	-	432	5	0.00475198
17538_90	k141_108777	80143	80379	+	237	14	0.0242531
17538_91	k141_108777	80394	81389	+	996	28	0.0115422
17538_92	k141_108777	81647	82990	+	1344	32	0.0097755
17538_93	k141_108777	83038	83295	-	258	5	0.0079568
17538_94	k141_108777	83342	83869	-	528	5	0.00388798
17538_95	k141_108777	83853	84107	-	255	6	0.00966049
17538_96	k141_108777	84254	84445	+	192	2	0.00427678
17538_97	k141_108777	84636	85184	+	549	16	0.0119656
17538_98	k141_108777	85299	86132	+	834	23	0.0113227
17538_99	k141_108777	86195	86998	+	804	22	0.0112345
17538_100	k141_108777	86988	87851	+	864	22	0.0104544
17538_101	k141_108777	88426	88647	+	222	8	0.0147954
17538_102	k141_108777	88662	90578	+	1917	54	0.0115654
17538_103	k141_108777	90565	91485	+	921	16	0.00713261
17538_104	k141_108777	91478	92251	+	774	19	0.0100786
17538_105	k141_108777	92657	93910	+	1254	51	0.0166979
17538_106	k141_108777	94117	94425	+	309	11	0.0146158
17538_107	k141_108777	94577	95041	-	465	14	0.0123613
17538_108	k141_108777	95289	95846	+	558	14	0.0103011
17538_109	k141_108777	96041	96775	+	735	18	0.0100548
17538_110	k141_108777	96777	97703	+	927	34	0.0150587
17538_111	k141_108777	98010	99041	+	1032	36	0.0143222
17538_112	k141_108777	99081	100049	+	969	29	0.0122875
17538_113	k141_108777	100127	100597	+	471	10	0.00871701
17538_114	k141_108777	100748	101806	+	1059	16	0.00620315
17538_115	k141_108777	102515	103981	+	1467	45	0.0125942
17538_116	k141_108777	103978	104544	+	567	21	0.0152063
17538_117	k141_108777	104665	105681	+	1017	33	0.0133224
17538_118	k141_108777	105708	106496	+	789	22	0.0114481
17538_119	k141_108777	106595	107785	+	1191	45	0.0155128
17538_120	k141_108777	107778	108545	+	768	25	0.0133649
17538_121	k141_108777	108740	109948	+	1209	31	0.0105275
17538_122	k141_108777	109945	110094	+	150	4	0.0109486
17538_123	k141_108777	110118	110780	+	663	20	0.0123852
17538_124	k141_108777	110974	111573	+	600	20	0.0136857
17538_125	k141_108777	111729	111926	+	198	10	0.0207359
17538_126	k141_108777	112112	112330	+	219	1	0.00187475
17538_127	k141_108777	112427	114310	+	1884	47	0.0102425
17538_128	k141_108777	114832	115200	+	369	8	0.00890127
17538_129	k141_108777	115218	116015	+	798	19	0.0097755
17538_130	k141_108777	116126	117340	+	1215	34	0.0114892
17538_131	k141_108777	117480	119612	+	2133	88	0.0169387
17538_132	k141_108777	119792	120064	-	273	8	0.0120314
17538_133	k141_108777	120146	120898	-	753	30	0.0163574
17538_134	k141_108777	121430	123319	+	1890	32	0.00695147
17538_135	k141_108777	124232	124957	+	726	11	0.00622077
17538_136	k141_108777	125079	125315	+	237	4	0.00692947
17538_137	k141_108777	125315	126286	+	972	41	0.0173183
17538_138	k141_108777	126411	127313	+	903	15	0.00682012
17538_139	k141_108777	127306	128169	+	864	19	0.00902876
17538_140	k141_108777	128330	128797	+	468	23	0.0201776
17538_141	k141_108777	128813	129979	+	1167	31	0.0109063
17538_142	k141_108777	130002	130316	+	315	3	0.0039102
17538_143	k141_108777	130294	130443	+	150	3	0.00821142
17538_144	k141_108777	130539	131390	+	852	24	0.0115654
17538_145	k141_108777	131387	132085	+	699	10	0.00587369
17538_146	k141_108777	132078	132782	+	705	8	0.00465896
17538_147	k141_108777	132787	132879	+	93	4	0.017659
17538_148	k141_108777	133000	133557	-	558	32	0.0235453
