# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam	RPKG
19250_83	k141_23188	81760	83100	-	1341	63	0.0272741
19250_84	k141_23188	83289	84428	-	1140	58	0.0295367
19250_85	k141_23188	84489	85250	-	762	25	0.0190469
19250_86	k141_23188	85250	85873	-	624	25	0.0232592
19250_87	k141_23188	86270	87775	-	1506	58	0.0223585
19250_88	k141_23188	87789	88307	-	519	7	0.00783015
19250_89	k141_23188	88420	89211	-	792	46	0.0337188
19250_90	k141_23188	89385	90032	+	648	24	0.0215018
19250_91	k141_23188	90091	91512	-	1422	79	0.0322528
19250_92	k141_23188	91659	93758	-	2100	75	0.0207339
19250_93	k141_23188	93892	95268	-	1377	54	0.0227667
19250_94	k141_23188	95219	95923	-	705	39	0.0321155
19250_95	k141_23188	95923	96951	-	1029	36	0.0203108
19250_96	k141_23188	96944	97975	-	1032	42	0.023627
19250_97	k141_23188	98072	98320	-	249	27	0.0629512
19250_98	k141_23188	98677	100905	-	2229	126	0.0328171
19250_99	k141_23188	100932	102914	-	1983	71	0.0207862
19250_100	k141_23188	103020	104999	-	1980	72	0.0211109
19250_101	k141_23188	105080	105634	-	555	24	0.0251049
19250_102	k141_23188	105668	107020	-	1353	41	0.0175924
19250_103	k141_23188	107010	108389	-	1380	57	0.0239792
19250_104	k141_23188	108502	108951	-	450	10	0.0129011
19250_105	k141_23188	109019	110995	-	1977	69	0.020262
19250_106	k141_23188	111053	113068	-	2016	97	0.0279332
19250_107	k141_23188	113661	114941	+	1281	55	0.024926
19250_108	k141_23188	114987	115436	+	450	12	0.0154813
19250_109	k141_23188	115500	115667	-	168	3	0.010367
19250_110	k141_23188	115664	118006	-	2343	110	0.0272559
19250_111	k141_23188	118168	118371	-	204	11	0.0313042
19250_112	k141_23188	118428	118736	-	309	33	0.0620005
19250_113	k141_23188	119277	119723	-	447	16	0.0207803
19250_114	k141_23188	119814	120371	-	558	22	0.0228891
19250_115	k141_23188	120470	121549	-	1080	62	0.0333279
19250_116	k141_23188	121589	122113	-	525	25	0.0276452
19250_117	k141_23188	122198	122374	-	177	11	0.0360794
19250_118	k141_23188	122809	123216	+	408	18	0.0256125
19250_119	k141_23188	123332	124324	-	993	57	0.0333246
19250_120	k141_23188	124450	124938	-	489	25	0.0296805
19250_121	k141_23188	124949	125716	-	768	39	0.029481
19250_122	k141_23188	125713	126036	-	324	9	0.0161264
19250_123	k141_23188	126050	127123	-	1074	57	0.0308113
19250_124	k141_23188	127185	127772	-	588	37	0.0365312
19250_125	k141_23188	127806	128876	-	1071	38	0.0205984
19250_126	k141_23188	128892	130181	-	1290	63	0.0283524
19250_127	k141_23188	130178	130831	-	654	13	0.01154
19250_128	k141_23188	130828	132015	-	1188	52	0.0254113
19250_129	k141_23188	132168	136511	-	4344	230	0.0307381
19250_130	k141_23188	136599	137642	-	1044	43	0.0239115
19250_131	k141_23188	137659	138750	-	1092	46	0.0244554
19250_132	k141_23188	138747	139922	-	1176	32	0.0157973
19250_133	k141_23188	139939	140760	-	822	34	0.024013
19250_134	k141_23188	140842	141573	-	732	20	0.015862
19250_135	k141_23188	141593	142147	-	555	16	0.0167366
19250_136	k141_23188	142231	142941	-	711	54	0.0440924
19250_137	k141_23188	143191	143943	+	753	45	0.0346942
19250_138	k141_23188	144207	145424	+	1218	60	0.0285985
19250_139	k141_23188	145688	146530	+	843	54	0.0371882
19250_140	k141_23188	146533	147948	+	1416	52	0.0213196
19250_141	k141_23188	148027	148182	-	156	4	0.0148859
19250_142	k141_23188	148348	148944	+	597	28	0.0272285
19250_143	k141_23188	148941	149423	+	483	14	0.0168275
19250_144	k141_23188	149576	150007	-	432	4	0.00537546
19250_145	k141_23188	150011	152668	-	2658	99	0.0216232
19250_146	k141_23188	152658	153851	-	1194	44	0.0213938
19250_147	k141_23188	154187	154570	-	384	24	0.0362844
19250_148	k141_23188	155130	155537	-	408	18	0.0256125
19250_149	k141_23188	155621	155821	+	201	16	0.0462129
19250_150	k141_23188	156235	157071	+	837	37	0.0256635
19250_151	k141_23188	157085	157969	+	885	22	0.0144317
19250_152	k141_23188	157959	158816	+	858	22	0.0148859
19250_153	k141_23188	158839	159492	+	654	14	0.0124277
19250_154	k141_23188	159467	160099	+	633	18	0.0165085
19250_155	k141_23188	160175	160921	-	747	36	0.0279783
19250_156	k141_23188	161756	162157	-	402	9	0.0129974
19250_157	k141_23188	162165	163037	-	873	30	0.0199502
19250_158	k141_23188	163047	163901	-	855	21	0.0142591
19250_159	k141_23188	163925	165223	-	1299	54	0.0241337
19250_160	k141_23188	165357	166868	-	1512	69	0.0264933
19250_161	k141_23188	167124	168419	-	1296	34	0.0152305
19250_162	k141_23188	168419	169192	-	774	29	0.0217519
19250_163	k141_23188	169486	169872	-	387	14	0.0210018
19250_164	k141_23188	169978	170640	-	663	19	0.0166372
19250_165	k141_23188	170747	171412	+	666	31	0.0270226
19250_166	k141_23188	171426	171980	+	555	22	0.0230128
19250_167	k141_23188	171977	172804	+	828	25	0.0175287
19250_168	k141_23188	172815	175370	+	2556	77	0.0174892
19250_169	k141_23188	175488	176123	-	636	26	0.0237332
19250_170	k141_23188	176385	176534	-	150	9	0.034833
19250_171	k141_23188	176598	176825	-	228	3	0.00763881
19250_172	k141_23188	177132	178517	-	1386	61	0.0255509
19250_173	k141_23188	178571	178672	-	102	2	0.0113833
19250_174	k141_23188	178821	178985	+	165	12	0.0422218
19250_175	k141_23188	178972	179112	-	141	9	0.0370564
19250_176	k141_23188	179466	180242	-	777	58	0.0433358
19250_177	k141_23188	180525	181478	+	954	39	0.0237332
19250_178	k141_23188	181627	182151	+	525	25	0.0276452
19250_179	k141_23188	182187	183014	-	828	25	0.0175287
19250_180	k141_23188	183549	184589	+	1041	35	0.019519
19250_181	k141_23188	184712	186196	+	1485	46	0.0179834
19250_182	k141_23188	186196	187236	+	1041	27	0.0150575
19250_183	k141_23188	187413	188276	+	864	36	0.0241896
19250_184	k141_23188	188556	190175	+	1620	45	0.0161264
19250_185	k141_23188	190265	191587	-	1323	60	0.0263288
19250_186	k141_23188	191744	192574	+	831	30	0.0209585
19250_187	k141_23188	192629	194218	-	1590	55	0.0200819
19250_188	k141_23188	194386	194565	+	180	1	0.00322528
19250_189	k141_23188	194596	195072	+	477	17	0.0206905
19250_190	k141_23188	195125	195673	-	549	28	0.0296091
19250_191	k141_23188	195788	196429	+	642	15	0.0135642
19250_192	k141_23188	196416	197225	+	810	35	0.0250855
19250_193	k141_23188	197362	199608	+	2247	97	0.0250616
19250_194	k141_23188	199691	201019	+	1329	57	0.0248994
19250_195	k141_23188	201326	201859	-	534	26	0.0282665
19250_196	k141_23188	202232	203239	-	1008	22	0.0126707
19250_197	k141_23188	203345	203836	+	492	20	0.0235996
19250_198	k141_23188	203980	204231	-	252	9	0.0207339
19250_199	k141_23188	204268	204771	-	504	13	0.0149745
19250_200	k141_23188	204802	205209	-	408	27	0.0384187
19250_201	k141_23188	205459	206331	-	873	21	0.0139651
19250_202	k141_23188	206435	207526	-	1092	36	0.019139
19250_203	k141_23188	207869	208996	+	1128	40	0.0205869
19250_204	k141_23188	209308	210579	+	1272	63	0.0287536
19250_205	k141_23188	210738	212429	+	1692	67	0.0229887
19250_206	k141_23188	212493	213494	-	1002	23	0.013326
19250_207	k141_23188	213498	214493	-	996	48	0.0279783
19250_208	k141_23188	214857	215618	+	762	33	0.0251419
19250_209	k141_23188	215689	216681	-	993	27	0.0157853
19250_210	k141_23188	216702	217913	-	1212	30	0.01437
19250_211	k141_23188	218197	219078	-	882	37	0.0243541
19250_212	k141_23188	219143	220219	-	1077	24	0.012937
19250_213	k141_23188	220318	222432	-	2115	71	0.0194889
19250_214	k141_23188	222449	224011	-	1563	66	0.0245146
19250_215	k141_23188	224535	226034	+	1500	64	0.0247701
19250_216	k141_23188	226237	226437	-	201	9	0.0259948
19250_217	k141_23188	227030	227827	+	798	26	0.0189152
19250_218	k141_23188	227824	228573	+	750	14	0.0108369
19250_219	k141_23188	228577	229281	+	705	22	0.0181164
19250_220	k141_23188	229461	230057	+	597	26	0.0252836
19250_221	k141_23188	230100	230816	+	717	24	0.0194326
19250_222	k141_23188	230820	231857	+	1038	22	0.0123045
19250_223	k141_23188	231989	233440	+	1452	45	0.0179922
19251_1	k141_61098	2	880	-	879	0	0
19251_2	k141_61098	1485	1604	+	120	0	0
19252_1	k141_89757	3	404	-	402	1	0.00144415
19252_2	k141_89757	795	1283	+	489	5	0.00593609
19253_1	k141_70285	313	1080	-	768	29	0.0219218
19253_2	k141_70285	1123	1899	-	777	23	0.0171849
19253_3	k141_70285	1896	3041	-	1146	37	0.0187438
19253_4	k141_70285	2980	3843	-	864	28	0.0188141
19253_5	k141_70285	3872	4858	-	987	29	0.0170577
19253_6	k141_70285	4860	6356	-	1497	61	0.0236563
19253_7	k141_70285	6453	7448	-	996	28	0.0163207
19253_8	k141_70285	7510	8385	-	876	34	0.0225328
19253_9	k141_70285	8411	9508	-	1098	31	0.0163907
19253_10	k141_70285	9521	10534	-	1014	29	0.0166035
19253_11	k141_70285	10854	11114	-	261	12	0.0266919
19253_12	k141_70285	11302	11853	+	552	37	0.0389137
19253_13	k141_70285	11850	12008	+	159	0	0
19253_14	k141_70285	12431	12754	+	324	9	0.0161264
19254_1	k141_32583	1	1509	+	1509	9	0.00346252
19254_2	k141_32583	1562	2530	+	969	8	0.00479298
19254_3	k141_32583	2676	3644	+	969	8	0.00479298
19255_1	k141_89758	3	227	+	225	0	0
19255_2	k141_89758	375	1331	-	957	12	0.00727962
19255_3	k141_89758	1507	2292	-	786	2	0.00147723
19256_1	k141_41934	34	663	+	630	0	0
19256_2	k141_41934	691	1149	+	459	0	0
19257_1	k141_147298	2	190	+	189	0	0
19257_2	k141_147298	1448	3328	+	1881	2	0.000617278
19257_3	k141_147298	4045	5925	-	1881	2	0.000617278
19257_4	k141_147298	7183	7371	-	189	0	0
19258_1	k141_89762	2	1003	+	1002	5	0.00289695
19259_1	k141_61107	2	934	+	933	8	0.00497792
19259_2	k141_61107	931	1518	+	588	6	0.00592398
19259_3	k141_61107	1551	1613	+	63	0	0
19260_1	k141_70292	3	338	+	336	1	0.00172783
19260_2	k141_70292	624	908	+	285	0	0
19260_3	k141_70292	905	1798	+	894	10	0.00649384
19261_1	k141_13690	3	2108	+	2106	12	0.00330798
19262_1	k141_41938	2	1663	+	1662	0	0
19263_1	k141_23204	1	432	+	432	0	0
19263_2	k141_23204	429	1070	+	642	2	0.00180857
19264_1	k141_32587	19	1248	-	1230	0	0
19264_2	k141_32587	1253	2548	-	1296	0	0
19264_3	k141_32587	2603	2983	-	381	0	0
19264_4	k141_32587	3026	4348	-	1323	0	0
19264_5	k141_32587	4588	4785	+	198	0	0
19265_1	k141_137194	2	1459	+	1458	28	0.0111491
19265_2	k141_137194	1494	2450	+	957	7	0.00424645
19265_3	k141_137194	2564	3916	+	1353	23	0.00986892
19265_4	k141_137194	3931	5040	+	1110	16	0.00836828
19265_5	k141_137194	5054	5857	+	804	15	0.0108312
19265_6	k141_137194	5975	7219	+	1245	18	0.00839349
19265_7	k141_137194	7664	8440	+	777	6	0.00448301
19265_8	k141_137194	8595	9335	+	741	9	0.00705121
19265_9	k141_137194	9373	10980	+	1608	15	0.00541558
19265_10	k141_137194	11174	11953	+	780	19	0.0141416
19266_1	k141_61114	1	399	-	399	0	0
19266_2	k141_61114	559	1041	+	483	1	0.00120197
19266_3	k141_61114	1075	1188	+	114	0	0
19267_1	k141_41939	180	353	-	174	1	0.00333649
19267_2	k141_41939	400	1461	-	1062	1	0.000546657
19268_1	k141_32588	2	1081	-	1080	14	0.00752564
19269_1	k141_118581	189	848	+	660	1	0.000879621
19269_2	k141_118581	893	1780	+	888	3	0.00196132
19269_3	k141_118581	1944	3113	+	1170	1	0.000496196
19270_1	k141_147305	3	155	+	153	0	0
19270_2	k141_147305	215	1717	+	1503	15	0.00579391
19270_3	k141_147305	1698	2048	+	351	0	0
19271_1	k141_175610	1	876	-	876	182	0.120616
19271_2	k141_175610	902	994	-	93	7	0.0436973
19271_3	k141_175610	1025	2092	+	1068	260	0.141332
19271_4	k141_175610	2663	3307	+	645	143	0.128711
19271_5	k141_175610	3343	4872	+	1530	355	0.134703
19271_6	k141_175610	4880	5488	+	609	135	0.128693
19271_7	k141_175610	5555	6061	+	507	118	0.135118
19271_8	k141_175610	6104	7975	+	1872	397	0.123119
19271_9	k141_175610	8223	8930	+	708	153	0.125458
19271_10	k141_175610	8973	9779	+	807	159	0.114383
19271_11	k141_175610	9760	10716	+	957	200	0.121327
19271_12	k141_175610	10787	11755	+	969	224	0.134203
19271_13	k141_175610	11928	13061	+	1134	246	0.125939
19271_14	k141_175610	13212	13793	+	582	70	0.0698256
19271_15	k141_175610	13879	15009	+	1131	250	0.128327
19271_16	k141_175610	15065	18355	+	3291	743	0.131069
19271_17	k141_175610	18369	19796	+	1428	407	0.165465
19271_18	k141_175610	19813	20595	+	783	198	0.146806
19271_19	k141_175610	20606	22228	+	1623	262	0.0937178
19271_20	k141_175610	22247	23434	+	1188	257	0.12559
19271_21	k141_175610	23360	23557	-	198	37	0.108487
19271_22	k141_175610	23706	24122	-	417	89	0.123906
19271_23	k141_175610	24580	25860	-	1281	254	0.115113
19271_24	k141_175610	26048	26230	-	183	30	0.0951721
19271_25	k141_175610	26399	27538	+	1140	286	0.145647
19271_26	k141_175610	27731	29125	+	1395	260	0.108203
19271_27	k141_175610	29214	30377	-	1164	265	0.13217
19271_28	k141_175610	30463	32022	-	1560	408	0.151836
19271_29	k141_175610	32037	35504	-	3468	803	0.134424
19271_30	k141_175610	35698	36774	-	1077	242	0.130448
19271_31	k141_175610	36868	37362	-	495	169	0.198208
19271_32	k141_175610	37476	38288	-	813	163	0.116396
19271_33	k141_175610	38294	40273	-	1980	457	0.133996
19271_34	k141_175610	40339	41631	-	1293	242	0.108657
19272_1	k141_70300	2	679	-	678	4	0.00342507
19272_2	k141_70300	755	1546	-	792	7	0.00513112
19273_1	k141_156231	2	886	+	885	4	0.00262395
19273_2	k141_156231	1006	1182	-	177	1	0.00327994
19273_3	k141_156231	1213	1434	-	222	3	0.00784527
19273_4	k141_156231	2023	2562	-	540	9	0.00967583
19273_5	k141_156231	2566	3327	-	762	5	0.00380938
19273_6	k141_156231	3344	4429	-	1086	8	0.00427661
19273_7	k141_156231	4453	4683	-	231	2	0.0050264
19273_8	k141_156231	4845	5501	-	657	11	0.00972001
19273_9	k141_156231	5619	7100	-	1482	11	0.00430907
19273_10	k141_156231	7249	9762	+	2514	19	0.00438761
19273_11	k141_156231	9780	10364	+	585	2	0.00198479
19273_12	k141_156231	10300	11082	-	783	10	0.00741443
19273_13	k141_156231	11527	12834	+	1308	10	0.00443845
19273_14	k141_156231	13017	13106	+	90	2	0.0129011
19274_1	k141_175611	2	829	+	828	0	0
19274_2	k141_175611	858	1091	+	234	0	0
19275_1	k141_41941	1	435	-	435	0	0
19275_2	k141_41941	452	1636	-	1185	0	0
19276_1	k141_13691	3	230	-	228	0	0
19276_2	k141_13691	418	1611	-	1194	14	0.00680712
19276_3	k141_13691	2036	2995	+	960	2	0.00120948
19276_4	k141_13691	3163	4596	-	1434	9	0.00364362
19277_1	k141_70301	472	1068	+	597	49	0.0476498
19278_1	k141_89764	62	1036	-	975	7	0.00416805
19278_2	k141_89764	1225	4668	-	3444	60	0.0101141
19279_1	k141_175612	2	97	+	96	0	0
19279_2	k141_175612	90	536	+	447	0	0
19279_3	k141_175612	605	1183	+	579	0	0
19280_1	k141_23210	213	1358	+	1146	0	0
19281_1	k141_99458	1	384	-	384	7	0.0105829
19281_2	k141_99458	806	1018	-	213	0	0
19281_3	k141_99458	1095	1946	-	852	13	0.00885815
19281_4	k141_99458	1990	3219	-	1230	19	0.00896784
19281_5	k141_99458	3230	4135	-	906	18	0.0115341
19281_6	k141_99458	4342	5697	+	1356	25	0.0107033
19281_7	k141_99458	5832	6590	-	759	9	0.00688399
19281_8	k141_99458	6712	7605	+	894	12	0.00779261
19281_9	k141_99458	7617	8756	-	1140	19	0.00967583
19281_10	k141_99458	8800	9144	-	345	1	0.00168275
19281_11	k141_99458	9325	9603	+	279	0	0
19281_12	k141_99458	9650	10129	+	480	7	0.00846635
19281_13	k141_99458	10251	11024	-	774	17	0.0127511
19281_14	k141_99458	11279	12667	-	1389	43	0.0179724
19281_15	k141_99458	12667	13554	-	888	32	0.0209207
19282_1	k141_32589	3	1649	-	1647	0	0
19282_2	k141_32589	1646	2767	-	1122	0	0
19283_1	k141_166525	167	1516	+	1350	47	0.0202117
19283_2	k141_166525	1569	2897	+	1329	37	0.0161628
19283_3	k141_166525	3668	4702	+	1035	54	0.0302895
19283_4	k141_166525	4819	6114	-	1296	57	0.0255334
19283_5	k141_166525	6252	6887	-	636	19	0.0173435
19283_6	k141_166525	7025	7114	+	90	2	0.0129011
19283_7	k141_166525	7213	8778	+	1566	75	0.0278041
19283_8	k141_166525	8753	9151	+	399	15	0.0218252
19284_1	k141_13694	3	689	+	687	5	0.00422525
19284_2	k141_13694	893	1234	-	342	9	0.0152776
19285_1	k141_41943	174	872	-	699	442	0.3671
19286_1	k141_3486	344	562	-	219	12	0.0318109
19286_2	k141_3486	579	1484	-	906	24	0.0153788
19286_3	k141_3486	2034	2561	+	528	11	0.0120948
19286_4	k141_3486	2693	3448	+	756	24	0.0184301
19286_5	k141_3486	3454	4836	+	1383	18	0.00755596
19286_6	k141_3486	5108	5380	+	273	4	0.00850622
19286_7	k141_3486	5399	5608	+	210	10	0.0276452
19286_8	k141_3486	5586	5822	-	237	5	0.0122479
19286_9	k141_3486	5947	6081	-	135	8	0.0344029
19286_10	k141_3486	6201	6599	-	399	5	0.00727506
19286_11	k141_3486	6596	6943	-	348	2	0.00333649
19286_12	k141_3486	6949	7554	-	606	20	0.0191601
19286_13	k141_3486	7568	8176	-	609	9	0.00857955
19286_14	k141_3486	8190	9104	-	915	8	0.00507584
19286_15	k141_3486	9183	10805	-	1623	33	0.0118042
19286_16	k141_3486	11040	11690	-	651	21	0.0187274
19286_17	k141_3486	11826	12158	-	333	10	0.0174339
19286_18	k141_3486	12382	13677	-	1296	41	0.0183662
19286_19	k141_3486	14143	14550	-	408	10	0.0142292
19286_20	k141_3486	14547	15161	-	615	20	0.0188797
19286_21	k141_3486	15166	15504	-	339	5	0.00856268
19286_22	k141_3486	15494	16420	-	927	20	0.0125253
19286_23	k141_3486	16546	17187	-	642	2	0.00180857
19286_24	k141_3486	17273	17815	-	543	7	0.00748407
19286_25	k141_3486	17895	18218	+	324	9	0.0161264
19286_26	k141_3486	18205	19449	-	1245	31	0.0144555
19286_27	k141_3486	19667	20104	+	438	10	0.0132546
19286_28	k141_3486	20209	20739	+	531	4	0.00437326
19286_29	k141_3486	20742	21038	+	297	1	0.00195471
19286_30	k141_3486	21076	21564	+	489	2	0.00237444
19286_31	k141_3486	21657	24881	-	3225	27	0.00486042
19286_32	k141_3486	24948	25643	-	696	20	0.0166825
19286_33	k141_3486	26093	27244	+	1152	29	0.0146145
19286_34	k141_3486	27261	27833	+	573	7	0.00709223
19286_35	k141_3486	27805	28065	+	261	3	0.00667299
19286_36	k141_3486	28078	28620	+	543	11	0.0117607
19286_37	k141_3486	28624	29661	+	1038	12	0.00671156
19286_38	k141_3486	29673	31883	+	2211	39	0.0102404
19286_39	k141_3486	31950	32774	+	825	19	0.0133702
19286_40	k141_3486	32805	33896	+	1092	30	0.0159492
19286_41	k141_3486	33966	34103	+	138	0	0
19286_42	k141_3486	34060	34365	+	306	4	0.00758888
19286_43	k141_3486	34624	35439	+	816	18	0.0128062
19286_44	k141_3486	35598	37313	+	1716	41	0.0138709
19286_45	k141_3486	37321	37626	+	306	4	0.00758888
19286_46	k141_3486	37753	38601	-	849	7	0.00478663
19286_47	k141_3486	38576	39862	-	1287	7	0.00315761
19286_48	k141_3486	39929	40912	-	984	18	0.0106198
19286_49	k141_3486	41146	42285	+	1140	29	0.0147684
19286_50	k141_3486	42272	42652	+	381	15	0.0228563
19286_51	k141_3486	42768	42917	+	150	6	0.023222
19286_52	k141_3486	42949	44526	+	1578	52	0.0191309
19286_53	k141_3486	44749	45111	-	363	13	0.020791
19287_1	k141_118586	1	1152	-	1152	2	0.0010079
19288_1	k141_175613	3	509	+	507	0	0
19288_2	k141_175613	651	1220	-	570	0	0
19289_1	k141_23211	1	225	-	225	3	0.00774066
19289_2	k141_23211	386	1138	-	753	9	0.00693884
19289_3	k141_23211	1309	1563	-	255	9	0.02049
19290_1	k141_137195	2	109	+	108	1	0.00537546
19290_2	k141_137195	192	620	+	429	2	0.00270653
19290_3	k141_137195	598	2784	+	2187	17	0.00451273
19290_4	k141_137195	2786	4165	+	1380	31	0.0130413
19290_5	k141_137195	4131	5564	+	1434	23	0.00931147
19291_1	k141_175616	331	1104	+	774	1	0.000750064
19292_1	k141_89767	1	336	+	336	5	0.00863913
19292_2	k141_89767	392	649	+	258	6	0.0135012
19292_3	k141_89767	780	2768	+	1989	23	0.00671324
19293_1	k141_61125	1	2592	-	2592	18	0.0040316
19294_1	k141_32596	3	683	-	681	6	0.00511498
19294_2	k141_32596	1035	1151	-	117	1	0.00496196
19295_1	k141_156234	3	434	-	432	8	0.0107509
19295_2	k141_156234	477	1547	-	1071	37	0.0200563
19295_3	k141_156234	1858	2238	-	381	13	0.0198088
19295_4	k141_156234	2521	3891	-	1371	36	0.0152442
19295_5	k141_156234	4118	4348	-	231	22	0.0552904
19295_6	k141_156234	4671	4805	+	135	5	0.0215018
19296_1	k141_61126	2	883	+	882	21	0.0138226
19296_2	k141_61126	886	1374	+	489	6	0.00712331
19297_1	k141_23216	3	1370	-	1368	5	0.00212189
19298_1	k141_89768	3	2114	+	2112	18	0.00494787
19298_2	k141_89768	2137	2247	+	111	0	0
19299_1	k141_41953	2	637	+	636	5	0.00456407
19299_2	k141_41953	582	1055	+	474	9	0.0110231
19300_1	k141_80552	2	532	+	531	7	0.0076532
19300_2	k141_80552	720	1922	-	1203	6	0.00289551
19300_3	k141_80552	1965	3257	-	1293	9	0.00404095
19300_4	k141_80552	3365	4585	-	1221	9	0.00427924
19300_5	k141_80552	4595	5644	-	1050	5	0.00276452
19300_6	k141_80552	5680	6822	-	1143	0	0
19300_7	k141_80552	6840	7733	-	894	0	0
19300_8	k141_80552	7889	9670	+	1782	0	0
19300_9	k141_80552	10376	11077	+	702	2	0.00165399
19300_10	k141_80552	11153	11293	+	141	0	0
19300_11	k141_80552	11378	12085	+	708	0	0
19300_12	k141_80552	12637	13917	-	1281	1	0.0004532
19300_13	k141_80552	14114	14788	+	675	3	0.00258022
19300_14	k141_80552	14791	15435	+	645	4	0.00360031
19300_15	k141_80552	15608	16450	+	843	3	0.00206601
19300_16	k141_80552	16453	17850	+	1398	5	0.00207636
19300_17	k141_80552	17976	19148	-	1173	1	0.000494927
19300_18	k141_80552	19152	19961	-	810	4	0.00286691
19300_19	k141_80552	19997	21028	-	1032	2	0.0011251
19300_20	k141_80552	21071	21817	-	747	3	0.00233152
19300_21	k141_80552	21807	22487	-	681	5	0.00426248
19300_22	k141_80552	22747	23907	+	1161	4	0.00200017
19300_23	k141_80552	23973	24275	-	303	35	0.0670602
19301_1	k141_166529	2	73	-	72	0	0
19301_2	k141_166529	195	1661	-	1467	190	0.0751905
19301_3	k141_166529	1722	1991	-	270	26	0.0559048
19301_4	k141_166529	2008	2313	-	306	27	0.051225
19301_5	k141_166529	2468	2800	-	333	32	0.0557886
19301_6	k141_166529	2797	3636	-	840	91	0.0628929
19302_1	k141_89770	3	701	-	699	1	0.000830543
19302_2	k141_89770	698	988	-	291	0	0
19302_3	k141_89770	991	1353	-	363	1	0.00159931
19303_1	k141_156236	2	1165	-	1164	14	0.00698256
19303_2	k141_156236	1360	2223	-	864	5	0.00335966
19304_1	k141_118597	48	1712	+	1665	0	0
19304_2	k141_118597	1722	2315	+	594	0	0
19305_1	k141_61132	2	1045	-	1044	0	0
19306_1	k141_166531	81	1061	+	981	5	0.00295897
19307_1	k141_89773	3	185	+	183	0	0
19307_2	k141_89773	160	1029	+	870	0	0
19308_1	k141_3489	2	520	-	519	1	0.00111859
19308_2	k141_3489	592	1485	-	894	1	0.000649384
19308_3	k141_3489	1469	2083	-	615	2	0.00188797
19308_4	k141_3489	2309	4450	+	2142	12	0.00325238
19308_5	k141_3489	4506	5843	-	1338	2	0.000867787
19309_1	k141_41960	3	110	-	108	0	0
19309_2	k141_41960	152	1000	-	849	46	0.031455
19310_1	k141_23222	3	719	+	717	0	0
19310_2	k141_23222	812	1045	+	234	0	0
19311_1	k141_166533	3	899	+	897	0	0
19312_1	k141_80558	17	142	-	126	0	0
19312_2	k141_80558	334	1044	+	711	2	0.00163305
19312_3	k141_80558	1098	1316	+	219	0	0
19313_1	k141_70308	468	839	+	372	0	0
19313_2	k141_70308	897	1928	+	1032	0	0
19313_3	k141_70308	1968	2882	+	915	0	0
19313_4	k141_70308	2890	3645	+	756	0	0
19313_5	k141_70308	3738	4319	+	582	0	0
19313_6	k141_70308	4404	6443	+	2040	0	0
19313_7	k141_70308	6482	6775	+	294	0	0
19314_1	k141_156240	3	134	-	132	0	0
