"Seq_run"	"R1"	"R2"	"SequenceNum"	"WellName"	"plate"	"sampleType"	"S"	"samplename"	"R1_filename"	"R2_filename"	"SequencingName"	"Subject"	"Main"	"Set"	"Type"	"Pellet"	"Super"	"co_assembly"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H21_dnaPlate3_d11_1680_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H21_dnaPlate3_d11_1680_R2.fastq.gz"	NA	"H21"	"BC3"	NA	NA	"H21_2"	"H21_dnaPlate3_d11_1680_R1.fastq.gz"	"H21_dnaPlate3_d11_1680_R2.fastq.gz"	"H21_dnaPlate3_d11_1680"	"14"	1680	"4"	"Capsule 4"	"1842"	"2004"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H23_dnaPlate3_d12_1681_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H23_dnaPlate3_d12_1681_R2.fastq.gz"	NA	"H23"	"BC3"	NA	NA	"H23_2"	"H23_dnaPlate3_d12_1681_R1.fastq.gz"	"H23_dnaPlate3_d12_1681_R2.fastq.gz"	"H23_dnaPlate3_d12_1681"	"14"	1681	"5"	"Capsule 1"	"1843"	"2005"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H3_dnaPlate3_d2_1671_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H3_dnaPlate3_d2_1671_R2.fastq.gz"	NA	"H3"	"BC3"	NA	NA	"H3_2"	"H3_dnaPlate3_d2_1671_R1.fastq.gz"	"H3_dnaPlate3_d2_1671_R2.fastq.gz"	"H3_dnaPlate3_d2_1671"	"14"	1671	"2"	"Capsule 3"	"1833"	"1995"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H5_dnaPlate3_d3_1672_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H5_dnaPlate3_d3_1672_R2.fastq.gz"	NA	"H5"	"BC3"	NA	NA	"H5_2"	"H5_dnaPlate3_d3_1672_R1.fastq.gz"	"H5_dnaPlate3_d3_1672_R2.fastq.gz"	"H5_dnaPlate3_d3_1672"	"14"	1672	"2"	"Capsule 4"	"1834"	"1996"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H7_dnaPlate3_d4_1673_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H7_dnaPlate3_d4_1673_R2.fastq.gz"	NA	"H7"	"BC3"	NA	NA	"H7_2"	"H7_dnaPlate3_d4_1673_R1.fastq.gz"	"H7_dnaPlate3_d4_1673_R2.fastq.gz"	"H7_dnaPlate3_d4_1673"	"14"	1673	"3"	"Capsule 1"	"1835"	"1997"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H9_dnaPlate3_d5_1674_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H9_dnaPlate3_d5_1674_R2.fastq.gz"	NA	"H9"	"BC3"	NA	NA	"H9_2"	"H9_dnaPlate3_d5_1674_R1.fastq.gz"	"H9_dnaPlate3_d5_1674_R2.fastq.gz"	"H9_dnaPlate3_d5_1674"	"14"	1674	"3"	"Capsule 2"	"1836"	"1998"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I10_dnaPlate2_e5_1591_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I10_dnaPlate2_e5_1591_R2.fastq.gz"	NA	"I10"	"BC2"	NA	NA	"I10_2"	"I10_dnaPlate2_e5_1591_R1.fastq.gz"	"I10_dnaPlate2_e5_1591_R2.fastq.gz"	"I10_dnaPlate2_e5_1591"	"10"	1591	"2"	"Capsule 2"	"1753"	"1915"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I11_dnaPlate1_e6_2550_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I11_dnaPlate1_e6_2550_R2.fastq.gz"	NA	"I11"	"BC1"	NA	NA	"I11_2"	"I11_dnaPlate1_e6_2550_R1.fastq.gz"	"I11_dnaPlate1_e6_2550_R2.fastq.gz"	"I11_dnaPlate1_e6_2550"	"8"	2550	"Saliva"	"Saliva"	"2550"	"2550"	"Saliva_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I12_dnaPlate2_e6_1592_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I12_dnaPlate2_e6_1592_R2.fastq.gz"	NA	"I12"	"BC2"	NA	NA	"I12_2"	"I12_dnaPlate2_e6_1592_R1.fastq.gz"	"I12_dnaPlate2_e6_1592_R2.fastq.gz"	"I12_dnaPlate2_e6_1592"	"10"	1592	"2"	"Capsule 3"	"1754"	"1916"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I13_dnaPlate1_e7_2551_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I13_dnaPlate1_e7_2551_R2.fastq.gz"	NA	"I13"	"BC1"	NA	NA	"I13_2"	"I13_dnaPlate1_e7_2551_R1.fastq.gz"	"I13_dnaPlate1_e7_2551_R2.fastq.gz"	"I13_dnaPlate1_e7_2551"	"8"	2551	"Saliva"	"Saliva"	"2551"	"2551"	"Saliva_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I14_dnaPlate2_e7_1593_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I14_dnaPlate2_e7_1593_R2.fastq.gz"	NA	"I14"	"BC2"	NA	NA	"I14_2"	"I14_dnaPlate2_e7_1593_R1.fastq.gz"	"I14_dnaPlate2_e7_1593_R2.fastq.gz"	"I14_dnaPlate2_e7_1593"	"10"	1593	"3"	"Capsule 1"	"1755"	"1917"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I15_dnaPlate1_e8_2552_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I15_dnaPlate1_e8_2552_R2.fastq.gz"	NA	"I15"	"BC1"	NA	NA	"I15_2"	"I15_dnaPlate1_e8_2552_R1.fastq.gz"	"I15_dnaPlate1_e8_2552_R2.fastq.gz"	"I15_dnaPlate1_e8_2552"	"9"	2552	"Saliva"	"Saliva"	"2552"	"2552"	"Saliva_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I16_dnaPlate2_e8_1594_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I16_dnaPlate2_e8_1594_R2.fastq.gz"	NA	"I16"	"BC2"	NA	NA	"I16_2"	"I16_dnaPlate2_e8_1594_R1.fastq.gz"	"I16_dnaPlate2_e8_1594_R2.fastq.gz"	"I16_dnaPlate2_e8_1594"	"10"	1594	"3"	"Capsule 2"	"1756"	"1918"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I17_dnaPlate1_e9_2553_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I17_dnaPlate1_e9_2553_R2.fastq.gz"	NA	"I17"	"BC1"	NA	NA	"I17_2"	"I17_dnaPlate1_e9_2553_R1.fastq.gz"	"I17_dnaPlate1_e9_2553_R2.fastq.gz"	"I17_dnaPlate1_e9_2553"	"9"	2553	"Saliva"	"Saliva"	"2553"	"2553"	"Saliva_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I18_dnaPlate2_e9_1595_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I18_dnaPlate2_e9_1595_R2.fastq.gz"	NA	"I18"	"BC2"	NA	NA	"I18_2"	"I18_dnaPlate2_e9_1595_R1.fastq.gz"	"I18_dnaPlate2_e9_1595_R2.fastq.gz"	"I18_dnaPlate2_e9_1595"	"10"	1595	"3"	"Capsule 3"	"1757"	"1919"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I19_dnaPlate1_e10_2554_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I19_dnaPlate1_e10_2554_R2.fastq.gz"	NA	"I19"	"BC1"	NA	NA	"I19_2"	"I19_dnaPlate1_e10_2554_R1.fastq.gz"	"I19_dnaPlate1_e10_2554_R2.fastq.gz"	"I19_dnaPlate1_e10_2554"	"10"	2554	"Saliva"	"Saliva"	"2554"	"2554"	"Saliva_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I1_dnaPlate1_e1_2160_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I1_dnaPlate1_e1_2160_R2.fastq.gz"	NA	"I1"	"BC1"	NA	NA	"I1_2"	"I1_dnaPlate1_e1_2160_R1.fastq.gz"	"I1_dnaPlate1_e1_2160_R2.fastq.gz"	"I1_dnaPlate1_e1_2160"	"12"	2160	"Stool"	"Stool"	"2160"	"2160"	"Stool_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I20_dnaPlate2_e10_1596_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I20_dnaPlate2_e10_1596_R2.fastq.gz"	NA	"I20"	"BC2"	NA	NA	"I20_2"	"I20_dnaPlate2_e10_1596_R1.fastq.gz"	"I20_dnaPlate2_e10_1596_R2.fastq.gz"	"I20_dnaPlate2_e10_1596"	"10"	1596	"4"	"Capsule 1"	"1758"	"1920"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I21_dnaPlate1_e11_2555_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I21_dnaPlate1_e11_2555_R2.fastq.gz"	NA	"I21"	"BC1"	NA	NA	"I21_2"	"I21_dnaPlate1_e11_2555_R1.fastq.gz"	"I21_dnaPlate1_e11_2555_R2.fastq.gz"	"I21_dnaPlate1_e11_2555"	"10"	2555	"Saliva"	"Saliva"	"2555"	"2555"	"Saliva_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I22_dnaPlate2_e11_1597_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I22_dnaPlate2_e11_1597_R2.fastq.gz"	NA	"I22"	"BC2"	NA	NA	"I22_2"	"I22_dnaPlate2_e11_1597_R1.fastq.gz"	"I22_dnaPlate2_e11_1597_R2.fastq.gz"	"I22_dnaPlate2_e11_1597"	"10"	1597	"4"	"Capsule 2"	"1759"	"1921"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I23_dnaPlate1_e12_2140_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I23_dnaPlate1_e12_2140_R2.fastq.gz"	NA	"I23"	"BC1"	NA	NA	"I23_2"	"I23_dnaPlate1_e12_2140_R1.fastq.gz"	"I23_dnaPlate1_e12_2140_R2.fastq.gz"	"I23_dnaPlate1_e12_2140"	"11"	2140	"Saliva"	"Saliva"	"2140"	"2140"	"Saliva_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I2_dnaPlate2_e1_1587_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I2_dnaPlate2_e1_1587_R2.fastq.gz"	NA	"I2"	"BC2"	NA	NA	"I2_2"	"I2_dnaPlate2_e1_1587_R1.fastq.gz"	"I2_dnaPlate2_e1_1587_R2.fastq.gz"	"I2_dnaPlate2_e1_1587"	"9"	1587	"5"	"Capsule 3"	"1749"	"1911"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I3_dnaPlate1_e2_2546_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I3_dnaPlate1_e2_2546_R2.fastq.gz"	NA	"I3"	"BC1"	NA	NA	"I3_2"	"I3_dnaPlate1_e2_2546_R1.fastq.gz"	"I3_dnaPlate1_e2_2546_R2.fastq.gz"	"I3_dnaPlate1_e2_2546"	"6"	2546	"Saliva"	"Saliva"	"2546"	"2546"	"Saliva_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I4_dnaPlate2_e2_1588_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I4_dnaPlate2_e2_1588_R2.fastq.gz"	NA	"I4"	"BC2"	NA	NA	"I4_2"	"I4_dnaPlate2_e2_1588_R1.fastq.gz"	"I4_dnaPlate2_e2_1588_R2.fastq.gz"	"I4_dnaPlate2_e2_1588"	"9"	1588	"5"	"Capsule 4"	"1750"	"1912"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I5_dnaPlate1_e3_2547_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I5_dnaPlate1_e3_2547_R2.fastq.gz"	NA	"I5"	"BC1"	NA	NA	"I5_2"	"I5_dnaPlate1_e3_2547_R1.fastq.gz"	"I5_dnaPlate1_e3_2547_R2.fastq.gz"	"I5_dnaPlate1_e3_2547"	"6"	2547	"Saliva"	"Saliva"	"2547"	"2547"	"Saliva_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I6_dnaPlate2_e3_1589_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I6_dnaPlate2_e3_1589_R2.fastq.gz"	NA	"I6"	"BC2"	NA	NA	"I6_2"	"I6_dnaPlate2_e3_1589_R1.fastq.gz"	"I6_dnaPlate2_e3_1589_R2.fastq.gz"	"I6_dnaPlate2_e3_1589"	"10"	1589	"1"	"Capsule 3"	"1751"	"1913"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I7_dnaPlate1_e4_2548_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I7_dnaPlate1_e4_2548_R2.fastq.gz"	NA	"I7"	"BC1"	NA	NA	"I7_2"	"I7_dnaPlate1_e4_2548_R1.fastq.gz"	"I7_dnaPlate1_e4_2548_R2.fastq.gz"	"I7_dnaPlate1_e4_2548"	"7"	2548	"Saliva"	"Saliva"	"2548"	"2548"	"Saliva_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I8_dnaPlate2_e4_1590_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I8_dnaPlate2_e4_1590_R2.fastq.gz"	NA	"I8"	"BC2"	NA	NA	"I8_2"	"I8_dnaPlate2_e4_1590_R1.fastq.gz"	"I8_dnaPlate2_e4_1590_R2.fastq.gz"	"I8_dnaPlate2_e4_1590"	"10"	1590	"2"	"Capsule 1"	"1752"	"1914"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I9_dnaPlate1_e5_2549_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/I9_dnaPlate1_e5_2549_R2.fastq.gz"	NA	"I9"	"BC1"	NA	NA	"I9_2"	"I9_dnaPlate1_e5_2549_R1.fastq.gz"	"I9_dnaPlate1_e5_2549_R2.fastq.gz"	"I9_dnaPlate1_e5_2549"	"7"	2549	"Saliva"	"Saliva"	"2549"	"2549"	"Saliva_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J11_dnaPlate2_c12_1574_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J11_dnaPlate2_c12_1574_R2.fastq.gz"	NA	"J11"	"BC2"	NA	NA	"J11_2"	"J11_dnaPlate2_c12_1574_R1.fastq.gz"	"J11_dnaPlate2_c12_1574_R2.fastq.gz"	"J11_dnaPlate2_c12_1574"	"9"	1574	"2"	"Capsule 1"	"1736"	"1898"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J13_dnaPlate2_d12_1586_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J13_dnaPlate2_d12_1586_R2.fastq.gz"	NA	"J13"	"BC2"	NA	NA	"J13_2"	"J13_dnaPlate2_d12_1586_R1.fastq.gz"	"J13_dnaPlate2_d12_1586_R2.fastq.gz"	"J13_dnaPlate2_d12_1586"	"9"	1586	"5"	"Capsule 2"	"1748"	"1910"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J15_dnaPlate2_e12_1598_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J15_dnaPlate2_e12_1598_R2.fastq.gz"	NA	"J15"	"BC2"	NA	NA	"J15_2"	"J15_dnaPlate2_e12_1598_R1.fastq.gz"	"J15_dnaPlate2_e12_1598_R2.fastq.gz"	"J15_dnaPlate2_e12_1598"	"10"	1598	"4"	"Capsule 3"	"1760"	"1922"	"Capsule_10"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J17_dnaPlate2_f12_1610_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J17_dnaPlate2_f12_1610_R2.fastq.gz"	NA	"J17"	"BC2"	NA	NA	"J17_2"	"J17_dnaPlate2_f12_1610_R1.fastq.gz"	"J17_dnaPlate2_f12_1610_R2.fastq.gz"	"J17_dnaPlate2_f12_1610"	"12"	1610	"3"	"Capsule 3"	"1772"	"1934"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J19_dnaPlate2_g12_1622_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J19_dnaPlate2_g12_1622_R2.fastq.gz"	NA	"J19"	"BC2"	NA	NA	"J19_2"	"J19_dnaPlate2_g12_1622_R1.fastq.gz"	"J19_dnaPlate2_g12_1622_R2.fastq.gz"	"J19_dnaPlate2_g12_1622"	"11"	1622	"2"	"Capsule 2"	"1784"	"1946"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J1_dnaPlate3_e1_1682_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J1_dnaPlate3_e1_1682_R2.fastq.gz"	NA	"J1"	"BC3"	NA	NA	"J1_2"	"J1_dnaPlate3_e1_1682_R1.fastq.gz"	"J1_dnaPlate3_e1_1682_R2.fastq.gz"	"J1_dnaPlate3_e1_1682"	"14"	1682	"5"	"Capsule 3"	"1844"	"2006"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J21_dnaPlate2_h12_1634_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J21_dnaPlate2_h12_1634_R2.fastq.gz"	NA	"J21"	"BC2"	NA	NA	"J21_2"	"J21_dnaPlate2_h12_1634_R1.fastq.gz"	"J21_dnaPlate2_h12_1634_R2.fastq.gz"	"J21_dnaPlate2_h12_1634"	"11"	1634	"5"	"Capsule 2"	"1796"	"1958"	"Capsule_11"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J3_dnaPlate3_e2_1683_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J3_dnaPlate3_e2_1683_R2.fastq.gz"	NA	"J3"	"BC3"	NA	NA	"J3_2"	"J3_dnaPlate3_e2_1683_R1.fastq.gz"	"J3_dnaPlate3_e2_1683_R2.fastq.gz"	"J3_dnaPlate3_e2_1683"	"14"	1683	"5"	"Capsule 4"	"1845"	"2007"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J7_dnaPlate2_a12_1219_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J7_dnaPlate2_a12_1219_R2.fastq.gz"	NA	"J7"	"BC2"	NA	NA	"J7_2"	"J7_dnaPlate2_a12_1219_R1.fastq.gz"	"J7_dnaPlate2_a12_1219_R2.fastq.gz"	"J7_dnaPlate2_a12_1219"	"8"	1219	"2"	"Capsule 4"	"1379"	"1541"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J9_dnaPlate2_b12_1231_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/J9_dnaPlate2_b12_1231_R2.fastq.gz"	NA	"J9"	"BC2"	NA	NA	"J9_2"	"J9_dnaPlate2_b12_1231_R1.fastq.gz"	"J9_dnaPlate2_b12_1231_R2.fastq.gz"	"J9_dnaPlate2_b12_1231"	"8"	1231	"5"	"Capsule 4"	"1391"	"1553"	"Capsule_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K11_dnaPlate1_f6_2147_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K11_dnaPlate1_f6_2147_R2.fastq.gz"	NA	"K11"	"BC1"	NA	NA	"K11_2"	"K11_dnaPlate1_f6_2147_R1.fastq.gz"	"K11_dnaPlate1_f6_2147_R2.fastq.gz"	"K11_dnaPlate1_f6_2147"	"14"	2147	"Saliva"	"Saliva"	"2147"	"2147"	"Saliva_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K12_dnaPlate2_f6_1604_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K12_dnaPlate2_f6_1604_R2.fastq.gz"	NA	"K12"	"BC2"	NA	NA	"K12_2"	"K12_dnaPlate2_f6_1604_R1.fastq.gz"	"K12_dnaPlate2_f6_1604_R2.fastq.gz"	"K12_dnaPlate2_f6_1604"	"12"	1604	"1"	"Capsule 2"	"1766"	"1928"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K13_dnaPlate1_f7_2148_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K13_dnaPlate1_f7_2148_R2.fastq.gz"	NA	"K13"	"BC1"	NA	NA	"K13_2"	"K13_dnaPlate1_f7_2148_R1.fastq.gz"	"K13_dnaPlate1_f7_2148_R2.fastq.gz"	"K13_dnaPlate1_f7_2148"	"15"	2148	"Saliva"	"Saliva"	"2148"	"2148"	"Saliva_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K14_dnaPlate2_f7_1605_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K14_dnaPlate2_f7_1605_R2.fastq.gz"	NA	"K14"	"BC2"	NA	NA	"K14_2"	"K14_dnaPlate2_f7_1605_R1.fastq.gz"	"K14_dnaPlate2_f7_1605_R2.fastq.gz"	"K14_dnaPlate2_f7_1605"	"12"	1605	"2"	"Capsule 1"	"1767"	"1929"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K15_dnaPlate1_f8_2149_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K15_dnaPlate1_f8_2149_R2.fastq.gz"	NA	"K15"	"BC1"	NA	NA	"K15_2"	"K15_dnaPlate1_f8_2149_R1.fastq.gz"	"K15_dnaPlate1_f8_2149_R2.fastq.gz"	"K15_dnaPlate1_f8_2149"	"15"	2149	"Saliva"	"Saliva"	"2149"	"2149"	"Saliva_15"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K16_dnaPlate2_f8_1606_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K16_dnaPlate2_f8_1606_R2.fastq.gz"	NA	"K16"	"BC2"	NA	NA	"K16_2"	"K16_dnaPlate2_f8_1606_R1.fastq.gz"	"K16_dnaPlate2_f8_1606_R2.fastq.gz"	"K16_dnaPlate2_f8_1606"	"12"	1606	"2"	"Capsule 2"	"1768"	"1930"	"Capsule_12"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K17_dnaPlate1_f9_control1_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/K17_dnaPlate1_f9_control1_R2.fastq.gz"	NA	"K17"	"BC1"	NA	NA	"K17_2"	"K17_dnaPlate1_f9_control1_R1.fastq.gz"	"K17_dnaPlate1_f9_control1_R2.fastq.gz"	"K17_dnaPlate1_f9_control1"	"Control_2"	NA	NA	NA	NA	NA	NA
